number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.6179775280898876	2020-05-14 12:43:16.198644	2020-05-14 13:04:10.285609	0.20115183616765603	15.110092330098867	64	0.004781886833717941	0.44403694113921066	49	0.4780134097872114	16	128	0.26874685624338795	0.1596441947565543	0.6179775280898876	0.33754681647940077	0.4452247191011236	12.949906367041198	0.30180554827383643	0.1596441947565543	0.6179775280898876	0.33754681647940077	0.4452247191011236	12.949906367041198	0.30180554827383643		2653881502.0	650.0	0.1596441947565543	0.6179775280898876	0.33754681647940077	0.4452247191011236	12.949906367041198	0.30180554827383643	10		COMPLETE
11	0.9264981273408239	2020-05-14 13:04:10.326932	2020-05-14 13:41:13.192183	0.3649845627405628	4.0224376784601885	64	0.49948565674086925	0.48488791876920273	45	0.29937809594806203	94	256	0.08779813271898372	0.34129213483146065	0.9264981273408239	0.6437265917602997	0.773876404494382	4.244850187265918	0.529710929615337	0.34129213483146065	0.9264981273408239	0.6437265917602997	0.773876404494382	4.244850187265918	0.529710929615337		1785528128.0	600.0	0.34129213483146065	0.9264981273408239	0.6437265917602997	0.773876404494382	4.244850187265918	0.529710929615337	11		COMPLETE
12	0.9424157303370787	2020-05-14 13:41:13.213780	2020-05-14 14:11:16.123247	0.10716135076641067	7.147604020963247	256	0.2201320876523693	0.3666680764067073	59	0.0530092097273514	40	128	0.0781744921157897	0.3703183520599251	0.9424157303370787	0.7331460674157303	0.8436329588014981	3.771067415730337	0.5726721910546684	0.3703183520599251	0.9424157303370787	0.7331460674157303	0.8436329588014981	3.771067415730337	0.5726721910546684		2895225029.0	250.0	0.3703183520599251	0.9424157303370787	0.7331460674157303	0.8436329588014981	3.771067415730337	0.5726721910546684	12		COMPLETE
13	0.9382022471910112	2020-05-14 14:11:16.163801	2020-05-14 14:45:01.942508	0.5895782642861894	13.310323688500189	256	0.03190308129019326	0.35521250108659697	58	0.33814518375136365	43	256	0.08330914492663066	0.34784644194756553	0.9382022471910112	0.6750936329588015	0.8183520599250936	4.015449438202247	0.5435349645972699	0.34784644194756553	0.9382022471910112	0.6750936329588015	0.8183520599250936	4.015449438202247	0.5435349645972699		3720411141.0	300.0	0.34784644194756553	0.9382022471910112	0.6750936329588015	0.8183520599250936	4.015449438202247	0.5435349645972699	13		COMPLETE
14	0.775749063670412	2020-05-14 14:45:01.990521	2020-05-14 14:55:47.682563	0.6718398313816614	1.9018120139611745	64	0.06974381564170179	0.10813965866930181	38	0.3442964456348627	87	512	0.15484922402363954	0.1544943820224719	0.775749063670412	0.40870786516853935	0.5627340823970037	7.478464419475656	0.33934542846076193	0.1544943820224719	0.775749063670412	0.40870786516853935	0.5627340823970037	7.478464419475656	0.33934542846076193		1792408802.0	250.0	0.1544943820224719	0.775749063670412	0.40870786516853935	0.5627340823970037	7.478464419475656	0.33934542846076193	14		COMPLETE
15	0.8661048689138576	2020-05-14 14:55:47.705016	2020-05-14 15:35:43.395611	0.3413122351066732	24.03769941755882	64	0.026030112817412354	0.33263359797948944	50	0.45063008456199266	95	128	0.11358637237408606	0.25936329588014984	0.8661048689138576	0.5346441947565543	0.6779026217228464	5.48689138576779	0.4450835577645572	0.25936329588014984	0.8661048689138576	0.5346441947565543	0.6779026217228464	5.48689138576779	0.4450835577645572		4207636374.0	550.0	0.25936329588014984	0.8661048689138576	0.5346441947565543	0.6779026217228464	5.48689138576779	0.4450835577645572	15		COMPLETE
16	0.5028089887640449	2020-05-14 15:35:43.461569	2020-05-14 15:46:37.776165	0.6284848030640331	13.336113980015027	64	0.49051874338917356	0.2948159821449379	26	0.25106489468391063	47	128	0.271589170228376	0.07303370786516854	0.5028089887640449	0.19616104868913858	0.3099250936329588	13.074906367041198	0.20352398565395358	0.07303370786516854	0.5028089887640449	0.19616104868913858	0.3099250936329588	13.074906367041198	0.20352398565395358		2031186814.0	300.0	0.07303370786516854	0.5028089887640449	0.19616104868913858	0.3099250936329588	13.074906367041198	0.20352398565395358	16		COMPLETE
17	0.8838951310861424	2020-05-14 15:46:37.803437	2020-05-14 16:08:10.158533	0.9969494920234561	22.99371845638725	256	0.2322086726838013	0.09362267024736604	58	0.21007463174951235	46	256	0.1078019644602896	0.2340823970037453	0.8838951310861424	0.5463483146067416	0.7172284644194756	5.214419475655431	0.438386397498048	0.2340823970037453	0.8838951310861424	0.5463483146067416	0.7172284644194756	5.214419475655431	0.438386397498048		1131737454.0	200.0	0.2340823970037453	0.8838951310861424	0.5463483146067416	0.7172284644194756	5.214419475655431	0.438386397498048	17		COMPLETE
18	0.9485018726591761	2020-05-14 16:08:10.194514	2020-05-14 16:51:26.189098	0.6056647891819361	6.821363527850547	64	0.4024054529806868	0.4549503561580944	51	0.2053688316656207	94	256	0.07791057003274811	0.3529962546816479	0.9485018726591761	0.6877340823970037	0.8183520599250936	3.762172284644195	0.5538323577227193	0.3529962546816479	0.9485018726591761	0.6877340823970037	0.8183520599250936	3.762172284644195	0.5538323577227193		1103750570.0	650.0	0.3529962546816479	0.9485018726591761	0.6877340823970037	0.8183520599250936	3.762172284644195	0.5538323577227193	18		COMPLETE
19	0.9634831460674157	2020-05-14 16:51:26.250702	2020-05-14 17:08:10.832473	0.6953523903345388	21.154875779132276	128	0.3411696647784516	0.43375883010147365	32	0.16763392239645541	36	512	0.06960059857093608	0.3993445692883895	0.9634831460674157	0.7509363295880149	0.8703183520599251	3.358614232209738	0.5996395774823668	0.3993445692883895	0.9634831460674157	0.7509363295880149	0.8703183520599251	3.358614232209738	0.5996395774823668		2862318060.0	550.0	0.3993445692883895	0.9634831460674157	0.7509363295880149	0.8703183520599251	3.358614232209738	0.5996395774823668	19		COMPLETE
20	0.9592696629213483	2020-05-14 17:08:10.865218	2020-05-14 17:27:03.320852	0.7410460813168195	2.558271435536525	64	0.29185685039165893	0.1406844097319372	38	0.29272161898453725	96	128	0.07349073957330948	0.4002808988764045	0.9592696629213483	0.7205056179775281	0.8590823970037453	3.546816479400749	0.5898001617374622	0.4002808988764045	0.9592696629213483	0.7205056179775281	0.8590823970037453	3.546816479400749	0.5898001617374622		165550749.0	300.0	0.4002808988764045	0.9592696629213483	0.7205056179775281	0.8590823970037453	3.546816479400749	0.5898001617374622	20		COMPLETE
21	0.7696629213483146	2020-05-14 17:27:03.342647	2020-05-14 17:47:49.717774	0.6319860887009947	17.31417799160897	64	0.025590974902568064	0.26069900731499795	47	0.19766562637326396	96	256	0.15713525795175481	0.14372659176029962	0.7696629213483146	0.3895131086142322	0.547752808988764	7.573501872659176	0.3285972483302175	0.14372659176029962	0.7696629213483146	0.3895131086142322	0.547752808988764	7.573501872659176	0.3285972483302175		4190109485.0	350.0	0.14372659176029962	0.7696629213483146	0.3895131086142322	0.547752808988764	7.573501872659176	0.3285972483302175	21		COMPLETE
22	0.6058052434456929	2020-05-14 17:47:49.757119	2020-05-14 17:51:54.446081	0.6350409904277847	28.798202004542425	64	0.1574771362972781	0.049607020046113504	16	0.34429258365991633	42	512	0.23731012076526628	0.09550561797752809	0.6058052434456929	0.25280898876404495	0.375936329588015	11.438670411985019	0.24232524149848175	0.09550561797752809	0.6058052434456929	0.25280898876404495	0.375936329588015	11.438670411985019	0.24232524149848175		2639041017.0	250.0	0.09550561797752809	0.6058052434456929	0.25280898876404495	0.375936329588015	11.438670411985019	0.24232524149848175	22		COMPLETE
23	0.8857677902621723	2020-05-14 17:51:54.471740	2020-05-14 18:05:21.920369	0.29411233572497275	13.276375340651743	256	0.20171924394853458	0.05178706415139006	37	0.2908408170176896	42	512	0.10816299298007306	0.24157303370786518	0.8857677902621723	0.5519662921348315	0.7116104868913857	5.225187265917603	0.4444443750805358	0.24157303370786518	0.8857677902621723	0.5519662921348315	0.7116104868913857	5.225187265917603	0.4444443750805358		1398374911.0	200.0	0.24157303370786518	0.8857677902621723	0.5519662921348315	0.7116104868913857	5.225187265917603	0.4444443750805358	23		COMPLETE
24	0.9358614232209738	2020-05-14 18:05:21.954117	2020-05-14 18:38:11.475166	0.5877636156065551	27.169864478425975	256	0.18566488645256773	0.35198438708490104	25	0.37913446452338284	75	256	0.08461007153726975	0.3249063670411985	0.9358614232209738	0.6633895131086143	0.8099250936329588	4.089887640449438	0.5273102762752069	0.3249063670411985	0.9358614232209738	0.6633895131086143	0.8099250936329588	4.089887640449438	0.5273102762752069		4253769872.0	300.0	0.3249063670411985	0.9358614232209738	0.6633895131086143	0.8099250936329588	4.089887640449438	0.5273102762752069	24		COMPLETE
25	0.8380149812734082	2020-05-14 18:38:11.503218	2020-05-14 18:41:05.443879	0.3726040742705794	24.870184019880476	64	0.16664458226696527	0.1053794690928721	43	0.28719956723465334	10	512	0.12920695425129813	0.20318352059925093	0.8380149812734082	0.4854868913857678	0.6385767790262172	6.244850187265918	0.3957360412417249	0.20318352059925093	0.8380149812734082	0.4854868913857678	0.6385767790262172	6.244850187265918	0.3957360412417249		3300073928.0	250.0	0.20318352059925093	0.8380149812734082	0.4854868913857678	0.6385767790262172	6.244850187265918	0.3957360412417249	25		COMPLETE
26	0.7668539325842697	2020-05-14 18:41:05.486081	2020-05-14 18:47:34.113623	0.7923965563358075	20.50732759371219	64	0.22653385803038179	0.1825790171946532	37	0.10523012519796038	38	128	0.14859424442949282	0.16619850187265917	0.7668539325842697	0.3806179775280899	0.5351123595505618	7.19873595505618	0.3387819939195637	0.16619850187265917	0.7668539325842697	0.3806179775280899	0.5351123595505618	7.198501872659176	0.3387835544688771		961643780.0	200.0	0.16619850187265917	0.7668539325842697	0.3806179775280899	0.5351123595505618	7.198970037453184	0.33878055341250524	26		COMPLETE
27	0.7205056179775281	2020-05-14 18:47:34.158222	2020-05-14 19:11:50.916458	0.7752305450350103	1.4728428537017866	256	0.04092775480679389	0.22838578406610094	43	0.451527705278099	41	512	0.19171626856184323	0.14653558052434457	0.7205056179775281	0.3637640449438202	0.49625468164794007	9.293071161048688	0.31646053428889553	0.14653558052434457	0.7205056179775281	0.3637640449438202	0.49625468164794007	9.293071161048688	0.31646053428889553		1368520032.0	300.0	0.14653558052434457	0.7205056179775281	0.3637640449438202	0.49625468164794007	9.293071161048688	0.31646053428889553	27		COMPLETE
28	0.8295880149812734	2020-05-14 19:11:50.938311	2020-05-14 19:23:35.190763	0.5479360044195043	8.66860355058499	64	0.3464287171917795	0.2452009816114612	38	0.3553720027136221	97	512	0.1299326903237316	0.19241573033707865	0.8295880149812734	0.4447565543071161	0.602996254681648	6.2677902621722845	0.3775896133663086	0.19241573033707865	0.8295880149812734	0.4447565543071161	0.602996254681648	6.2677902621722845	0.3775896133663086		2211493759.0	250.0	0.19241573033707865	0.8295880149812734	0.4447565543071161	0.602996254681648	6.2677902621722845	0.3775896133663086	28		COMPLETE
29	0.8155430711610487	2020-05-14 19:23:35.266932	2020-05-14 19:34:59.196850	0.23651810928281777	13.430033698180635	128	0.21996392180726482	0.025572506913437043	41	0.1470225334711464	53	128	0.14196737447565191	0.19616104868913858	0.8155430711610487	0.46348314606741575	0.6081460674157303	6.872191011235955	0.381840794577234	0.19616104868913858	0.8155430711610487	0.46348314606741575	0.6081460674157303	6.872191011235955	0.381840794577234		599376553.0	200.0	0.19616104868913858	0.8155430711610487	0.46348314606741575	0.6081460674157303	6.872191011235955	0.381840794577234	29		COMPLETE
30	0.9087078651685393	2020-05-14 19:34:59.224009	2020-05-14 20:05:37.989757	0.8118093680371881	11.644258509850088	256	0.10076025913139908	0.15349514321429708	40	0.08224694226733453	92	256	0.09740956575079553	0.2949438202247191	0.9087078651685393	0.6198501872659176	0.7523408239700374	4.706460674157303	0.4951074583429467	0.2949438202247191	0.9087078651685393	0.6198501872659176	0.7523408239700374	4.706460674157303	0.4951074583429467		3805407409.0	200.0	0.2949438202247191	0.9087078651685393	0.6198501872659176	0.7523408239700374	4.706460674157303	0.4951074583429467	30		COMPLETE
31	0.951310861423221	2020-05-14 20:05:38.027863	2020-05-14 20:42:05.420014	0.9308256634832294	9.105224315474251	64	0.4191901165256532	0.43341168849215267	46	0.09018785201478824	76	256	0.07759473643663307	0.35720973782771537	0.951310861423221	0.6867977528089888	0.8380149812734082	3.7476591760299627	0.5556351945844097	0.35720973782771537	0.951310861423221	0.6867977528089888	0.8380149812734082	3.7476591760299627	0.5556351945844097		2038475792.0	700.0	0.35720973782771537	0.951310861423221	0.6867977528089888	0.8380149812734082	3.7476591760299627	0.5556351945844097	31		COMPLETE
32	0.9101123595505618	2020-05-14 20:42:05.443693	2020-05-14 21:00:16.917395	0.1105142764584123	20.342620221168964	128	0.1553035043646998	0.4408104722160879	21	0.46134899210896735	91	512	0.09514674914770582	0.3197565543071161	0.9101123595505618	0.6170411985018727	0.7640449438202247	4.60065543071161	0.5077133114079704	0.3197565543071161	0.9101123595505618	0.6170411985018727	0.7640449438202247	4.60065543071161	0.5077133114079704		2493890249.0	350.0	0.3197565543071161	0.9101123595505618	0.6170411985018727	0.7640449438202247	4.60065543071161	0.5077133114079704	32		COMPLETE
33	0.6512172284644194	2020-05-14 21:00:16.938685	2020-05-14 21:10:41.741331	0.8720273873597818	26.66690275976028	64	0.05509830340652577	0.22744831705985058	28	0.09350227582759912	97	256	0.20456372475345735	0.09176029962546817	0.6512172284644194	0.26732209737827717	0.399812734082397	9.86563670411985	0.24898030287552922	0.09176029962546817	0.6512172284644194	0.26732209737827717	0.399812734082397	9.86563670411985	0.24898030287552922		491567862.0	250.0	0.09176029962546817	0.6512172284644194	0.26732209737827717	0.399812734082397	9.86563670411985	0.24898030287552922	33		COMPLETE
34	0.7654494382022472	2020-05-14 21:10:41.768542	2020-05-14 21:29:40.070552	0.35061798217253715	21.967135916061846	128	0.14824364984057736	0.05692499298766074	50	0.3029621026553332	98	128	0.1813251058865785	0.12921348314606743	0.7654494382022472	0.35580524344569286	0.5313670411985019	8.701779026217228	0.3104565662600238	0.12921348314606743	0.7654494382022472	0.35580524344569286	0.5313670411985019	8.701779026217228	0.3104565662600238		4219427808.0	200.0	0.12921348314606743	0.7654494382022472	0.35580524344569286	0.5313670411985019	8.701779026217228	0.3104565662600238	34		COMPLETE
35	0.704119850187266	2020-05-14 21:29:40.100606	2020-05-14 21:38:55.943714	0.9635377640358168	21.538845193427036	256	0.07085618071760974	0.36012974168365164	59	0.4075218516086167	7	128	0.17831326560256827	0.14840823970037453	0.704119850187266	0.3796816479400749	0.5173220973782772	8.595973782771535	0.3208826144841252	0.14840823970037453	0.704119850187266	0.3796816479400749	0.5173220973782772	8.595973782771535	0.3208826144841252		4174014791.0	250.0	0.14840823970037453	0.704119850187266	0.3796816479400749	0.5173220973782772	8.595973782771535	0.3208826144841252	35		COMPLETE
36	0.8548689138576779	2020-05-14 21:38:55.971659	2020-05-14 21:56:01.765465	0.3303507282934746	29.394862439078704	256	0.12195356048416428	0.2816985788681355	40	0.32883950483447	45	256	0.12332491378024332	0.20037453183520598	0.8548689138576779	0.4597378277153558	0.6530898876404494	5.937734082397004	0.3924470647433343	0.20037453183520598	0.8548689138576779	0.4597378277153558	0.6530898876404494	5.937734082397004	0.3924470647433343		3699118361.0	200.0	0.20037453183520598	0.8548689138576779	0.4597378277153558	0.6530898876404494	5.937734082397004	0.3924470647433343	36		COMPLETE
37	0.8642322097378277	2020-05-14 21:56:01.795718	2020-05-14 22:04:53.093321	0.37843432941894684	13.691787296209062	256	0.07555268962579004	0.36553525268495873	45	0.48876221542335363	11	512	0.11841911325590469	0.22331460674157302	0.8642322097378277	0.5163857677902621	0.677434456928839	5.6732209737827715	0.42174097766165003	0.22331460674157302	0.8642322097378277	0.5163857677902621	0.677434456928839	5.6732209737827715	0.42174097766165003		4129611643.0	300.0	0.22331460674157302	0.8642322097378277	0.5163857677902621	0.677434456928839	5.6732209737827715	0.42174097766165003	37		COMPLETE
38	0.08895131086142322	2020-05-14 22:04:53.119985	2020-05-14 22:14:49.150623	0.9750891635106979	26.15241256056326	128	0.06818273502838934	0.45899952357386076	51	0.4210069463034899	78	256	1.0162211827888443	0.011235955056179775	0.08895131086142322	0.02762172284644195	0.04728464419475655	48.9873595505618	0.05144840314137395	0.011235955056179775	0.08895131086142322	0.02762172284644195	0.04728464419475655	48.98642322097378	0.05144862849329078		99937664.0	150.0	0.011235955056179775	0.08895131086142322	0.02762172284644195	0.04728464419475655	48.98829588014981	0.05144818124746477	38		COMPLETE
39	0.9648876404494382	2020-05-14 22:14:49.178486	2020-05-14 22:22:32.997950	0.9882991428124228	9.34738000101677	64	0.050224960082425274	0.20091889707825206	41	0.011915671225937396	29	256	0.07013036348780248	0.3707865168539326	0.9648876404494382	0.7387640449438202	0.8637640449438202	3.3820224719101124	0.579645381246857	0.3707865168539326	0.9648876404494382	0.7387640449438202	0.8637640449438202	3.3820224719101124	0.579645381246857		3145602983.0	300.0	0.3707865168539326	0.9648876404494382	0.7387640449438202	0.8637640449438202	3.3820224719101124	0.579645381246857	39		COMPLETE
40	0.7223782771535581	2020-05-14 22:22:33.025743	2020-05-14 22:26:01.786007	0.7694017802185411	18.282311814324697	128	0.10297098426489942	0.28952081863653795	52	0.1044062165937088	1	256	0.1992813588175853	0.16807116104868913	0.7223782771535581	0.4091760299625468	0.5566479400749064	9.585674157303371	0.3430605311680585	0.16807116104868913	0.7223782771535581	0.4091760299625468	0.5566479400749064	9.585674157303371	0.3430605311680585		456403088.0	300.0	0.16807116104868913	0.7223782771535581	0.4091760299625468	0.5566479400749064	9.585674157303371	0.3430605311680585	40		COMPLETE
41	0.7588951310861424	2020-05-14 22:26:01.809928	2020-05-14 22:40:59.313936	0.8001640101382624	27.172627814096657	128	0.27985494979745307	0.13765358016246343	43	0.21353803159320212	91	256	0.17013702789070398	0.1352996254681648	0.7588951310861424	0.35908239700374533	0.5079588014981273	8.184925093632959	0.312955141544302	0.1352996254681648	0.7588951310861424	0.35908239700374533	0.5079588014981273	8.184925093632959	0.312955141544302		3149615236.0	200.0	0.1352996254681648	0.7588951310861424	0.35908239700374533	0.5079588014981273	8.184925093632959	0.312955141544302	41		COMPLETE
42	0.7584269662921348	2020-05-14 22:40:59.340798	2020-05-14 22:50:11.717745	0.2879114855063354	18.694936417756054	128	0.3782090723959003	0.01760249743946385	64	0.46939409943717847	40	512	0.16170723241760854	0.12687265917602997	0.7584269662921348	0.34363295880149813	0.5046816479400749	7.799625468164794	0.3030603493516017	0.12687265917602997	0.7584269662921348	0.34363295880149813	0.5046816479400749	7.799625468164794	0.3030603493516017		3905922711.0	200.0	0.12687265917602997	0.7584269662921348	0.34363295880149813	0.5046816479400749	7.799625468164794	0.3030603493516017	42		COMPLETE
43	0.8834269662921348	2020-05-14 22:50:11.773309	2020-05-14 22:59:53.045644	0.724227001748386	15.56875712481215	64	0.03318796398733159	0.1569548965380385	36	0.2505125339413425	63	512	0.11501412642753442	0.2200374531835206	0.8834269662921348	0.5252808988764045	0.6821161048689138	5.563670411985019	0.42091863361858534	0.2200374531835206	0.8834269662921348	0.5252808988764045	0.6821161048689138	5.563670411985019	0.42091863361858534		3053221499.0	300.0	0.2200374531835206	0.8834269662921348	0.5252808988764045	0.6821161048689138	5.563670411985019	0.42091863361858534	43		COMPLETE
44	0.8656367041198502	2020-05-14 22:59:53.072381	2020-05-14 23:11:02.930309	0.3751685032117691	15.42045280691585	256	0.21108286748123212	0.4558834911771816	46	0.2531060039850781	11	128	0.12339115024575692	0.31413857677902624	0.8656367041198502	0.6189138576779026	0.7392322097378277	5.905430711610487	0.4994463422274189	0.31413857677902624	0.8656367041198502	0.6189138576779026	0.7392322097378277	5.905430711610487	0.4994463422274189		1989335961.0	250.0	0.31413857677902624	0.8656367041198502	0.6189138576779026	0.7392322097378277	5.905430711610487	0.4994463422274189	44		COMPLETE
45	0.6891385767790262	2020-05-14 23:11:02.974641	2020-05-14 23:20:11.408198	0.5086108680201292	17.47755865459752	128	0.3029185956381054	0.2971123194167422	22	0.40922769176197427	34	128	0.19585255540520205	0.09925093632958802	0.6891385767790262	0.31647940074906367	0.4653558052434457	9.42368913857678	0.2723367956374644	0.09925093632958802	0.6891385767790262	0.31647940074906367	0.4653558052434457	9.42368913857678	0.2723367956374644		1512746925.0	250.0	0.09925093632958802	0.6891385767790262	0.31647940074906367	0.4653558052434457	9.42368913857678	0.2723367956374644	45		COMPLETE
46	0.8080524344569289	2020-05-14 23:20:11.435923	2020-05-14 23:29:03.615373	0.37315940492157007	9.189302832510661	128	0.4388231159096841	0.10092828972621976	28	0.22660356117892305	68	256	0.13963635955075646	0.20084269662921347	0.8080524344569289	0.4461610486891386	0.6090823970037453	6.752808988764045	0.3834242681757874	0.20084269662921347	0.8080524344569289	0.4461610486891386	0.6090823970037453	6.752808988764045	0.3834242681757874		4199707924.0	200.0	0.20084269662921347	0.8080524344569289	0.4461610486891386	0.6090823970037453	6.752808988764045	0.3834242681757874	46		COMPLETE
