number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.3848314606741573	2020-05-23 00:12:42.232104	2020-05-23 00:25:13.397432	6.067170459923929	256	256	1	57	0.04760917207254555	256	0.3644258133798475	0.05383895131086142	0.3848314606741573	0.1544943820224719	0.224250936329588	17.56741573033708	0.1630638244906936	0.05383895131086142	0.3848314606741573	0.1544943820224719	0.224250936329588	17.56741573033708	0.1630638244906936	3806489791	150	0.05383895131086142	0.3848314606741573	0.1544943820224719	0.224250936329588	17.56741573033708	0.1630638244906936	10	COMPLETE
11	0.6844569288389513	2020-05-23 00:25:13.533166	2020-05-23 00:26:23.453881	1.0909041978873009	64	64	2	20	0.0036315663498559477	512	0.21768459416350372	0.07209737827715355	0.6844569288389513	0.27902621722846443	0.44803370786516855	10.345973782771535	0.24675590986390983	0.07209737827715355	0.6844569288389513	0.27902621722846443	0.44803370786516855	10.345973782771535	0.24675590986390983	4276289163	200	0.07209737827715355	0.6844569288389513	0.27902621722846443	0.44803370786516855	10.345973782771535	0.24675590986390983	11	COMPLETE
12	0.4499063670411985	2020-05-23 00:26:23.559185	2020-05-23 00:31:17.333675	5.742856590314732	64	128	2	91	0.0014442079934455575	256	0.32456876022116826	0.08801498127340825	0.4499063670411985	0.19428838951310862	0.2897940074906367	15.614232209737828	0.2023544174642558	0.08801498127340825	0.4499063670411985	0.19428838951310862	0.2897940074906367	15.614232209737828	0.2023544174642558	214993437	200	0.08801498127340825	0.4499063670411985	0.19428838951310862	0.2897940074906367	15.614232209737828	0.2023544174642558	12	COMPLETE
13	0.6830524344569289	2020-05-23 00:31:17.444473	2020-05-23 00:36:31.432793	2.492289725388741	128	256	1	24	0.004694543045982091	128	0.20458867409081663	0.15262172284644196	0.6830524344569289	0.33707865168539325	0.46676029962546817	9.7687265917603	0.3065571458503002	0.15262172284644196	0.6830524344569289	0.33707865168539325	0.46676029962546817	9.7687265917603	0.3065571458503002	2036164657	200	0.15262172284644196	0.6830524344569289	0.33707865168539325	0.46676029962546817	9.7687265917603	0.3065571458503002	13	COMPLETE
14	0.3862359550561798	2020-05-23 00:36:31.516002	2020-05-23 00:57:28.496685	6.092122859206912	256	256	1	70	0.04430341141407789	128	0.38142981354848304	0.05102996254681648	0.3862359550561798	0.13623595505617977	0.22144194756554308	18.372893258426966	0.15766327779667022	0.05102996254681648	0.3862359550561798	0.13623595505617977	0.22144194756554308	18.372659176029963	0.15766334228217904	136905093	200	0.05102996254681648	0.3862359550561798	0.13623595505617977	0.22144194756554308	18.37312734082397	0.15766321436830089	14	COMPLETE
15	0.6970973782771536	2020-05-23 00:57:28.587335	2020-05-23 00:59:05.187759	2.0085675670480696	256	128	2	3	0.003640716431211514	512	0.20955260684155624	0.14887640449438203	0.6970973782771536	0.33707865168539325	0.4639513108614232	9.996722846441948	0.30540683252024264	0.14887640449438203	0.6970973782771536	0.33707865168539325	0.4639513108614232	9.996722846441948	0.30540683252024264	1226526234	250	0.14887640449438203	0.6970973782771536	0.33707865168539325	0.4639513108614232	9.996722846441948	0.30540683252024264	15	COMPLETE
16	0.6076779026217228	2020-05-23 00:59:05.386973	2020-05-23 01:02:11.244692	2.862604725449791	64	64	1	86	0.02084783132485416	256	0.23500610629187318	0.11657303370786516	0.6076779026217228	0.28698501872659177	0.40777153558052437	11.27247191011236	0.2649832030795679	0.11657303370786516	0.6076779026217228	0.28698501872659177	0.40777153558052437	11.27247191011236	0.2649832030795679	3337080535	200	0.11657303370786516	0.6076779026217228	0.28698501872659177	0.40777153558052437	11.27247191011236	0.2649832030795679	16	COMPLETE
17	0.5355805243445693	2020-05-23 01:02:11.315200	2020-05-23 01:19:20.497504	4.026620003138274	64	256	1	87	0.002356767299432652	128	0.2777323976511394	0.10486891385767791	0.5355805243445693	0.2401685393258427	0.3548689138576779	13.361423220973784	0.23460535667709784	0.10486891385767791	0.5355805243445693	0.2401685393258427	0.3548689138576779	13.361423220973784	0.23460535667709784	1591215597	350	0.10486891385767791	0.5355805243445693	0.2401685393258427	0.3548689138576779	13.361423220973784	0.23460535667709784	17	COMPLETE
18	0.6891385767790262	2020-05-23 01:19:20.597826	2020-05-23 01:28:17.261417	1.3570559359105536	64	256	2	90	0.013013333376604515	128	0.2179948663633763	0.11142322097378277	0.6891385767790262	0.3080524344569288	0.4602059925093633	10.40121722846442	0.2756154452981536	0.11142322097378277	0.6891385767790262	0.3080524344569288	0.4602059925093633	10.40121722846442	0.2756154452981536	4153626412	200	0.11142322097378277	0.6891385767790262	0.3080524344569288	0.4602059925093633	10.40121722846442	0.2756154452981536	18	COMPLETE
19	0.36282771535580527	2020-05-23 01:28:17.357545	2020-05-23 01:37:53.396403	9.30705837117899	128	256	2	20	0.06545034213608626	128	0.42333355603812867	0.04353932584269663	0.36282771535580527	0.1301498127340824	0.1989700374531835	20.417602996254683	0.14492283230689088	0.04353932584269663	0.36282771535580527	0.1301498127340824	0.1989700374531835	20.417602996254683	0.14492283230689088	261455212	350	0.04353932584269663	0.36282771535580527	0.1301498127340824	0.1989700374531835	20.417602996254683	0.14492283230689088	19	COMPLETE
20	0.7097378277153558	2020-05-23 01:37:53.529862	2020-05-23 01:43:55.186254	1.9414974536988359	128	256	2	18	0.0010681226162610592	128	0.19446615554734173	0.14794007490636704	0.7097378277153558	0.3431647940074906	0.477059925093633	9.272940074906368	0.31070384567046394	0.14794007490636704	0.7097378277153558	0.3431647940074906	0.477059925093633	9.272940074906368	0.31070384567046394	3176185502	250	0.14794007490636704	0.7097378277153558	0.3431647940074906	0.477059925093633	9.272940074906368	0.31070384567046394	20	COMPLETE
21	0.545880149812734	2020-05-23 01:43:55.335643	2020-05-23 01:47:58.327121	3.883441884375495	128	256	1	23	0.002828411749473185	512	0.25828647024559787	0.11329588014981273	0.545880149812734	0.24812734082397003	0.3604868913857678	12.394662921348315	0.2447212788095846	0.11329588014981273	0.545880149812734	0.24812734082397003	0.3604868913857678	12.394662921348315	0.2447212788095846	82184546	200	0.11329588014981273	0.545880149812734	0.24812734082397003	0.3604868913857678	12.394662921348315	0.2447212788095846	21	COMPLETE
22	0.4583333333333333	2020-05-23 01:47:58.425453	2020-05-23 01:51:35.458622	5.219535227537432	64	128	1	73	0.0017070471974021976	512	0.32346089695116387	0.0945692883895131	0.4583333333333333	0.19054307116104868	0.28885767790262173	15.571629213483146	0.2060128385285253	0.0945692883895131	0.4583333333333333	0.19054307116104868	0.28885767790262173	15.571629213483146	0.2060128385285253	551945894	200	0.0945692883895131	0.4583333333333333	0.19054307116104868	0.28885767790262173	15.571629213483146	0.2060128385285253	22	COMPLETE
23	0.6896067415730337	2020-05-23 01:51:35.551235	2020-05-23 01:58:35.981945	2.3834128363775484	128	256	1	36	0.004151511793382348	128	0.20541006251942884	0.149812734082397	0.6896067415730337	0.34737827715355807	0.46441947565543074	9.808520599250937	0.30811533765640103	0.149812734082397	0.6896067415730337	0.34737827715355807	0.46441947565543074	9.808520599250937	0.30811533765640103	876431417	200	0.149812734082397	0.6896067415730337	0.34737827715355807	0.46441947565543074	9.808520599250937	0.30811533765640103	23	COMPLETE
24	0.45552434456928836	2020-05-23 01:58:36.109385	2020-05-23 02:02:58.631000	7.40501859089981	128	64	2	55	0.001075636695750327	128	0.3282899478012661	0.08192883895131087	0.45552434456928836	0.18117977528089887	0.2794943820224719	15.807584269662922	0.19626438200786098	0.08192883895131087	0.45552434456928836	0.18117977528089887	0.2794943820224719	15.807584269662922	0.19626438200786098	133607506	200	0.08192883895131087	0.45552434456928836	0.18117977528089887	0.2794943820224719	15.807584269662922	0.19626438200786098	24	COMPLETE
25	0.43773408239700373	2020-05-23 02:02:58.758246	2020-05-23 02:06:01.725075	7.479235764144413	128	128	1	37	0.01064589152441323	128	0.3414713254875123	0.06882022471910113	0.43773408239700373	0.17837078651685392	0.26170411985018727	16.453651685393258	0.18413317553662562	0.06882022471910113	0.43773408239700373	0.17837078651685392	0.26170411985018727	16.453651685393258	0.18413317553662562	2395832896	150	0.06882022471910113	0.43773408239700373	0.17837078651685392	0.26170411985018727	16.453651685393258	0.18413317553662562	25	COMPLETE
26	0.43258426966292135	2020-05-23 02:06:01.810832	2020-05-23 02:08:50.347667	8.93084941894436	128	64	2	46	0.02337242211345076	256	0.3431681617728194	0.075374531835206	0.43258426966292135	0.17415730337078653	0.2598314606741573	16.55992509363296	0.1864518520429444	0.075374531835206	0.43258426966292135	0.17415730337078653	0.2598314606741573	16.55992509363296	0.1864518520429444	2738629286	200	0.075374531835206	0.43258426966292135	0.17415730337078653	0.2598314606741573	16.55992509363296	0.1864518520429444	26	COMPLETE
27	0.4602059925093633	2020-05-23 02:08:50.445664	2020-05-23 02:10:21.157658	7.502567442132697	128	64	2	24	0.002769828608444033	512	0.3227217028943006	0.08426966292134831	0.4602059925093633	0.18632958801498128	0.2762172284644195	15.52621722846442	0.1971074152656932	0.08426966292134831	0.4602059925093633	0.18632958801498128	0.2762172284644195	15.52621722846442	0.1971074152656932	2582523683	200	0.08426966292134831	0.4602059925093633	0.18632958801498128	0.2762172284644195	15.52621722846442	0.1971074152656932	27	COMPLETE
28	0.42181647940074907	2020-05-23 02:10:21.264831	2020-05-23 02:14:13.257945	7.286949392219258	64	256	2	17	0.018105380557440032	256	0.3459654307814336	0.07256554307116105	0.42181647940074907	0.17790262172284643	0.2602996254681648	16.676498127340825	0.1859850716697676	0.07256554307116105	0.42181647940074907	0.17790262172284643	0.2602996254681648	16.676498127340825	0.1859850716697676	637446223	300	0.07256554307116105	0.42181647940074907	0.17790262172284643	0.2602996254681648	16.676498127340825	0.1859850716697676	28	COMPLETE
29	0.4845505617977528	2020-05-23 02:14:13.354921	2020-05-23 02:19:26.162016	4.3104863185954665	256	64	2	73	0.012015257996069006	128	0.3160460227010388	0.07724719101123595	0.4845505617977528	0.19850187265917604	0.29868913857677903	15.204588014981274	0.2002245677024321	0.07724719101123595	0.4845505617977528	0.19850187265917604	0.29868913857677903	15.204588014981274	0.2002245677024321	2127617766	150	0.07724719101123595	0.4845505617977528	0.19850187265917604	0.29868913857677903	15.204588014981274	0.2002245677024321	29	COMPLETE
30	0.5430711610486891	2020-05-23 02:19:26.264764	2020-05-23 02:23:42.908201	4.069815231892594	256	128	2	17	0.005352112144509666	512	0.2717619037904431	0.09129213483146068	0.5430711610486891	0.22752808988764045	0.3455056179775281	13.081928838951312	0.22550333327841648	0.09129213483146068	0.5430711610486891	0.22752808988764045	0.3455056179775281	13.081928838951312	0.22550333327841648	3170246666	250	0.09129213483146068	0.5430711610486891	0.22752808988764045	0.3455056179775281	13.081928838951312	0.22550333327841648	30	COMPLETE
31	0.37546816479400746	2020-05-23 02:23:43.002894	2020-05-23 02:27:10.366062	6.207046891902855	128	64	2	78	0.0756945641149316	128	0.3973570585299688	0.05664794007490637	0.37546816479400746	0.15121722846441948	0.2298689138576779	19.1811797752809	0.16248608494348518	0.05664794007490637	0.37546816479400746	0.15121722846441948	0.2298689138576779	19.1811797752809	0.16248608494348518	2572990292	150	0.05664794007490637	0.37546816479400746	0.15121722846441948	0.2298689138576779	19.1811797752809	0.16248608494348518	31	COMPLETE
32	0.6034644194756554	2020-05-23 02:27:10.459254	2020-05-23 02:37:26.628788	3.1217275163286375	256	256	2	35	0.0014805731770814222	256	0.23569042549454625	0.1343632958801498	0.6034644194756554	0.29307116104868913	0.41619850187265917	11.307584269662922	0.2763400120522916	0.1343632958801498	0.6034644194756554	0.29307116104868913	0.41619850187265917	11.307584269662922	0.2763400120522916	3193038447	200	0.1343632958801498	0.6034644194756554	0.29307116104868913	0.41619850187265917	11.307584269662922	0.2763400120522916	32	COMPLETE
33	0.44756554307116103	2020-05-23 02:37:26.769056	2020-05-23 02:40:17.715068	9.460667919524314	256	64	1	25	0.006900715888934843	256	0.32531501675785035	0.06882022471910113	0.44756554307116103	0.17228464419475656	0.2687265917602996	15.663857677902621	0.18442463546592122	0.06882022471910113	0.44756554307116103	0.17228464419475656	0.2687265917602996	15.663857677902621	0.18442463546592122	3081059858	200	0.06882022471910113	0.44756554307116103	0.17228464419475656	0.2687265917602996	15.663857677902621	0.18442463546592122	33	COMPLETE
34	0.43913857677902624	2020-05-23 02:40:17.797961	2020-05-23 02:50:10.082609	7.2016613183305305	64	256	1	100	0.0013339066107342955	128	0.3308824359915439	0.07677902621722846	0.43913857677902624	0.1853932584269663	0.2687265917602996	15.935393258426966	0.19057433678784777	0.07677902621722846	0.43913857677902624	0.1853932584269663	0.2687265917602996	15.935393258426966	0.19057433678784777	2313592673	200	0.07677902621722846	0.43913857677902624	0.1853932584269663	0.2687265917602996	15.935393258426966	0.19057433678784777	34	COMPLETE
35	0.4419475655430712	2020-05-23 02:50:10.222734	2020-05-23 03:01:10.929284	5.487473759277388	128	256	1	73	0.00778856413007621	256	0.3319752328254785	0.07303370786516854	0.4419475655430712	0.18352059925093633	0.26732209737827717	15.985955056179776	0.1892524478290815	0.07303370786516854	0.4419475655430712	0.18352059925093633	0.26732209737827717	15.985955056179776	0.1892524478290815	2547219508	200	0.07303370786516854	0.4419475655430712	0.18352059925093633	0.26732209737827717	15.985955056179776	0.1892524478290815	35	COMPLETE
36	0.43726591760299627	2020-05-23 03:01:11.033663	2020-05-23 03:03:47.737570	6.669855036039513	128	64	2	82	0.020801887257743474	512	0.33196978055268583	0.06460674157303371	0.43726591760299627	0.17743445692883894	0.26685393258426965	15.991573033707866	0.18198462555562733	0.06460674157303371	0.43726591760299627	0.17743445692883894	0.26685393258426965	15.991573033707866	0.18198462555562733	3230528386	150	0.06460674157303371	0.43726591760299627	0.17743445692883894	0.26685393258426965	15.991573033707866	0.18198462555562733	36	COMPLETE
37	0.575374531835206	2020-05-23 03:03:47.856142	2020-05-23 03:15:04.377048	3.488322370707718	256	64	1	90	0.009355052309616993	512	0.24701505494460965	0.11095505617977527	0.575374531835206	0.2705992509363296	0.3862359550561798	11.879213483146067	0.25240261639333816	0.11095505617977527	0.575374531835206	0.2705992509363296	0.3862359550561798	11.879213483146067	0.25240261639333816	2903541153	300	0.11095505617977527	0.575374531835206	0.2705992509363296	0.3862359550561798	11.879213483146067	0.25240261639333816	37	COMPLETE
38	0.43164794007490637	2020-05-23 03:15:04.480450	2020-05-23 03:17:44.476521	7.645707753733429	256	128	2	23	0.016778929469892435	512	0.3451481820197518	0.06320224719101124	0.43164794007490637	0.16713483146067415	0.2556179775280899	16.63436329588015	0.17730456790219798	0.06320224719101124	0.43164794007490637	0.16713483146067415	0.2556179775280899	16.63436329588015	0.17730456790219798	3227560739	150	0.06320224719101124	0.43164794007490637	0.16713483146067415	0.2556179775280899	16.63436329588015	0.17730456790219798	38	COMPLETE
39	0.45224719101123595	2020-05-23 03:17:44.585005	2020-05-23 03:23:32.512603	8.06194450843781	128	128	1	76	0.0012814266883143083	512	0.3254591865405747	0.08941947565543071	0.45224719101123595	0.20084269662921347	0.2841760299625468	15.670880149812733	0.20398530313927912	0.08941947565543071	0.45224719101123595	0.20084269662921347	0.2841760299625468	15.670880149812733	0.20398530313927912	35199174	200	0.08941947565543071	0.45224719101123595	0.20084269662921347	0.2841760299625468	15.670880149812733	0.20398530313927912	39	COMPLETE
40	0.4091760299625468	2020-05-23 03:23:32.625929	2020-05-23 03:27:30.855270	5.259919479757837	128	256	1	39	0.03669120651299375	512	0.35447765992298613	0.05852059925093633	0.4091760299625468	0.1694756554307116	0.24297752808988765	17.09082397003745	0.17225194784569464	0.05852059925093633	0.4091760299625468	0.1694756554307116	0.24297752808988765	17.09082397003745	0.17225194784569464	1449723744	150	0.05852059925093633	0.4091760299625468	0.1694756554307116	0.24297752808988765	17.09082397003745	0.17225194784569464	40	COMPLETE
41	0.45692883895131087	2020-05-23 03:27:30.977908	2020-05-23 03:29:19.528055	5.4812156251044755	256	64	2	8	0.002474734566760718	256	0.31459497485906307	0.08614232209737828	0.45692883895131087	0.18071161048689138	0.27808988764044945	15.12874531835206	0.19917900890518248	0.08614232209737828	0.45692883895131087	0.18071161048689138	0.27808988764044945	15.12874531835206	0.19917900890518248	2975830579	200	0.08614232209737828	0.45692883895131087	0.18071161048689138	0.27808988764044945	15.12874531835206	0.19917900890518248	41	COMPLETE
42	0.45646067415730335	2020-05-23 03:29:19.631914	2020-05-23 03:42:55.757533	6.637910399919192	256	128	2	79	0.0011401502194763311	128	0.3299317234439936	0.08192883895131087	0.45646067415730335	0.19194756554307116	0.2785580524344569	15.892322097378278	0.19705884939149362	0.08192883895131087	0.45646067415730335	0.19194756554307116	0.2785580524344569	15.892322097378278	0.19705884939149362	44748281	200	0.08192883895131087	0.45646067415730335	0.19194756554307116	0.2785580524344569	15.892322097378278	0.19705884939149362	42	COMPLETE
43	0.4002808988764045	2020-05-23 03:42:55.871693	2020-05-23 04:07:50.856970	6.94278166625163	256	256	2	54	0.04258080471735863	256	0.3744149394455446	0.060861423220973786	0.4002808988764045	0.14840823970037453	0.24157303370786518	18.021535580524343	0.16744347003234195	0.060861423220973786	0.4002808988764045	0.14840823970037453	0.24157303370786518	18.021535580524343	0.16744347003234195	3661359424	300	0.060861423220973786	0.4002808988764045	0.14840823970037453	0.24157303370786518	18.021535580524343	0.16744347003234195	43	COMPLETE
44	0.43773408239700373	2020-05-23 04:07:50.947901	2020-05-23 04:14:10.086753	9.044097429796796	256	128	2	59	0.015084748709034713	512	0.33577598506072015	0.075374531835206	0.43773408239700373	0.17415730337078653	0.2640449438202247	16.169007490636705	0.1859450843503369	0.075374531835206	0.43773408239700373	0.17415730337078653	0.2640449438202247	16.169007490636705	0.1859450843503369	389322665	150	0.075374531835206	0.43773408239700373	0.17415730337078653	0.2640449438202247	16.169007490636705	0.1859450843503369	44	COMPLETE
45	0.46301498127340823	2020-05-23 04:14:10.179518	2020-05-23 04:15:17.971996	6.615316922645496	64	256	2	6	0.0015735875481786227	512	0.3236414202495935	0.0945692883895131	0.46301498127340823	0.20739700374531836	0.29868913857677903	15.588951310861423	0.21034828192381164	0.0945692883895131	0.46301498127340823	0.20739700374531836	0.29868913857677903	15.588951310861423	0.21034828192381164	1839573660	200	0.0945692883895131	0.46301498127340823	0.20739700374531836	0.29868913857677903	15.588951310861423	0.21034828192381164	45	COMPLETE
46	0.4349250936329588	2020-05-23 04:15:18.075689	2020-05-23 04:17:40.153869	9.749053127165048	64	128	2	44	0.02468360826301509	512	0.34236433106990816	0.07631086142322098	0.4349250936329588	0.17322097378277154	0.2598314606741573	16.492041198501873	0.18796741700691902	0.07631086142322098	0.4349250936329588	0.17322097378277154	0.2598314606741573	16.492041198501873	0.18796741700691902	3135989581	200	0.07631086142322098	0.4349250936329588	0.17322097378277154	0.2598314606741573	16.492041198501873	0.18796741700691902	46	COMPLETE
47	0.6783707865168539	2020-05-23 04:17:40.274187	2020-05-23 04:24:39.291476	2.478290011467945	256	128	1	42	0.007331843318662234	256	0.21437830943003827	0.14279026217228463	0.6783707865168539	0.31273408239700373	0.4517790262172285	10.249531835205993	0.2934087849574776	0.14279026217228463	0.6783707865168539	0.31273408239700373	0.4517790262172285	10.249531835205993	0.2934087849574776	1420668860	200	0.14279026217228463	0.6783707865168539	0.31273408239700373	0.4517790262172285	10.249531835205993	0.2934087849574776	47	COMPLETE
48	0.4517790262172285	2020-05-23 04:24:39.389801	2020-05-23 04:32:12.952518	5.5745834295938215	256	128	1	47	0.0025276300744058212	256	0.319320983028437	0.07631086142322098	0.4517790262172285	0.175561797752809	0.27153558052434457	15.364232209737828	0.19217406307053744	0.07631086142322098	0.4517790262172285	0.175561797752809	0.27153558052434457	15.364232209737828	0.19217406307053744	1266062022	200	0.07631086142322098	0.4517790262172285	0.175561797752809	0.27153558052434457	15.364232209737828	0.19217406307053744	48	COMPLETE
49	0.6867977528089888	2020-05-23 04:32:13.106954	2020-05-23 04:38:01.344291	2.6044085736609333	256	128	1	23	0.0022440136719201805	256	0.20740459158524788	0.150749063670412	0.6867977528089888	0.32724719101123595	0.45131086142322097	9.911516853932584	0.30087698603132274	0.150749063670412	0.6867977528089888	0.32724719101123595	0.45131086142322097	9.911516853932584	0.30087698603132274	3317554558	250	0.150749063670412	0.6867977528089888	0.32724719101123595	0.45131086142322097	9.911516853932584	0.30087698603132274	49	COMPLETE
50	0.41807116104868913	2020-05-23 04:38:01.422532	2020-05-23 04:43:38.878583	5.692829594766688	128	128	1	89	0.017795163337744294	128	0.35335661910303384	0.06413857677902622	0.41807116104868913	0.15917602996254682	0.2397003745318352	17.03932584269663	0.17323451679665838	0.06413857677902622	0.41807116104868913	0.15917602996254682	0.2397003745318352	17.03932584269663	0.17323451679665838	2699167995	150	0.06413857677902622	0.41807116104868913	0.15917602996254682	0.2397003745318352	17.03932584269663	0.17323451679665838	50	COMPLETE
