number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151	201	401	451	501	551	601
0	TrialState.COMPLETE	0.0169971671388102	2020-01-08 02:11:15.831400	2020-01-08 03:51:20.145202	2.4352029669401407	350.0	1	6.0	0.006444870094013689	2000.0	0.512989153108713	0.00312795089707271	0.0169971671388102	0.007642823418319169	0.010741265344664777	10399.91312559018	0.008604455235793673	0.00312795089707271	0.0169971671388102	0.007642823418319169	0.010741265344664777	10399.904715533523	0.008604456826696576	0.00312795089707271	0.0169971671388102	0.007642823418319169	0.010741265344664777	10399.921535646836	0.008604453650241045	0			0.016111898016997167	0.016643059490084985					
1	TrialState.COMPLETE	0.1386195249509697	2020-01-08 03:51:20.146262	2020-01-08 05:34:13.816125	3.8634543964699173	250.0	1	1.0	0.001848522535864745	800.0	0.26166183720184727	0.060320876007844845	0.1386195249509697	0.09176835911963391	0.10882000435824798	5304.410642296797	0.08780533213222702	0.060320876007844845	0.1386195249509697	0.09176835911963391	0.10882000435824798	5304.407128459359	0.08780534526902231	0.060320876007844845	0.1386195249509697	0.09176835911963391	0.10882000435824798	5304.414156134234	0.08780531932061882	1							0.13771568374967808	0.13820526440037773	
2	TrialState.COMPLETE	0.0009737960339943342	2020-01-08 05:34:13.817259	2020-01-08 06:11:08.849354	2.9491866192375875	150.0	1	41.0	0.07802580318572859	1700.0	0.8131316672948673	0.0001327903682719547	0.0009737960339943342	0.0002655807365439094	0.0002655807365439094	16483.83208657932	0.0007266373378736682	0.0001327903682719547	0.0009737960339943342	0.0002655807365439094	0.0002655807365439094	16483.82391997167	0.0007266378320124143	0.0001327903682719547	0.0009737960339943342	0.0002655807365439094	0.0002655807365439094	16483.84025318697	0.0007266368447178951	2	0.0008852691218130312	0.0009442870632672333							
3	TrialState.COMPLETE	0.31670622463823594	2020-01-08 06:11:08.850369	2020-01-08 08:42:00.094730	7.920845477457747	50.0	1	16.0	0.001547715664852187	1800.0	0.2869796926236558	0.15455363295306637	0.31670622463823594	0.23493128397519333	0.2710981165301279	5817.359514968226	0.20974274181342975	0.15455363295306637	0.31670622463823594	0.23493128397519333	0.2710981165301279	5817.358012403338	0.20974274232139856	0.15455363295306637	0.31670622463823594	0.23493128397519333	0.2710981165301279	5817.361017533114	0.20974274130890813	3									
4	TrialState.COMPLETE	0.2111619789558883	2020-01-08 08:42:00.096913	2020-01-09 01:52:16.362154	2.5620541656220053	350.0	1	41.0	0.003008317204629363	2000.0	0.18721401131468252	0.09348441926345609	0.2111619789558883	0.1430974301902064	0.1696934439498179	3794.76046514569	0.134490568399762	0.09348441926345609	0.2111619789558883	0.1430974301902064	0.1696934439498179	3794.7572718535007	0.13449058631380906	0.09348441926345609	0.2111619789558883	0.1430974301902064	0.1696934439498179	3794.7636584378793	0.13449055085902734	4								0.21183014636449482	0.2114703639137067
5	TrialState.COMPLETE	0.056785990213752253	2020-01-09 01:52:16.363251	2020-01-09 02:34:15.257238	7.486138857423285	50.0	2	21.0	0.026908504216883074	1300.0	0.3665860257354503	0.019411537471027557	0.056785990213752253	0.033060777749163016	0.04173641514293072	7431.3839412181305	0.03300719047666722	0.019411537471027557	0.056785990213752253	0.033060777749163016	0.04173641514293072	7431.380553051764	0.03300719084121322	0.019411537471027557	0.056785990213752253	0.033060777749163016	0.04173641514293072	7431.387329384496	0.033007190112720644	5					0.05520144790683034	0.05607294617563739			
