number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.00017705382436260624	2020-04-26 04:22:42.406980	2020-04-26 05:07:08.473382	0.14583209729762855	23.507786586836136	64	64	1	53	0.019444026128228917	128	1.050096627618934	0.0	0.00017705382436260624	0.0	0.00017705382436260624	21289.261242917848	0.0002311081878027978	0.0	0.00017705382436260624	0.0	0.00017705382436260624	21287.861012747875	0.00023122343484738381	3089129046	150	0.0	0.00017705382436260624	0.0	0.00017705382436260624	21290.661473087817	0.00023099513871696959	10	COMPLETE
11	0.0010623229461756375	2020-04-26 05:07:08.510919	2020-04-26 06:34:18.422617	0.15872988485348224	8.09452334675914	256	128	1	78	0.02921759827374905	128	1.1292730239035893	0.0005311614730878187	0.0010623229461756375	0.000708215297450425	0.000708215297450425	22894.9302407932	0.0008320939656118589	0.0005311614730878187	0.0010623229461756375	0.000708215297450425	0.000708215297450425	22894.926699716714	0.0008320939748275853	2052394544	150	0.0005311614730878187	0.0010623229461756375	0.000708215297450425	0.000708215297450425	22894.933781869688	0.0008320939563970084	11	COMPLETE
12	0.0003541076487252125	2020-04-26 06:34:18.458291	2020-04-26 06:48:59.009830	0.5870620067197074	18.796782799988428	64	64	1	40	0.008009901919403945	512	1.069465073625757	0.0	0.0003541076487252125	0.0	0.0	21682.15288597734	0.0003096539837394506	0.0	0.0003541076487252125	0.0	0.0	21680.25885269122	0.00031077358472970137	2970424508	150	0.0	0.0003541076487252125	0.0	0.0	21684.046919263455	0.0003087242679942648	12	COMPLETE
13	0.0003541076487252125	2020-04-26 06:48:59.048561	2020-04-26 07:48:18.968429	0.6683301584837796	14.192090470555053	128	256	1	73	0.014149443127320421	512	1.0770933614895117	0.0	0.0003541076487252125	0.0	0.00017705382436260624	21836.319582152973	0.00032829329267440095	0.0	0.0003541076487252125	0.0	0.00017705382436260624	21835.240439093486	0.0003289956507910148	2097001487	150	0.0	0.0003541076487252125	0.0	0.00017705382436260624	21837.398725212464	0.00032763986194497493	13	COMPLETE
14	0.00017705382436260624	2020-04-26 07:48:19.005316	2020-04-26 08:30:04.707274	0.32168007748703725	29.69640924260182	256	128	1	35	0.007207273052542333	256	1.0626642516529767	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21544.528594192634	0.00037392776270461764	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21543.88562322946	0.00037399830940119087	2470325801	150	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21545.171565155808	0.00037385840317763594	14	COMPLETE
15	0.0010623229461756375	2020-04-26 08:30:04.745077	2020-04-26 10:10:31.164984	0.6359264608075106	16.524107248724878	256	256	2	50	0.0020649623159294146	128	1.049261337355911	0.0	0.0010623229461756375	0.00017705382436260624	0.0005311614730878187	21272.40306303116	0.0005365349772148347	0.0	0.0010623229461756375	0.00017705382436260624	0.0005311614730878187	21271.255311614732	0.0005379639175223547	4018309682	150	0.0	0.0010623229461756375	0.00017705382436260624	0.0005311614730878187	21273.550814447593	0.0005352554541954525	15	COMPLETE
16	0.0033640226628895184	2020-04-26 10:10:31.204548	2020-04-26 10:49:20.062720	0.7118414942992677	20.976494487765873	128	64	1	84	0.0032366080843438606	512	0.920534697009839	0.0005311614730878187	0.0033640226628895184	0.0010623229461756375	0.0026558073654390935	18661.768413597732	0.0023059044961843697	0.0005311614730878187	0.0035410764872521247	0.0010623229461756375	0.0026558073654390935	18657.626947592067	0.0023107715521963556	938911307	200	0.0005311614730878187	0.0033640226628895184	0.0010623229461756375	0.0026558073654390935	18665.909879603398	0.002302942606268695	16	COMPLETE
17	0.29709631728045327	2020-04-26 10:49:20.100345	2020-04-26 11:32:11.570589	0.9781231272910027	1.8749501866278822	256	64	2	8	0.0025617134541615866	128	0.29187335253545155	0.004603399433427762	0.29709631728045327	0.17174220963172804	0.2273371104815864	5916.330470963173	0.10775404485498341	0.004603399433427762	0.29709631728045327	0.17174220963172804	0.2273371104815864	5916.328611898017	0.10775404489053261	2053071523	150	0.004603399433427762	0.29709631728045327	0.17174220963172804	0.2273371104815864	5916.332330028328	0.10775404481944714	17	COMPLETE
18	0.00424929178470255	2020-04-26 11:32:11.633557	2020-04-26 12:18:09.880456	0.5542379125275909	4.235955907658364	64	64	1	86	0.056459054253902644	128	0.9954791849530864	0.0008852691218130312	0.00424929178470255	0.003718130311614731	0.003895184135977337	20182.47361898017	0.0027195144775819468	0.0008852691218130312	0.00424929178470255	0.003718130311614731	0.003895184135977337	20182.465120396602	0.002719514772184331	3011367361	150	0.0008852691218130312	0.00424929178470255	0.003718130311614731	0.003895184135977337	20182.48211756374	0.0027195141832925293	18	COMPLETE
19	0.0003541076487252125	2020-04-26 12:18:09.919282	2020-04-26 13:25:39.918087	0.6812142542184736	18.1817549593095	64	256	2	91	0.011081777139210864	128	1.0507602924425326	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21302.900230169973	0.0004001931555656465	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21300.31533286119	0.00040029957124245954	3864861159	150	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21305.485127478754	0.00040008848292462856	19	COMPLETE
20	0.0005311614730878187	2020-04-26 13:25:39.959216	2020-04-26 13:39:27.283144	0.45436240530982674	12.938245523757393	64	256	1	6	0.06464214638131932	512	1.064588207928359	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	21583.37978045326	0.0006022773005256073	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	21582.696175637393	0.0006024540721745996	1624796277	150	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	21584.06338526912	0.0006021052339634628	20	COMPLETE
21	0.00141643059490085	2020-04-26 13:39:27.325063	2020-04-26 14:09:49.299586	0.20950541426625416	6.565623937673269	256	64	1	31	0.010646541920395273	256	1.014777855473012	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0012393767705382436	20574.1111898017	0.000775035797095056	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0012393767705382436	20574.104638810197	0.0007750358566966368	3302551879	150	0.00017705382436260624	0.00141643059490085	0.000708215297450425	0.0012393767705382436	20574.1177407932	0.0007750357375148278	21	COMPLETE
22	0.0003541076487252125	2020-04-26 14:09:49.337473	2020-04-26 14:40:38.149571	0.9045454870031019	17.032513306647974	128	256	2	30	0.05978464937216715	512	1.0773557094092021	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21841.808604815866	0.00032890475027224584	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21840.24026203966	0.00032903867063951807	1666380535	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	21843.376947592067	0.000328775212636316	22	COMPLETE
23	0.00017705382436260624	2020-04-26 14:40:38.187228	2020-04-26 14:59:37.411919	0.8471975003489834	16.02703541161686	128	256	2	11	0.09181099563197673	512	1.071539183020082	0.0	0.00017705382436260624	0.0	0.0	21724.26496104816	0.0002185082258691638	0.0	0.00017705382436260624	0.0	0.0	21723.574185552407	0.00021894348043252745	1919082281	150	0.0	0.00017705382436260624	0.0	0.0	21724.95573654391	0.00021812695345042795	23	COMPLETE
24	0.0	2020-04-26 14:59:37.450414	2020-04-26 15:30:43.980115	0.4928922908269701	18.67389882149054	256	256	1	8	0.02710059281449232	256	1.085758381192445	0.0	0.0	0.0	0.0	22012.407577903683	0.00022291857336092605	0.0	0.0	0.0	0.0	22011.163243626062	0.00022381107792043744	2134646188	150	0.0	0.0	0.0	0.0	22013.651912181303	0.00022208090831765887	24	COMPLETE
25	0.004072237960339943	2020-04-26 15:30:44.017846	2020-04-26 16:14:37.790558	0.2709859419130697	13.021440883562455	128	128	2	54	0.0014127677075409216	512	0.9621730592125259	0.0005311614730878187	0.004072237960339943	0.00141643059490085	0.002301699716713881	19506.43431303116	0.002546027352322907	0.0005311614730878187	0.004072237960339943	0.00141643059490085	0.002301699716713881	19498.59383852691	0.0025463153853088148	1625723069	200	0.0005311614730878187	0.004072237960339943	0.00141643059490085	0.002301699716713881	19514.27478753541	0.002545752331899649	25	COMPLETE
26	0.00017705382436260624	2020-04-26 16:14:37.829489	2020-04-26 17:11:51.484488	0.9767389614742504	29.88929087072516	64	256	1	59	0.014186875173892466	128	1.0735711901559848	0.0	0.00017705382436260624	0.0	0.0	21765.44812322946	0.00020115016364511732	0.0	0.00017705382436260624	0.0	0.0	21763.960162889518	0.0002012646819044763	1900025092	150	0.0	0.00017705382436260624	0.0	0.0	21766.936083569406	0.00020103746992881067	26	COMPLETE
27	0.00017705382436260624	2020-04-26 17:11:51.523093	2020-04-26 17:55:53.150823	0.40271531253319665	13.324080642556941	128	64	1	41	0.02560310265737053	128	1.06190916011508	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21528.66917492918	0.00031830161434567703	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21527.624822946174	0.0003183499631081533	2263316461	150	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	21529.713526912183	0.00031825371285965553	27	COMPLETE
28	0.0028328611898017	2020-04-26 17:55:53.188682	2020-04-26 18:09:15.917600	0.9650026569182455	7.90799013654844	64	256	2	4	0.003256872320842906	512	0.912960097939302	0.0003541076487252125	0.0028328611898017	0.0005311614730878187	0.001593484419263456	18508.833746458924	0.0019655332729791404	0.0003541076487252125	0.0028328611898017	0.0005311614730878187	0.001593484419263456	18508.82878895184	0.0019655333744019714	1832671101	150	0.0003541076487252125	0.0028328611898017	0.0005311614730878187	0.001593484419263456	18508.838703966005	0.0019655331716492766	28	COMPLETE
29	0.002124645892351275	2020-04-26 18:09:15.954767	2020-04-26 18:22:11.617836	0.791347311262009	11.569987290525038	64	128	1	7	0.0048148754765248445	512	0.9274799247620286	0.0005311614730878187	0.002124645892351275	0.000708215297450425	0.0012393767705382436	18802.462730169973	0.0017539944453041374	0.0005311614730878187	0.002301699716713881	0.000708215297450425	0.0012393767705382436	18802.02230878187	0.0017563292223461648	3384780501	150	0.0005311614730878187	0.002124645892351275	0.000708215297450425	0.0012393767705382436	18802.903151558072	0.0017518885407827017	29	COMPLETE
30	0.003186968838526912	2020-04-26 18:22:11.655291	2020-04-26 18:44:25.793382	0.8759783519734947	14.421516259887174	64	64	1	19	0.002514817217172447	256	0.9100909039676698	0.000708215297450425	0.003186968838526912	0.0008852691218130312	0.0010623229461756375	18449.96458923513	0.002088560548045822	0.000708215297450425	0.003186968838526912	0.0008852691218130312	0.0010623229461756375	18447.076133144477	0.0020931640964150203	3955100883	150	0.000708215297450425	0.003186968838526912	0.0008852691218130312	0.0010623229461756375	18452.85304532578	0.002086586089198604	30	COMPLETE
31	0.0003541076487252125	2020-04-26 18:44:25.831726	2020-04-26 20:23:03.764204	0.6833843447578463	11.95063365104947	256	128	2	97	0.00466441334228113	128	1.0508442133589677	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21304.597202549576	0.00037515919035612064	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21304.055063739375	0.0003752256307143221	3757285342	150	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21305.139341359773	0.00037509341671704505	31	COMPLETE
