number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
39	0.8380149812734082	2020-05-20 06:47:13.784319	2020-05-20 07:05:19.725277	64	0.3800808088815551	0.46085911405860563	49	0.4839022690611782	38	256	0.12551928593163214	0.2247191011235955	0.8380149812734082	0.476123595505618	0.6343632958801498	6.082865168539326	0.4072497213497136	0.2247191011235955	0.8380149812734082	0.476123595505618	0.6343632958801498	6.082865168539326	0.4072497213497136		978925127.0		0.2247191011235955	0.8380149812734082	0.476123595505618	0.6343632958801498	6.082865168539326	0.4072497213497136	39		COMPLETE
40	0.9176029962546817	2020-05-20 07:05:19.751335	2020-05-20 07:26:11.834849	64	0.11094822314570574	0.2852374626226855	31	0.23793352323561345	63	128	0.09098366828119096	0.3342696629213483	0.9176029962546817	0.6409176029962547	0.7724719101123596	4.4040262172284645	0.5229575710754282	0.3342696629213483	0.9176029962546817	0.6409176029962547	0.7724719101123596	4.4040262172284645	0.5229575710754282		2899225946.0	850.0	0.3342696629213483	0.9176029962546817	0.6409176029962547	0.7724719101123596	4.4040262172284645	0.5229575710754282	40		COMPLETE
41	0.8984082397003745	2020-05-20 07:26:11.861728	2020-05-20 07:31:17.037974	64	0.0027202406640606247	0.03057536147127915	32	0.15589543053531502	22	128	0.10531747535617554	0.2687265917602996	0.8984082397003745	0.552434456928839	0.7092696629213483	5.09691011235955	0.4587045573177995	0.2687265917602996	0.8984082397003745	0.552434456928839	0.7092696629213483	5.09691011235955	0.4587045573177995		1323976249.0	350.0	0.2687265917602996	0.8984082397003745	0.552434456928839	0.7092696629213483	5.09691011235955	0.4587045573177995	41		COMPLETE
42	0.9147940074906367	2020-05-20 07:31:17.065800	2020-05-20 07:46:01.884684	64	0.29832026918441257	0.43984363687410977	42	0.39050467309701253	30	128	0.09326527265252804	0.3356741573033708	0.9147940074906367	0.6287453183520599	0.7602996254681648	4.51498127340824	0.520720269807284	0.3356741573033708	0.9147940074906367	0.6287453183520599	0.7602996254681648	4.51498127340824	0.520720269807284		323315140.0	800.0	0.3356741573033708	0.9147940074906367	0.6287453183520599	0.7602996254681648	4.51498127340824	0.520720269807284	42		COMPLETE
43	0.8909176029962547	2020-05-20 07:46:01.924814	2020-05-20 07:52:44.504459	128	0.33739672328990905	0.011089831510218973	19	0.18634481843178646	35	256	0.10773971227036043	0.25	0.8909176029962547	0.5613295880149812	0.7275280898876404	5.227059925093633	0.4508745411027928	0.25	0.8909176029962547	0.5613295880149812	0.7275280898876404	5.227059925093633	0.4508745411027928		3747412773.0	450.0	0.25	0.8909176029962547	0.5613295880149812	0.7275280898876404	5.227059925093633	0.4508745411027928	43		COMPLETE
44	0.8309925093632958	2020-05-20 07:52:44.530963	2020-05-20 08:01:15.826936	64	0.11769435718344107	0.04349573100013027	43	0.47117987896260277	37	256	0.12414579917694188	0.24578651685393257	0.8309925093632958	0.5060861423220974	0.6671348314606742	6.014044943820225	0.4277674131967666	0.24578651685393257	0.8309925093632958	0.5060861423220974	0.6671348314606742	6.014044943820225	0.4277674131967666		3095300732.0	550.0	0.24578651685393257	0.8309925093632958	0.5060861423220974	0.6671348314606742	6.014044943820225	0.4277674131967666	44		COMPLETE
45	0.9049625468164794	2020-05-20 08:01:15.880620	2020-05-20 08:15:58.034433	64	0.14889724660731857	0.1998956067018794	41	0.2565357426612437	43	512	0.0981338556859405	0.3188202247191011	0.9049625468164794	0.6109550561797753	0.7448501872659176	4.75	0.5033294492309786	0.3188202247191011	0.9049625468164794	0.6109550561797753	0.7448501872659176	4.75	0.5033294492309786		1901032261.0		0.3188202247191011	0.9049625468164794	0.6109550561797753	0.7448501872659176	4.75	0.5033294492309786	45		COMPLETE
46	0.8909176029962547	2020-05-20 08:15:58.056731	2020-05-20 09:12:18.838924	256	0.05534067042742813	0.39124078109421184	46	0.27881598389066437	64	256	0.11061346942684457	0.2448501872659176	0.8909176029962547	0.5716292134831461	0.7167602996254682	5.3389513108614235	0.44953480981402527	0.2448501872659176	0.8909176029962547	0.5716292134831461	0.7167602996254682	5.3389513108614235	0.44953480981402527		264732336.0	750.0	0.2448501872659176	0.8909176029962547	0.5716292134831461	0.7167602996254682	5.3389513108614235	0.44953480981402527	46		COMPLETE
47	0.8693820224719101	2020-05-20 09:12:18.866292	2020-05-20 09:39:51.041762	256	0.3039435104507723	0.2353130328815511	35	0.2429963170421242	43	256	0.11996874714284186	0.25234082397003743	0.8693820224719101	0.5435393258426966	0.697565543071161	5.787453183520599	0.44475173022314934	0.25234082397003743	0.8693820224719101	0.5435393258426966	0.697565543071161	5.787453183520599	0.44475173022314934		1178195914.0	600.0	0.25234082397003743	0.8693820224719101	0.5435393258426966	0.697565543071161	5.787453183520599	0.44475173022314934	47		COMPLETE
48	0.8740636704119851	2020-05-20 09:39:51.069030	2020-05-20 09:51:31.198149	256	0.06577529591564352	0.2295128579415222	36	0.21512083656411563	26	256	0.11861708506415092	0.2598314606741573	0.8740636704119851	0.5440074906367042	0.6910112359550562	5.722378277153558	0.4486224473625484	0.2598314606741573	0.8740636704119851	0.5440074906367042	0.6910112359550562	5.722378277153558	0.4486224473625484		3881196431.0	400.0	0.2598314606741573	0.8740636704119851	0.5440074906367042	0.6910112359550562	5.722378277153558	0.4486224473625484	48		COMPLETE
49	0.05290262172284644	2020-05-20 09:51:31.244984	2020-05-20 09:57:08.933888	64	0.4432477600366796	0.14349621867210027	41	0.45224992523215163	87	512	1.116372444768949	0.0023408239700374533	0.05290262172284644	0.011704119850187267	0.025280898876404494	53.87078651685393	0.03528599610495991	0.0023408239700374533	0.05290262172284644	0.011704119850187267	0.025280898876404494	53.87078651685393	0.03528599610495991		2243125212.0	250.0	0.0023408239700374533	0.05290262172284644	0.011704119850187267	0.025280898876404494	53.87078651685393	0.03528599610495991	49		COMPLETE
50	0.8192883895131086	2020-05-20 09:57:08.999184	2020-05-20 10:05:16.427767	256	0.22515182283974694	0.39789999528812553	22	0.4235739652586832	19	128	0.14663915560765658	0.300561797752809	0.8192883895131086	0.577247191011236	0.6797752808988764	7.036516853932584	0.47224579411513185	0.300561797752809	0.8192883895131086	0.577247191011236	0.6797752808988764	7.036516853932584	0.47224579411513185		2658071344.0	350.0	0.300561797752809	0.8192883895131086	0.577247191011236	0.6797752808988764	7.036516853932584	0.47224579411513185	50		COMPLETE
