number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
36	0.34269662921348315	2020-03-16 13:09:57.486421	2020-03-16 13:10:21.143936	128	128	1	0.009505310464947365	128	0.5930724788567714	0.4379130953047355	0.006554307116104869	0.34269662921348315	0.09691011235955056	0.17790262172284643	21.012172284644194	0.1128318874358695	0.006554307116104869	0.34269662921348315	0.09691011235955056	0.17790262172284643	21.012172284644194	0.1128318874358695	2975753194	200	0.006554307116104869	0.34269662921348315	0.09691011235955056	0.17790262172284643	21.012172284644194	0.1128318874358695	36	COMPLETE
37	0.545880149812734	2020-03-16 13:10:21.171076	2020-03-16 13:10:38.016368	128	64	2	0.006392091189338538	256	0.07269929069328024	0.29969109927237814	0.07443820224719101	0.545880149812734	0.23829588014981273	0.34691011235955055	14.425093632958802	0.21773114948472694	0.07443820224719101	0.545880149812734	0.23829588014981273	0.34691011235955055	14.425093632958802	0.21773114948472694	2026725967	200	0.07443820224719101	0.545880149812734	0.23829588014981273	0.34691011235955055	14.425093632958802	0.21773114948472694	37	COMPLETE
38	0.4714419475655431	2020-03-16 13:10:38.043253	2020-03-16 13:11:10.028364	64	64	2	0.0010938717018818675	256	0.6051434994861636	0.34328218110687053	0.0009363295880149813	0.4714419475655431	0.12687265917602997	0.2542134831460674	16.4873595505618	0.13685101923443865	0.0009363295880149813	0.4714419475655431	0.12687265917602997	0.2542134831460674	16.4873595505618	0.13685101923443865	1401559755	350	0.0009363295880149813	0.4714419475655431	0.12687265917602997	0.2542134831460674	16.4873595505618	0.13685101923443865	38	COMPLETE
39	0.6076779026217228	2020-03-16 13:11:10.055242	2020-03-16 13:11:23.658050	64	64	2	0.009297959583146066	512	0.0014289782726104587	0.2635863831551041	0.10627340823970037	0.6076779026217228	0.27153558052434457	0.3913857677902622	12.683520599250937	0.25191878545242313	0.10627340823970037	0.6076779026217228	0.27153558052434457	0.3913857677902622	12.683520599250937	0.25191878545242313	4065348860	200	0.10627340823970037	0.6076779026217228	0.27153558052434457	0.3913857677902622	12.683520599250937	0.25191878545242313	39	COMPLETE
40	0.6132958801498127	2020-03-16 13:11:23.685219	2020-03-16 13:11:39.346898	64	256	2	0.007586560482837432	512	0.01867079783840055	0.25443599369788494	0.10299625468164794	0.6132958801498127	0.2841760299625468	0.40308988764044945	12.237827715355806	0.25439278136748494	0.10299625468164794	0.6132958801498127	0.2841760299625468	0.40308988764044945	12.237827715355806	0.25439278136748494	2578739834	200	0.10299625468164794	0.6132958801498127	0.2841760299625468	0.40308988764044945	12.237827715355806	0.25439278136748494	40	COMPLETE
41	0.6221910112359551	2020-03-16 13:11:39.384049	2020-03-16 13:12:06.899321	64	128	2	0.0018403343148641269	256	0.014506812669004032	0.24478085953672504	0.10955056179775281	0.6221910112359551	0.2860486891385768	0.4058988764044944	11.765917602996256	0.259636260460809	0.10955056179775281	0.6221910112359551	0.2860486891385768	0.4058988764044944	11.765917602996256	0.259636260460809	2744394842	300	0.10955056179775281	0.6221910112359551	0.2860486891385768	0.4058988764044944	11.765917602996256	0.259636260460809	41	COMPLETE
42	0.552434456928839	2020-03-16 13:12:06.942479	2020-03-16 13:12:20.433152	64	64	1	0.043117294607701646	512	0.001502073200944103	0.293889322644274	0.0847378277153558	0.552434456928839	0.2406367041198502	0.3497191011235955	14.151685393258427	0.2235863343876082	0.0847378277153558	0.552434456928839	0.2406367041198502	0.3497191011235955	14.151685393258427	0.2235863343876082	3327300133	200	0.0847378277153558	0.552434456928839	0.2406367041198502	0.3497191011235955	14.151685393258427	0.2235863343876082	42	COMPLETE
43	0.6254681647940075	2020-03-16 13:12:20.460408	2020-03-16 13:12:47.684587	128	256	2	0.0016986665701971219	512	0.07059271218717846	0.2464055181864635	0.09737827715355805	0.6254681647940075	0.2762172284644195	0.40074906367041196	11.840355805243446	0.24942248019918756	0.09737827715355805	0.6254681647940075	0.2762172284644195	0.40074906367041196	11.840355805243446	0.24942248019918756	993481555	300	0.09737827715355805	0.6254681647940075	0.2762172284644195	0.40074906367041196	11.840355805243446	0.24942248019918756	43	COMPLETE
44	0.6109550561797753	2020-03-16 13:12:47.711810	2020-03-16 13:13:15.579198	128	64	1	0.0010638594463006727	256	0.009642457448444488	0.24896920656991167	0.10112359550561797	0.6109550561797753	0.2794943820224719	0.4002808988764045	11.95365168539326	0.25259404494261756	0.10112359550561797	0.6109550561797753	0.2794943820224719	0.4002808988764045	11.95365168539326	0.25259404494261756	4257660637	300	0.10112359550561797	0.6109550561797753	0.2794943820224719	0.4002808988764045	11.95365168539326	0.25259404494261756	44	COMPLETE
45	0.5711610486891385	2020-03-16 13:13:15.605042	2020-03-16 13:13:40.191277	64	64	1	0.01287059195778149	128	0.003553580257172379	0.2826304632249508	0.09129213483146068	0.5711610486891385	0.250936329588015	0.3651685393258427	13.601591760299625	0.23267633792984396	0.09129213483146068	0.5711610486891385	0.250936329588015	0.3651685393258427	13.601591760299625	0.23267633792984396	4065813320	200	0.09129213483146068	0.5711610486891385	0.250936329588015	0.3651685393258427	13.601591760299625	0.23267633792984396	45	COMPLETE
46	0.5088951310861424	2020-03-16 13:13:40.228590	2020-03-16 13:13:55.026376	256	128	2	0.03457336874544939	512	0.05611433968064247	0.31950523131195635	0.06367041198501873	0.5088951310861424	0.2055243445692884	0.31179775280898875	15.370318352059925	0.19721761746411198	0.06367041198501873	0.5088951310861424	0.2055243445692884	0.31179775280898875	15.370318352059925	0.19721761746411198	1188968710	200	0.06367041198501873	0.5088951310861424	0.2055243445692884	0.31179775280898875	15.370318352059925	0.19721761746411198	46	COMPLETE
47	0.350187265917603	2020-03-16 13:13:55.048128	2020-03-16 13:14:09.400060	64	64	1	0.016851831778906604	512	0.6924937101285946	0.44929279892684454	0.004213483146067416	0.350187265917603	0.09737827715355805	0.17837078651685392	21.580992509363295	0.11124469286321348	0.004213483146067416	0.350187265917603	0.09737827715355805	0.17837078651685392	21.580992509363295	0.11124469286321348	3923750952	200	0.004213483146067416	0.350187265917603	0.09737827715355805	0.17837078651685392	21.580992509363295	0.11124469286321348	47	COMPLETE
48	0.5444756554307116	2020-03-16 13:14:09.427477	2020-03-16 13:14:35.196395	128	128	1	0.01749727297590976	128	0.006725238958741786	0.30177266951231807	0.07069288389513109	0.5444756554307116	0.21676029962546817	0.3188202247191011	14.517322097378278	0.20639049010068208	0.07069288389513109	0.5444756554307116	0.21676029962546817	0.3188202247191011	14.517322097378278	0.20639049010068208	1908065876	200	0.07069288389513109	0.5444756554307116	0.21676029962546817	0.3188202247191011	14.517322097378278	0.20639049010068208	48	COMPLETE
49	0.6184456928838952	2020-03-16 13:14:35.223353	2020-03-16 13:15:04.175127	256	256	2	0.0012493322340120018	512	0.005222606717581591	0.2469264517942869	0.10112359550561797	0.6184456928838952	0.28370786516853935	0.4049625468164794	11.862359550561798	0.25415321027964477	0.10112359550561797	0.6184456928838952	0.28370786516853935	0.4049625468164794	11.862359550561798	0.25415321027964477	276951428	300	0.10112359550561797	0.6184456928838952	0.28370786516853935	0.4049625468164794	11.862359550561798	0.25415321027964477	49	COMPLETE
50	0.6245318352059925	2020-03-16 13:15:04.196406	2020-03-16 13:15:28.917880	64	128	1	0.00283388940810584	512	0.01901659970052117	0.2444564468970292	0.10767790262172285	0.6245318352059925	0.2846441947565543	0.4096441947565543	11.747659176029963	0.25861562210250144	0.10767790262172285	0.6245318352059925	0.2846441947565543	0.4096441947565543	11.747659176029963	0.25861562210250144	954575291	300	0.10767790262172285	0.6245318352059925	0.2846441947565543	0.4096441947565543	11.747659176029963	0.25861562210250144	50	COMPLETE
51	0.4854868913857678	2020-03-16 13:15:28.944316	2020-03-16 13:15:42.767066	128	64	1	0.017082933998588186	512	0.22410917406305034	0.33219034011451326	0.0449438202247191	0.4854868913857678	0.1797752808988764	0.28651685393258425	15.949906367041198	0.17826551399313476	0.0449438202247191	0.4854868913857678	0.1797752808988764	0.28651685393258425	15.949906367041198	0.17826551399313476	104531638	200	0.0449438202247191	0.4854868913857678	0.1797752808988764	0.28651685393258425	15.949906367041198	0.17826551399313476	51	COMPLETE
