number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.923689138576779	2020-05-15 22:50:59.724502	2020-05-15 22:56:02.366421	2.4282267554535957	64	0.10422581912741558	0.4685743105374199	43	0.4251497433095267	25	0.003099901366539332	256	0.08926819356015364	0.30852059925093633	0.923689138576779	0.6292134831460674	0.7654494382022472	4.319756554307116	0.507764546437276	0.30852059925093633	0.923689138576779	0.6292134831460674	0.7654494382022472	4.319756554307116	0.507764546437276		440035895.0	300.0	0.30852059925093633	0.923689138576779	0.6292134831460674	0.7654494382022472	4.319756554307116	0.507764546437276	10		COMPLETE
11	0.20224719101123595	2020-05-15 22:56:02.553866	2020-05-15 23:00:17.574687	9.973005786939039	64	0.172461598383074	0.2622604735310421	60	0.31671991427041823	37	0.01476683574793553	512	0.6459829455689782	0.02247191011235955	0.20224719101123595	0.06367041198501873	0.10486891385767791	31.06694756554307	0.09137860758446838	0.02247191011235955	0.20224719101123595	0.06367041198501873	0.10486891385767791	31.060393258426966	0.09138804207885617		120066988.0	200.0	0.02247191011235955	0.20224719101123595	0.06367041198501873	0.10486891385767791	31.073501872659175	0.0913700446319763	11		COMPLETE
12	0.6985018726591761	2020-05-15 23:00:17.743521	2020-05-15 23:15:07.110709	0.7933918764836947	128	0.17318895175253385	0.3153770025208758	41	0.3277269817191311	93	0.012122537319689123	512	0.19654538713950204	0.1404494382022472	0.6985018726591761	0.32771535580524347	0.46207865168539325	9.534644194756554	0.29818450083331477	0.1404494382022472	0.6985018726591761	0.32771535580524347	0.46207865168539325	9.534644194756554	0.29818450083331477		3214665402.0	200.0	0.1404494382022472	0.6985018726591761	0.32771535580524347	0.46207865168539325	9.534644194756554	0.29818450083331477	12		COMPLETE
13	0.20411985018726592	2020-05-15 23:15:07.237441	2020-05-15 23:29:31.027204	0.9812159758445539	256	0.03703204905636259	0.2808993491102093	16	0.11314560369364995	71	0.031063004649283438	256	0.7159443602030434	0.023876404494382022	0.20411985018726592	0.06975655430711611	0.11189138576779026	34.53932584269663	0.09228217572206128	0.023876404494382022	0.21067415730337077	0.06975655430711611	0.11376404494382023	33.08614232209738	0.09436607148982876		1190068473.0	250.0	0.023876404494382022	0.20411985018726592	0.06975655430711611	0.11189138576779026	35.99250936329588	0.09161306764998112	13		COMPLETE
14	0.5093632958801498	2020-05-15 23:29:31.145891	2020-05-15 23:41:23.805089	8.571305569389548	128	0.37917406219677097	0.11233886633478346	58	0.2825502285838064	59	0.008890542125008548	256	0.3166237324232075	0.08801498127340825	0.5093632958801498	0.2247191011235955	0.32397003745318353	15.265449438202246	0.2176764520038684	0.08801498127340825	0.5093632958801498	0.2247191011235955	0.32397003745318353	15.265449438202246	0.2176764520038684		410935123.0	200.0	0.08801498127340825	0.5093632958801498	0.2247191011235955	0.32397003745318353	15.265449438202246	0.2176764520038684	14		COMPLETE
15	0.19428838951310862	2020-05-15 23:41:24.000420	2020-05-15 23:47:00.722012	1.2563469867154387	128	0.40001213961547905	0.15569942906348638	23	0.1569025861322687	33	0.005322260321019629	128	0.7738818928149392	0.024812734082397005	0.19428838951310862	0.07443820224719101	0.11189138576779026	37.31764981273408	0.08957610010429191	0.024812734082397005	0.19428838951310862	0.07443820224719101	0.11189138576779026	37.316947565543074	0.08957618926721611		2212987801.0	200.0	0.024812734082397005	0.19428838951310862	0.07443820224719101	0.11189138576779026	37.3183520599251	0.08957601388080477	15		COMPLETE
16	0.9531835205992509	2020-05-15 23:47:00.842904	2020-05-15 23:50:55.125936	2.2597400914154653	64	0.4100715274090128	0.3445021632903255	61	0.21540542705373417	3	0.001437165313394134	256	0.07393157877436096	0.399812734082397	0.9531835205992509	0.7205056179775281	0.8445692883895131	3.568820224719101	0.5871939424510031	0.399812734082397	0.9531835205992509	0.7205056179775281	0.8445692883895131	3.568820224719101	0.5871939424510031		842587919.0	600.0	0.399812734082397	0.9531835205992509	0.7205056179775281	0.8445692883895131	3.568820224719101	0.5871939424510031	16		COMPLETE
17	0.9105805243445693	2020-05-15 23:50:55.315040	2020-05-16 00:01:58.349336	5.54918564473568	64	0.4162168736765953	0.41524901703305445	46	0.3713758517357692	76	0.00454728264892296	128	0.09858181831786193	0.31273408239700373	0.9105805243445693	0.6118913857677902	0.7565543071161048	4.772003745318352	0.5030280405989126	0.31273408239700373	0.9105805243445693	0.6118913857677902	0.7565543071161048	4.772003745318352	0.5030280405989126		219757626.0	250.0	0.31273408239700373	0.9105805243445693	0.6118913857677902	0.7565543071161048	4.772003745318352	0.5030280405989126	17		COMPLETE
18		2020-05-16 00:01:58.503024	2020-05-16 00:02:07.076936	8.554079588763512	128	0.3667273906223717	0.4879479013775745	63	0.2625571658621008	97	0.08396633052258248	512														CUDA out of memory. Tried to allocate 2.29 GiB (GPU 0; 10.92 GiB total capacity; 7.14 GiB already allocated; 897.06 MiB free; 2.33 GiB cached)									18	Setting status of trial#18 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
19	0.12734082397003746	2020-05-16 00:02:07.176119	2020-05-16 00:06:05.528217	2.4904537074838915	128	0.3028515020912795	0.08307950445159296	43	0.2869087589839972	30	0.05271580102371824	256	0.8770403831583283	0.019194756554307114	0.12734082397003746	0.04588014981273408	0.0702247191011236	42.46137640449438	0.06692155831504276	0.20739700374531836	0.42275280898876405	0.31226591760299627	0.35346441947565543	28.99250936329588	0.28950205958482506		2417012455.0	150.0	0.019194756554307114	0.12453183520599251	0.04588014981273408	0.06975655430711611	55.93024344569288	0.06293297678702783	19		COMPLETE
20	0.23876404494382023	2020-05-16 00:06:05.658902	2020-05-16 00:09:33.616055	9.749109159266762	64	0.3535509630224517	0.1409538928192079	50	0.1316404454246055	24	0.010543347728843964	128	0.6246801177004861	0.02294007490636704	0.23876404494382023	0.06975655430711611	0.12312734082397003	30.083567415730336	0.09832667900625162	0.02949438202247191	0.2495318352059925	0.08239700374531835	0.13951310861423222	29.872191011235955	0.1066220499086837		2604365555.0	200.0	0.02294007490636704	0.23314606741573032	0.06882022471910113	0.1198501872659176	30.29494382022472	0.09670065030484148	20		COMPLETE
21	0.9143258426966292	2020-05-16 00:09:33.785202	2020-05-16 00:15:21.565003	6.0226864287325315	128	0.024742408179890263	0.47616091386599163	20	0.4182083300994559	49	0.05109834758620144	512	0.09510683849251617	0.28698501872659177	0.9143258426966292	0.6095505617977528	0.7523408239700374	4.603464419475656	0.48730027212264615	0.28698501872659177	0.9143258426966292	0.6095505617977528	0.7523408239700374	4.603464419475656	0.48730027212264615		2334305285.0	200.0	0.28698501872659177	0.9143258426966292	0.6095505617977528	0.7523408239700374	4.603464419475656	0.48730027212264615	21		COMPLETE
22	0.18071161048689138	2020-05-16 00:15:21.691803	2020-05-16 00:31:32.832555	9.953528852254898	256	0.03552182043110125	0.04736624066632972	25	0.4305181951683088	84	0.0779960638006888	512	0.8073653399792573	0.017322097378277154	0.18071161048689138	0.0599250936329588	0.09222846441947566	38.99110486891386	0.07861570579603108	0.017322097378277154	0.18071161048689138	0.0599250936329588	0.09222846441947566	38.99110486891386	0.07861570579603108		4276320786.0	200.0	0.017322097378277154	0.18071161048689138	0.0599250936329588	0.09222846441947566	38.99110486891386	0.07861570579603108	22		COMPLETE
23	0.9339887640449438	2020-05-16 00:31:32.966721	2020-05-16 00:36:06.739730	1.9428861776046844	256	0.1646484089267261	0.4885307999037151	33	0.4123676328972236	13	0.008088396911216239	128	0.08606418959224381	0.3506554307116105	0.9339887640449438	0.6966292134831461	0.8216292134831461	4.152153558052435	0.5510888199090263	0.3506554307116105	0.9339887640449438	0.6966292134831461	0.8216292134831461	4.152153558052435	0.5510888199090263		2666735678.0	200.0	0.3506554307116105	0.9339887640449438	0.6966292134831461	0.8216292134831461	4.152153558052435	0.5510888199090263	23		COMPLETE
24	0.6619850187265918	2020-05-16 00:36:06.951082	2020-05-16 00:42:25.018695	2.94023788130898	64	0.010521686199887303	0.31438961270369065	34	0.3130443184782804	69	0.04541556158807924	256	0.19696508321914585	0.10674157303370786	0.6619850187265918	0.2588951310861423	0.3955992509363296	9.519194756554308	0.25920896134277815	0.10674157303370786	0.6619850187265918	0.2588951310861423	0.3955992509363296	9.519194756554308	0.25920896134277815		3993891100.0	200.0	0.10674157303370786	0.6619850187265918	0.2588951310861423	0.3955992509363296	9.519194756554308	0.25920896134277815	24		COMPLETE
25	0.5463483146067416	2020-05-16 00:42:25.123783	2020-05-16 00:54:50.097423	7.264536353900288	256	0.015224354415105057	0.29589499640201833	40	0.004620838957048012	39	0.0021187729969215246	128	0.2970440249117475	0.10065543071161048	0.5463483146067416	0.2654494382022472	0.37265917602996257	14.381554307116104	0.2387804425744856	0.10065543071161048	0.5463483146067416	0.2654494382022472	0.37265917602996257	14.381554307116104	0.2387804425744856		1261893698.0	200.0	0.10065543071161048	0.5463483146067416	0.2654494382022472	0.37265917602996257	14.381554307116104	0.2387804425744856	25		COMPLETE
26	0.721441947565543	2020-05-16 00:54:50.241957	2020-05-16 01:00:46.687901	1.8461261699244629	256	0.19932958819984664	0.3932542977919987	31	0.039871926918003564	24	0.014389245825711255	512	0.18076752697218781	0.1451310861423221	0.721441947565543	0.3852996254681648	0.5182584269662921	8.709269662921349	0.32137956709220283	0.1451310861423221	0.721441947565543	0.3852996254681648	0.5182584269662921	8.709269662921349	0.32137956709220283		2276992681.0	200.0	0.1451310861423221	0.721441947565543	0.3852996254681648	0.5182584269662921	8.709269662921349	0.32137956709220283	26		COMPLETE
27		2020-05-16 01:00:46.826632	2020-05-16 01:00:49.132388	3.029532961928962	256	0.06010856588829627	0.2950146234638968	51	0.07065554514728356	61	0.09384557414069093	512														The current model can't be trained on this hardware with these parameters.									27	Setting status of trial#27 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
28	0.7691947565543071	2020-05-16 01:00:49.240060	2020-05-16 01:02:51.345821	9.92758350128094	64	0.057665894311953514	0.47964229010146703	39	0.3457104127639498	15	0.09686211381161108	256	0.15765275174755367	0.20131086142322097	0.7691947565543071	0.43352059925093633	0.5749063670411985	7.658707865168539	0.373626687839877	0.20131086142322097	0.7691947565543071	0.43352059925093633	0.5749063670411985	7.658707865168539	0.373626687839877		10563901.0	200.0	0.20131086142322097	0.7691947565543071	0.43352059925093633	0.5749063670411985	7.658707865168539	0.373626687839877	28		COMPLETE
29	0.5023408239700374	2020-05-16 01:02:51.493723	2020-05-16 01:07:19.026642	5.142473917222992	128	0.40368054338805137	0.266954086345898	25	0.3449849836471708	29	0.0028374847100680104	256	0.30711485871221966	0.10065543071161048	0.5023408239700374	0.22893258426966293	0.32724719101123595	14.861423220973784	0.2252260156980051	0.10065543071161048	0.5023408239700374	0.22893258426966293	0.32724719101123595	14.861423220973784	0.2252260156980051		999694847.0	200.0	0.10065543071161048	0.5023408239700374	0.22893258426966293	0.32724719101123595	14.861423220973784	0.2252260156980051	29		COMPLETE
30	0.5411985018726592	2020-05-16 01:07:19.179795	2020-05-16 01:13:02.034036	6.976209562016087	64	0.07041542405172457	0.14508984946527437	26	0.10715717234292976	84	0.021884457530079213	512	0.2699772787597798	0.08239700374531835	0.5411985018726592	0.21582397003745318	0.3267790262172285	12.988295880149813	0.21804585269740165	0.08239700374531835	0.5411985018726592	0.21582397003745318	0.3267790262172285	12.988295880149813	0.21804585269740165		3616900749.0	200.0	0.08239700374531835	0.5411985018726592	0.21582397003745318	0.3267790262172285	12.988295880149813	0.21804585269740165	30		COMPLETE
31		2020-05-16 01:13:02.157854	2020-05-16 01:13:04.410100	7.332633694911541	256	0.41920912171487473	0.007434254539387064	63	0.26631451364814773	50	0.0029889229910814523	512														The current model can't be trained on this hardware with these parameters.									31	Setting status of trial#31 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
32	0.1404494382022472	2020-05-16 01:13:04.551092	2020-05-16 01:22:01.579274	1.645618946019631	128	0.01092619197537853	0.30390361771114816	28	0.20642116798217874	66	0.033488067275712845	256	0.8028507044456885	0.01451310861423221	0.1404494382022472	0.05290262172284644	0.0800561797752809	38.77574906367041	0.07053803049513893	0.1605805243445693	0.3403558052434457	0.23361423220973782	0.2631086142322097	29.950842696629213	0.23183408565491057		1548782530.0	200.0	0.01451310861423221	0.13764044943820225	0.05290262172284644	0.07818352059925093	47.60065543071161	0.06656410441728239	32		COMPLETE
33	0.20411985018726592	2020-05-16 01:22:01.730613	2020-05-16 01:28:24.809804	0.7567914967150896	256	0.056278763293391265	0.229798676109156	18	0.31369767995577663	30	0.025265042713757027	128	0.7315152857909571	0.02294007490636704	0.20411985018726592	0.05805243445692884	0.10346441947565543	35.3499531835206	0.08685951737226015	0.07677902621722846	0.30290262172284643	0.13108614232209737	0.18398876404494383	30.990168539325843	0.1511850472263386		2682975504.0	200.0	0.02294007490636704	0.19803370786516855	0.05805243445692884	0.10346441947565543	39.70973782771536	0.08471675894940185	33		COMPLETE
34	0.22144194756554308	2020-05-16 01:28:24.990865	2020-05-16 01:37:07.319178	5.686222705016371	128	0.16453817054975134	0.2722409521133492	63	0.39579379098255113	42	0.009291565545985515	512	0.690217941213741	0.018258426966292134	0.22144194756554308	0.0702247191011236	0.11189138576779026	33.328417602996254	0.08825495490757966	0.018258426966292134	0.2663857677902622	0.0702247191011236	0.11189138576779026	27.838483146067414	0.09757503133418315		2380104256.0	200.0	0.018258426966292134	0.22144194756554308	0.0702247191011236	0.11189138576779026	38.8183520599251	0.08669406872773865	34		COMPLETE
35	0.778558052434457	2020-05-16 01:37:07.427006	2020-05-16 01:49:29.505889	2.759690813749287	64	0.40927146037194123	0.46041730534462966	63	0.20911147338661906	70	0.007054652623868443	512	0.152434243797063	0.18820224719101122	0.778558052434457	0.42602996254681647	0.5720973782771536	7.353932584269663	0.36554347070022997	0.18820224719101122	0.778558052434457	0.42602996254681647	0.5720973782771536	7.353932584269663	0.36554347070022997		1636473974.0	300.0	0.18820224719101122	0.778558052434457	0.42602996254681647	0.5720973782771536	7.353932584269663	0.36554347070022997	35		COMPLETE
36	0.8014981273408239	2020-05-16 01:49:29.629904	2020-05-16 01:51:29.557539	9.198793508673836	64	0.06514849879361334	0.2392418441815179	26	0.10794893514240722	20	0.009277127711982256	512	0.14440719968698612	0.1760299625468165	0.8014981273408239	0.41807116104868913	0.5632022471910112	6.965355805243446	0.35702223571646274	0.1760299625468165	0.8014981273408239	0.41807116104868913	0.5632022471910112	6.965355805243446	0.35702223571646274		2466560928.0	200.0	0.1760299625468165	0.8014981273408239	0.41807116104868913	0.5632022471910112	6.965355805243446	0.35702223571646274	36		COMPLETE
37	0.4396067415730337	2020-05-16 01:51:29.713321	2020-05-16 01:58:17.328466	8.09157142174109	128	0.008768812079678057	0.2153013658234041	27	0.1768910324586101	38	0.01024353097135488	512	0.38266751925506337	0.060393258426966294	0.4396067415730337	0.16292134831460675	0.2602996254681648	18.451779026217228	0.17473706433673838	0.060393258426966294	0.4396067415730337	0.16292134831460675	0.2602996254681648	18.451779026217228	0.17473706433673838		1236675496.0	250.0	0.060393258426966294	0.4396067415730337	0.16292134831460675	0.2602996254681648	18.451779026217228	0.17473706433673838	37		COMPLETE
38	0.29728464419475653	2020-05-16 01:58:17.443397	2020-05-16 02:00:32.073413	7.6497595444123485	128	0.0784920709753012	0.13992443619979322	24	0.3503666084455309	13	0.046113141109240106	512	0.5179852367656075	0.02902621722846442	0.29728464419475653	0.09363295880149813	0.15870786516853932	24.94943820224719	0.11731178241240588	0.02902621722846442	0.29728464419475653	0.09363295880149813	0.15870786516853932	24.94943820224719	0.11731178241240588		2222590837.0	200.0	0.02902621722846442	0.29728464419475653	0.09363295880149813	0.15870786516853932	24.94943820224719	0.11731178241240588	38		COMPLETE
39	0.8103932584269663	2020-05-16 02:00:32.218422	2020-05-16 02:05:02.729170	8.7665223307608	64	0.25132112450957284	0.0005352637547366701	24	0.2536878001223848	66	0.0014683772254739898	512	0.1344974506306305	0.17743445692883894	0.8103932584269663	0.4311797752808989	0.5739700374531835	6.48501872659176	0.36165003119818095	0.17743445692883894	0.8103932584269663	0.4311797752808989	0.5739700374531835	6.48501872659176	0.36165003119818095		3011467932.0	200.0	0.17743445692883894	0.8103932584269663	0.4311797752808989	0.5739700374531835	6.48501872659176	0.36165003119818095	39		COMPLETE
40	0.6924157303370787	2020-05-16 02:05:02.852509	2020-05-16 02:06:15.614701	9.16447621687066	128	0.28357314238874104	0.009824437463659907	34	0.3807392419912529	2	0.004165187746507396	256	0.18977963584231053	0.1254681647940075	0.6924157303370787	0.2883895131086142	0.42743445692883897	9.129681647940075	0.28030665492747897	0.1254681647940075	0.6924157303370787	0.2883895131086142	0.42743445692883897	9.129681647940075	0.28030665492747897		800440371.0	200.0	0.1254681647940075	0.6924157303370787	0.2883895131086142	0.42743445692883897	9.129681647940075	0.28030665492747897	40		COMPLETE
41	0.6132958801498127	2020-05-16 02:06:15.869125	2020-05-16 02:10:12.716504	3.7694920551705193	64	0.2907516186697833	0.008212389141948495	26	0.16499026363070018	42	0.0024728910944283836	128	0.234464870161492	0.1100187265917603	0.6132958801498127	0.27247191011235955	0.3937265917602996	11.349719101123595	0.25790694309836815	0.1100187265917603	0.6132958801498127	0.27247191011235955	0.3937265917602996	11.349719101123595	0.25790694309836815		384599430.0	200.0	0.1100187265917603	0.6132958801498127	0.27247191011235955	0.3937265917602996	11.349719101123595	0.25790694309836815	41		COMPLETE
42	0.05337078651685393	2020-05-16 02:10:12.894286	2020-05-16 02:29:16.812441	1.2387755160740177	128	0.37688356637241965	0.49713414018489577	33	0.3371141709889822	55	0.09599530557708204	512	1.0061807791433865	0.006554307116104869	0.05337078651685393	0.016853932584269662	0.02949438202247191	48.533941947565545	0.039052110425565105	0.5065543071161048	0.5533707865168539	0.5168539325842697	0.5294943820224719	25.139044943820224	0.5285557571775991		2763100641.0	400.0	0.006554307116104869	0.05337078651685393	0.016853932584269662	0.02949438202247191	71.92883895131087	0.03385979347440669	42		COMPLETE
43	0.17649812734082396	2020-05-16 02:29:16.925911	2020-05-16 03:05:51.005115	4.478266529045317	256	0.2947116017405768	0.422712249572994	62	0.1040299177604122	93	0.006486910733822156	128	0.8350608092279275	0.023408239700374533	0.17649812734082396	0.07256554307116105	0.10814606741573034	40.21910112359551	0.08467877558057071	0.023408239700374533	0.17649812734082396	0.07256554307116105	0.10814606741573034	40.21910112359551	0.08467877558057071		2581164682.0	200.0	0.023408239700374533	0.17649812734082396	0.07256554307116105	0.10814606741573034	40.21910112359551	0.08467877558057071	43		COMPLETE
44	0.7195692883895131	2020-05-16 03:05:51.141749	2020-05-16 03:06:55.617372	1.4273143734113942	128	0.31924130915197685	0.14159269359440274	58	0.4767187429237153	2	0.006185741953811626	512	0.21814268959637326	0.19428838951310862	0.7195692883895131	0.43586142322097376	0.5599250936329588	10.474250936329588	0.36326094525644254	0.19428838951310862	0.7195692883895131	0.43586142322097376	0.5599250936329588	10.474250936329588	0.36326094525644254		3626339023.0	200.0	0.19428838951310862	0.7195692883895131	0.43586142322097376	0.5599250936329588	10.474250936329588	0.36326094525644254	44		COMPLETE
45	0.9087078651685393	2020-05-16 03:06:55.728284	2020-05-16 03:11:12.412440	7.879153649399041	128	0.15970339705323006	0.20724514379068043	17	0.3809436141059099	2	0.042309439619774396	128	0.10273667829449563	0.28651685393258425	0.9087078651685393	0.5777153558052435	0.7397003745318352	4.961142322097379	0.4781287583405487	0.28651685393258425	0.9087078651685393	0.5777153558052435	0.7397003745318352	4.961142322097379	0.4781287583405487		1377206797.0	400.0	0.28651685393258425	0.9087078651685393	0.5777153558052435	0.7397003745318352	4.961142322097379	0.4781287583405487	45		COMPLETE
46	0.46629213483146065	2020-05-16 03:11:12.539266	2020-05-16 03:32:43.291169	2.3107476495910424	256	0.17635701115067093	0.136667906290025	32	0.32278088368856006	91	0.002966350647723414	128	0.378961440957978	0.08426966292134831	0.46629213483146065	0.22191011235955055	0.31320224719101125	18.252340823970037	0.206865907853241	0.08426966292134831	0.46629213483146065	0.22191011235955055	0.31320224719101125	18.252340823970037	0.206865907853241		3422891992.0	200.0	0.08426966292134831	0.46629213483146065	0.22191011235955055	0.31320224719101125	18.252340823970037	0.206865907853241	46		COMPLETE
