number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.43572946175637395	2020-05-05 16:24:31.350307	2020-05-07 04:13:51.903074	0.2711679911945289	0.1702901221886943	0.3885443686504667	128	64	87	0.014262424770117946	512	0.20707154322928517	0.2103399433427762	0.43572946175637395	0.34330736543909346	0.39571529745042494	4196.686349150142	0.29060887142206804	0.2103399433427762	0.43572946175637395	0.34330736543909346	0.39571529745042494	4196.68590651558	0.2906088714297864	1753651176	250	0.2103399433427762	0.43572946175637395	0.34330736543909346	0.39571529745042494	4196.686791784702	0.2906088714143516	0	COMPLETE
