number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9470973782771536	2020-05-21 15:13:02.383018	2020-05-21 15:14:03.385264	128	6	0.04719877579121214	256	0.07767674520050179	0.39747191011235955	0.9470973782771536	0.7397003745318352	0.8600187265917603	3.7560861423220975	0.5912515275040621	0.39747191011235955	0.9470973782771536	0.7397003745318352	0.8600187265917603	3.7560861423220975	0.5912515275040621	2738115564	200.0	0.39747191011235955	0.9470973782771536	0.7397003745318352	0.8600187265917603	3.7560861423220975	0.5912515275040621	0	COMPLETE
1	0.9616104868913857	2020-05-21 15:14:03.512081	2020-05-21 15:25:33.055835	256	34	0.0027485915794545003	128	0.06522187611178848	0.46114232209737827	0.9616104868913857	0.8057116104868914	0.9077715355805244	3.154494382022472	0.6462663283748167	0.46114232209737827	0.9616104868913857	0.8057116104868914	0.9077715355805244	3.154494382022472	0.6462663283748167	1657137050	1000.0	0.46114232209737827	0.9616104868913857	0.8057116104868914	0.9077715355805244	3.154494382022472	0.6462663283748167	1	COMPLETE
2	0.975187265917603	2020-05-21 15:25:33.163269	2020-05-21 15:28:19.576524	256	77	0.019385459941871696	128	0.061426894970356805	0.4779962546816479	0.975187265917603	0.8384831460674157	0.9297752808988764	2.9569288389513106	0.6699830297319965	0.4779962546816479	0.975187265917603	0.8384831460674157	0.9297752808988764	2.9569288389513106	0.6699830297319965	1793381329	250.0	0.4779962546816479	0.975187265917603	0.8384831460674157	0.9297752808988764	2.9569288389513106	0.6699830297319965	2	COMPLETE
3	0.9719101123595506	2020-05-21 15:28:19.663113	2020-05-21 15:31:25.001937	128	37	0.022347969899678726	128	0.06329947144441893	0.477059925093633	0.9719101123595506	0.8057116104868914	0.9143258426966292	3.048689138576779	0.6581612348449694	0.477059925093633	0.9719101123595506	0.8057116104868914	0.9143258426966292	3.048689138576779	0.6581612348449694	1380796176	300.0	0.477059925093633	0.9719101123595506	0.8057116104868914	0.9143258426966292	3.048689138576779	0.6581612348449694	3	COMPLETE
4	0.9644194756554307	2020-05-21 15:31:25.084851	2020-05-21 15:34:25.860859	128	81	0.01594415146557416	256	0.06279052090778779	0.4892322097378277	0.9644194756554307	0.827247191011236	0.9143258426966292	3.0341760299625467	0.669200742764465	0.4892322097378277	0.9644194756554307	0.827247191011236	0.9143258426966292	3.0341760299625467	0.669200742764465	1415976322	450.0	0.4892322097378277	0.9644194756554307	0.827247191011236	0.9143258426966292	3.0341760299625467	0.669200742764465	4	COMPLETE
5	0.9700374531835206	2020-05-21 15:34:25.944856	2020-05-21 15:37:40.696694	256	57	0.041323444423911046	128	0.06108292471879068	0.46863295880149813	0.9700374531835206	0.8099250936329588	0.899812734082397	2.939138576779026	0.6533965313566797	0.46863295880149813	0.9700374531835206	0.8099250936329588	0.899812734082397	2.939138576779026	0.6533965313566797	4265227371	300.0	0.46863295880149813	0.9700374531835206	0.8099250936329588	0.899812734082397	2.939138576779026	0.6533965313566797	5	COMPLETE
6	0.9583333333333334	2020-05-21 15:37:40.783376	2020-05-21 15:39:55.192082	128	72	0.017572972701172185	512	0.06964340256718912	0.45318352059925093	0.9583333333333334	0.7972846441947565	0.8946629213483146	3.3623595505617976	0.6408708064398917	0.45318352059925093	0.9583333333333334	0.7972846441947565	0.8946629213483146	3.3623595505617976	0.6408708064398917	2337337170	550.0	0.45318352059925093	0.9583333333333334	0.7972846441947565	0.8946629213483146	3.3623595505617976	0.6408708064398917	6	COMPLETE
7	0.9583333333333334	2020-05-21 15:39:55.284331	2020-05-21 15:51:06.065122	256	65	0.0031856848634403607	128	0.06633887633206915	0.48220973782771537	0.9583333333333334	0.8230337078651685	0.9073033707865169	3.201310861423221	0.6619342887118569	0.48220973782771537	0.9583333333333334	0.8230337078651685	0.9073033707865169	3.201310861423221	0.6619342887118569	2928611749	900.0	0.48220973782771537	0.9583333333333334	0.8230337078651685	0.9073033707865169	3.201310861423221	0.6619342887118569	7	COMPLETE
8	0.7350187265917603	2020-05-21 15:51:06.159917	2020-05-21 15:54:53.631570	256	15	0.0015621330948421294	512	0.19785925554728995	0.2397003745318352	0.7350187265917603	0.47846441947565543	0.599250936329588	9.661516853932584	0.401091441015107	0.2397003745318352	0.7350187265917603	0.47846441947565543	0.599250936329588	9.661516853932584	0.401091441015107	2637180005		0.2397003745318352	0.7350187265917603	0.47846441947565543	0.599250936329588	9.661516853932584	0.401091441015107	8	COMPLETE
9	0.9667602996254682	2020-05-21 15:54:53.712151	2020-05-21 15:56:46.668605	256	38	0.03386534093373858	128	0.06063979967019419	0.4779962546816479	0.9667602996254682	0.8211610486891385	0.9105805243445693	2.9232209737827715	0.6611326077210611	0.4779962546816479	0.9667602996254682	0.8211610486891385	0.9105805243445693	2.9232209737827715	0.6611326077210611	2051779679	200.0	0.4779962546816479	0.9667602996254682	0.8211610486891385	0.9105805243445693	2.9232209737827715	0.6611326077210611	9	COMPLETE
