number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.5547752808988764	2020-04-05 17:13:09.935839	2020-04-05 17:14:26.093511	2.2619054925349276	256	4	512	0.21676709147410864	0.05711610486891386	0.5547752808988764	0.19335205992509363	0.2954119850187266	10.550327715355806	0.20145137012804495	0.05711610486891386	0.5552434456928839	0.19335205992509363	0.2954119850187266	10.550093632958802	0.2014535994842069	61553602	300.0	0.05711610486891386	0.5547752808988764	0.19335205992509363	0.2954119850187266	10.55056179775281	0.201449343440625	0	COMPLETE
1	0.5514981273408239	2020-04-05 17:14:26.126456	2020-04-05 17:16:24.491372	3.999144220950864	256	39	256	0.2165910090382598	0.07162921348314606	0.5514981273408239	0.1849250936329588	0.29728464419475653	10.544709737827715	0.2072465547080693	0.07162921348314606	0.5514981273408239	0.1849250936329588	0.29728464419475653	10.54447565543071	0.20724744138381548	1882384432	250.0	0.07162921348314606	0.5514981273408239	0.1849250936329588	0.29728464419475653	10.544943820224718	0.2072457201897199	1	COMPLETE
2	0.5449438202247191	2020-04-05 17:16:24.518712	2020-04-05 17:17:30.668566	1.723453481059046	64	48	512	0.21837529370889122	0.06320224719101124	0.5449438202247191	0.1956928838951311	0.3103932584269663	10.632958801498127	0.2047876215506361	0.06320224719101124	0.5449438202247191	0.1956928838951311	0.3103932584269663	10.632958801498127	0.2047876215506361	698259742	250.0	0.06320224719101124	0.5449438202247191	0.1956928838951311	0.3103932584269663	10.632958801498127	0.2047876215506361	2	COMPLETE
3	0.8558052434456929	2020-04-05 17:17:30.705127	2020-04-05 17:31:30.136528	0.7646365866122069	256	95	128	0.11774186800192163	0.2350187265917603	0.8558052434456929	0.5107677902621723	0.6657303370786517	5.692415730337078	0.42414244913108523	0.2350187265917603	0.8558052434456929	0.5107677902621723	0.6657303370786517	5.692415730337078	0.42414244913108523	2486788127	800.0	0.2350187265917603	0.8558052434456929	0.5107677902621723	0.6657303370786517	5.692415730337078	0.42414244913108523	3	COMPLETE
4	0.7247191011235955	2020-04-05 17:31:30.169401	2020-04-05 17:36:05.829129	2.570774381003845	128	16	128	0.16414966974459755	0.149812734082397	0.7247191011235955	0.3647003745318352	0.48829588014981273	7.986423220973783	0.31966637193558733	0.149812734082397	0.7247191011235955	0.3647003745318352	0.48829588014981273	7.986423220973783	0.31966637193558733	3647354049	350.0	0.149812734082397	0.7247191011235955	0.3647003745318352	0.48829588014981273	7.986423220973783	0.31966637193558733	4	COMPLETE
5	0.5566479400749064	2020-04-05 17:36:05.862762	2020-04-05 17:37:21.823863	2.6485981147984545	128	70	512	0.2189278144499266	0.07677902621722846	0.5566479400749064	0.19241573033707865	0.30196629213483145	10.652621722846442	0.21158136166716687	0.07677902621722846	0.5566479400749064	0.19241573033707865	0.30196629213483145	10.652153558052435	0.21158421892690674	3849049666	250.0	0.07677902621722846	0.5566479400749064	0.19241573033707865	0.30196629213483145	10.65308988764045	0.21157872153728013	5	COMPLETE
6	0.5842696629213483	2020-04-05 17:37:21.851202	2020-04-05 17:39:49.760003	8.698284075173106	128	46	128	0.20871621330202408	0.07256554307116105	0.5842696629213483	0.2102059925093633	0.3408239700374532	10.146535580524345	0.21857122936844522	0.07256554307116105	0.5842696629213483	0.2102059925093633	0.3408239700374532	10.146535580524345	0.21857122936844522	428435104	200.0	0.07256554307116105	0.5842696629213483	0.2102059925093633	0.3408239700374532	10.146535580524345	0.21857122936844522	6	COMPLETE
7	0.5739700374531835	2020-04-05 17:39:49.782530	2020-04-05 17:41:50.938484	2.5980826990394976	64	88	256	0.2121277044087732	0.06601123595505617	0.5739700374531835	0.20224719101123595	0.3211610486891386	10.308052434456929	0.21144955205495397	0.06601123595505617	0.5739700374531835	0.20224719101123595	0.3211610486891386	10.308052434456929	0.21144955205495397	1726569206	250.0	0.06601123595505617	0.5739700374531835	0.20224719101123595	0.3211610486891386	10.308052434456929	0.21144955205495397	7	COMPLETE
8	0.7673220973782772	2020-04-05 17:41:50.965814	2020-04-05 17:56:51.201250	7.218854734568336	64	17	128	0.14827689290140872	0.16198501872659177	0.7673220973782772	0.41807116104868913	0.5552434456928839	7.201310861423221	0.34613036906022443	0.16198501872659177	0.7673220973782772	0.41807116104868913	0.5552434456928839	7.201310861423221	0.34613036906022443	2741186122		0.16198501872659177	0.7673220973782772	0.41807116104868913	0.5552434456928839	7.201310861423221	0.34613036906022443	8	COMPLETE
9	0.8441011235955056	2020-04-05 17:56:51.238143	2020-04-05 18:12:14.607311	1.8139979088928613	128	22	128	0.12314128889859224	0.23220973782771537	0.8441011235955056	0.4953183520599251	0.6371722846441947	5.958333333333333	0.4158837215858455	0.23220973782771537	0.8441011235955056	0.4953183520599251	0.6371722846441947	5.958333333333333	0.4158837215858455	2930234926		0.23220973782771537	0.8441011235955056	0.4953183520599251	0.6371722846441947	5.958333333333333	0.4158837215858455	9	COMPLETE
