number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11639849366655255	2020-03-14 11:06:15.343487	2020-03-14 14:47:48.414483	128	256	2	0.001189783878610692	256	0.6441386493954167	0.017088896496633574	0.11639849366655255	0.08424626269542394	0.09822549355243639	4574.072663471414	0.05767065939045558	0.017088896496633574	0.11639849366655255	0.08424626269542394	0.09822549355243639	4574.0696679219445	0.05767069138875376	1739639709	1000.0	0.017088896496633574	0.11639849366655255	0.08424626269542394	0.09822549355243639	4574.075659020883	0.05767062882871678	0	COMPLETE
1	0.005620221385370307	2020-03-14 14:47:48.460786	2020-03-14 15:15:06.510539	128	64	82	0.0010355672675884577	256	1.0414466994892655	0.004792879150975694	0.005620221385370307	0.005078169576629008	0.005220814789455666	7447.121733424627	0.005450687953125344	0.004792879150975694	0.005620221385370307	0.005078169576629008	0.005220814789455666	7447.1191658107955	0.0054506882378336785	4135060511	150.0	0.004792879150975694	0.005620221385370307	0.005078169576629008	0.005220814789455666	7447.124301038457	0.005450687668715957	1	COMPLETE
2	0.0055346342576743125	2020-03-14 15:15:06.542589	2020-03-14 15:46:05.988689	128	256	84	0.004924693917123059	256	1.0553644306353835	0.005135227661759671	0.0055346342576743125	0.005220814789455666	0.0053349309597169915	7546.986120620792	0.005647805786279279	0.005135227661759671	0.0055346342576743125	0.005220814789455666	0.0053349309597169915	7546.981570238503	0.0056478064696548775	951819571	150.0	0.005135227661759671	0.0055346342576743125	0.005220814789455666	0.0053349309597169915	7546.990671003081	0.005647805104528692	2	COMPLETE
3	0.005449047129978318	2020-03-14 15:46:06.021016	2020-03-14 16:35:07.877847	64	128	81	0.009241440767702403	128	1.0767148937468167	0.005135227661759671	0.005449047129978318	0.005192285746890335	0.005277872874586329	7699.608838297387	0.005624502667486696	0.005135227661759671	0.005449047129978318	0.005192285746890335	0.005277872874586329	7699.605500399407	0.005624502979532403	29661316	150.0	0.005135227661759671	0.005449047129978318	0.005192285746890335	0.005277872874586329	7699.612176195367	0.0056245023558102	3	COMPLETE
4	0.004792879150975694	2020-03-14 16:35:07.909739	2020-03-14 16:51:10.097156	256	64	14	0.008167024933959472	512	1.0702260116396116	0.002852904256533151	0.004792879150975694	0.003822891703754422	0.0041652402145384	7653.899806002511	0.0038733916247959905	0.002852904256533151	0.004792879150975694	0.003822891703754422	0.0041652402145384	7653.896667807829	0.0038733933884075784	3754642767	150.0	0.002852904256533151	0.004792879150975694	0.003822891703754422	0.0041652402145384	7653.9029441971925	0.0038733898781572614	4	COMPLETE
5	0.25450758872532236	2020-03-14 16:51:10.131028	2020-03-14 21:14:10.177992	256	256	13	0.026249329208848433	256	0.2225779715131715	0.03004108182129408	0.25450758872532236	0.1589923542165925	0.20261326029898435	1571.7288314504165	0.11142017934616034	0.03004108182129408	0.25450758872532236	0.1589923542165925	0.20261326029898435	1571.7278044048842	0.11142018398634942	855876875		0.03004108182129408	0.25450758872532236	0.1589923542165925	0.20261326029898435	1571.729858495949	0.11142017474458547	5	COMPLETE
6	0.0056487504279356384	2020-03-14 21:14:10.226284	2020-03-14 21:40:52.119862	64	64	46	0.01565532918945955	256	1.0178462512733326	0.00510669861919434	0.0056487504279356384	0.005163756704325003	0.005306401917151661	7274.307543078854	0.005686082258977358	0.00510669861919434	0.0056487504279356384	0.005163756704325003	0.005306401917151661	7274.304576058427	0.005686082488268111	2821588494	150.0	0.00510669861919434	0.0056487504279356384	0.005163756704325003	0.005306401917151661	7274.310510099281	0.005686082029922726	6	COMPLETE
7	0.005449047129978318	2020-03-14 21:40:52.153131	2020-03-14 22:07:40.730007	64	64	63	0.03248545922409006	256	1.0829826298691474	0.00510669861919434	0.005449047129978318	0.005220814789455666	0.005220814789455666	7746.133801209631	0.005578478348807711	0.00510669861919434	0.005449047129978318	0.005220814789455666	0.005220814789455666	7746.130976834417	0.005578479372721527	3897564447	150.0	0.00510669861919434	0.005449047129978318	0.005220814789455666	0.005220814789455666	7746.136625584845	0.0055784773313077365	7	COMPLETE
8	0.00587698276845829	2020-03-14 22:07:40.765776	2020-03-14 22:23:33.240878	64	128	32	0.001744610199554241	512	0.9843360106329533	0.005135227661759671	0.00587698276845829	0.005277872874586329	0.005363460002282323	7030.52534805432	0.0058001468753422596	0.005135227661759671	0.00587698276845829	0.005277872874586329	0.005363460002282323	7030.522224124158	0.005800147623497999	746250948	150.0	0.005135227661759671	0.00587698276845829	0.005277872874586329	0.005363460002282323	7030.52847198448	0.005800146130989736	8	COMPLETE
9	0.005391989044847655	2020-03-14 22:23:33.280839	2020-03-14 22:50:28.600060	64	128	46	0.005193661187030737	256	1.0066819761349106	0.005135227661759671	0.005391989044847655	0.005135227661759671	0.005192285746890335	7194.068056031039	0.005640234221793431	0.005135227661759671	0.005391989044847655	0.005135227661759671	0.005192285746890335	7194.064846513751	0.005640234571766878	3711022949	150.0	0.005135227661759671	0.005391989044847655	0.005135227661759671	0.005192285746890335	7194.0712655483285	0.005640233872285536	9	COMPLETE
