number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9264981273408239	2020-04-17 00:58:26.178825	2020-04-17 01:05:53.505924	0.7954733620612794	11.406142974042735	256	77	256	0.08859193151335368	0.32724719101123595	0.9264981273408239	0.6699438202247191	0.8085205992509363	4.295411985018727	0.5294914209643028	0.32724719101123595	0.9264981273408239	0.6699438202247191	0.8085205992509363	4.295411985018727	0.5294914209643028	88657619		0.32724719101123595	0.9264981273408239	0.6699438202247191	0.8085205992509363	4.295411985018727	0.5294914209643028	0	COMPLETE
1	0.0749063670411985	2020-04-17 01:05:53.538593	2020-04-17 01:06:57.734623	0.7631833773707587	27.129798355962645	256	81	128	1.0134951056596868	0.006554307116104869	0.0749063670411985	0.019662921348314606	0.033707865168539325	48.918539325842694	0.04499070265056094	0.006554307116104869	0.0749063670411985	0.019662921348314606	0.033707865168539325	48.918539325842694	0.04499070265056094	1011102003	150.0	0.006554307116104869	0.0749063670411985	0.019662921348314606	0.033707865168539325	48.918539325842694	0.04499070265056094	1	COMPLETE
2	0.950374531835206	2020-04-17 01:06:57.785972	2020-04-17 01:15:28.899733	0.9224741235276537	11.487762048853837	64	22	128	0.0759477123865781	0.4049625468164794	0.950374531835206	0.7471910112359551	0.8684456928838952	3.677434456928839	0.5980446590941665	0.4049625468164794	0.950374531835206	0.7471910112359551	0.8684456928838952	3.677434456928839	0.5980446590941665	627924631		0.4049625468164794	0.950374531835206	0.7471910112359551	0.8684456928838952	3.677434456928839	0.5980446590941665	2	COMPLETE
3	0.8979400749063671	2020-04-17 01:15:28.930327	2020-04-17 01:24:13.671189	0.2271105078222176	25.162044558296575	128	21	128	0.10304378307065211	0.27668539325842695	0.8979400749063671	0.5664794007490637	0.7181647940074907	5.00561797752809	0.46749381247257515	0.27668539325842695	0.8979400749063671	0.5664794007490637	0.7181647940074907	5.00561797752809	0.46749381247257515	2061282183		0.27668539325842695	0.8979400749063671	0.5664794007490637	0.7181647940074907	5.00561797752809	0.46749381247257515	3	COMPLETE
4	0.927434456928839	2020-04-17 01:24:13.717615	2020-04-17 01:31:26.917176	0.8139918960509126	5.164260118638045	128	71	128	0.08845152129237767	0.36329588014981273	0.927434456928839	0.6779026217228464	0.8066479400749064	4.290730337078652	0.5512953988578783	0.36329588014981273	0.927434456928839	0.6779026217228464	0.8066479400749064	4.290730337078652	0.5512953988578783	2928304442	850.0	0.36329588014981273	0.927434456928839	0.6779026217228464	0.8066479400749064	4.290730337078652	0.5512953988578783	4	COMPLETE
5	0.9115168539325843	2020-04-17 01:31:26.944245	2020-04-17 01:36:42.465474	0.7709141889363753	4.761397013515715	256	83	128	0.09436578829144912	0.3445692883895131	0.9115168539325843	0.6512172284644194	0.7846441947565543	4.582397003745318	0.5331619564473319	0.3445692883895131	0.9115168539325843	0.6512172284644194	0.7846441947565543	4.582397003745318	0.5331619564473319	530411212	550.0	0.3445692883895131	0.9115168539325843	0.6512172284644194	0.7846441947565543	4.582397003745318	0.5331619564473319	5	COMPLETE
6	0.09410112359550561	2020-04-17 01:36:42.492482	2020-04-17 01:37:42.367742	0.6932750941029103	27.885433547503077	256	65	128	0.9900904571286957	0.007022471910112359	0.09410112359550561	0.019662921348314606	0.04400749063670412	47.765917602996254	0.04838869850453231	0.007022471910112359	0.09410112359550561	0.019662921348314606	0.04400749063670412	47.765917602996254	0.04838869850453231	2519333704	150.0	0.007022471910112359	0.09410112359550561	0.019662921348314606	0.04400749063670412	47.765917602996254	0.04838869850453231	6	COMPLETE
7	0.10299625468164794	2020-04-17 01:37:42.408607	2020-04-17 01:38:12.183252	0.5459628391517805	18.452637740161745	256	10	256	0.9636793631313836	0.012172284644194757	0.10299625468164794	0.03604868913857678	0.05196629213483146	46.510299625468164	0.05627288989179738	0.012172284644194757	0.10299625468164794	0.03604868913857678	0.05196629213483146	46.510299625468164	0.05627288989179738	3200214217	150.0	0.012172284644194757	0.10299625468164794	0.03604868913857678	0.05196629213483146	46.510299625468164	0.05627288989179738	7	COMPLETE
8	0.7991573033707865	2020-04-17 01:38:12.210880	2020-04-17 01:39:19.659003	0.1538610253970394	1.7489464177750003	256	37	256	0.13592755206431564	0.2551498127340824	0.7991573033707865	0.525749063670412	0.6409176029962547	6.623595505617978	0.4325391573110751	0.2551498127340824	0.7991573033707865	0.525749063670412	0.6409176029962547	6.623595505617978	0.4325391573110751	2624312503	250.0	0.2551498127340824	0.7991573033707865	0.525749063670412	0.6409176029962547	6.623595505617978	0.4325391573110751	8	COMPLETE
9	0.9110486891385767	2020-04-17 01:39:19.684661	2020-04-17 01:41:43.056072	0.11324960172628097	4.769512408173005	128	49	256	0.09666884425863596	0.3052434456928839	0.9110486891385767	0.6371722846441947	0.778558052434457	4.6905430711610485	0.5078759446574961	0.3052434456928839	0.9110486891385767	0.6371722846441947	0.778558052434457	4.6905430711610485	0.5078759446574961	4051698164	500.0	0.3052434456928839	0.9110486891385767	0.6371722846441947	0.778558052434457	4.6905430711610485	0.5078759446574961	9	COMPLETE
