number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.3721671388101983	2020-04-25 19:19:25.437443	2020-04-25 23:56:20.050951	64	64	1	0.002265749275546705	512	0.6704263065510782	0.2474766751037996	0.12181303116147309	0.3721671388101983	0.23636685552407932	0.3001062322946176	5016.354284702549	0.20381979250826307	0.12181303116147309	0.3721671388101983	0.23636685552407932	0.3001062322946176	5016.351805949009	0.20381979441844783	2521926537	200	0.12181303116147309	0.3721671388101983	0.23636685552407932	0.3001062322946176	5016.35676345609	0.20381979060669111	0	COMPLETE
1	0.0169971671388102	2020-04-25 23:56:20.100117	2020-04-26 10:24:41.497666	128	256	1	0.028959346286982414	128	0.22325448124983507	0.4577295411947325	0.0026558073654390935	0.0169971671388102	0.00796742209631728	0.010977337110481586	9277.683781869688	0.008509762603895177	0.0026558073654390935	0.0169971671388102	0.00796742209631728	0.010977337110481586	9277.68059490085	0.008509763615129366	2345465127	150	0.0026558073654390935	0.0169971671388102	0.00796742209631728	0.010977337110481586	9277.686968838527	0.008509761595814333	1	COMPLETE
2	0.3881019830028329	2020-04-26 10:24:41.541292	2020-04-26 18:25:51.102430	128	128	2	0.003803836518654516	512	0.7030294547543939	0.24611714252848554	0.10428470254957507	0.3881019830028329	0.24468838526912182	0.30577195467422097	4988.215474504249	0.1980574938944037	0.10428470254957507	0.3881019830028329	0.24468838526912182	0.30577195467422097	4988.212641643059	0.19805749394721192	2082044440	200	0.10428470254957507	0.3881019830028329	0.24468838526912182	0.30577195467422097	4988.218307365439	0.19805749384161653	2	COMPLETE
3	0.019475920679886686	2020-04-26 18:25:51.146423	2020-04-27 03:55:47.635124	256	128	2	0.03995153596651928	128	0.22340063669898	0.5418982654209724	0.0030099150141643057	0.019475920679886686	0.0084985835694051	0.013279036827195468	10984.087199008498	0.009159478562546335	0.0030099150141643057	0.019475920679886686	0.0084985835694051	0.013279036827195468	10984.082684135978	0.00915947860511207	1435170060	200	0.0030099150141643057	0.019475920679886686	0.0084985835694051	0.013279036827195468	10984.09171388102	0.009159478519989762	3	COMPLETE
