number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.20365168539325842	2020-03-12 16:18:19.282055	2020-03-12 16:18:51.834410	128	128	0.031109556373548754	512	0.2680501235354796	0.74189184413881	0.0	0.20365168539325842	0.054775280898876406	0.10440074906367042	35.706460674157306	0.07404137633913058	0.0	0.20365168539325842	0.054775280898876406	0.10440074906367042	35.706460674157306	0.07404137633913058	4163269809	400	0.0	0.20365168539325842	0.054775280898876406	0.10440074906367042	35.706460674157306	0.07404137633913058	0	COMPLETE
1	0.3136704119850187	2020-03-12 16:18:51.849597	2020-03-12 16:19:51.217365	64	128	0.014276287784464412	128	0.004476610751869968	0.5716251498471931	0.00749063670411985	0.3136704119850187	0.11282771535580524	0.1750936329588015	27.32443820224719	0.11064362002334131	0.00749063670411985	0.3136704119850187	0.11282771535580524	0.1750936329588015	27.32443820224719	0.11064362002334131	966729178	400	0.00749063670411985	0.3136704119850187	0.11282771535580524	0.1750936329588015	27.32443820224719	0.11064362002334131	1	COMPLETE
2	0.37125468164794007	2020-03-12 16:19:51.235056	2020-03-12 16:20:17.628581	128	128	0.006173560859576614	128	0.0037854164749694247	0.5387054568397279	0.011704119850187267	0.37125468164794007	0.12078651685393259	0.2045880149812734	26.23876404494382	0.12349767749983546	0.011704119850187267	0.37125468164794007	0.12078651685393259	0.2045880149812734	26.23876404494382	0.12349767749983546	2555603479	200	0.011704119850187267	0.37125468164794007	0.12078651685393259	0.2045880149812734	26.23876404494382	0.12349767749983546	2	COMPLETE
3	0.2200374531835206	2020-03-12 16:20:17.646178	2020-03-12 16:20:44.760302	128	256	0.013199540833905203	128	0.0022031730434892384	0.6635966546169032	0.005149812734082397	0.2200374531835206	0.05290262172284644	0.10533707865168539	31.949906367041198	0.08026974752421963	0.005149812734082397	0.2200374531835206	0.05290262172284644	0.10533707865168539	31.949906367041198	0.08026974752421963	468826735	200	0.005149812734082397	0.2200374531835206	0.05290262172284644	0.10533707865168539	31.949906367041198	0.08026974752421963	3	COMPLETE
4	0.08614232209737828	2020-03-12 16:20:44.771629	2020-03-12 16:21:22.281430	128	256	0.02534160457751597	256	0.42102292609098596	1.0047933430574862	0.0	0.08614232209737828	0.02247191011235955	0.04447565543071161	48.5936329588015	0.044111069903074854	0.0	0.08614232209737828	0.02247191011235955	0.04447565543071161	48.5936329588015	0.044111069903074854	560218779	350	0.0	0.08614232209737828	0.02247191011235955	0.04447565543071161	48.5936329588015	0.044111069903074854	4	COMPLETE
5	0.30664794007490637	2020-03-12 16:21:22.293883	2020-03-12 16:22:05.149851	256	128	0.004743893309982769	128	0.05253626824931992	0.5683467381150716	0.0056179775280898875	0.30664794007490637	0.09035580524344569	0.15777153558052434	27.16058052434457	0.10362089734192727	0.0056179775280898875	0.30664794007490637	0.09035580524344569	0.15777153558052434	27.16058052434457	0.10362089734192727	2776836744	300	0.0056179775280898875	0.30664794007490637	0.09035580524344569	0.15777153558052434	27.16058052434457	0.10362089734192727	5	COMPLETE
6	0.22940074906367042	2020-03-12 16:22:05.161651	2020-03-12 16:22:21.095045	128	256	0.01197847431520585	512	0.0019449474051741764	0.660577848428086	0.0028089887640449437	0.22940074906367042	0.06835205992509363	0.12125468164794008	31.77059925093633	0.08461051663001184	0.0028089887640449437	0.22940074906367042	0.06835205992509363	0.12125468164794008	31.77059925093633	0.08461051663001184	3683607960	200	0.0028089887640449437	0.22940074906367042	0.06835205992509363	0.12125468164794008	31.77059925093633	0.08461051663001184	6	COMPLETE
7	0.07677902621722846	2020-03-12 16:22:21.106920	2020-03-12 16:22:31.175425	128	64	0.09166182274856388	512	0.5483467017183666	1.0477760386049804	0.0	0.07677902621722846	0.015917602996254682	0.03323970037453183	50.59878277153558	0.03968528696303586	0.0	0.07677902621722846	0.015917602996254682	0.03323970037453183	50.59878277153558	0.03968528696303586	146942555	150	0.0	0.07677902621722846	0.015917602996254682	0.03323970037453183	50.59878277153558	0.03968528696303586	7	COMPLETE
8	0.06460674157303371	2020-03-12 16:22:31.189244	2020-03-12 16:22:48.643946	64	64	0.09394237959036388	256	0.6158517923122305	1.083163296519552	0.0	0.06460674157303371	0.011704119850187267	0.028089887640449437	52.302434456928836	0.03594398626897533	0.0	0.06460674157303371	0.011704119850187267	0.028089887640449437	52.302434456928836	0.03594398626897533	3898984344	200	0.0	0.06460674157303371	0.011704119850187267	0.028089887640449437	52.302434456928836	0.03594398626897533	8	COMPLETE
9	0.3061797752808989	2020-03-12 16:22:48.655087	2020-03-12 16:23:47.487839	128	64	0.014913600910208318	128	0.16587372233185232	0.5976179844659687	0.00046816479400749064	0.3061797752808989	0.08380149812734082	0.15168539325842698	29.084737827715355	0.09789865826880947	0.00046816479400749064	0.3061797752808989	0.08380149812734082	0.15168539325842698	29.084737827715355	0.09789865826880947	1021890167	400	0.00046816479400749064	0.3061797752808989	0.08380149812734082	0.15168539325842698	29.084737827715355	0.09789865826880947	9	COMPLETE
