number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.margin	model.c_max	model.c_min	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.11896610749743239	2020-01-22 16:14:18.605538	2020-01-22 20:36:36.855411	9.959281984910035	6.086816205844271	0.0740452998337527	250.0	1.0	0.006318541638637916	1600.0	0.25011121077635795	0.042907680018258586	0.11896610749743239	0.06983909619993153	0.08732739929247975	1768.8819896154284	0.06992086951835218	0.042907680018258586	0.11896610749743239	0.06983909619993153	0.08732739929247975	1768.8798927308	0.06992089935991076	2228374097	0.042907680018258586	0.11896610749743239	0.06983909619993153	0.08732739929247975	1768.884086500057	0.06992084069545766	0
1	TrialState.COMPLETE	0.10276161132032409	2020-01-22 20:36:36.856230	2020-01-22 22:25:24.806192	3.3583557374548088	9.600488046560578	0.0853242455779965	450.0	26.0	0.02141577555706697	500.0	0.2032862355793749	0.018600935752596144	0.10276161132032409	0.046873216934839666	0.06838411502909962	1430.3018515348624	0.04863868713294415	0.018600935752596144	0.10276161132032409	0.046873216934839666	0.06838411502909962	1430.296987333105	0.04863877235069404	2123190784	0.018600935752596144	0.10276161132032409	0.046873216934839666	0.06838411502909962	1430.30671573662	0.04863860484843174	1
2	TrialState.COMPLETE	0.15285861006504622	2020-01-22 22:25:24.807006	2020-01-23 04:53:17.790118	7.744609889590487	7.676261455361523	0.06262689532174276	150.0	31.0	0.0062799708211475356	1900.0	0.16228650282325932	0.045931758530183726	0.15285861006504622	0.08361862375898665	0.11012210430217961	1144.8924883030925	0.08334386613495148	0.045931758530183726	0.15285861006504622	0.08361862375898665	0.11012210430217961	1144.8900205409107	0.08334390696590921	1456368729	0.045931758530183726	0.15285861006504622	0.08361862375898665	0.11012210430217961	1144.8949560652745	0.08334382654026076	2
3	TrialState.COMPLETE	0.09808284833960973	2020-01-23 04:53:17.790930	2020-01-23 10:05:49.683173	4.605975871671005	8.08062131692244	0.011414681419462646	350.0	6.0	0.007677368511446289	1600.0	0.2527569572897971	0.05178021225607669	0.09808284833960973	0.0686408764121876	0.07899691886340295	1791.3393814903573	0.0707087673502926	0.05178021225607669	0.09808284833960973	0.0686408764121876	0.07899691886340295	1791.3359580052493	0.07070881826548453	2968255182	0.05178021225607669	0.09808284833960973	0.0686408764121876	0.07899691886340295	1791.342804975465	0.07070871851700392	3
4	TrialState.COMPLETE	0.08986648408079424	2020-01-23 10:05:49.684006	2020-01-23 15:15:38.969343	2.754052973758174	9.543697523980033	0.037162640276638056	250.0	6.0	0.0049931040590103235	1600.0	0.286263441332162	0.044904712997831796	0.08986648408079424	0.06167979002624672	0.07192171630720073	2029.6448276845829	0.06231623472416549	0.044904712997831796	0.08986648408079424	0.06167979002624672	0.07192171630720073	2029.6409334702728	0.06231624477450232	2796432003	0.044904712997831796	0.08986648408079424	0.06167979002624672	0.07192171630720073	2029.648721898893	0.06231622474505742	4
5	TrialState.COMPLETE	0.25955722925938607	2020-01-23 15:15:38.970175	2020-01-23 21:25:34.859859	3.6074428789213036	1.8576738210501236	0.053038887042502376	250.0	46.0	0.03657014650934447	1700.0	0.1063780001319155	0.06516033321921716	0.25955722925938607	0.13688234622846057	0.1832705694396896	745.6657965308684	0.12835376570808635	0.06516033321921716	0.25955722925938607	0.13688234622846057	0.1832705694396896	745.6483224922972	0.12835726348069684	720760597	0.06516033321921716	0.25955722925938607	0.13688234622846057	0.1832705694396896	745.6832705694397	0.12835125294619656	5
