number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0	2020-01-12 04:53:21.075225	2020-01-12 05:13:57.755153	150.0	2	41.0	0.0023386349541171937	1900.0	1.0348455450956098	0.0	0.0	0.0	0.0	20979.835738314447	0.0001560412066238339	0.0	0.0	0.0	0.0	20979.824008498585	0.00015604144124424196	0.0	0.0	0.0	0.0	20979.847468130312	0.00015604097223414123	9	0.0	0.0				
10	TrialState.COMPLETE	0.0	2020-01-12 05:13:57.756014	2020-01-12 05:25:33.819008	150.0	2	11.0	0.006146913793298292	1000.0	1.0524415258557818	0.0	0.0	0.0	0.0	21336.72645184136	0.00017994097794892704	0.0	0.0	0.0	0.0	21336.71489907932	0.00017994145602528037	0.0	0.0	0.0	0.0	21336.738004603398	0.00017994050100569878	10	0.0	0.0				
11	TrialState.COMPLETE	0.0002213172804532578	2020-01-12 05:25:33.820049	2020-01-12 05:31:22.249763	50.0	2	41.0	0.06130670051266758	500.0	1.0533709013996437	0.0	0.0002213172804532578	0.0	0.0	21355.547937322946	0.00021844028469126403	0.0	0.0002213172804532578	0.0	0.0	21355.53859773371	0.0002184404786193499	0.0	0.0002213172804532578	0.0	0.0	21355.557276912183	0.00021844009096317019	11	0.0002655807365439094	0.00023607176581680832				
12	TrialState.COMPLETE	0.0002655807365439094	2020-01-12 05:31:22.250738	2020-01-12 08:40:54.364113	350.0	2	91.0	0.021776492864842914	1300.0	1.1316039111666072	0.0	0.0002655807365439094	0.0	0.0001327903682719547	22942.042315864022	0.00018873612830995262	0.0	0.0002655807365439094	0.0	0.0001327903682719547	22942.02253009915	0.00018873633810379749	0.0	0.0002655807365439094	0.0	0.0001327903682719547	22942.062101628897	0.00018873591858209856	12	0.00017705382436260624	0.00023607176581680832				
13	TrialState.COMPLETE	0.0	2020-01-12 08:40:54.365019	2020-01-12 08:47:06.305684	50.0	2	51.0	0.003621129340439591	1600.0	1.024710886574949	0.0	0.0	0.0	0.0	20774.555683427763	0.00018778699506826157	0.0	0.0	0.0	0.0	20774.548999645893	0.00018778703887934364	0.0	0.0	0.0	0.0	20774.562367209634	0.00018778695126632757	13	0.0	0.0				
14	TrialState.COMPLETE	0.000398371104815864	2020-01-12 08:47:06.306598	2020-01-12 10:04:09.741065	250.0	1	61.0	0.005052722162015456	1300.0	1.0808052391537228	4.426345609065156e-05	0.000398371104815864	0.0002213172804532578	0.0002213172804532578	21912.325668378187	0.0003136380184716473	4.426345609065156e-05	0.000398371104815864	0.0002213172804532578	0.0002213172804532578	21912.312809844192	0.0003136381425001751	4.426345609065156e-05	0.000398371104815864	0.0002213172804532578	0.0002213172804532578	21912.338526912183	0.0003136378944764188	14	0.0004426345609065156	0.00041312559017941453				
15	TrialState.COMPLETE	0.0	2020-01-12 10:04:09.742029	2020-01-12 10:11:40.760233	50.0	1	81.0	0.0042453359988138106	1900.0	1.0274374031060243	0.0	0.0	0.0	0.0	20829.707152974504	0.00019389794646560582	0.0	0.0	0.0	0.0	20829.701797096317	0.00019389798403373972	0.0	0.0	0.0	0.0	20829.712508852692	0.00019389790890476092	15	0.0	0.0				
16	TrialState.COMPLETE	0.0002213172804532578	2020-01-12 10:11:40.761214	2020-01-12 10:18:19.799964	50.0	2	61.0	0.0894308927033077	1800.0	1.0767610566598815	0.0	0.0002213172804532578	0.0	0.0	21829.944095254956	0.00020333804443771114	0.0	0.0002213172804532578	0.0	0.0	21829.936216359773	0.00020333829414930318	0.0	0.0002213172804532578	0.0	0.0	21829.951974150143	0.00020333779510646154	16	0.0002655807365439094	0.00023607176581680832				
17	TrialState.COMPLETE	0.0003541076487252125	2020-01-12 10:18:19.801066	2020-01-12 10:29:54.125164	150.0	2	11.0	0.0010389205600320934	1900.0	1.0340503364647087	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20963.89637924929	0.00039382866465038013	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20963.88385269122	0.0003938287562290627	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20963.908905807366	0.0003938285730952756	17	0.0003541076487252125	0.0003541076487252125				
18	TrialState.COMPLETE	8.852691218130312e-05	2020-01-12 10:29:54.126080	2020-01-12 12:13:01.742978	350.0	1	41.0	0.0021040943917856694	1300.0	1.097034361580093	0.0	8.852691218130312e-05	0.0	0.0	22241.198875708214	0.00020210982919676056	0.0	8.852691218130312e-05	0.0	0.0	22241.182099858357	0.00020211010903808458	0.0	8.852691218130312e-05	0.0	0.0	22241.215651558072	0.00020210954951570726	18	0.00017705382436260624	0.00011803588290840416				
19	TrialState.COMPLETE	0.0	2020-01-12 12:13:01.743870	2020-01-12 12:39:26.146825	150.0	1	61.0	0.02236338092596129	1200.0	1.045541847311977	0.0	0.0	0.0	0.0	21196.943586225214	0.0001722138419758407	0.0	0.0	0.0	0.0	21196.933870396602	0.00017221400812959762	0.0	0.0	0.0	0.0	21196.953302053826	0.00017221367602196814	19	0.0	0.0				
20	TrialState.COMPLETE	0.000398371104815864	2020-01-12 12:39:26.147744	2020-01-12 13:18:33.655880	250.0	1	21.0	0.002466359649989579	900.0	1.0631768813541091	0.0	0.000398371104815864	0.0001327903682719547	0.0002213172804532578	21554.65985747167	0.00028006588715110645	0.0	0.000398371104815864	0.0001327903682719547	0.0002213172804532578	21554.643856232295	0.00028006608949917986	0.0	0.000398371104815864	0.0001327903682719547	0.0002213172804532578	21554.67585871105	0.00028006568492400794	20	0.0004426345609065156	0.00041312559017941453				
21	TrialState.COMPLETE	0.018701310198300285	2020-01-12 13:18:33.656820	2020-01-12 16:16:53.351777	350.0	1	21.0	0.09585226171349802	1800.0	0.7945138937356612	0.003209100566572238	0.018701310198300285	0.00854284702549575	0.012305240793201134	16105.525008852692	0.009033468431939721	0.003209100566572238	0.018701310198300285	0.00854284702549575	0.012305240793201134	16105.516488137393	0.009033468663969499	0.003209100566572238	0.018701310198300285	0.00854284702549575	0.012305240793201134	16105.533529567989	0.009033468200108094	21					0.017793909348441925	0.018312424119789558
22	TrialState.COMPLETE	0.0004426345609065156	2020-01-12 16:16:53.353198	2020-01-12 16:49:32.189156	150.0	2	81.0	0.001459522036467714	1500.0	1.0441782896751015	0.0	0.0004426345609065156	0.0003098441926345609	0.0003541076487252125	21169.07608888102	0.0003617766985164713	0.0	0.0004426345609065156	0.0003098441926345609	0.0003541076487252125	21169.06316395184	0.00036177698015203355	0.0	0.0004426345609065156	0.0003098441926345609	0.0003541076487252125	21169.089013810197	0.0003617764170872921	22	0.0003541076487252125	0.00041312559017941453				
23	TrialState.COMPLETE	0.0	2020-01-12 16:49:32.190471	2020-01-12 19:24:18.443711	350.0	2	71.0	0.007096166950248158	500.0	1.0948854820820837	0.0	0.0	0.0	0.0	22197.50973796034	0.00014566208855202914	0.0	0.0	0.0	0.0	22197.491191572237	0.00014566228396559728	0.0	0.0	0.0	0.0	22197.528284348442	0.0001456618932000276	23	0.0	0.0				
24	TrialState.COMPLETE	0.00017705382436260624	2020-01-12 19:24:18.444742	2020-01-12 21:58:49.787499	350.0	1	71.0	0.005273747821072285	1100.0	1.1278000095215803	0.0	0.00017705382436260624	0.0	0.0001327903682719547	22865.245861366857	0.00019773669920490153	0.0	0.00017705382436260624	0.0	0.0001327903682719547	22865.23109950425	0.00019773684515502298	0.0	0.00017705382436260624	0.0	0.0001327903682719547	22865.26062322946	0.0001977365533017888	24	0.00017705382436260624	0.00017705382436260624				
