number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
48	0.8520599250936329	2020-04-08 23:08:22.007162	2020-04-08 23:17:41.046532	0.29665644433698846	27.499143689710237	3.4864166602998434	0.03852908136556263	128	49	128	0.12383045963262825	0.1760299625468165	0.8520599250936329	0.4714419475655431	0.6455992509363296	5.938202247191011	0.3795613812079092	0.1760299625468165	0.8520599250936329	0.4714419475655431	0.6455992509363296	5.938202247191011	0.3795613812079092	3368209923	450.0	0.1760299625468165	0.8520599250936329	0.4714419475655431	0.6455992509363296	5.938202247191011	0.3795613812079092	48	COMPLETE
49	0.8693820224719101	2020-04-08 23:17:41.071884	2020-04-08 23:22:24.864091	0.9699747746764834	8.327661214295418	2.1000007540051664	0.023446110589613572	128	83	128	0.11607811618282386	0.2144194756554307	0.8693820224719101	0.5046816479400749	0.6690074906367042	5.582397003745318	0.4129486264715234	0.2144194756554307	0.8693820224719101	0.5046816479400749	0.6690074906367042	5.582397003745318	0.4129486264715234	530855302	250.0	0.2144194756554307	0.8693820224719101	0.5046816479400749	0.6690074906367042	5.582397003745318	0.4129486264715234	49	COMPLETE
50	0.8323970037453183	2020-04-08 23:22:24.890291	2020-04-08 23:28:22.006814	0.1749369367797438	21.891780852017117	6.708856254119226	0.010944083384502411	256	54	128	0.13738968932987208	0.1544943820224719	0.8323970037453183	0.4330524344569288	0.598314606741573	6.588483146067416	0.35523517901279505	0.1544943820224719	0.8323970037453183	0.4330524344569288	0.598314606741573	6.588483146067416	0.35523517901279505	1949196296	300.0	0.1544943820224719	0.8323970037453183	0.4330524344569288	0.598314606741573	6.588483146067416	0.35523517901279505	50	COMPLETE
51	0.8857677902621723	2020-04-08 23:28:22.044341	2020-04-08 23:32:40.199629	0.28137332659432407	22.904481442850834	9.315296869253528	0.08059107451329749	64	23	256	0.11222872012102983	0.2148876404494382	0.8857677902621723	0.4887640449438202	0.674625468164794	5.387640449438202	0.41159484199036	0.2148876404494382	0.8857677902621723	0.4887640449438202	0.674625468164794	5.387640449438202	0.41159484199036	1675413930	400.0	0.2148876404494382	0.8857677902621723	0.4887640449438202	0.674625468164794	5.387640449438202	0.41159484199036	51	COMPLETE
52	0.8726591760299626	2020-04-08 23:32:40.291570	2020-04-08 23:41:26.140094	0.5245273719854312	22.389487805480517	1.7758002175604521	0.018067976252154484	128	46	256	0.11719608707929009	0.21910112359550563	0.8726591760299626	0.5290262172284644	0.6750936329588015	5.612827715355805	0.4194193373072356	0.21910112359550563	0.8726591760299626	0.5290262172284644	0.6750936329588015	5.612827715355805	0.4194193373072356	3984732479	750.0	0.21910112359550563	0.8726591760299626	0.5290262172284644	0.6750936329588015	5.612827715355805	0.4194193373072356	52	COMPLETE
53	0.8394194756554307	2020-04-08 23:41:26.167314	2020-04-08 23:45:57.983791	0.5970215238322487	25.39426905222479	8.219864242466539	0.020700167095410497	256	34	256	0.13408275436843686	0.1540262172284644	0.8394194756554307	0.44803370786516855	0.62312734082397	6.427902621722846	0.35746432829252056	0.1540262172284644	0.8394194756554307	0.44803370786516855	0.62312734082397	6.427902621722846	0.35746432829252056	3897577358	400.0	0.1540262172284644	0.8394194756554307	0.44803370786516855	0.62312734082397	6.427902621722846	0.35746432829252056	53	COMPLETE
54	0.04681647940074907	2020-04-08 23:45:58.010177	2020-04-08 23:47:00.396794	0.4791181608511773	26.695018692964194	9.925200273183926	0.026456357487053113	256	74	512	0.9418536225134988	0.0	0.04681647940074907	0.0014044943820224719	0.008426966292134831	44.91690074906367	0.03411111509585653	0.0	0.04681647940074907	0.0014044943820224719	0.008426966292134831	44.916666666666664	0.034111197650043446	839676171	150.0	0.0	0.04681647940074907	0.0014044943820224719	0.008426966292134831	44.91713483146067	0.03411103407045085	54	COMPLETE
55	0.8857677902621723	2020-04-08 23:47:00.423119	2020-04-08 23:58:39.542365	0.40479742854540535	26.004101076619527	1.14530022560565	0.027461738890030812	128	2	128	0.1110588281244486	0.23689138576779026	0.8857677902621723	0.5440074906367042	0.7031835205992509	5.3120318352059925	0.4390955047881414	0.23689138576779026	0.8857677902621723	0.5440074906367042	0.7031835205992509	5.311797752808989	0.43910850936575274	3002519732	650.0	0.23689138576779026	0.8857677902621723	0.5440074906367042	0.7031835205992509	5.312265917602996	0.43908510112605237	55	COMPLETE
56	0.846441947565543	2020-04-08 23:58:39.565253	2020-04-09 00:06:48.812405	0.21686227569001731	29.26841352707199	2.6672654031274057	0.027574078232298307	128	63	128	0.12767429305292832	0.16526217228464418	0.846441947565543	0.43773408239700373	0.6334269662921348	6.112359550561798	0.36503963295788705	0.16526217228464418	0.846441947565543	0.43773408239700373	0.6334269662921348	6.112359550561798	0.36503963295788705	1694000861	400.0	0.16526217228464418	0.846441947565543	0.43773408239700373	0.6334269662921348	6.112359550561798	0.36503963295788705	56	COMPLETE
57	0.8867041198501873	2020-04-09 00:06:48.845956	2020-04-09 00:11:12.907482	0.26169866055678026	28.439122532897635	6.76151364079083	0.031145642882845298	64	68	256	0.11242369009436488	0.22144194756554308	0.8867041198501873	0.5032771535580525	0.675561797752809	5.392322097378277	0.4170089862430746	0.22144194756554308	0.8867041198501873	0.5032771535580525	0.675561797752809	5.392322097378277	0.4170089862430746	637407489	400.0	0.22144194756554308	0.8867041198501873	0.5032771535580525	0.675561797752809	5.392322097378277	0.4170089862430746	57	COMPLETE
58	0.8506554307116105	2020-04-09 00:11:12.934586	2020-04-09 00:19:21.447953	0.1429768853414835	19.92468990087161	9.523780425252749	0.047610851871403605	128	59	128	0.12589880930563288	0.17790262172284643	0.8506554307116105	0.44662921348314605	0.6357677902621723	6.037921348314606	0.37505431793759736	0.17790262172284643	0.8506554307116105	0.44662921348314605	0.6357677902621723	6.037921348314606	0.37505431793759736	2854852515	400.0	0.17790262172284643	0.8506554307116105	0.44662921348314605	0.6357677902621723	6.037921348314606	0.37505431793759736	58	COMPLETE
59	0.10861423220973783	2020-04-09 00:19:21.475605	2020-04-09 00:20:43.060320	0.6355274302425546	6.926328175634822	2.0671603438006567	0.018109788441580902	256	54	512	0.808791252853321	0.0018726591760299626	0.10861423220973783	0.015917602996254682	0.035580524344569285	38.50866104868914	0.05004541789196702	0.0018726591760299626	0.10861423220973783	0.015917602996254682	0.03604868913857678	38.50795880149813	0.05005917552304124	3290878374	200.0	0.0018726591760299626	0.10861423220973783	0.015917602996254682	0.035580524344569285	38.50936329588015	0.05003367999399318	59	COMPLETE
60	0.8656367041198502	2020-04-09 00:20:43.087448	2020-04-09 00:27:44.421032	0.709960107687955	12.198467053907441	5.132226809811727	0.0797104064132607	128	65	128	0.12327524885528264	0.17837078651685392	0.8656367041198502	0.45365168539325845	0.6278089887640449	5.923923220973783	0.37761769798717115	0.17837078651685392	0.8656367041198502	0.45365168539325845	0.6278089887640449	5.923689138576779	0.37761774542028104	1218126966	350.0	0.17837078651685392	0.8656367041198502	0.45365168539325845	0.6278089887640449	5.924157303370786	0.37761765122213337	60	COMPLETE
61	0.0945692883895131	2020-04-09 00:27:44.448356	2020-04-09 00:28:28.441179	0.9070816300159241	9.299982653793588	7.478297069472751	0.030755554626344647	128	21	512	0.8280610848821643	0.0018726591760299626	0.0945692883895131	0.017322097378277154	0.033707865168539325	39.43515917602996	0.048081231644469945	0.0018726591760299626	0.0945692883895131	0.017322097378277154	0.033707865168539325	39.434925093632955	0.048081341079905665	4023090754	150.0	0.0018726591760299626	0.0945692883895131	0.017322097378277154	0.033707865168539325	39.43539325842696	0.04808112453744775	61	COMPLETE
62	0.8632958801498127	2020-04-09 00:28:28.468050	2020-04-09 00:36:15.095798	0.5603462434083535	8.44215279598339	5.885890411174642	0.038983362672870836	256	1	128	0.11818909514276835	0.21582397003745318	0.8632958801498127	0.49625468164794007	0.6568352059925093	5.682584269662922	0.410207422017308	0.21582397003745318	0.8632958801498127	0.49625468164794007	0.6568352059925093	5.682584269662922	0.410207422017308	2505676845	450.0	0.21582397003745318	0.8632958801498127	0.49625468164794007	0.6568352059925093	5.682584269662922	0.410207422017308	62	COMPLETE
63	0.10065543071161048	2020-04-09 00:36:15.123028	2020-04-09 00:36:59.916580	0.2314929296116076	8.587610849532393	7.324849499326802	0.03700294645985572	64	60	512	0.8496386348801815	0.0023408239700374533	0.10065543071161048	0.017322097378277154	0.0351123595505618	40.49110486891386	0.048137859129201696	0.0023408239700374533	0.10065543071161048	0.017322097378277154	0.0351123595505618	40.49110486891386	0.048137859129201696	4226632182	150.0	0.0023408239700374533	0.10065543071161048	0.017322097378277154	0.0351123595505618	40.49110486891386	0.048137859129201696	63	COMPLETE
64	0.8375468164794008	2020-04-09 00:36:59.945014	2020-04-09 00:41:29.233852	0.6737812452718124	27.332330142428862	1.0458418950062875	0.03926254342343736	256	36	256	0.1344090488718383	0.1699438202247191	0.8375468164794008	0.4559925093632959	0.6175093632958801	6.446629213483146	0.36750412592740656	0.1699438202247191	0.8375468164794008	0.4559925093632959	0.6175093632958801	6.446629213483146	0.36750412592740656	3734159838	400.0	0.1699438202247191	0.8375468164794008	0.4559925093632959	0.6175093632958801	6.446629213483146	0.36750412592740656	64	COMPLETE
65	0.8965355805243446	2020-04-09 00:41:29.261113	2020-04-09 00:47:39.425720	0.768804036897147	9.94038296384459	4.4715310837691735	0.08323041265934579	64	38	256	0.1059548300342139	0.24672284644194756	0.8965355805243446	0.5440074906367042	0.7153558052434457	5.084269662921348	0.4451718394722964	0.24672284644194756	0.8965355805243446	0.5440074906367042	0.7153558052434457	5.084269662921348	0.4451718394722964	792522055	550.0	0.24672284644194756	0.8965355805243446	0.5440074906367042	0.7153558052434457	5.084269662921348	0.4451718394722964	65	COMPLETE
66	0.8370786516853933	2020-04-09 00:47:39.452754	2020-04-09 00:55:50.479799	0.5108501222385149	24.559906143615947	1.5029968678952204	0.0393343743433989	256	85	256	0.13323071789892899	0.15215355805243447	0.8370786516853933	0.43679775280898875	0.6086142322097379	6.390917602996255	0.35351494936259764	0.15215355805243447	0.8370786516853933	0.43679775280898875	0.6086142322097379	6.390917602996255	0.35351494936259764	945701271	600.0	0.15215355805243447	0.8370786516853933	0.43679775280898875	0.6086142322097379	6.390917602996255	0.35351494936259764	66	COMPLETE
67	0.05056179775280899	2020-04-09 00:55:50.531787	2020-04-09 00:56:40.502317	0.4728552397343717	17.170917900592023	5.595790020016128	0.012435175499646015	128	67	512	0.9344388989370651	0.00046816479400749064	0.05056179775280899	0.0046816479400749065	0.01451310861423221	44.56460674157304	0.03649579478840374	0.00046816479400749064	0.05056179775280899	0.0046816479400749065	0.01451310861423221	44.56460674157304	0.03649579478840374	1275351825	150.0	0.00046816479400749064	0.05056179775280899	0.0046816479400749065	0.01451310861423221	44.56460674157304	0.03649579478840374	67	COMPLETE
68	0.8792134831460674	2020-04-09 00:56:40.529251	2020-04-09 01:05:26.948958	0.7724503520402475	24.17561928073047	7.870938505452944	0.041697093768818284	128	46	256	0.11330400663166401	0.21582397003745318	0.8792134831460674	0.5205992509363296	0.6863295880149812	5.431647940074907	0.4181978486464208	0.21582397003745318	0.8792134831460674	0.5205992509363296	0.6863295880149812	5.431647940074907	0.4181978486464208	2185350049	750.0	0.21582397003745318	0.8792134831460674	0.5205992509363296	0.6863295880149812	5.431647940074907	0.4181978486464208	68	COMPLETE
69	0.8890449438202247	2020-04-09 01:05:26.994385	2020-04-09 01:11:06.115542	0.8159905073455058	27.685624849434422	1.6050460968749858	0.02084942052752731	64	89	256	0.11038277432939896	0.23782771535580524	0.8890449438202247	0.5435393258426966	0.7008426966292135	5.287921348314606	0.43817542309199375	0.23782771535580524	0.8890449438202247	0.5435393258426966	0.7008426966292135	5.287921348314606	0.43817542309199375	2945716822	500.0	0.23782771535580524	0.8890449438202247	0.5435393258426966	0.7008426966292135	5.287921348314606	0.43817542309199375	69	COMPLETE
70	0.8600187265917603	2020-04-09 01:11:06.142164	2020-04-09 01:14:46.331692	0.1461167550552404	26.259461456528076	7.840083054494941	0.023330621816229278	128	3	256	0.12223555506660502	0.19194756554307116	0.8600187265917603	0.48220973782771537	0.647003745318352	5.859550561797753	0.39283838660696674	0.19194756554307116	0.8600187265917603	0.48220973782771537	0.647003745318352	5.859550561797753	0.39283838660696674	2702536786	400.0	0.19194756554307116	0.8600187265917603	0.48220973782771537	0.647003745318352	5.859550561797753	0.39283838660696674	70	COMPLETE
71	0.8820224719101124	2020-04-09 01:14:46.359176	2020-04-09 01:25:15.855492	0.1185289905131398	18.218773811377257	5.397368271236493	0.01126663561106691	64	70	128	0.11294960634772445	0.21722846441947566	0.8820224719101124	0.5159176029962547	0.6844569288389513	5.410580524344569	0.4200413800084684	0.21722846441947566	0.8820224719101124	0.5159176029962547	0.6844569288389513	5.410580524344569	0.4200413800084684	3779196476	500.0	0.21722846441947566	0.8820224719101124	0.5159176029962547	0.6844569288389513	5.410580524344569	0.4200413800084684	71	COMPLETE
72	0.898876404494382	2020-04-09 01:25:15.878582	2020-04-09 01:34:02.297489	0.835793148846888	20.235559013783316	6.552024315059241	0.018645382108066936	64	2	128	0.10666171541657257	0.23548689138576778	0.898876404494382	0.5411985018726592	0.7059925093632958	5.108614232209738	0.4377732007583391	0.23548689138576778	0.898876404494382	0.5411985018726592	0.7059925093632958	5.108614232209738	0.4377732007583391	3995547319	500.0	0.23548689138576778	0.898876404494382	0.5411985018726592	0.7059925093632958	5.108614232209738	0.4377732007583391	72	COMPLETE
73	0.8178838951310862	2020-04-09 01:34:02.325024	2020-04-09 01:43:21.537155	0.597461220086821	26.14067694952648	7.176417586976086	0.013194713718963776	256	39	128	0.13902516284964506	0.1601123595505618	0.8178838951310862	0.4499063670411985	0.6095505617977528	6.660580524344569	0.3610282559194005	0.1601123595505618	0.8178838951310862	0.4499063670411985	0.6095505617977528	6.660580524344569	0.3610282559194005	3863008909	450.0	0.1601123595505618	0.8178838951310862	0.4499063670411985	0.6095505617977528	6.660580524344569	0.3610282559194005	73	COMPLETE
74	0.075374531835206	2020-04-09 01:43:21.564452	2020-04-09 01:44:12.529613	0.7817737670636176	9.696506344800994	9.317538959490687	0.030703517536342664	128	74	512	0.8591963576034325	0.0032771535580524347	0.075374531835206	0.01544943820224719	0.024812734082397005	40.93867041198502	0.045610431019752554	0.0032771535580524347	0.075374531835206	0.01544943820224719	0.024812734082397005	40.93867041198502	0.045610431019752554	1377904114	150.0	0.0032771535580524347	0.075374531835206	0.01544943820224719	0.024812734082397005	40.93867041198502	0.045610431019752554	74	COMPLETE
75	0.46722846441947563	2020-04-09 01:44:12.556814	2020-04-09 01:47:18.039755	0.43811889647885627	2.4485529758551032	4.802621933437557	0.019143995468955163	128	28	256	0.29390747585919885	0.06367041198501873	0.46722846441947563	0.16666666666666666	0.2565543071161049	14.084269662921349	0.183447740376096	0.06367041198501873	0.46722846441947563	0.16666666666666666	0.2565543071161049	14.083333333333334	0.18345438590651178	1874397704	300.0	0.06367041198501873	0.46722846441947563	0.16666666666666666	0.2565543071161049	14.085205992509364	0.18344177738253914	75	COMPLETE
76	0.07069288389513109	2020-04-09 01:47:18.066413	2020-04-09 01:48:02.499231	0.25593313947047486	11.653817641241965	6.776512850109282	0.07513212123848856	128	29	512	0.8848687404102196	0.0018726591760299626	0.07069288389513109	0.014044943820224719	0.02949438202247191	42.17883895131086	0.043220779693601476	0.0018726591760299626	0.07069288389513109	0.014044943820224719	0.02949438202247191	42.17883895131086	0.043220779693601476	727174197	150.0	0.0018726591760299626	0.07069288389513109	0.014044943820224719	0.02949438202247191	42.17883895131086	0.043220779693601476	76	COMPLETE
77	0.8642322097378277	2020-04-09 01:48:02.526304	2020-04-09 01:54:06.846438	0.17470982050716616	19.038486592975627	6.2704480735979775	0.048406867847417503	128	9	256	0.12321274006069544	0.16666666666666666	0.8642322097378277	0.45692883895131087	0.6385767790262172	5.904494382022472	0.37127677086419375	0.16666666666666666	0.8642322097378277	0.45692883895131087	0.6385767790262172	5.904494382022472	0.37127677086419375	2501426506	550.0	0.16666666666666666	0.8642322097378277	0.45692883895131087	0.6385767790262172	5.904494382022472	0.37127677086419375	77	COMPLETE
78	0.8707865168539326	2020-04-09 01:54:06.894484	2020-04-09 02:02:26.239889	0.22774278205920015	18.31837761582702	5.239383549507393	0.015016218941285683	128	80	512	0.11751527931760955	0.19241573033707865	0.8707865168539326	0.4967228464419476	0.6615168539325843	5.638576779026217	0.39684857217125025	0.19241573033707865	0.8707865168539326	0.4967228464419476	0.6615168539325843	5.638576779026217	0.39684857217125025	1474458234		0.19241573033707865	0.8707865168539326	0.4967228464419476	0.6615168539325843	5.638576779026217	0.39684857217125025	78	COMPLETE
79	0.8590823970037453	2020-04-09 02:02:26.267659	2020-04-09 02:13:01.869801	0.9255769097176124	14.110239593432148	4.75196928468149	0.014241452400295573	128	90	128	0.12418951619109522	0.17837078651685392	0.8590823970037453	0.45739700374531833	0.6329588014981273	5.9562265917602994	0.3778048953830177	0.17837078651685392	0.8590823970037453	0.45739700374531833	0.6329588014981273	5.955992509363296	0.37780512046224557	3262035027	500.0	0.17837078651685392	0.8590823970037453	0.45739700374531833	0.6329588014981273	5.956460674157303	0.37780467712437243	79	COMPLETE
80	0.8609550561797753	2020-04-09 02:13:01.896734	2020-04-09 02:21:08.102169	0.8205982992638362	5.205010088159668	9.045227345002008	0.04280319835343239	64	44	128	0.11946561196487579	0.23829588014981273	0.8609550561797753	0.5187265917602997	0.6750936329588015	5.7504681647940075	0.43040905274309266	0.23829588014981273	0.8609550561797753	0.5187265917602997	0.6750936329588015	5.7504681647940075	0.43040905274309266	1161558510	400.0	0.23829588014981273	0.8609550561797753	0.5187265917602997	0.6750936329588015	5.7504681647940075	0.43040905274309266	80	COMPLETE
81	0.8801498127340824	2020-04-09 02:21:08.129598	2020-04-09 02:25:01.402582	0.7012434576110609	24.54411270053916	2.6003543727368124	0.07015946476496235	64	33	512	0.11207214297643037	0.20037453183520598	0.8801498127340824	0.5060861423220974	0.6924157303370787	5.3754681647940075	0.4065534380241227	0.20037453183520598	0.8801498127340824	0.5060861423220974	0.6924157303370787	5.3754681647940075	0.4065534380241227	2126948738	600.0	0.20037453183520598	0.8801498127340824	0.5060861423220974	0.6924157303370787	5.3754681647940075	0.4065534380241227	81	COMPLETE
82	0.8604868913857678	2020-04-09 02:25:01.429054	2020-04-09 02:31:51.952702	0.4020036271488442	5.382678090578296	9.48684713906219	0.05911469680517686	64	4	128	0.11900193533992695	0.23735955056179775	0.8604868913857678	0.5121722846441947	0.6713483146067416	5.723314606741573	0.42758374393467086	0.23735955056179775	0.8604868913857678	0.5121722846441947	0.6713483146067416	5.723314606741573	0.42758374393467086	1710910681	400.0	0.23735955056179775	0.8604868913857678	0.5121722846441947	0.6713483146067416	5.723314606741573	0.42758374393467086	82	COMPLETE
83	0.4302434456928839	2020-04-09 02:31:51.979586	2020-04-09 02:42:03.756055	0.715302573820128	1.1521530425394848	8.44736838408228	0.02629619006645933	256	11	128	0.36254621248636465	0.05711610486891386	0.4302434456928839	0.14559925093632958	0.2308052434456929	17.404026217228463	0.16590647972047703	0.05711610486891386	0.4302434456928839	0.14559925093632958	0.2308052434456929	17.403558052434455	0.16590788251311062	729333285	500.0	0.05711610486891386	0.4302434456928839	0.14559925093632958	0.2308052434456929	17.40449438202247	0.16590517336879296	83	COMPLETE
84	0.8375468164794008	2020-04-09 02:42:03.783201	2020-04-09 02:51:15.066670	0.15972334187643156	4.229355951573306	7.156746626281428	0.06724419331524333	128	80	256	0.12821612995787618	0.22752808988764045	0.8375468164794008	0.49765917602996257	0.6484082397003745	6.183052434456929	0.4148212406817539	0.22752808988764045	0.8375468164794008	0.49765917602996257	0.6484082397003745	6.183052434456929	0.4148212406817539	853625491	750.0	0.22752808988764045	0.8375468164794008	0.49765917602996257	0.6484082397003745	6.183052434456929	0.4148212406817539	84	COMPLETE
85	0.8759363295880149	2020-04-09 02:51:15.102910	2020-04-09 02:54:56.086686	0.24946986193250037	29.957912014006755	7.624330790545237	0.0334242909750982	64	71	512	0.11441637438108049	0.20833333333333334	0.8759363295880149	0.5028089887640449	0.6718164794007491	5.484082397003745	0.4098643011803083	0.20833333333333334	0.8759363295880149	0.5028089887640449	0.6718164794007491	5.484082397003745	0.4098643011803083	2457548505	550.0	0.20833333333333334	0.8759363295880149	0.5028089887640449	0.6718164794007491	5.484082397003745	0.4098643011803083	85	COMPLETE
86	0.8618913857677902	2020-04-09 02:54:56.114178	2020-04-09 03:03:22.342544	0.971443060648173	26.210907199153723	7.358426832203019	0.01392118723189353	128	76	256	0.1205133641808388	0.21395131086142322	0.8618913857677902	0.5074906367041199	0.6601123595505618	5.7677902621722845	0.4124724798083423	0.21395131086142322	0.8618913857677902	0.5074906367041199	0.6601123595505618	5.7677902621722845	0.4124724798083423	937456253	700.0	0.21395131086142322	0.8618913857677902	0.5074906367041199	0.6601123595505618	5.7677902621722845	0.4124724798083423	86	COMPLETE
87	0.8806179775280899	2020-04-09 03:03:22.369078	2020-04-09 03:09:07.684694	0.7654088866429198	22.489022163726972	3.2386670377387663	0.03506560518049537	64	28	128	0.11563587018152637	0.20833333333333334	0.8806179775280899	0.5046816479400749	0.6666666666666666	5.552434456928839	0.40847936849137784	0.20833333333333334	0.8806179775280899	0.5046816479400749	0.6666666666666666	5.552434456928839	0.40847936849137784	2326870077	300.0	0.20833333333333334	0.8806179775280899	0.5046816479400749	0.6666666666666666	5.552434456928839	0.40847936849137784	87	COMPLETE
88	0.8923220973782772	2020-04-09 03:09:07.711846	2020-04-09 03:14:04.159991	0.3811021964469383	13.491860432748744	7.292196091002381	0.05568351038602225	64	46	512	0.11072926865785979	0.21207865168539325	0.8923220973782772	0.5131086142322098	0.6886704119850188	5.316947565543071	0.4158401050834234	0.21207865168539325	0.8923220973782772	0.5131086142322098	0.6886704119850188	5.316947565543071	0.4158401050834234	3866438337	750.0	0.21207865168539325	0.8923220973782772	0.5131086142322098	0.6886704119850188	5.316947565543071	0.4158401050834234	88	COMPLETE
89	0.8033707865168539	2020-04-09 03:14:04.187634	2020-04-09 03:19:03.490301	0.19943455466976717	4.081791066225449	7.42764062063869	0.07415709156967895	256	27	512	0.13637137555339363	0.20973782771535582	0.8033707865168539	0.4648876404494382	0.6015917602996255	6.579119850187266	0.3911001291553518	0.2102059925093633	0.8033707865168539	0.4648876404494382	0.6020599250936329	6.578651685393258	0.39126469617385146	2352845347	700.0	0.20973782771535582	0.8033707865168539	0.4648876404494382	0.6015917602996255	6.579588014981273	0.39101500828371416	89	COMPLETE
90	0.05149812734082397	2020-04-09 03:19:03.517016	2020-04-09 03:19:46.571135	0.12920169183600985	18.125016678996587	1.6705282838949043	0.026927663748821246	256	4	512	0.9234959945808189	0.0009363295880149813	0.05149812734082397	0.003745318352059925	0.008426966292134831	44.02411048689139	0.036106579037035486	0.0009363295880149813	0.05149812734082397	0.003745318352059925	0.008426966292134831	44.02387640449438	0.0361070519307668	209000029	150.0	0.0009363295880149813	0.05149812734082397	0.003745318352059925	0.008426966292134831	44.02434456928839	0.03610612670390117	90	COMPLETE
91	0.03885767790262172	2020-04-09 03:19:46.597891	2020-04-09 03:20:30.715175	0.5887052823506413	24.1749010910439	2.1893762137878774	0.052365405579339754	256	12	512	0.9507893490847479	0.00046816479400749064	0.03885767790262172	0.0023408239700374533	0.007022471910112359	45.35112359550562	0.03397067803621538	0.00046816479400749064	0.03885767790262172	0.0023408239700374533	0.007022471910112359	45.35112359550562	0.03397067803621538	516159941	150.0	0.00046816479400749064	0.03885767790262172	0.0023408239700374533	0.007022471910112359	45.35112359550562	0.03397067803621538	91	COMPLETE
92	0.8792134831460674	2020-04-09 03:20:30.744717	2020-04-09 03:24:03.653572	0.8005691248981099	26.32905219322205	4.127147785725296	0.04907293990838624	64	40	512	0.11616493185305417	0.19241573033707865	0.8792134831460674	0.4859550561797753	0.6680711610486891	5.566011235955056	0.39556851900253626	0.19241573033707865	0.8792134831460674	0.4859550561797753	0.6680711610486891	5.566011235955056	0.39556851900253626	3165038776	550.0	0.19241573033707865	0.8792134831460674	0.4859550561797753	0.6680711610486891	5.566011235955056	0.39556851900253626	92	COMPLETE
93	0.8773408239700374	2020-04-09 03:24:03.679998	2020-04-09 03:33:03.975100	0.187898948811066	18.73424590832152	1.4142947041104055	0.013084225335042688	128	11	256	0.11406713272950678	0.22705992509363296	0.8773408239700374	0.522003745318352	0.6797752808988764	5.46067415730337	0.42414544065282217	0.22705992509363296	0.8773408239700374	0.522003745318352	0.6797752808988764	5.46067415730337	0.42414544065282217	1763604760	800.0	0.22705992509363296	0.8773408239700374	0.522003745318352	0.6797752808988764	5.46067415730337	0.42414544065282217	93	COMPLETE
94	0.8815543071161048	2020-04-09 03:33:04.001893	2020-04-09 03:39:52.518260	0.9461595998734532	21.444389730099633	7.201331264544411	0.01933671465747168	64	31	128	0.11400621386475107	0.21395131086142322	0.8815543071161048	0.5135767790262172	0.674625468164794	5.466760299625468	0.4175688275012946	0.21395131086142322	0.8815543071161048	0.5135767790262172	0.674625468164794	5.466760299625468	0.4175688275012946	3421698581	350.0	0.21395131086142322	0.8815543071161048	0.5135767790262172	0.674625468164794	5.466760299625468	0.4175688275012946	94	COMPLETE
95	0.8647003745318352	2020-04-09 03:39:52.544690	2020-04-09 03:46:42.483902	0.17634231826855873	7.119225942644753	8.968776733933572	0.016011918883051916	128	60	128	0.11814934018413338	0.23220973782771537	0.8647003745318352	0.5056179775280899	0.6666666666666666	5.684925093632959	0.42398751622787473	0.23220973782771537	0.8647003745318352	0.5056179775280899	0.6666666666666666	5.684925093632959	0.42398751622787473	2020090535	350.0	0.23220973782771537	0.8647003745318352	0.5056179775280899	0.6666666666666666	5.684925093632959	0.42398751622787473	95	COMPLETE
96	0.8754681647940075	2020-04-09 03:46:42.505679	2020-04-09 03:54:32.883576	0.8677553474861714	8.798339897094657	4.42172086692666	0.04990719315405833	128	60	512	0.11333047073379801	0.22378277153558052	0.8754681647940075	0.5163857677902621	0.6811797752808989	5.441011235955056	0.42147863208145336	0.22378277153558052	0.8754681647940075	0.5163857677902621	0.6811797752808989	5.441011235955056	0.42147863208145336	2998758411		0.22378277153558052	0.8754681647940075	0.5163857677902621	0.6811797752808989	5.441011235955056	0.42147863208145336	96	COMPLETE
97	0.8913857677902621	2020-04-09 03:54:32.910704	2020-04-09 04:02:39.732810	0.7271714128556356	9.08515571526371	5.460587499002498	0.05244917487990054	64	42	128	0.10978743441451745	0.24531835205992508	0.8913857677902621	0.5482209737827716	0.7008426966292135	5.2687265917602994	0.4445913830943524	0.24531835205992508	0.8913857677902621	0.5482209737827716	0.7008426966292135	5.2687265917602994	0.4445913830943524	2038987348	400.0	0.24531835205992508	0.8913857677902621	0.5482209737827716	0.7008426966292135	5.2687265917602994	0.4445913830943524	97	COMPLETE
