number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.225187265917603	2020-03-07 02:49:42.187917	2020-03-07 02:49:57.876834	64	2	0.009519740112659427	512	0.004123637851271365	0.7546586670288432	0.05711610486891386	0.225187265917603	0.11891385767790262	0.15262172284644196	36.42649812734082	0.12586532857073776	0.05711610486891386	0.225187265917603	0.11891385767790262	0.15262172284644196	36.42649812734082	0.12586532857073776	4233783088	250	0.05711610486891386	0.225187265917603	0.11891385767790262	0.15262172284644196	36.42649812734082	0.12586532857073776	0	COMPLETE
1	0.22752808988764045	2020-03-07 02:49:57.894915	2020-03-07 02:50:17.932571	256	2	0.006270595112420692	512	0.03547890571336227	0.755937314597534	0.054307116104868915	0.22752808988764045	0.11282771535580524	0.14794007490636704	36.49297752808989	0.12207701507051841	0.054307116104868915	0.22752808988764045	0.11282771535580524	0.14794007490636704	36.49297752808989	0.12207701507051841	2943435201	300	0.054307116104868915	0.22752808988764045	0.11282771535580524	0.14794007490636704	36.49297752808989	0.12207701507051841	1	COMPLETE
2	0.5777153558052435	2020-03-07 02:50:17.948616	2020-03-07 02:50:49.005842	64	1	0.0036267321988189814	256	0.0014640056571063797	0.356747324050889	0.1853932584269663	0.5777153558052435	0.36750936329588013	0.45786516853932585	17.383895131086142	0.31927939510767367	0.1853932584269663	0.5777153558052435	0.36750936329588013	0.45786516853932585	17.383895131086142	0.31927939510767367	1971821678	400	0.1853932584269663	0.5777153558052435	0.36750936329588013	0.45786516853932585	17.383895131086142	0.31927939510767367	2	COMPLETE
3	0.6053370786516854	2020-03-07 02:50:49.023627	2020-03-07 02:51:22.323096	128	1	0.0034664476618068898	512	0.011496043681191686	0.34049769449884887	0.1750936329588015	0.6053370786516854	0.37734082397003743	0.46629213483146065	16.582397003745317	0.3195102260937751	0.1750936329588015	0.6053370786516854	0.37734082397003743	0.46629213483146065	16.582397003745317	0.3195102260937751	2630791670	500	0.1750936329588015	0.6053370786516854	0.37734082397003743	0.46629213483146065	16.582397003745317	0.3195102260937751	3	COMPLETE
4	0.21769662921348315	2020-03-07 02:51:22.339410	2020-03-07 02:52:19.099280	256	2	0.0010237477221721665	128	0.34698087732345945	0.7614276610804924	0.054307116104868915	0.21769662921348315	0.10814606741573034	0.1446629213483146	36.74812734082397	0.12014763464816997	0.054307116104868915	0.21769662921348315	0.10814606741573034	0.1446629213483146	36.74812734082397	0.12014763464816997	2461848492	550	0.054307116104868915	0.21769662921348315	0.10814606741573034	0.1446629213483146	36.74812734082397	0.12014763464816997	4	COMPLETE
5	0.6259363295880149	2020-03-07 02:52:19.111217	2020-03-07 02:52:49.930043	256	1	0.0010214019868951124	256	0.0060771688143995105	0.3061353099699854	0.17368913857677903	0.6259363295880149	0.38717228464419473	0.4798689138576779	14.904026217228465	0.3242009087855804	0.17368913857677903	0.6259363295880149	0.38717228464419473	0.4798689138576779	14.904026217228465	0.3242009087855804	586643820	400	0.17368913857677903	0.6259363295880149	0.38717228464419473	0.4798689138576779	14.904026217228465	0.3242009087855804	5	COMPLETE
6	0.09644194756554307	2020-03-07 02:52:49.948183	2020-03-07 02:53:02.177481	256	1	0.025920970924596963	128	0.9765887347897095	1.011895354301756	0.0	0.09644194756554307	0.019194756554307114	0.041666666666666664	48.750936329588015	0.04309234640343271	0.0	0.09644194756554307	0.019194756554307114	0.041666666666666664	48.750936329588015	0.04309234640343271	2554796706	150	0.0	0.09644194756554307	0.019194756554307114	0.041666666666666664	48.750936329588015	0.04309234640343271	6	COMPLETE
7	0.1601123595505618	2020-03-07 02:53:02.189585	2020-03-07 02:53:18.771552	128	1	0.05105163471585991	512	0.00206539005442051	0.8258423659870269	0.0028089887640449437	0.1601123595505618	0.037921348314606744	0.07677902621722846	39.77762172284644	0.06388737416289603	0.0028089887640449437	0.1601123595505618	0.037921348314606744	0.07677902621722846	39.77762172284644	0.06388737416289603	209512765	250	0.0028089887640449437	0.1601123595505618	0.037921348314606744	0.07677902621722846	39.77762172284644	0.06388737416289603	7	COMPLETE
8	0.22237827715355804	2020-03-07 02:53:18.782531	2020-03-07 02:53:48.242273	256	2	0.00967048200703255	128	0.05650831003464507	0.7536267444494874	0.05102996254681648	0.22237827715355804	0.11563670411985019	0.1502808988764045	36.37125468164794	0.1206158071793115	0.05102996254681648	0.22237827715355804	0.11563670411985019	0.1502808988764045	36.37125468164794	0.1206158071793115	2569057656	300	0.05102996254681648	0.22237827715355804	0.11563670411985019	0.1502808988764045	36.37125468164794	0.1206158071793115	8	COMPLETE
9	0.6044007490636704	2020-03-07 02:53:48.258096	2020-03-07 02:54:26.492413	64	1	0.00410776403828367	512	0.017904897001401337	0.3400980114190375	0.17883895131086142	0.6044007490636704	0.37219101123595505	0.47191011235955055	16.572097378277153	0.31878416007461324	0.17883895131086142	0.6044007490636704	0.37219101123595505	0.47191011235955055	16.572097378277153	0.31878416007461324	3839346326	550	0.17883895131086142	0.6044007490636704	0.37219101123595505	0.47191011235955055	16.572097378277153	0.31878416007461324	9	COMPLETE
10	0.07116104868913857	2020-03-07 02:54:26.503419	2020-03-07 02:54:44.881840	256	2	0.043282632809559324	256	0.7123915264661984	1.2248770657496018	0.006554307116104869	0.07116104868913857	0.02200374531835206	0.0351123595505618	59.197565543071164	0.040840041964749274	0.006554307116104869	0.07116104868913857	0.02200374531835206	0.0351123595505618	59.197565543071164	0.040840041964749274	1024780668	250	0.006554307116104869	0.07116104868913857	0.02200374531835206	0.0351123595505618	59.197565543071164	0.040840041964749274	10	COMPLETE
11	0.6095505617977528	2020-03-07 02:54:44.893613	2020-03-07 02:55:09.953291	256	1	0.0038543024607760436	512	0.18456192955660933	0.31326319215459963	0.14934456928838952	0.6095505617977528	0.37453183520599254	0.47752808988764045	15.22191011235955	0.30496101953816146	0.14934456928838952	0.6095505617977528	0.37453183520599254	0.47752808988764045	15.22191011235955	0.30496101953816146	4159569250	350	0.14934456928838952	0.6095505617977528	0.37453183520599254	0.47752808988764045	15.22191011235955	0.30496101953816146	11	COMPLETE
12	0.3497191011235955	2020-03-07 02:55:09.965305	2020-03-07 02:55:24.696632	128	1	0.025577086098522356	256	0.08333731201389702	0.6008092087505155	0.05102996254681648	0.3497191011235955	0.15355805243445692	0.22565543071161048	29.02059925093633	0.1506568466129878	0.05102996254681648	0.3497191011235955	0.15355805243445692	0.22565543071161048	29.02059925093633	0.1506568466129878	4138635131	200	0.05102996254681648	0.3497191011235955	0.15355805243445692	0.22565543071161048	29.02059925093633	0.1506568466129878	12	COMPLETE
13	0.22565543071161048	2020-03-07 02:55:24.708755	2020-03-07 02:55:36.511670	128	2	0.08188893892350857	512	0.0353662737161259	0.7539259993230526	0.04307116104868914	0.22565543071161048	0.09878277153558053	0.13670411985018727	36.36189138576779	0.11068628517399191	0.04307116104868914	0.22565543071161048	0.09878277153558053	0.13670411985018727	36.36189138576779	0.11068628517399191	4236051020	200	0.04307116104868914	0.22565543071161048	0.09878277153558053	0.13670411985018727	36.36189138576779	0.11068628517399191	13	COMPLETE
14	0.22705992509363296	2020-03-07 02:55:36.523627	2020-03-07 02:56:05.129654	64	2	0.03948401992113235	128	0.11948524913965991	0.7530214418081588	0.05149812734082397	0.22705992509363296	0.10720973782771535	0.13904494382022473	36.33192883895131	0.11872193195346797	0.05149812734082397	0.22705992509363296	0.10720973782771535	0.13904494382022473	36.33192883895131	0.11872193195346797	3959331059	300	0.05149812734082397	0.22705992509363296	0.10720973782771535	0.13904494382022473	36.33192883895131	0.11872193195346797	14	COMPLETE
15	0.22331460674157302	2020-03-07 02:56:05.141578	2020-03-07 02:56:17.235341	256	2	0.02184735777571683	512	0.009272532891647674	0.756763774814426	0.05102996254681648	0.22331460674157302	0.11750936329588015	0.15215355805243447	36.52715355805243	0.12138747107526147	0.05102996254681648	0.22331460674157302	0.11750936329588015	0.15215355805243447	36.52715355805243	0.12138747107526147	1479595749	200	0.05102996254681648	0.22331460674157302	0.11750936329588015	0.15215355805243447	36.52715355805243	0.12138747107526147	15	COMPLETE
16	0.22612359550561797	2020-03-07 02:56:17.246044	2020-03-07 02:56:29.129484	128	2	0.0401445560024655	512	0.033542297831262065	0.7587680367226206	0.05149812734082397	0.22612359550561797	0.11095505617977527	0.14325842696629212	36.620318352059925	0.11998248707623012	0.05149812734082397	0.22612359550561797	0.11095505617977527	0.14325842696629212	36.620318352059925	0.11998248707623012	2722464414	200	0.05149812734082397	0.22612359550561797	0.11095505617977527	0.14325842696629212	36.620318352059925	0.11998248707623012	16	COMPLETE
