number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0005311614730878187	2020-01-18 18:00:11.027813	2020-01-18 18:11:54.196294	8.96290245070286	50.0	46.0	0.0015138556630428191	500.0	0.9954810648823031	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20181.69993803116	0.0005108873345994382	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20181.699583923513	0.000510887340174731	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20181.70029213881	0.000510887329025108	9	0.0005311614730878187	0.0005311614730878187
10	TrialState.COMPLETE	0.23894003777148254	2020-01-18 18:11:54.197137	2020-01-18 20:13:02.520279	4.848937002000314	350.0	46.0	0.017937858073394364	700.0	0.6431319201155169	0.160280925401322	0.23894003777148254	0.20345845136921625	0.21838999055712938	13036.881503777147	0.1880748727196851	0.160280925401322	0.23894003777148254	0.20345845136921625	0.21838999055712938	13036.881255901793	0.18807487277139998	0.160280925401322	0.23894003777148254	0.20345845136921625	0.21838999055712938	13036.881751652503	0.18807487266808834	10		
11	TrialState.COMPLETE	0.0	2020-01-18 20:13:02.521315	2020-01-18 20:31:21.983336	7.701742787360395	450.0	26.0	0.001281822868364288	700.0	0.9882942653451521	0.0	0.0	0.0	0.0	20036.286473087817	0.00021418710120668056	0.0	0.0	0.0	0.0	20036.286074716714	0.00021418710516696863	0.0	0.0	0.0	0.0	20036.286871458924	0.0002141870972470285	11	0.0	0.0
12	TrialState.COMPLETE	0.00017705382436260624	2020-01-18 20:31:21.984146	2020-01-18 20:43:49.235827	9.543330066330734	150.0	46.0	0.002825734766161054	1000.0	0.9886247511777331	0.0	0.00017705382436260624	0.0	0.0	20042.644719369688	0.00019987892868866786	0.0	0.00017705382436260624	0.0	0.0	20042.644431657223	0.0001998789335477489	0.0	0.00017705382436260624	0.0	0.0	20042.645007082152	0.0001998789238316209	12	0.00017705382436260624	0.00017705382436260624
13	TrialState.COMPLETE	0.17238793534410932	2020-01-18 20:43:49.236912	2020-01-18 22:11:30.608565	6.173211125168449	50.0	31.0	0.07559872510213783	800.0	0.5827538665927775	0.04114939176803866	0.17238793534410932	0.09364064322612897	0.1264268455257457	11812.708460048325	0.08286392235224525	0.04114939176803866	0.17238793534410932	0.09364064322612897	0.1264268455257457	11812.708288201966	0.08286392238412521	0.04114939176803866	0.17238793534410932	0.09364064322612897	0.1264268455257457	11812.708631894684	0.08286392232041104	13		
14	TrialState.COMPLETE	0.3216415685105114	2020-01-18 22:11:30.609545	2020-01-19 00:37:45.443075	3.5774349789951603	350.0	36.0	0.0202573825097515	900.0	0.6101115554799954	0.28597920083494854	0.3216415685105114	0.3106269569106903	0.31571492470553153	12367.358422170866	0.3004781734746559	0.28597920083494854	0.3216415685105114	0.3106269569106903	0.31571492470553153	12367.358189205308	0.30047817348741285	0.28597920083494854	0.3216415685105114	0.3106269569106903	0.31571492470553153	12367.358655136424	0.30047817346191036	14		
15	TrialState.COMPLETE	0.0008852691218130312	2020-01-19 00:37:45.444148	2020-01-19 00:54:35.438590	5.8595494594822375	450.0	11.0	0.0011451776227341108	800.0	0.983999803873098	0.00017705382436260624	0.0008852691218130312	0.0005311614730878187	0.0005311614730878187	19948.65545325779	0.0006185060593416549	0.00017705382436260624	0.0008852691218130312	0.0005311614730878187	0.0005311614730878187	19948.654922096317	0.0006185061836293642	0.00017705382436260624	0.0008852691218130312	0.0005311614730878187	0.0005311614730878187	19948.655984419263	0.000618505935235869	15	0.0008852691218130312	0.0008852691218130312
16	TrialState.COMPLETE	0.0	2020-01-19 00:54:35.439572	2020-01-19 01:08:00.667396	5.987858181793062	250.0	26.0	0.006842305101819143	800.0	0.9757508648330124	0.0	0.0	0.0	0.0	19781.327151203965	0.00023129483868035804	0.0	0.0	0.0	0.0	19781.326708569406	0.00023129484951777074	0.0	0.0	0.0	0.0	19781.327593838527	0.00023129482784615938	16	0.0	0.0
17	TrialState.COMPLETE	0.0021689093484419265	2020-01-19 01:08:00.668428	2020-01-19 01:23:05.500145	0.9156922086322137	350.0	11.0	0.01585970065168463	700.0	0.8644005122094786	0.0002655807365439094	0.0021689093484419265	0.0009295325779036828	0.001106586402266289	17523.599482117563	0.0012440395504485847	0.0002655807365439094	0.0021689093484419265	0.0009295325779036828	0.001106586402266289	17523.598884560906	0.001244039589291969	0.0002655807365439094	0.0021689093484419265	0.0009295325779036828	0.001106586402266289	17523.60007967422	0.0012440395116264818	17	0.0004426345609065156	0.001593484419263456
18	TrialState.COMPLETE	0.3395976662619722	2020-01-19 01:23:05.501126	2020-01-19 03:10:42.543585	4.244001796969931	150.0	6.0	0.06573866055080191	1000.0	0.5846133824063229	0.25698941049507623	0.3395976662619722	0.3135538918116822	0.3267992041009038	11850.395437070012	0.288970666038632	0.25698941049507623	0.3395976662619722	0.3135538918116822	0.3267992041009038	11850.395260016188	0.288970666043783	0.25698941049507623	0.3395976662619722	0.3135538918116822	0.3267992041009038	11850.395614123836	0.28897066603348337	18		
19	TrialState.COMPLETE	0.0003098441926345609	2020-01-19 03:10:42.544557	2020-01-19 03:31:14.613584	9.057786427409566	450.0	46.0	0.0020378986103880793	700.0	0.9964965542637437	0.0	0.0003098441926345609	0.0	0.0	20202.136862606232	0.00024755012671717075	0.0	0.0003098441926345609	0.0	0.0	20202.13655276204	0.00024755013003856507	0.0	0.0003098441926345609	0.0	0.0	20202.137172450424	0.00024755012339633923	19	0.0002655807365439094	0.0002950897072710104
20	TrialState.COMPLETE	0.0003541076487252125	2020-01-19 03:31:14.614552	2020-01-19 03:46:41.484938	4.799758680651739	350.0	21.0	0.005656460550812241	800.0	0.9731850221050108	0.0	0.0003541076487252125	0.0002213172804532578	0.0003541076487252125	19729.605612606232	0.00035183576929111583	0.0	0.0003541076487252125	0.0002213172804532578	0.0003541076487252125	19729.60539128895	0.0003518357798667448	0.0	0.0003541076487252125	0.0002213172804532578	0.0003541076487252125	19729.605833923513	0.00035183575871864547	20	0.0003541076487252125	0.0003541076487252125
21	TrialState.COMPLETE	0.0006639518413597734	2020-01-19 03:46:41.485954	2020-01-19 04:04:46.336401	4.27823403078044	450.0	26.0	0.0038661908042868175	800.0	0.9708047884532364	8.852691218130312e-05	0.0006639518413597734	0.0002213172804532578	0.0004426345609065156	19681.27784171388	0.0004563388654241597	8.852691218130312e-05	0.0006639518413597734	0.0002213172804532578	0.0004426345609065156	19681.277487606232	0.00045633889877768924	8.852691218130312e-05	0.0006639518413597734	0.0002213172804532578	0.0004426345609065156	19681.27819582153	0.00045633883210763196	21	0.0006196883852691218	0.0006491973559962229
22	TrialState.COMPLETE	0.0002213172804532578	2020-01-19 04:04:46.337397	2020-01-19 04:16:00.401308	6.193042997413842	150.0	11.0	0.007925589970189483	500.0	0.9750914864055801	0.0	0.0002213172804532578	0.0	0.0	19768.136729815866	0.00025484693288558294	0.0	0.0002213172804532578	0.0	0.0	19768.13641997167	0.0002548469364480731	0.0	0.0002213172804532578	0.0	0.0	19768.137039660058	0.0002548469293240133	22	0.0002655807365439094	0.00023607176581680832
23	TrialState.COMPLETE	0.0003541076487252125	2020-01-19 04:16:00.402101	2020-01-19 04:28:08.382158	8.094772028667906	150.0	41.0	0.008762450005519219	1000.0	0.9649339219708513	8.852691218130312e-05	0.0003541076487252125	0.0002655807365439094	0.0003541076487252125	19562.101584631728	0.0004066609084600681	8.852691218130312e-05	0.0003541076487252125	0.0002655807365439094	0.0003541076487252125	19562.101141997166	0.0004066609214490023	8.852691218130312e-05	0.0003541076487252125	0.0002655807365439094	0.0003541076487252125	19562.10202726629	0.00040666089547691185	23	0.0003541076487252125	0.0003541076487252125
24	TrialState.COMPLETE	8.852691218130312e-05	2020-01-19 04:28:08.383129	2020-01-19 04:37:47.948309	9.178517010589182	50.0	1.0	0.0077755131433491775	700.0	0.9858283327573445	0.0	8.852691218130312e-05	0.0	0.0	19986.01823654391	0.0002539856412797995	0.0	8.852691218130312e-05	0.0	0.0	19986.01792669972	0.00025398564358247657	0.0	8.852691218130312e-05	0.0	0.0	19986.018546388103	0.0002539856389773792	24	0.00017705382436260624	0.00011803588290840416
25	TrialState.COMPLETE	0.0003541076487252125	2020-01-19 04:37:47.949201	2020-01-19 04:48:21.229856	4.910603614738082	50.0	6.0	0.002842188466439938	500.0	0.9992368360716201	0.0	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20257.968130311616	0.00032725761586062504	0.0	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20257.967908994335	0.00032725790093216206	0.0	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20257.968351628897	0.000327257331510052	25	0.0003541076487252125	0.0003541076487252125
26	TrialState.COMPLETE	0.0004868980169971671	2020-01-19 04:48:21.230895	2020-01-19 04:59:16.706365	9.744873317459936	50.0	26.0	0.0032278096984378712	600.0	1.0020500741506564	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.00017705382436260624	20314.922140580737	0.00040462813216738774	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.00017705382436260624	20314.921830736545	0.00040462813710341193	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.00017705382436260624	20314.92245042493	0.0004046281272322241	26	0.0004426345609065156	0.00047214353163361664
27	TrialState.COMPLETE	0.0020361189801699716	2020-01-19 04:59:16.707418	2020-01-19 05:12:48.003672	1.3900935031371096	250.0	21.0	0.01752412613665553	500.0	0.8735815123961975	0.000708215297450425	0.0020361189801699716	0.001106586402266289	0.0014606940509915014	17709.75929532578	0.0015647208863501655	0.000708215297450425	0.0020361189801699716	0.001106586402266289	0.0014606940509915014	17709.759029745044	0.0015647208878251735	0.000708215297450425	0.0020361189801699716	0.001106586402266289	0.0014606940509915014	17709.759560906514	0.0015647208848753016	27	0.0005311614730878187	0.001534466477809254
28	TrialState.COMPLETE	0.0002213172804532578	2020-01-19 05:12:48.004665	2020-01-19 05:24:08.549633	1.0295628451446006	50.0	26.0	0.018486039010976344	1000.0	0.9564022726363608	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	19388.733202018415	0.00025164666596851103	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	19388.732825779036	0.000251646672054424	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	19388.73357825779	0.00025164665988400845	28	8.852691218130312e-05	0.00017705382436260624
29	TrialState.COMPLETE	0.2690945739812595	2020-01-19 05:24:08.550694	2020-01-19 06:30:29.396898	8.267747391401553	150.0	16.0	0.06303743493078592	600.0	0.5469784933759106	0.1847079973850512	0.2690945739812595	0.2308509479189366	0.2481613641316191	11087.953823000653	0.21525856123112122	0.1847079973850512	0.2690945739812595	0.2308509479189366	0.2481613641316191	11087.953652756592	0.2152585612549534	0.1847079973850512	0.2690945739812595	0.2308509479189366	0.2481613641316191	11087.953993244715	0.21525856120732295	29		
30	TrialState.COMPLETE	0.0	2020-01-19 06:30:29.398559	2020-01-19 06:42:49.977099	3.936560894595632	150.0	41.0	0.001930930581323758	800.0	0.9842033324905483	0.0	0.0	0.0	0.0	19953.094568873938	0.0001903192788092259	0.0	0.0	0.0	0.0	19953.094236898018	0.00019031929219433862	0.0	0.0	0.0	0.0	19953.094900849857	0.00019031926542969484	30	0.0	0.0
31	TrialState.COMPLETE	0.0002655807365439094	2020-01-19 06:42:49.978062	2020-01-19 06:59:50.526861	7.520748068180896	450.0	11.0	0.0022737428137623267	500.0	0.9888288017351666	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20046.925681657223	0.00026026631856462687	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20046.925460339942	0.0002602663225481618	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20046.925902974504	0.0002602663145818397	31	0.00017705382436260624	0.00023607176581680832
32	TrialState.COMPLETE	0.3277173102728493	2020-01-19 06:59:50.527957	2020-01-19 08:39:30.416681	9.37457879141185	150.0	16.0	0.08474041703999928	900.0	0.5036694314803274	0.24603958550767854	0.3277173102728493	0.2955401073505293	0.31052445206500673	10209.799220963172	0.27637882394533386	0.24603958550767854	0.3277173102728493	0.2955401073505293	0.31052445206500673	10209.799015953482	0.2763788239741373	0.24603958550767854	0.3277173102728493	0.2955401073505293	0.31052445206500673	10209.799425972864	0.2763788239165612	32		
33	TrialState.COMPLETE	4.426345609065156e-05	2020-01-19 08:39:30.417754	2020-01-19 08:51:02.135664	2.010979686701801	50.0	46.0	0.009083494190434289	700.0	0.9828169123758949	0.0	4.426345609065156e-05	0.0	0.0	19924.650208038245	0.00023193371274616602	0.0	4.426345609065156e-05	0.0	0.0	19924.650008852692	0.00023193371353610656	0.0	4.426345609065156e-05	0.0	0.0	19924.650407223795	0.0002319337119563091	33	8.852691218130312e-05	5.901794145420208e-05
34	TrialState.COMPLETE	0.0001327903682719547	2020-01-19 08:51:02.136610	2020-01-19 09:02:21.650724	2.4843777181860602	50.0	36.0	0.0028729881729951867	500.0	1.0014543449772042	0.0	0.0001327903682719547	0.0	0.0	20302.547295502834	0.00027039854496243844	0.0	0.0001327903682719547	0.0	0.0	20302.546875	0.00027039855267539436	0.0	0.0001327903682719547	0.0	0.0	20302.547716005665	0.0002703985372521167	34	8.852691218130312e-05	0.00011803588290840416
35	TrialState.COMPLETE	0.00017705382436260624	2020-01-19 09:02:21.651767	2020-01-19 09:15:36.894307	7.495192470906721	250.0	21.0	0.0020790906210277635	1000.0	0.9930408959030745	0.0	0.00017705382436260624	0.0	0.0	20132.085450601982	0.00024109753437963504	0.0	0.00017705382436260624	0.0	0.0	20132.085074362607	0.00024109754689279671	0.0	0.00017705382436260624	0.0	0.0	20132.08582684136	0.00024109752187072763	35	0.00017705382436260624	0.00017705382436260624
36	TrialState.COMPLETE	0.0	2020-01-19 09:15:36.895275	2020-01-19 09:28:58.692207	9.833774462152377	250.0	26.0	0.005048855464369471	900.0	0.9783629471359936	0.0	0.0	0.0	0.0	19834.75146069405	0.00020689700428807507	0.0	0.0	0.0	0.0	19834.751195113313	0.00020689700863835898	0.0	0.0	0.0	0.0	19834.751726274786	0.00020689699993910163	36	0.0	0.0
37	TrialState.COMPLETE	0.0003541076487252125	2020-01-19 09:28:58.693001	2020-01-19 09:40:35.298335	8.627076003537995	150.0	26.0	0.0032845706023695493	800.0	0.9867621580592473	8.852691218130312e-05	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20004.917692103398	0.00044336752634026744	8.852691218130312e-05	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20004.917271600567	0.000443367535296948	8.852691218130312e-05	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20004.918112606232	0.0004433675173866903	37	0.0003541076487252125	0.0003541076487252125
38	TrialState.COMPLETE	0.0008410056657223796	2020-01-19 09:40:35.299308	2020-01-19 09:53:43.150940	2.781253120868104	250.0	16.0	0.007440657212979524	600.0	0.958148392844085	8.852691218130312e-05	0.0008410056657223796	0.0005311614730878187	0.0005754249291784702	19424.616789128897	0.0005617810404515873	8.852691218130312e-05	0.0008410056657223796	0.0005311614730878187	0.0005754249291784702	19424.616412889518	0.000561781049772955	8.852691218130312e-05	0.0008410056657223796	0.0005311614730878187	0.0005754249291784702	19424.617165368272	0.0005617810311332086	38	0.000796742209631728	0.0008262511803588291
39	TrialState.COMPLETE	0.0	2020-01-19 09:53:43.152001	2020-01-19 10:13:38.945873	0.8070026250030373	450.0	41.0	0.004416169348193963	600.0	0.9756271701698027	0.0	0.0	0.0	0.0	19778.85698477337	0.00018983146966520715	0.0	0.0	0.0	0.0	19778.856719192634	0.00018983147000617648	0.0	0.0	0.0	0.0	19778.857250354107	0.00018983146932425045	39	0.0	0.0
40	TrialState.COMPLETE	0.28211112541849087	2020-01-19 10:13:38.946673	2020-01-19 11:20:26.091673	0.8886353414236066	250.0	31.0	0.09458368670456037	500.0	0.6174268790399565	0.08418104558331187	0.28211112541849087	0.18946368787020346	0.237574040690188	12515.618247810971	0.14944447897054497	0.08418104558331187	0.28211112541849087	0.18946368787020346	0.237574040690188	12515.618110996653	0.14944447897234922	0.08418104558331187	0.28211112541849087	0.18946368787020346	0.237574040690188	12515.61838462529	0.14944447896874122	40		
41	TrialState.COMPLETE	0.0003541076487252125	2020-01-19 11:20:26.092490	2020-01-19 11:31:58.449932	7.075116631983289	50.0	36.0	0.0041134251858610865	500.0	1.0034483283928366	0.0001327903682719547	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20343.24026203966	0.000379986987249223	0.0001327903682719547	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20343.239996458924	0.0003799870062903989	0.0001327903682719547	0.0003541076487252125	0.00017705382436260624	0.0002655807365439094	20343.240527620397	0.0003799869682240646	41	0.0003541076487252125	0.0003541076487252125
42	TrialState.COMPLETE	0.34765916206947967	2020-01-19 11:31:58.451539	2020-01-19 13:29:59.534839	1.6637997515883063	250.0	26.0	0.07403637997785427	900.0	0.5939623809779776	0.26510548680483076	0.34765916206947967	0.32693454599671984	0.33836849560161025	12040.20574120322	0.298579803426468	0.26510548680483076	0.34765916206947967	0.32693454599671984	0.33836849560161025	12040.205559490085	0.2985798035123978	0.26510548680483076	0.34765916206947967	0.32693454599671984	0.33836849560161025	12040.205922916357	0.29857980334087325	42		
