number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.012039660056657223	2020-04-06 18:23:21.307312	2020-04-06 18:44:25.188419	256	2	67	0.002697846707544926	0.11468123356139506	256	0.9988370763460185	0.0033640226628895184	0.012039660056657223	0.006905099150141643	0.009737960339943343	20248.862163597732	0.006982196883868314	0.0033640226628895184	0.012039660056657223	0.006905099150141643	0.009737960339943343	20248.825601983004	0.00698220967409192	3653985546	200	0.0033640226628895184	0.012039660056657223	0.006905099150141643	0.009737960339943343	20248.898725212464	0.006982184235657302	0	COMPLETE
1	0.0226628895184136	2020-04-06 18:44:25.238254	2020-04-06 19:03:51.253332	128	2	93	0.0013194427344034232	0.03336165870224071	256	0.9870379114250152	0.004426345609065156	0.0226628895184136	0.008852691218130312	0.012570821529745042	20009.776823654393	0.010363202206563149	0.004426345609065156	0.0226628895184136	0.008852691218130312	0.012570821529745042	20009.74752124646	0.010363205167176716	308098104	200	0.004426345609065156	0.0226628895184136	0.008852691218130312	0.012570821529745042	20009.80612606232	0.010363199260588032	1	COMPLETE
2	0.0	2020-04-06 19:03:51.299558	2020-04-06 19:16:36.908079	128	2	43	0.04364261876448332	0.020803273431978655	256	1.0058546944923874	0.0	0.0	0.0	0.0	20391.976540368272	0.00018691835265323314	0.0	0.0	0.0	0.0	20391.944936260625	0.00018691878549329527	406699242	150	0.0	0.0	0.0	0.0	20392.00814447592	0.00018691791993086105	2	COMPLETE
3	0.013279036827195468	2020-04-06 19:16:36.942347	2020-04-06 19:35:18.184763	64	1	62	0.016412187793274035	0.050140091844464774	256	1.0176395485439536	0.0035410764872521247	0.013279036827195468	0.00796742209631728	0.009737960339943343	20629.888633144477	0.007704319255614449	0.0035410764872521247	0.013279036827195468	0.00796742209631728	0.009737960339943343	20629.865793201134	0.007704320882382396	2374593423	200	0.0035410764872521247	0.013279036827195468	0.00796742209631728	0.009737960339943343	20629.911473087817	0.007704317633557625	3	COMPLETE
4	0.014872521246458924	2020-04-06 19:35:18.217526	2020-04-06 19:54:18.354025	128	1	51	0.015367891438387722	0.20309717001299513	256	0.9932277227599419	0.0056657223796034	0.014872521246458924	0.010092067988668555	0.0113314447592068	20135.216979461755	0.009365285037342096	0.0056657223796034	0.014872521246458924	0.010092067988668555	0.0113314447592068	20135.194228045326	0.00936528550522103	3142041165	200	0.0056657223796034	0.014872521246458924	0.010092067988668555	0.0113314447592068	20135.239730878187	0.009365284569952042	4	COMPLETE
5	0.017705382436260624	2020-04-06 19:54:18.387789	2020-04-06 20:12:55.954029	64	2	45	0.0021306482458430987	0.07117413756910727	256	0.8902440481370849	0.002301699716713881	0.017705382436260624	0.005134560906515581	0.007790368271954674	18046.748760623228	0.0077068947237473075	0.002301699716713881	0.017705382436260624	0.005134560906515581	0.007790368271954674	18046.729992917848	0.007706895187151465	1749845588	200	0.002301699716713881	0.017705382436260624	0.005134560906515581	0.007790368271954674	18046.76752832861	0.007706894260752975	5	COMPLETE
6	0.0003541076487252125	2020-04-06 20:12:55.987664	2020-04-06 20:20:50.503289	128	1	27	0.08715622146308717	0.015030701390997584	512	0.9921011356560013	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20113.144298866857	0.00054940791732079	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20113.10871104816	0.0005494086137459765	2095273111	150	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20113.179886685553	0.000549407221190604	6	COMPLETE
7	0.021069405099150142	2020-04-06 20:20:50.538095	2020-04-06 21:17:26.389192	256	1	60	0.001932732769334841	0.07256958413787545	128	0.9087326185520089	0.0028328611898017	0.021069405099150142	0.009383852691218131	0.013279036827195468	18421.459543201134	0.009255940656993105	0.0028328611898017	0.021069405099150142	0.009383852691218131	0.013279036827195468	18421.41802407932	0.009255941908709372	3701197728	300	0.0028328611898017	0.021069405099150142	0.009383852691218131	0.013279036827195468	18421.501062322946	0.009255939406980707	7	COMPLETE
8	0.013456090651558074	2020-04-06 21:17:26.423913	2020-04-06 21:30:01.560271	128	2	11	0.02251548976546844	0.012948052283749897	256	0.8018230382694922	0.003186968838526912	0.013456090651558074	0.006373937677053824	0.008144475920679886	16253.333923512748	0.007271655669506049	0.003186968838526912	0.013456090651558074	0.006373937677053824	0.008144475920679886	16253.32064447592	0.007271657179786531	4029586746	150	0.003186968838526912	0.013456090651558074	0.006373937677053824	0.008144475920679886	16253.347202549576	0.007271654163478709	8	COMPLETE
9	0.0003541076487252125	2020-04-06 21:30:01.596492	2020-04-06 21:38:15.046813	64	1	100	0.05767602347448325	0.1441812875744601	512	0.9982493751569419	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20237.492829320112	0.0003504847681335152	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20237.43909348442	0.00035048553401566	3916046742	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20237.546565155808	0.0003504840026477003	9	COMPLETE
