number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.8029026217228464	2020-04-15 11:19:12.593979	2020-04-15 11:28:05.962058	64	27	256	0.13591562689121547	0.22752808988764045	0.8029026217228464	0.4845505617977528	0.6212546816479401	6.614232209737827	0.40494497729126117	0.22752808988764045	0.8029026217228464	0.4845505617977528	0.6212546816479401	6.614232209737827	0.40494497729126117	3499834855		0.22752808988764045	0.8029026217228464	0.4845505617977528	0.6212546816479401	6.614232209737827	0.40494497729126117	0	COMPLETE
1	0.7705992509363296	2020-04-15 11:28:05.989020	2020-04-15 11:30:40.365572	256	6	512	0.14163076846811515	0.2762172284644195	0.7705992509363296	0.5229400749063671	0.6385767790262172	6.931179775280899	0.44188075870054094	0.2762172284644195	0.7705992509363296	0.5229400749063671	0.6385767790262172	6.931179775280899	0.44188075870054094	874245614	550.0	0.2762172284644195	0.7705992509363296	0.5229400749063671	0.6385767790262172	6.931179775280899	0.44188075870054094	1	COMPLETE
2	0.10486891385767791	2020-04-15 11:30:40.386917	2020-04-15 11:31:32.746367	128	88	512	0.9891913325817077	0.008426966292134831	0.10486891385767791	0.024812734082397005	0.04447565543071161	47.747191011235955	0.05128895544552756	0.008426966292134831	0.10486891385767791	0.024812734082397005	0.04447565543071161	47.74672284644195	0.05129032747837697	4189824967	150.0	0.008426966292134831	0.10486891385767791	0.024812734082397005	0.04447565543071161	47.74765917602996	0.051287679168233284	2	COMPLETE
3	0.8735955056179775	2020-04-15 11:31:32.794026	2020-04-15 11:45:01.070308	64	21	128	0.10844966071424134	0.30852059925093633	0.8735955056179775	0.5875468164794008	0.7219101123595506	5.277153558052435	0.48921888126746604	0.30852059925093633	0.8735955056179775	0.5875468164794008	0.7219101123595506	5.277153558052435	0.48921888126746604	864354986	900.0	0.30852059925093633	0.8735955056179775	0.5875468164794008	0.7219101123595506	5.277153558052435	0.48921888126746604	3	COMPLETE
4	0.09691011235955056	2020-04-15 11:45:01.098606	2020-04-15 11:46:08.739040	256	35	256	1.014851225050836	0.014044943820224719	0.09691011235955056	0.03417602996254682	0.05664794007490637	48.965823970037455	0.056046893190598884	0.014044943820224719	0.09691011235955056	0.03417602996254682	0.05664794007490637	48.965823970037455	0.056046893190598884	1508950982	150.0	0.014044943820224719	0.09691011235955056	0.03417602996254682	0.05664794007490637	48.965823970037455	0.056046893190598884	4	COMPLETE
5	0.10627340823970037	2020-04-15 11:46:08.783619	2020-04-15 11:47:45.542908	256	90	256	0.9934144302729991	0.008426966292134831	0.10627340823970037	0.02855805243445693	0.05149812734082397	47.90074906367041	0.052221732478502876	0.008426966292134831	0.10627340823970037	0.02855805243445693	0.05149812734082397	47.90074906367041	0.052221732478502876	2019851456	150.0	0.008426966292134831	0.10627340823970037	0.02855805243445693	0.05149812734082397	47.90074906367041	0.052221732478502876	5	COMPLETE
6	0.7813670411985019	2020-04-15 11:47:45.580578	2020-04-15 11:51:33.009498	128	5	256	0.13898918736893473	0.2645131086142322	0.7813670411985019	0.5280898876404494	0.6390449438202247	6.790262172284645	0.4364808587604123	0.2645131086142322	0.7813670411985019	0.5280898876404494	0.6390449438202247	6.790262172284645	0.4364808587604123	626408691	500.0	0.2645131086142322	0.7813670411985019	0.5280898876404494	0.6390449438202247	6.790262172284645	0.4364808587604123	6	COMPLETE
7	0.10580524344569288	2020-04-15 11:51:33.030491	2020-04-15 11:52:06.896526	64	48	512	1.001929577037148	0.010767790262172285	0.10580524344569288	0.030430711610486893	0.05149812734082397	48.39185393258427	0.054774554750514626	0.010767790262172285	0.10580524344569288	0.030430711610486893	0.05149812734082397	48.39185393258427	0.054774554750514626	3067411643	150.0	0.010767790262172285	0.10580524344569288	0.030430711610486893	0.05149812734082397	48.39185393258427	0.054774554750514626	7	COMPLETE
8	0.8394194756554307	2020-04-15 11:52:06.920796	2020-04-15 12:01:10.012660	256	21	128	0.12078485230144378	0.2841760299625468	0.8394194756554307	0.5543071161048689	0.6914794007490637	5.887640449438202	0.46179140483388964	0.2841760299625468	0.8394194756554307	0.5543071161048689	0.6914794007490637	5.887640449438202	0.46179140483388964	2293754226	600.0	0.2841760299625468	0.8394194756554307	0.5543071161048689	0.6914794007490637	5.887640449438202	0.46179140483388964	8	COMPLETE
9	0.8707865168539326	2020-04-15 12:01:10.039543	2020-04-15 12:10:27.257522	128	12	128	0.11113352538086474	0.2958801498127341	0.8707865168539326	0.5692883895131086	0.7045880149812734	5.413857677902621	0.4756450776958163	0.2958801498127341	0.8707865168539326	0.5692883895131086	0.7045880149812734	5.413857677902621	0.4756450776958163	3957885550	650.0	0.2958801498127341	0.8707865168539326	0.5692883895131086	0.7045880149812734	5.413857677902621	0.4756450776958163	9	COMPLETE
