number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0	2020-05-23 12:20:16.041650	2020-05-23 12:53:54.333288	0.47401701814590025	14.345330572895405	64	64	1	0.06653027418252427	4096	1.5056001648801127	0.0	0.0	0.0	0.0	91532.4608778626	4.947906951003502e-05	0.0	0.0	0.0	0.0	87450.84160305343	5.436648511776266e-05	1886671941	60	0.0	0.0	0.0	0.0	95614.08015267176	4.622681393501249e-05	0	COMPLETE
1	0.0001004419445560466	2020-05-23 12:53:54.430797	2020-05-23 14:47:05.436466	0.8954762864809677	10.486108418341734	256	128	26	0.007623717355820685	2048	1.566700379872553	0.0	0.0001004419445560466	0.0	0.0	95270.01185214946	9.23353848742658e-05	0.0	0.0001004419445560466	0.0	0.0	95269.39795098433	9.23357197964988e-05	148875681	60	0.0	0.0001004419445560466	0.0	0.0	95270.62575331458	9.233505055618778e-05	1	COMPLETE
2	0.0001004419445560466	2020-05-23 14:47:05.539311	2020-05-23 16:14:26.631181	0.5827294403069498	14.938574348135653	64	256	43	0.03923838472807481	8192	1.5392737787162578	0.0	0.0001004419445560466	0.0001004419445560466	0.0001004419445560466	93476.08557653676	0.00012222605040335496	0.0	0.0001004419445560466	0.0001004419445560466	0.0001004419445560466	92301.72488951386	0.00012499396543892659	1537260167	60	0.0	0.0001004419445560466	0.0001004419445560466	0.0001004419445560466	94650.44626355966	0.00012132073452636861	2	COMPLETE
3	0.0001004419445560466	2020-05-23 16:14:26.699276	2020-05-23 19:39:50.074315	0.6959707069361439	9.446580148192723	256	128	47	0.0012971462712995396	1024	1.5777383843008415	0.0	0.0001004419445560466	0.0	0.0	95635.9675572519	8.520374855636954e-05	0.0	0.0001004419445560466	0.0	0.0	95635.83869023704	8.520376884296266e-05	2669683823	60	0.0	0.0001004419445560466	0.0	0.0	95636.09642426677	8.520372827465046e-05	3	COMPLETE
4	0.0001004419445560466	2020-05-23 19:39:50.141090	2020-05-23 21:45:33.928382	0.4607638239000501	24.776157783808955	256	256	45	0.03054196615729587	8192	1.5290638116233506	0.0	0.0001004419445560466	0.0	0.0	92865.014513861	5.776641301228734e-05	0.0	0.0001004419445560466	0.0	0.0	92065.52219766975	5.8058576368561675e-05	3622951630	60	0.0	0.0001004419445560466	0.0	0.0	93664.50683005223	5.749750256518373e-05	4	COMPLETE
5	0.0	2020-05-23 21:45:33.998885	2020-05-23 23:38:09.278867	0.1774321306765147	16.623849657879013	128	64	29	0.003988218543928864	1024	1.270625876520854	0.0	0.0	0.0	0.0	76945.77425672961	5.665394110938435e-05	0.0	0.0001004419445560466	0.0	0.0	75198.34813177983	7.899258974808211e-05	758661618	60	0.0	0.0	0.0	0.0	78693.20038167939	5.4954671185550765e-05	5	COMPLETE
6	0.0002008838891120932	2020-05-23 23:38:09.342086	2020-05-24 01:08:07.285548	0.46901856622123184	6.898841205224224	64	64	39	0.0014373355579453428	1024	1.0865904992635367	0.0	0.0002008838891120932	0.0001004419445560466	0.0001004419445560466	66174.64102049016	0.00018680174644002023	0.0	0.0002008838891120932	0.0001004419445560466	0.0001004419445560466	66174.60395741262	0.00018680177574100637	123513155	60	0.0	0.0002008838891120932	0.0001004419445560466	0.0001004419445560466	66174.67808356769	0.00018680171714268077	6	COMPLETE
7	0.0004017677782241864	2020-05-24 01:08:07.384930	2020-05-24 02:20:22.031812	0.5620362705138643	18.844582391527418	256	128	19	0.004476558585832925	4096	1.2438515580039935	0.0	0.0004017677782241864	0.0001004419445560466	0.0004017677782241864	75548.94716753716	0.00017663604234673173	0.0	0.0004017677782241864	0.0001004419445560466	0.0004017677782241864	74792.99387304139	0.0001837786311229989	2289993499	60	0.0	0.0004017677782241864	0.0001004419445560466	0.0004017677782241864	76304.90046203295	0.00017427356098208418	7	COMPLETE
8	0.0	2020-05-24 02:20:22.133875	2020-05-24 02:54:06.422086	0.6850591254291207	13.22323218061696	64	64	17	0.005285041447688541	8192	1.4293802821572499	0.0	0.0	0.0	0.0	87028.38655082362	4.574953741439266e-05	0.0	0.0	0.0	0.0	86915.8070510245	4.5871621729927214e-05	1495110008	60	0.0	0.0	0.0	0.0	87140.96605062274	4.563718955445053e-05	8	COMPLETE
9	0.0001004419445560466	2020-05-24 02:54:06.494335	2020-05-24 04:48:12.047140	0.6958222042452381	23.958297677715734	256	64	40	0.0014062196777874319	2048	1.255574900393598	0.0	0.0001004419445560466	0.0	0.0	76337.65684009642	7.187362741267067e-05	0.0	0.0001004419445560466	0.0	0.0	76096.14754921655	8.109841058129463e-05	2113088800	60	0.0	0.0001004419445560466	0.0	0.0	76579.1661309763	6.886121172953345e-05	9	COMPLETE
10	0.002109280835676979	2020-05-24 04:48:12.108458	2020-05-24 05:43:11.135133	0.8368775370696678	4.460955153937564	128	64	44	0.012261621418847294	8192	0.44086664097338346	0.0002008838891120932	0.002109280835676979	0.0011048613901165126	0.0016070711128967456	26826.24342105263	0.0010667196546387946	0.0002008838891120932	0.002109280835676979	0.0011048613901165126	0.0016070711128967456	26826.234029730815	0.0010667196900371297	1790352381	60	0.0002008838891120932	0.002109280835676979	0.0011048613901165126	0.0016070711128967456	26826.25281237445	0.0010667196192470471	10	COMPLETE
11	0.007533145841703496	2020-05-24 05:43:11.228232	2020-05-24 06:16:30.789222	0.21418813995365774	2.956844126710467	64	128	7	0.009123554337709311	8192	0.08232222124675233	0.0008035355564483728	0.007533145841703496	0.0035154680594616313	0.004921655283246284	4737.908346725592	0.005226591695040847	0.0008035355564483728	0.007533145841703496	0.0035154680594616313	0.004921655283246284	4737.905182804339	0.0052265924517434555	125942943	60	0.0008035355564483728	0.007533145841703496	0.0035154680594616313	0.004921655283246284	4737.911510646846	0.005226590940140567	11	COMPLETE
12	0.0001004419445560466	2020-05-24 06:16:30.917267	2020-05-24 07:20:19.060169	0.2156419378084296	18.81988257605348	64	256	18	0.0034327994886654773	4096	1.335004610277499	0.0	0.0001004419445560466	0.0	0.0	80734.77003816795	7.069277690232473e-05	0.0	0.0001004419445560466	0.0	0.0	80019.34521896344	7.529021377977006e-05	1674123703	60	0.0	0.0001004419445560466	0.0	0.0	81450.19485737244	7.02706750361676e-05	12	COMPLETE
