number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.9639513108614233	2020-05-11 18:53:29.645186	2020-05-11 18:54:48.706220	128	0.11770480424854518	0.023473747531903955	30	0.2456976747379795	128	0.10487421349711447	0.05904230648173849	0.5205992509363296	0.9639513108614233	0.8441011235955056	0.9222846441947565	2.842696629213483	0.6910562953565491	0.5205992509363296	0.9639513108614233	0.8441011235955056	0.9222846441947565	2.842696629213483	0.6910562953565491	2056595002	350	0.5205992509363296	0.9639513108614233	0.8441011235955056	0.9222846441947565	2.842696629213483	0.6910562953565491	10	COMPLETE
11	0.9625468164794008	2020-05-11 18:54:48.732459	2020-05-11 18:55:55.216510	128	0.2777410298221322	0.17497568427166632	16	0.16948732409626788	512	0.008015941809092725	0.06462129525062436	0.48080524344569286	0.9625468164794008	0.8169475655430711	0.9058988764044944	3.0969101123595504	0.6619216083482321	0.48080524344569286	0.9625468164794008	0.8169475655430711	0.9058988764044944	3.0969101123595504	0.6619216083482321	1956716825	500	0.48080524344569286	0.9625468164794008	0.8169475655430711	0.9058988764044944	3.0969101123595504	0.6619216083482321	11	COMPLETE
12	0.9630149812734082	2020-05-11 18:55:55.242651	2020-05-11 18:57:47.096478	128	0.33187320078807225	0.3584289922727892	33	0.3455574639709909	128	0.8869310653754059	0.06574552108129061	0.49297752808988765	0.9630149812734082	0.8160112359550562	0.8974719101123596	3.1437265917602994	0.6669980829899299	0.49297752808988765	0.9630149812734082	0.8160112359550562	0.8974719101123596	3.1437265917602994	0.6669980829899299	104825841	450	0.49297752808988765	0.9630149812734082	0.8160112359550562	0.8974719101123596	3.1437265917602994	0.6669980829899299	12	COMPLETE
13	0.9639513108614233	2020-05-11 18:57:47.123818	2020-05-11 18:59:37.637182	128	0.05983029997164746	0.4154150482091515	44	0.27237409823439745	256	0.2522827245351792	0.06326230462075452	0.476123595505618	0.9639513108614233	0.8085205992509363	0.903558052434457	3.027621722846442	0.6577819068376634	0.476123595505618	0.9639513108614233	0.8085205992509363	0.903558052434457	3.027621722846442	0.6577819068376634	1287806168	550	0.476123595505618	0.9639513108614233	0.8085205992509363	0.903558052434457	3.027621722846442	0.6577819068376634	13	COMPLETE
14	0.9639513108614233	2020-05-11 18:59:37.695675	2020-05-11 19:01:18.500041	64	0.32376241299841557	0.1516111128107947	40	0.17712366698103332	128	0.003026379885445412	0.06556017839346318	0.48642322097378277	0.9639513108614233	0.798689138576779	0.8974719101123596	3.1418539325842696	0.6596503655777458	0.48642322097378277	0.9639513108614233	0.798689138576779	0.8974719101123596	3.1418539325842696	0.6596503655777458	1844218623	400	0.48642322097378277	0.9639513108614233	0.798689138576779	0.8974719101123596	3.1418539325842696	0.6596503655777458	14	COMPLETE
15	0.9625468164794008	2020-05-11 19:01:18.547076	2020-05-11 19:02:43.308029	256	0.304285177357177	0.234871267756538	51	0.36168779556509406	512	0.020590262923705537	0.06404354010380749	0.4789325842696629	0.9625468164794008	0.8146067415730337	0.903558052434457	3.069756554307116	0.6607491772504961	0.4789325842696629	0.9625468164794008	0.8146067415730337	0.903558052434457	3.069756554307116	0.6607491772504961	3051008681	550	0.4789325842696629	0.9625468164794008	0.8146067415730337	0.903558052434457	3.069756554307116	0.6607491772504961	15	COMPLETE
16	0.9634831460674157	2020-05-11 19:02:43.337861	2020-05-11 19:04:04.665468	128	0.17423363396195968	0.2714864110659995	30	0.34418100427903703	128	0.2416386528646225	0.061629497051964535	0.5056179775280899	0.9634831460674157	0.8309925093632958	0.9119850187265918	2.946629213483146	0.6801696153758973	0.5056179775280899	0.9634831460674157	0.8309925093632958	0.9119850187265918	2.946629213483146	0.6801696153758973	3758695789	350	0.5056179775280899	0.9634831460674157	0.8309925093632958	0.9119850187265918	2.946629213483146	0.6801696153758973	16	COMPLETE
17	0.9644194756554307	2020-05-11 19:04:04.715042	2020-05-11 19:05:40.644198	128	0.4035924522094403	0.47739120353824815	38	0.09291748919783549	128	0.032885089807618006	0.06106279561930939	0.48080524344569286	0.9644194756554307	0.8314606741573034	0.9138576779026217	2.921816479400749	0.6668694753778345	0.48080524344569286	0.9644194756554307	0.8314606741573034	0.9138576779026217	2.921816479400749	0.6668694753778345	3728857699	400	0.48080524344569286	0.9644194756554307	0.8314606741573034	0.9138576779026217	2.921816479400749	0.6668694753778345	17	COMPLETE
18	0.9550561797752809	2020-05-11 19:05:40.667262	2020-05-11 19:06:49.129766	64	0.22558497368026653	0.4639747297125426	29	0.11371646754255071	128	0.5340422538680473	0.07012029213931983	0.46207865168539325	0.9550561797752809	0.7804307116104869	0.8806179775280899	3.355805243445693	0.6383762571564682	0.46207865168539325	0.9550561797752809	0.7804307116104869	0.8806179775280899	3.355805243445693	0.6383762571564682	3892076201	300	0.46207865168539325	0.9550561797752809	0.7804307116104869	0.8806179775280899	3.355805243445693	0.6383762571564682	18	COMPLETE
19	0.9634831460674157	2020-05-11 19:06:49.157251	2020-05-11 19:08:21.440376	256	0.21876331104062852	0.3512068624450603	44	0.41818722926200874	512	0.0036547405229763936	0.06648461230461963	0.4705056179775281	0.9634831460674157	0.7982209737827716	0.8923220973782772	3.185861423220974	0.6481739130259265	0.4705056179775281	0.9634831460674157	0.7982209737827716	0.8923220973782772	3.185861423220974	0.6481739130259265	2288457565	600	0.4705056179775281	0.9634831460674157	0.7982209737827716	0.8923220973782772	3.185861423220974	0.6481739130259265	19	COMPLETE
20	0.9681647940074907	2020-05-11 19:08:21.475773	2020-05-11 19:10:34.230189	64	0.3869248967338244	0.044962694610485576	17	0.1751941156179075	128	0.0913828708002568	0.06302220243280439	0.46676029962546817	0.9681647940074907	0.8192883895131086	0.899812734082397	3.0149812734082397	0.6554774543727283	0.46676029962546817	0.9681647940074907	0.8192883895131086	0.899812734082397	3.0149812734082397	0.6554774543727283	2318350651	550	0.46676029962546817	0.9681647940074907	0.8192883895131086	0.899812734082397	3.0149812734082397	0.6554774543727283	20	COMPLETE
21	0.9531835205992509	2020-05-11 19:10:34.260331	2020-05-11 19:12:01.395948	64	0.12871158628221674	0.41907773069161813	22	0.2107744714645593	256	0.012726412232577911	0.0714547143035223	0.42134831460674155	0.9531835205992509	0.7593632958801498	0.87687265917603	3.424625468164794	0.6111859247031735	0.42134831460674155	0.9531835205992509	0.7593632958801498	0.87687265917603	3.424625468164794	0.6111859247031735	1604236398	500	0.42134831460674155	0.9531835205992509	0.7593632958801498	0.87687265917603	3.424625468164794	0.6111859247031735	21	COMPLETE
22	0.952247191011236	2020-05-11 19:12:01.418275	2020-05-11 19:13:09.393046	256	0.2588953642976773	0.45477371241265924	25	0.22405677398395585	256	0.027940295217445822	0.06631243025730556	0.4737827715355805	0.952247191011236	0.7944756554307116	0.8881086142322098	3.1760299625468167	0.6488688697876154	0.4737827715355805	0.952247191011236	0.7944756554307116	0.8881086142322098	3.1760299625468167	0.6488688697876154	2946584197	400	0.4737827715355805	0.952247191011236	0.7944756554307116	0.8881086142322098	3.1760299625468167	0.6488688697876154	22	COMPLETE
23	0.9602059925093633	2020-05-11 19:13:09.419583	2020-05-11 19:14:11.487622	128	0.05459871005390843	0.37348122493915265	62	0.16712473930566685	256	0.0016926582121424363	0.06575900430473663	0.47752808988764045	0.9602059925093633	0.8014981273408239	0.8946629213483146	3.1502808988764044	0.6568722108056305	0.47752808988764045	0.9602059925093633	0.8014981273408239	0.8946629213483146	3.1502808988764044	0.6568722108056305	1110916698	350	0.47752808988764045	0.9602059925093633	0.8014981273408239	0.8946629213483146	3.1502808988764044	0.6568722108056305	23	COMPLETE
24	0.9461610486891385	2020-05-11 19:14:11.533426	2020-05-11 19:15:32.838623	64	0.3970533834630608	0.24540483017352427	30	0.41644985511119953	512	0.038904826739076005	0.07766693985361732	0.41619850187265917	0.9461610486891385	0.7219101123595506	0.8389513108614233	3.716292134831461	0.5958509306984894	0.41619850187265917	0.9461610486891385	0.7219101123595506	0.8389513108614233	3.716292134831461	0.5958509306984894	814705164	600	0.41619850187265917	0.9461610486891385	0.7219101123595506	0.8389513108614233	3.716292134831461	0.5958509306984894	24	COMPLETE
25	0.952247191011236	2020-05-11 19:15:32.869226	2020-05-11 19:17:09.142597	64	0.4311656693673857	0.4463224028241073	47	0.16759014818257767	256	0.023630891269976178	0.07082563656738049	0.4747191011235955	0.952247191011236	0.7724719101123596	0.8745318352059925	3.3909176029962547	0.6448644456235106	0.4747191011235955	0.952247191011236	0.7724719101123596	0.8745318352059925	3.3909176029962547	0.6448644456235106	420117149	550	0.4747191011235955	0.952247191011236	0.7724719101123596	0.8745318352059925	3.3909176029962547	0.6448644456235106	25	COMPLETE
26	0.9681647940074907	2020-05-11 19:17:09.168953	2020-05-11 19:18:14.254840	128	0.3223005678186204	0.03684217313492766	27	0.151338318900143	256	0.0011431295866126303	0.06222345900707896	0.4845505617977528	0.9681647940074907	0.829119850187266	0.9157303370786517	2.9840823970037453	0.6683736169547835	0.4845505617977528	0.9681647940074907	0.829119850187266	0.9157303370786517	2.9840823970037453	0.6683736169547835	1159751823	400	0.4845505617977528	0.9681647940074907	0.829119850187266	0.9157303370786517	2.9840823970037453	0.6683736169547835	26	COMPLETE
27	0.9676966292134831	2020-05-11 19:18:14.282167	2020-05-11 19:19:37.546099	256	0.11063802513571996	0.07254716197907057	57	0.25546877658999523	128	0.0011343850989030202	0.060018133338059436	0.5140449438202247	0.9676966292134831	0.8417602996254682	0.9199438202247191	2.883426966292135	0.6854545234740171	0.5140449438202247	0.9676966292134831	0.8417602996254682	0.9199438202247191	2.883426966292135	0.6854545234740171	387063224	350	0.5140449438202247	0.9676966292134831	0.8417602996254682	0.9199438202247191	2.883426966292135	0.6854545234740171	27	COMPLETE
28	0.9620786516853933	2020-05-11 19:19:37.572960	2020-05-11 19:20:28.895514	256	0.27666105514162315	0.039657422181560376	36	0.17711869773672612	256	0.03728956905795103	0.06413267113090482	0.49953183520599254	0.9620786516853933	0.827247191011236	0.9096441947565543	3.0819288389513106	0.6743151509116917	0.49953183520599254	0.9620786516853933	0.827247191011236	0.9096441947565543	3.0819288389513106	0.6743151509116917	999431216	300	0.49953183520599254	0.9620786516853933	0.827247191011236	0.9096441947565543	3.0819288389513106	0.6743151509116917	28	COMPLETE
29	0.9686329588014981	2020-05-11 19:20:28.921643	2020-05-11 19:21:37.684185	256	0.12014156639942375	0.14432552334633247	38	0.24166351083940796	256	0.07423521005812231	0.06178856204518497	0.499063670411985	0.9686329588014981	0.8356741573033708	0.9157303370786517	2.9756554307116105	0.676608105751543	0.499063670411985	0.9686329588014981	0.8356741573033708	0.9157303370786517	2.9756554307116105	0.676608105751543	3230627042	400	0.499063670411985	0.9686329588014981	0.8356741573033708	0.9157303370786517	2.9756554307116105	0.676608105751543	29	COMPLETE
30	0.9559925093632958	2020-05-11 19:21:37.759604	2020-05-11 19:22:35.982276	64	0.26367813013524716	0.1517485963931141	22	0.1577255490811696	256	0.0011344495580198346	0.06773230201854241	0.4517790262172285	0.9559925093632958	0.7837078651685393	0.8909176029962547	3.2429775280898876	0.6356976346179455	0.4517790262172285	0.9559925093632958	0.7837078651685393	0.8909176029962547	3.2429775280898876	0.6356976346179455	3174751470	350	0.4517790262172285	0.9559925093632958	0.7837078651685393	0.8909176029962547	3.2429775280898876	0.6356976346179455	30	COMPLETE
31	0.9648876404494382	2020-05-11 19:22:36.008617	2020-05-11 19:24:09.478969	128	0.06689095742015999	0.3908194250678014	22	0.1561092848660156	128	0.0023592595316046907	0.06288207410346396	0.48642322097378277	0.9648876404494382	0.8258426966292135	0.9087078651685393	3.01310861423221	0.6675564196325209	0.48642322097378277	0.9648876404494382	0.8258426966292135	0.9087078651685393	3.01310861423221	0.6675564196325209	3581894077	400	0.48642322097378277	0.9648876404494382	0.8258426966292135	0.9087078651685393	3.01310861423221	0.6675564196325209	31	COMPLETE
32	0.9662921348314607	2020-05-11 19:24:09.505539	2020-05-11 19:26:01.404983	256	0.2683161568319965	0.40666400246148504	40	0.46872001712237515	128	0.0012222195721114434	0.06125299340508153	0.48829588014981273	0.9662921348314607	0.8169475655430711	0.9152621722846442	2.9344569288389515	0.6676613017303404	0.48829588014981273	0.9662921348314607	0.8169475655430711	0.9152621722846442	2.9344569288389515	0.6676613017303404	3763216906	450	0.48829588014981273	0.9662921348314607	0.8169475655430711	0.9152621722846442	2.9344569288389515	0.6676613017303404	32	COMPLETE
33	0.951310861423221	2020-05-11 19:26:01.451629	2020-05-11 19:27:00.780664	256	0.034899086865353146	0.3785266800981566	61	0.12472263851960402	512	0.016987810509971748	0.07243749805401718	0.4405430711610487	0.951310861423221	0.7682584269662921	0.8843632958801498	3.4719101123595504	0.6251764231594555	0.4405430711610487	0.951310861423221	0.7682584269662921	0.8843632958801498	3.4719101123595504	0.6251764231594555	1777291338	350	0.4405430711610487	0.951310861423221	0.7682584269662921	0.8843632958801498	3.4719101123595504	0.6251764231594555	33	COMPLETE
34	0.9597378277153558	2020-05-11 19:27:00.801076	2020-05-11 19:28:16.205742	64	0.12238519465118786	0.1426159352750686	61	0.05758842830240718	256	0.0021415063419783728	0.06777080570780132	0.48080524344569286	0.9597378277153558	0.8108614232209738	0.9002808988764045	3.2542134831460676	0.6587876816232267	0.48080524344569286	0.9597378277153558	0.8108614232209738	0.9002808988764045	3.2542134831460676	0.6587876816232267	1372225201	450	0.48080524344569286	0.9597378277153558	0.8108614232209738	0.9002808988764045	3.2542134831460676	0.6587876816232267	34	COMPLETE
35	0.9700374531835206	2020-05-11 19:28:16.243866	2020-05-11 19:29:52.560606	256	0.41645334004996715	0.06830975809711681	25	0.34884328933833975	128	0.012146203934888586	0.05797723211410843	0.5229400749063671	0.9700374531835206	0.8309925093632958	0.9232209737827716	2.7790262172284645	0.6901562499965791	0.5229400749063671	0.9700374531835206	0.8309925093632958	0.9232209737827716	2.7790262172284645	0.6901562499965791	3117950857	400	0.5229400749063671	0.9700374531835206	0.8309925093632958	0.9232209737827716	2.7790262172284645	0.6901562499965791	35	COMPLETE
36	0.9620786516853933	2020-05-11 19:29:52.627727	2020-05-11 19:31:13.360940	128	0.42602672097262184	0.38180198776365754	43	0.21751170806331444	128	0.0030239542213671487	0.06317865744683096	0.4850187265917603	0.9620786516853933	0.8113295880149812	0.9044943820224719	3.030430711610487	0.6638168090912558	0.4850187265917603	0.9620786516853933	0.8113295880149812	0.9044943820224719	3.030430711610487	0.6638168090912558	2978211319	350	0.4850187265917603	0.9620786516853933	0.8113295880149812	0.9044943820224719	3.030430711610487	0.6638168090912558	36	COMPLETE
37	0.9564606741573034	2020-05-11 19:31:13.382130	2020-05-11 19:32:31.014040	256	0.49444144165606135	0.4683056621547423	20	0.37627110633031396	512	0.0037512629388957645	0.06742695039434686	0.46863295880149813	0.9564606741573034	0.7865168539325843	0.8806179775280899	3.227996254681648	0.6454487878413261	0.46863295880149813	0.9564606741573034	0.7865168539325843	0.8806179775280899	3.227996254681648	0.6454487878413261	3453590340	550	0.46863295880149813	0.9564606741573034	0.7865168539325843	0.8806179775280899	3.227996254681648	0.6454487878413261	37	COMPLETE
38	0.9616104868913857	2020-05-11 19:32:31.051364	2020-05-11 19:34:09.447625	64	0.3551611689857297	0.48470721428405794	25	0.03043984894477958	512	0.004041172131276778	0.06988565671634389	0.4508426966292135	0.9616104868913857	0.7776217228464419	0.8787453183520599	3.3487827715355807	0.6308297166038578	0.4508426966292135	0.9616104868913857	0.7776217228464419	0.8787453183520599	3.3487827715355807	0.6308297166038578	3705110471	750	0.4508426966292135	0.9616104868913857	0.7776217228464419	0.8787453183520599	3.3487827715355807	0.6308297166038578	38	COMPLETE
39	0.9325842696629213	2020-05-11 19:34:09.473877	2020-05-11 19:35:42.840344	64	0.24487219357799395	0.49081511473872225	41	0.4856833992465404	256	0.002336200078765146	0.0820730910898092	0.39653558052434457	0.9325842696629213	0.7176966292134831	0.8235018726591761	3.9321161048689137	0.5803936150933695	0.39653558052434457	0.9325842696629213	0.7176966292134831	0.8235018726591761	3.9321161048689137	0.5803936150933695	1438850059	500	0.39653558052434457	0.9325842696629213	0.7176966292134831	0.8235018726591761	3.9321161048689137	0.5803936150933695	39	COMPLETE
40	0.9592696629213483	2020-05-11 19:35:42.867295	2020-05-11 19:36:50.620241	128	0.2131021072109308	0.49359981780389084	18	0.008809750198069066	512	0.004118629882754678	0.06659991086778067	0.46629213483146065	0.9592696629213483	0.7926029962546817	0.8899812734082397	3.189138576779026	0.6464890818122098	0.46629213483146065	0.9592696629213483	0.7926029962546817	0.8899812734082397	3.189138576779026	0.6464890818122098	4020645498	500	0.46629213483146065	0.9592696629213483	0.7926029962546817	0.8899812734082397	3.189138576779026	0.6464890818122098	40	COMPLETE
41	0.9545880149812734	2020-05-11 19:36:50.666075	2020-05-11 19:38:25.872151	256	0.1315203110198424	0.43898344573262355	63	0.48990493958457937	128	0.336069455745821	0.06904502198787246	0.47237827715355807	0.9545880149812734	0.8010299625468165	0.8876404494382022	3.3080524344569286	0.6501693846513655	0.47237827715355807	0.9545880149812734	0.8010299625468165	0.8876404494382022	3.3080524344569286	0.6501693846513655	3244149591	400	0.47237827715355807	0.9545880149812734	0.8010299625468165	0.8876404494382022	3.3080524344569286	0.6501693846513655	41	COMPLETE
42	0.9588014981273408	2020-05-11 19:38:25.914526	2020-05-11 19:39:36.266620	256	0.2556284179525722	0.4577787742375845	27	0.03352753007500925	128	0.0010365416882339707	0.06524720794454998	0.4658239700374532	0.9588014981273408	0.8019662921348315	0.8937265917602997	3.1273408239700373	0.647840559267832	0.4658239700374532	0.9588014981273408	0.8019662921348315	0.8937265917602997	3.1273408239700373	0.647840559267832	424415356	300	0.4658239700374532	0.9588014981273408	0.8019662921348315	0.8937265917602997	3.1273408239700373	0.647840559267832	42	COMPLETE
43	0.9602059925093633	2020-05-11 19:39:36.288270	2020-05-11 19:41:14.818827	64	0.05062259751049969	0.22716408533936583	25	0.05678037949550402	512	0.05595447127794273	0.06782221034158732	0.47097378277153557	0.9602059925093633	0.7879213483146067	0.8918539325842697	3.2457865168539324	0.6496492195442805	0.47097378277153557	0.9602059925093633	0.7879213483146067	0.8918539325842697	3.2457865168539324	0.6496492195442805	953946598	650	0.47097378277153557	0.9602059925093633	0.7879213483146067	0.8918539325842697	3.2457865168539324	0.6496492195442805	43	COMPLETE
44	0.9709737827715356	2020-05-11 19:41:14.846122	2020-05-11 19:43:21.968450	128	0.3901711903360622	0.141309563694619	43	0.3306786646290393	128	0.011984772508542789	0.05903675017201722	0.5252808988764045	0.9709737827715356	0.8426966292134831	0.9213483146067416	2.8305243445692883	0.6949685660459854	0.5252808988764045	0.9709737827715356	0.8426966292134831	0.9213483146067416	2.8305243445692883	0.6949685660459854	349291808	500	0.5252808988764045	0.9709737827715356	0.8426966292134831	0.9213483146067416	2.8305243445692883	0.6949685660459854	44	COMPLETE
45	0.9400749063670412	2020-05-11 19:43:22.004999	2020-05-11 19:44:43.987188	64	0.4852162454805659	0.35600981879422694	40	0.39464816955431015	512	0.006106633395700088	0.07782925001418825	0.42228464419475653	0.9400749063670412	0.7308052434456929	0.8473782771535581	3.7294007490636703	0.6030231187858134	0.42228464419475653	0.9400749063670412	0.7308052434456929	0.8473782771535581	3.7294007490636703	0.6030231187858134	3194020396	600	0.42228464419475653	0.9400749063670412	0.7308052434456929	0.8473782771535581	3.7294007490636703	0.6030231187858134	45	COMPLETE
46	0.9578651685393258	2020-05-11 19:44:44.034319	2020-05-11 19:45:40.800951	128	0.07582024098391121	0.35216394359011116	37	0.09120371236443564	256	0.061780823419045845	0.06683170086135634	0.46722846441947563	0.9578651685393258	0.8071161048689138	0.8955992509363296	3.2008426966292136	0.6508203903657998	0.46722846441947563	0.9578651685393258	0.8071161048689138	0.8955992509363296	3.2008426966292136	0.6508203903657998	966012803	350	0.46722846441947563	0.9578651685393258	0.8071161048689138	0.8955992509363296	3.2008426966292136	0.6508203903657998	46	COMPLETE
47	0.9620786516853933	2020-05-11 19:45:40.842306	2020-05-11 19:47:05.892200	64	0.369153769935935	0.00144355700463078	40	0.35787092018571287	256	0.4049060915036181	0.06663447346238328	0.48267790262172283	0.9620786516853933	0.8061797752808989	0.8895131086142322	3.1863295880149813	0.6616503329248746	0.48267790262172283	0.9620786516853933	0.8061797752808989	0.8895131086142322	3.1863295880149813	0.6616503329248746	3957005516	500	0.48267790262172283	0.9620786516853933	0.8061797752808989	0.8895131086142322	3.1863295880149813	0.6616503329248746	47	COMPLETE
