number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
51	0.0650749063670412	2020-05-19 18:49:21.027858	2020-05-19 18:50:43.991194	0.691748306691379	13.934280062071508	64	128	1	28	256	1.1584875642030747	0.006554307116104869	0.0650749063670412	0.021067415730337078	0.032303370786516857	55.88483146067416	0.04011179366510637	0.006554307116104869	0.0650749063670412	0.021067415730337078	0.032303370786516857	55.88483146067416	0.04011179366510637	696342731	150.0	0.006554307116104869	0.0650749063670412	0.021067415730337078	0.032303370786516857	55.88483146067416	0.04011179366510637	51	COMPLETE
52	0.062265917602996254	2020-05-19 18:50:44.008490	2020-05-19 18:53:51.592233	0.8159419115671908	8.945450351160797	64	128	1	46	512	1.2019799295743083	0.0032771535580524347	0.062265917602996254	0.018258426966292134	0.031835205992509365	58.02434456928839	0.036891453994412335	0.0032771535580524347	0.062265917602996254	0.018258426966292134	0.031835205992509365	58.02434456928839	0.036891453994412335	1048368507	350.0	0.0032771535580524347	0.062265917602996254	0.018258426966292134	0.031835205992509365	58.02434456928839	0.036891453994412335	52	COMPLETE
53	0.05805243445692884	2020-05-19 18:53:51.604356	2020-05-19 18:55:43.642270	0.1329917864884157	29.441472239632652	64	256	2	39	256	1.1421411917536182	0.00749063670411985	0.05805243445692884	0.019662921348314606	0.030430711610486893	55.08239700374532	0.04043462669712499	0.00749063670411985	0.05805243445692884	0.019662921348314606	0.030430711610486893	55.08239700374532	0.04043462669712499	1008778152	150.0	0.00749063670411985	0.05805243445692884	0.019662921348314606	0.030430711610486893	55.08239700374532	0.04043462669712499	53	COMPLETE
54	0.06835205992509363	2020-05-19 18:55:43.652696	2020-05-19 19:03:04.816689	0.9758295217945232	25.44717717440365	256	128	2	57	512	1.1838420488303074	0.007022471910112359	0.06835205992509363	0.020599250936329586	0.0351123595505618	57.116573033707866	0.04058471618309416	0.007022471910112359	0.06835205992509363	0.020599250936329586	0.0351123595505618	57.116573033707866	0.04058471618309416	1805373139	250.0	0.007022471910112359	0.06835205992509363	0.020599250936329586	0.0351123595505618	57.116573033707866	0.04058471618309416	54	COMPLETE
55	0.06647940074906367	2020-05-19 19:03:04.827343	2020-05-19 19:05:22.487079	0.10598330447033977	6.484655422557513	64	64	1	40	128	1.0994820098788565	0.0014044943820224719	0.06647940074906367	0.013576779026217229	0.025749063670411985	53.1624531835206	0.036638961558234664	0.0014044943820224719	0.06647940074906367	0.013576779026217229	0.025749063670411985	53.1624531835206	0.036638961558234664	2164120630	150.0	0.0014044943820224719	0.06647940074906367	0.013576779026217229	0.025749063670411985	53.1624531835206	0.036638961558234664	55	COMPLETE
56	0.06132958801498127	2020-05-19 19:05:22.499587	2020-05-19 19:07:26.607276	0.4567845720006788	17.26611939336328	64	128	1	2	128	1.1666048986947144	0.0028089887640449437	0.06132958801498127	0.015917602996254682	0.028089887640449437	56.265449438202246	0.03618212372308232	0.0028089887640449437	0.06132958801498127	0.015917602996254682	0.028089887640449437	56.265449438202246	0.03618212372308232	3421671312	150.0	0.0028089887640449437	0.06132958801498127	0.015917602996254682	0.028089887640449437	56.265449438202246	0.03618212372308232	56	COMPLETE
57	0.06647940074906367	2020-05-19 19:07:26.619511	2020-05-19 19:19:30.687554	0.9706067452109225	12.534189984883083	256	256	1	69	128	1.174106739743958	0.00749063670411985	0.06647940074906367	0.02153558052434457	0.032303370786516857	56.64325842696629	0.040165848060694995	0.00749063670411985	0.06647940074906367	0.02153558052434457	0.032303370786516857	56.64325842696629	0.040165848060694995	3176325850	200.0	0.00749063670411985	0.06647940074906367	0.02153558052434457	0.032303370786516857	56.64325842696629	0.040165848060694995	57	COMPLETE
58	0.07443820224719101	2020-05-19 19:19:30.699677	2020-05-19 19:21:41.118452	0.5244823232482374	17.738677496901957	256	64	2	26	512	1.1997773292891276	0.006554307116104869	0.07443820224719101	0.02294007490636704	0.03932584269662921	57.911048689138575	0.04141030671638891	0.006554307116104869	0.07443820224719101	0.02294007490636704	0.03932584269662921	57.911048689138575	0.04141030671638891	2270886716	250.0	0.006554307116104869	0.07443820224719101	0.02294007490636704	0.03932584269662921	57.911048689138575	0.04141030671638891	58	COMPLETE
59	0.06835205992509363	2020-05-19 19:21:41.130664	2020-05-19 19:23:32.498998	0.17683459975006965	20.570094325816623	128	128	2	40	256	1.1691097447252745	0.0056179775280898875	0.06835205992509363	0.018726591760299626	0.03323970037453183	56.39559925093633	0.038980167498117856	0.0056179775280898875	0.06835205992509363	0.018726591760299626	0.03323970037453183	56.39559925093633	0.038980167498117856	402921275	150.0	0.0056179775280898875	0.06835205992509363	0.018726591760299626	0.03323970037453183	56.39559925093633	0.038980167498117856	59	COMPLETE
60	0.06601123595505617	2020-05-19 19:23:32.511277	2020-05-19 19:34:23.328694	0.12299470514444799	22.984422141202458	256	256	2	92	256	1.1649945570593734	0.006086142322097378	0.06601123595505617	0.017790262172284643	0.03277153558052434	56.201310861423224	0.03970513831209739	0.006086142322097378	0.06601123595505617	0.017790262172284643	0.03277153558052434	56.201310861423224	0.03970513831209739	357283589	150.0	0.006086142322097378	0.06601123595505617	0.017790262172284643	0.03277153558052434	56.201310861423224	0.03970513831209739	60	COMPLETE
61	0.06601123595505617	2020-05-19 19:34:23.340475	2020-05-19 19:36:39.411893	0.5138589668297991	17.187006212121833	128	64	2	18	128	1.1974811080061876	0.003745318352059925	0.06601123595505617	0.023876404494382022	0.031835205992509365	57.81086142322097	0.03845607914328299	0.003745318352059925	0.06601123595505617	0.023876404494382022	0.031835205992509365	57.81086142322097	0.03845607914328299	430341507	150.0	0.003745318352059925	0.06601123595505617	0.023876404494382022	0.031835205992509365	57.81086142322097	0.03845607914328299	61	COMPLETE
62	0.5674157303370787	2020-05-19 19:36:39.423964	2020-05-19 19:45:05.875509	0.6923606996987965	1.7010736805639055	64	64	2	53	512	0.2469511731817258	0.09691011235955056	0.5674157303370787	0.23174157303370788	0.34129213483146065	11.875468164794007	0.23372756312634552	0.09691011235955056	0.5674157303370787	0.23174157303370788	0.34129213483146065	11.875468164794007	0.23372756312634552	1853713097		0.09691011235955056	0.5674157303370787	0.23174157303370788	0.34129213483146065	11.875468164794007	0.23372756312634552	62	COMPLETE
63	0.07303370786516854	2020-05-19 19:45:05.886050	2020-05-19 19:49:36.691944	0.3276425812009761	11.609287446835129	256	64	1	92	256	1.202601639996893	0.006554307116104869	0.07303370786516854	0.02294007490636704	0.037921348314606744	58.04962546816479	0.040874602790766726	0.006554307116104869	0.07303370786516854	0.02294007490636704	0.037921348314606744	58.04962546816479	0.040874602790766726	1938939946	200.0	0.006554307116104869	0.07303370786516854	0.02294007490636704	0.037921348314606744	58.04962546816479	0.040874602790766726	63	COMPLETE
64	0.06647940074906367	2020-05-19 19:49:36.704180	2020-05-19 19:52:28.716951	0.16008153158136185	6.784997995415289	256	128	1	51	512	1.1822576322793361	0.0014044943820224719	0.06647940074906367	0.0149812734082397	0.02949438202247191	57.112827715355806	0.03589253686031522	0.0014044943820224719	0.06647940074906367	0.0149812734082397	0.02949438202247191	57.112827715355806	0.03589253686031522	2964482390	150.0	0.0014044943820224719	0.06647940074906367	0.0149812734082397	0.02949438202247191	57.112827715355806	0.03589253686031522	64	COMPLETE
65	0.06788389513108614	2020-05-19 19:52:28.727278	2020-05-19 19:56:03.423977	0.7947004989640718	23.159441837466716	256	128	1	42	128	1.1892851822615396	0.0032771535580524347	0.06788389513108614	0.020131086142322098	0.031835205992509365	57.38857677902622	0.037594936982561326	0.0032771535580524347	0.06788389513108614	0.020131086142322098	0.031835205992509365	57.38857677902622	0.037594936982561326	3923403373	150.0	0.0032771535580524347	0.06788389513108614	0.020131086142322098	0.031835205992509365	57.38857677902622	0.037594936982561326	65	COMPLETE
66	0.0749063670411985	2020-05-19 19:56:03.436073	2020-05-19 20:04:20.061026	0.19078435216945583	17.131053752766935	128	64	2	36	128	1.2109078351601832	0.004213483146067416	0.0749063670411985	0.02294007490636704	0.03932584269662921	58.488061797752806	0.04024161619460231	0.004213483146067416	0.0749063670411985	0.02294007490636704	0.03932584269662921	58.487827715355806	0.04024166103797338	2402867420	400.0	0.004213483146067416	0.0749063670411985	0.02294007490636704	0.03932584269662921	58.48829588014981	0.04024157196552399	66	COMPLETE
67	0.13108614232209737	2020-05-19 20:04:20.071274	2020-05-19 20:15:39.303195	0.38499253426570834	6.765035134560444	256	64	1	59	128	0.8957586977064037	0.0056179775280898875	0.13108614232209737	0.031835205992509365	0.06132958801498127	43.29073033707865	0.0559682126593549	0.0056179775280898875	0.13108614232209737	0.031835205992509365	0.06132958801498127	43.29073033707865	0.0559682126593549	947305177	400.0	0.0056179775280898875	0.13108614232209737	0.031835205992509365	0.06132958801498127	43.29073033707865	0.0559682126593549	67	COMPLETE
68	0.0650749063670412	2020-05-19 20:15:39.315616	2020-05-19 20:16:57.981056	0.5793789737895453	27.150801901913695	256	64	2	10	256	1.2023457636636392	0.005149812734082397	0.0650749063670412	0.019194756554307114	0.032303370786516857	58.021067415730336	0.03835501264442117	0.005149812734082397	0.0650749063670412	0.019194756554307114	0.032303370786516857	58.021067415730336	0.03835501264442117	1860698347	150.0	0.005149812734082397	0.0650749063670412	0.019194756554307114	0.032303370786516857	58.021067415730336	0.03835501264442117	68	COMPLETE
69	0.06975655430711611	2020-05-19 20:16:57.991306	2020-05-19 20:20:56.838213	0.3865278538090049	27.420783853897696	128	128	1	92	128	1.1714966480466729	0.0046816479400749065	0.06975655430711611	0.018258426966292134	0.032303370786516857	56.50702247191011	0.03881787976021122	0.0046816479400749065	0.06975655430711611	0.018258426966292134	0.032303370786516857	56.50702247191011	0.03881787976021122	2444814387	150.0	0.0046816479400749065	0.06975655430711611	0.018258426966292134	0.032303370786516857	56.50702247191011	0.03881787976021122	69	COMPLETE
70	0.572565543071161	2020-05-19 20:20:56.849882	2020-05-19 20:33:35.784348	0.5609319332458403	2.664318499784791	256	64	1	79	128	0.2676959371260517	0.0	0.572565543071161	0.10533707865168539	0.2542134831460674	12.784644194756554	0.14143253283633947	0.0	0.572565543071161	0.10533707865168539	0.2542134831460674	12.784644194756554	0.14143253283633947	1154759399	400.0	0.0	0.572565543071161	0.10533707865168539	0.2542134831460674	12.784644194756554	0.14143253283633947	70	COMPLETE
71	0.06694756554307116	2020-05-19 20:33:35.796849	2020-05-19 20:35:27.135652	0.813872539393031	26.169821627145243	256	256	2	9	256	1.169469093016178	0.007958801498127341	0.06694756554307116	0.02200374531835206	0.033707865168539325	56.41619850187266	0.04149273378396005	0.007958801498127341	0.06694756554307116	0.02200374531835206	0.033707865168539325	56.41619850187266	0.04149273378396005	2727368803	150.0	0.007958801498127341	0.06694756554307116	0.02200374531835206	0.033707865168539325	56.41619850187266	0.04149273378396005	71	COMPLETE
72	0.0650749063670412	2020-05-19 20:35:27.145990	2020-05-19 20:38:35.302447	0.7804481419780457	26.490780096313767	64	128	1	98	128	1.1545057890410029	0.007022471910112359	0.0650749063670412	0.02247191011235955	0.037921348314606744	55.68024344569288	0.04180296623224873	0.007022471910112359	0.0650749063670412	0.02247191011235955	0.037921348314606744	55.68024344569288	0.04180296623224873	783785377	150.0	0.007022471910112359	0.0650749063670412	0.02247191011235955	0.037921348314606744	55.68024344569288	0.04180296623224873	72	COMPLETE
73	0.06647940074906367	2020-05-19 20:38:35.314580	2020-05-19 20:40:40.059335	0.9981945564135176	13.514544131316644	64	128	2	91	256	1.1555780217893883	0.003745318352059925	0.06647940074906367	0.017322097378277154	0.03089887640449438	55.7373595505618	0.0381183462943429	0.003745318352059925	0.06647940074906367	0.017322097378277154	0.03089887640449438	55.7373595505618	0.0381183462943429	1937552216	150.0	0.003745318352059925	0.06647940074906367	0.017322097378277154	0.03089887640449438	55.7373595505618	0.0381183462943429	73	COMPLETE
74	0.06835205992509363	2020-05-19 20:40:40.071311	2020-05-19 20:42:44.642688	0.6788820329260153	12.011123937020761	256	64	1	3	128	1.2038491883782552	0.0046816479400749065	0.06835205992509363	0.021067415730337078	0.03464419475655431	58.11516853932584	0.03974034961196355	0.0046816479400749065	0.06835205992509363	0.021067415730337078	0.03464419475655431	58.11516853932584	0.03974034961196355	1083533272	150.0	0.0046816479400749065	0.06835205992509363	0.021067415730337078	0.03464419475655431	58.11516853932584	0.03974034961196355	74	COMPLETE
75	0.06367041198501873	2020-05-19 20:42:44.655010	2020-05-19 20:45:15.759795	0.7272359077880031	27.043115829437482	128	64	2	47	128	1.1992456850853892	0.0046816479400749065	0.06367041198501873	0.015917602996254682	0.02902621722846442	57.889044943820224	0.03697197496295242	0.0046816479400749065	0.06367041198501873	0.015917602996254682	0.02902621722846442	57.889044943820224	0.03697197496295242	938743290	150.0	0.0046816479400749065	0.06367041198501873	0.015917602996254682	0.02902621722846442	57.889044943820224	0.03697197496295242	75	COMPLETE
76	0.09737827715355805	2020-05-19 20:45:15.772129	2020-05-19 20:53:35.683777	0.450900710905633	7.4225654584584895	256	64	1	83	256	1.0245855229510838	0.006086142322097378	0.09737827715355805	0.026685393258426966	0.04588014981273408	49.51310861423221	0.048298790108132254	0.006086142322097378	0.09737827715355805	0.026685393258426966	0.04588014981273408	49.51310861423221	0.048298790108132254	2267537419	350.0	0.006086142322097378	0.09737827715355805	0.026685393258426966	0.04588014981273408	49.51310861423221	0.048298790108132254	76	COMPLETE
77	0.06694756554307116	2020-05-19 20:53:35.694304	2020-05-19 20:54:32.894374	0.4747165588769282	17.903346005376946	64	64	1	66	512	1.159756340432654	0.007022471910112359	0.06694756554307116	0.018726591760299626	0.03277153558052434	55.934925093632955	0.04027644931406302	0.007022471910112359	0.06694756554307116	0.018726591760299626	0.03277153558052434	55.934925093632955	0.04027644931406302	3239798145	150.0	0.007022471910112359	0.06694756554307116	0.018726591760299626	0.03277153558052434	55.934925093632955	0.04027644931406302	77	COMPLETE
78	0.25936329588014984	2020-05-19 20:54:32.904925	2020-05-19 21:12:25.236524	0.922210651808937	4.4545757015966405	64	64	2	37	128	0.43276104945532473	0.0014044943820224719	0.25936329588014984	0.028089887640449437	0.07443820224719101	20.913857677902623	0.08127081615192701	0.0014044943820224719	0.25936329588014984	0.028089887640449437	0.07443820224719101	20.913857677902623	0.08127081615192701	237218502	850.0	0.0014044943820224719	0.25936329588014984	0.028089887640449437	0.07443820224719101	20.913857677902623	0.08127081615192701	78	COMPLETE
79	0.06179775280898876	2020-05-19 21:12:25.249034	2020-05-19 21:13:41.553074	0.21617170315000228	11.609039989074896	64	128	2	17	256	1.1585234226824626	0.006554307116104869	0.06179775280898876	0.01638576779026217	0.026685393258426966	55.88623595505618	0.03890643162851075	0.006554307116104869	0.06179775280898876	0.01638576779026217	0.026685393258426966	55.88623595505618	0.03890643162851075	452712550	150.0	0.006554307116104869	0.06179775280898876	0.01638576779026217	0.026685393258426966	55.88623595505618	0.03890643162851075	79	COMPLETE
80	0.06601123595505617	2020-05-19 21:13:41.565303	2020-05-19 21:14:21.184078	0.8668071352152041	21.827740325662177	64	64	1	10	512	1.1583673670104868	0.006086142322097378	0.06601123595505617	0.019194756554307114	0.032303370786516857	55.87125468164794	0.040047456557197256	0.006086142322097378	0.06601123595505617	0.019194756554307114	0.032303370786516857	55.87125468164794	0.040047456557197256	3975801489	150.0	0.006086142322097378	0.06601123595505617	0.019194756554307114	0.032303370786516857	55.87125468164794	0.040047456557197256	80	COMPLETE
81	0.06367041198501873	2020-05-19 21:14:21.196448	2020-05-19 21:17:43.967608	0.25457267417625895	19.949420038552336	256	64	2	9	128	1.2268407222054452	0.0056179775280898875	0.06367041198501873	0.020131086142322098	0.032303370786516857	59.271067415730336	0.037699702222211834	0.0056179775280898875	0.06367041198501873	0.020131086142322098	0.032303370786516857	59.271067415730336	0.037699702222211834	3062398903	200.0	0.0056179775280898875	0.06367041198501873	0.020131086142322098	0.032303370786516857	59.271067415730336	0.037699702222211834	81	COMPLETE
82	0.07116104868913857	2020-05-19 21:17:43.980161	2020-05-19 21:19:16.999340	0.8264555068678233	16.14095892512941	128	64	1	47	256	1.1864030733486561	0.0056179775280898875	0.07116104868913857	0.017790262172284643	0.033707865168539325	57.237827715355806	0.03909590720632309	0.0056179775280898875	0.07116104868913857	0.017790262172284643	0.033707865168539325	57.237827715355806	0.03909590720632309	2222969973	150.0	0.0056179775280898875	0.07116104868913857	0.017790262172284643	0.033707865168539325	57.237827715355806	0.03909590720632309	82	COMPLETE
83	0.06601123595505617	2020-05-19 21:19:17.014110	2020-05-19 21:22:37.652784	0.3275897144190474	10.7539450012292	128	128	2	56	256	1.1913583103457486	0.005149812734082397	0.06601123595505617	0.017322097378277154	0.033707865168539325	57.499063670411985	0.03849497541606785	0.005149812734082397	0.06601123595505617	0.017322097378277154	0.033707865168539325	57.499063670411985	0.03849497541606785	3808107476	200.0	0.005149812734082397	0.06601123595505617	0.017322097378277154	0.033707865168539325	57.499063670411985	0.03849497541606785	83	COMPLETE
84	0.062265917602996254	2020-05-19 21:22:37.664706	2020-05-19 21:24:31.436738	0.8756938983763722	18.68135895588943	64	128	1	74	256	1.1585154905784456	0.0032771535580524347	0.062265917602996254	0.01638576779026217	0.030430711610486893	55.892790262172284	0.03723533642524765	0.0032771535580524347	0.062265917602996254	0.01638576779026217	0.030430711610486893	55.892790262172284	0.03723533642524765	1636709540	150.0	0.0032771535580524347	0.062265917602996254	0.01638576779026217	0.030430711610486893	55.892790262172284	0.03723533642524765	84	COMPLETE
85	0.05805243445692884	2020-05-19 21:24:31.449047	2020-05-19 21:25:54.826704	0.23404577921191846	17.677924186794858	64	128	1	29	256	1.1476121978818574	0.004213483146067416	0.05805243445692884	0.015917602996254682	0.02855805243445693	55.34035580524345	0.03790311985771351	0.004213483146067416	0.05805243445692884	0.015917602996254682	0.02855805243445693	55.34035580524345	0.03790311985771351	1292618849	150.0	0.004213483146067416	0.05805243445692884	0.015917602996254682	0.02855805243445693	55.34035580524345	0.03790311985771351	85	COMPLETE
86	0.06554307116104868	2020-05-19 21:25:54.838631	2020-05-19 21:36:44.821693	0.27419474227578156	28.71240532573132	128	256	1	96	512	1.1579619121034925	0.007022471910112359	0.06554307116104868	0.02153558052434457	0.03277153558052434	55.852059925093634	0.04064399972072708	0.007022471910112359	0.06554307116104868	0.02153558052434457	0.03277153558052434	55.852059925093634	0.04064399972072708	2875272270	250.0	0.007022471910112359	0.06554307116104868	0.02153558052434457	0.03277153558052434	55.852059925093634	0.04064399972072708	86	COMPLETE
87	0.06460674157303371	2020-05-19 21:36:44.833987	2020-05-19 21:40:15.195954	0.9350383909950787	13.311134381401338	64	128	2	64	256	1.1651237086621409	0.007022471910112359	0.06460674157303371	0.02200374531835206	0.030430711610486893	56.198970037453186	0.04046904629925985	0.007022471910112359	0.06460674157303371	0.02200374531835206	0.030430711610486893	56.198970037453186	0.04046904629925985	642091879	250.0	0.007022471910112359	0.06460674157303371	0.02200374531835206	0.030430711610486893	56.198970037453186	0.04046904629925985	87	COMPLETE
88	0.23267790262172286	2020-05-19 21:40:15.206390	2020-05-19 21:43:35.777619	0.8241044858052924	1.380848179795814	64	128	1	96	512	0.44640729518097994	0.0351123595505618	0.23267790262172286	0.0898876404494382	0.1399812734082397	21.43071161048689	0.11636593107605324	0.0351123595505618	0.23267790262172286	0.0898876404494382	0.1399812734082397	21.43071161048689	0.11636593107605324	4011485704	250.0	0.0351123595505618	0.23267790262172286	0.0898876404494382	0.1399812734082397	21.43071161048689	0.11636593107605324	88	COMPLETE
89	0.07256554307116105	2020-05-19 21:43:35.789463	2020-05-19 21:47:20.212413	0.6017937195282935	24.102021510701285	256	128	1	62	256	1.1821343704006435	0.0056179775280898875	0.07256554307116105	0.020131086142322098	0.03323970037453183	57.02621722846442	0.03981954039626026	0.0056179775280898875	0.07256554307116105	0.020131086142322098	0.03323970037453183	57.02621722846442	0.03981954039626026	1523626890	150.0	0.0056179775280898875	0.07256554307116105	0.020131086142322098	0.03323970037453183	57.02621722846442	0.03981954039626026	89	COMPLETE
90	0.0552434456928839	2020-05-19 21:47:20.222754	2020-05-19 21:49:17.298696	0.7949140664999403	5.697997663696188	128	256	2	31	512	1.2421130963203528	0.0	0.0552434456928839	0.009363295880149813	0.02294007490636704	60.01451310861423	0.030772258715374187	0.0	0.0552434456928839	0.009363295880149813	0.02294007490636704	60.01451310861423	0.030772258715374187	449749523	150.0	0.0	0.0552434456928839	0.009363295880149813	0.02294007490636704	60.01451310861423	0.030772258715374187	90	COMPLETE
91	0.07162921348314606	2020-05-19 21:49:17.308937	2020-05-19 21:51:27.864716	0.27734778731827586	29.8262826134688	128	64	2	49	512	1.1899612781160933	0.0046816479400749065	0.07162921348314606	0.017322097378277154	0.03464419475655431	57.426029962546814	0.03840259312985335	0.0046816479400749065	0.07162921348314606	0.017322097378277154	0.03464419475655431	57.426029962546814	0.03840259312985335	622353144	250.0	0.0046816479400749065	0.07162921348314606	0.017322097378277154	0.03464419475655431	57.426029962546814	0.03840259312985335	91	COMPLETE
92	0.2153558052434457	2020-05-19 21:51:27.877263	2020-05-19 22:02:48.166672	0.5072312410572732	5.2212627806512995	256	64	1	79	512	0.6243152844515535	0.0009363295880149813	0.2153558052434457	0.03745318352059925	0.07865168539325842	30.1624531835206	0.07143149695586508	0.0009363295880149813	0.2153558052434457	0.03745318352059925	0.07865168539325842	30.1624531835206	0.07143149695586508	591443567	550.0	0.0009363295880149813	0.2153558052434457	0.03745318352059925	0.07865168539325842	30.1624531835206	0.07143149695586508	92	COMPLETE
93	0.06928838951310862	2020-05-19 22:02:48.177214	2020-05-19 22:05:04.855124	0.6118885963546479	9.79925628748241	128	128	1	57	256	1.1876909574798975	0.0046816479400749065	0.06928838951310862	0.018258426966292134	0.02949438202247191	57.318820224719104	0.03808813652313826	0.0046816479400749065	0.06928838951310862	0.018258426966292134	0.02949438202247191	57.318820224719104	0.03808813652313826	3438788152	150.0	0.0046816479400749065	0.06928838951310862	0.018258426966292134	0.02949438202247191	57.318820224719104	0.03808813652313826	93	COMPLETE
94	0.06835205992509363	2020-05-19 22:05:04.867056	2020-05-19 22:12:57.481012	0.610587707471323	21.756001821768688	256	256	2	56	256	1.1609635543904864	0.006086142322097378	0.06835205992509363	0.019194756554307114	0.03089887640449438	55.99859550561798	0.039784098690770986	0.006086142322097378	0.06835205992509363	0.019194756554307114	0.03089887640449438	55.99859550561798	0.039784098690770986	2988759803	150.0	0.006086142322097378	0.06835205992509363	0.019194756554307114	0.03089887640449438	55.99859550561798	0.039784098690770986	94	COMPLETE
95	0.060861423220973786	2020-05-19 22:12:57.493119	2020-05-19 22:18:27.942206	0.3220752955385948	21.24502832302002	128	256	1	97	512	1.1558494783679811	0.003745318352059925	0.060861423220973786	0.01544943820224719	0.027153558052434457	55.75046816479401	0.0372753999517106	0.003745318352059925	0.060861423220973786	0.01544943820224719	0.027153558052434457	55.75046816479401	0.0372753999517106	2834984411	150.0	0.003745318352059925	0.060861423220973786	0.01544943820224719	0.027153558052434457	55.75046816479401	0.0372753999517106	95	COMPLETE
96	0.07069288389513109	2020-05-19 22:18:27.954455	2020-05-19 22:33:54.535763	0.2539323286817214	19.1536870757418	256	128	2	95	256	1.1948998339285843	0.006554307116104869	0.07069288389513109	0.021067415730337078	0.03464419475655431	57.68047752808989	0.03971606115102774	0.006554307116104869	0.07069288389513109	0.021067415730337078	0.03464419475655431	57.68024344569288	0.03971612155938826	743931813	350.0	0.006554307116104869	0.07069288389513109	0.021067415730337078	0.03464419475655431	57.68071161048689	0.03971600170153009	96	COMPLETE
97	0.06179775280898876	2020-05-19 22:33:54.546085	2020-05-19 22:37:59.929345	0.8087986445302346	8.757291121953186	256	128	2	20	128	1.1925972100322864	0.0032771535580524347	0.06179775280898876	0.018258426966292134	0.031835205992509365	57.5997191011236	0.03704477369002464	0.0032771535580524347	0.06179775280898876	0.018258426966292134	0.031835205992509365	57.5997191011236	0.03704477369002464	1212057114	200.0	0.0032771535580524347	0.06179775280898876	0.018258426966292134	0.031835205992509365	57.5997191011236	0.03704477369002464	97	COMPLETE
98	0.06647940074906367	2020-05-19 22:37:59.939499	2020-05-19 22:43:25.070890	0.23327510891823475	19.44874284615795	128	64	2	60	128	1.2061492380780283	0.005149812734082397	0.06647940074906367	0.020131086142322098	0.032303370786516857	58.23689138576779	0.038856768264517456	0.005149812734082397	0.06647940074906367	0.020131086142322098	0.032303370786516857	58.23689138576779	0.038856768264517456	2081699722	250.0	0.005149812734082397	0.06647940074906367	0.020131086142322098	0.032303370786516857	58.23689138576779	0.038856768264517456	98	COMPLETE
99	0.06320224719101124	2020-05-19 22:43:25.080948	2020-05-19 22:44:48.174048	0.5642023459396729	17.391786953707832	64	128	1	71	512	1.148805937418463	0.003745318352059925	0.06320224719101124	0.016853932584269662	0.026685393258426966	55.399812734082396	0.03758138921230602	0.003745318352059925	0.06320224719101124	0.016853932584269662	0.026685393258426966	55.399812734082396	0.03758138921230602	2894156164	150.0	0.003745318352059925	0.06320224719101124	0.016853932584269662	0.026685393258426966	55.399812734082396	0.03758138921230602	99	COMPLETE
