number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0749063670411985	2020-03-13 04:50:51.691038	2020-03-13 04:52:42.643255	128	128	70	0.048517088352025756	128	1.0445259847985198	0.0	0.0749063670411985	0.019194756554307114	0.03651685393258427	50.40308988764045	0.04000572492019713	0.0	0.0749063670411985	0.019194756554307114	0.03651685393258427	50.40308988764045	0.04000572492019713	854628112	150.0	0.0	0.0749063670411985	0.019194756554307114	0.03651685393258427	50.40308988764045	0.04000572492019713	0	COMPLETE
1	0.09410112359550561	2020-03-13 04:52:42.660760	2020-03-13 04:56:24.341220	256	64	27	0.010199159263098603	128	1.032615446243156	0.0	0.09410112359550561	0.018258426966292134	0.040262172284644196	49.79634831460674	0.042225382415423354	0.0	0.09410112359550561	0.018258426966292134	0.040262172284644196	49.79634831460674	0.042225382415423354	598848620	250.0	0.0	0.09410112359550561	0.018258426966292134	0.040262172284644196	49.79634831460674	0.042225382415423354	1	COMPLETE
2	0.09316479400749064	2020-03-13 04:56:24.356952	2020-03-13 04:57:06.697288	64	256	65	0.005508542538076186	512	1.0101678598679127	0.0	0.09316479400749064	0.020599250936329586	0.040262172284644196	48.70037453183521	0.04319807319353926	0.0	0.09316479400749064	0.020599250936329586	0.040262172284644196	48.70037453183521	0.04319807319353926	2398820285	150.0	0.0	0.09316479400749064	0.020599250936329586	0.040262172284644196	48.70037453183521	0.04319807319353926	2	COMPLETE
3	0.09831460674157304	2020-03-13 04:57:06.707037	2020-03-13 04:58:06.791891	256	64	31	0.019256576373011522	256	1.005219261622412	0.0	0.09831460674157304	0.021067415730337078	0.04073033707865169	48.49110486891386	0.0442114069585907	0.0	0.09831460674157304	0.021067415730337078	0.04073033707865169	48.49110486891386	0.0442114069585907	719543006	150.0	0.0	0.09831460674157304	0.021067415730337078	0.04073033707865169	48.49110486891386	0.0442114069585907	3	COMPLETE
4	0.08661048689138577	2020-03-13 04:58:06.807195	2020-03-13 04:59:56.809682	64	64	70	0.033782700446596294	128	1.0178596314499748	0.0	0.08661048689138577	0.016853932584269662	0.042134831460674156	49.12687265917603	0.04197647983184174	0.0	0.08661048689138577	0.016853932584269662	0.042134831460674156	49.12687265917603	0.04197647983184174	2014141843	150.0	0.0	0.08661048689138577	0.016853932584269662	0.042134831460674156	49.12687265917603	0.04197647983184174	4	COMPLETE
5	0.3258426966292135	2020-03-13 04:59:56.821674	2020-03-13 05:16:25.671339	128	64	4	0.04633107140131748	128	0.5097023711473531	0.052434456928838954	0.3258426966292135	0.13623595505617977	0.19241573033707865	24.470037453183522	0.1452077945705367	0.052434456928838954	0.3258426966292135	0.13623595505617977	0.19241573033707865	24.470037453183522	0.1452077945705367	2273504455		0.052434456928838954	0.3258426966292135	0.13623595505617977	0.19241573033707865	24.470037453183522	0.1452077945705367	5	COMPLETE
6	0.0950374531835206	2020-03-13 05:16:25.688958	2020-03-13 05:17:26.975522	128	256	45	0.0027611581929823433	256	1.009364322092984	0.0	0.0950374531835206	0.019194756554307114	0.04307116104868914	48.8000936329588	0.04357375234987651	0.0	0.0950374531835206	0.019194756554307114	0.04307116104868914	48.8000936329588	0.04357375234987651	3009412275	150.0	0.0	0.0950374531835206	0.019194756554307114	0.04307116104868914	48.8000936329588	0.04357375234987651	6	COMPLETE
7	0.09831460674157304	2020-03-13 05:17:26.985823	2020-03-13 05:19:17.410922	256	256	32	0.013648390301217898	128	1.0023775148198484	0.0	0.09831460674157304	0.026685393258426966	0.050093632958801496	48.360955056179776	0.046308370890479574	0.0	0.09831460674157304	0.026685393258426966	0.050093632958801496	48.360955056179776	0.046308370890479574	2023150045	150.0	0.0	0.09831460674157304	0.026685393258426966	0.050093632958801496	48.360955056179776	0.046308370890479574	7	COMPLETE
8	0.08941947565543071	2020-03-13 05:19:17.421875	2020-03-13 05:22:03.901191	128	64	39	0.0012026365869406926	128	1.0235792572491484	0.0	0.08941947565543071	0.01638576779026217	0.035580524344569285	49.359550561797754	0.0413299048166479	0.0	0.08941947565543071	0.01638576779026217	0.035580524344569285	49.359550561797754	0.0413299048166479	3830393764	200.0	0.0	0.08941947565543071	0.01638576779026217	0.035580524344569285	49.359550561797754	0.0413299048166479	8	COMPLETE
9	0.10814606741573034	2020-03-13 05:22:03.911731	2020-03-13 05:22:37.563881	64	256	27	0.001622512651264572	512	0.9883546715511589	0.0	0.10814606741573034	0.03136704119850187	0.05758426966292135	47.66807116104869	0.04914282254173134	0.0	0.10814606741573034	0.03136704119850187	0.05758426966292135	47.66807116104869	0.04914282254173134	3543148734	150.0	0.0	0.10814606741573034	0.03136704119850187	0.05758426966292135	47.66807116104869	0.04914282254173134	9	COMPLETE
10	0.10720973782771535	2020-03-13 05:22:37.575918	2020-03-13 05:25:25.321149	128	64	65	0.006384532513057124	128	1.005367934182356	0.0	0.10720973782771535	0.02902621722846442	0.054307116104868915	48.528558052434455	0.04827621385971475	0.0	0.10720973782771535	0.02902621722846442	0.054307116104868915	48.528558052434455	0.04827621385971475	2635141687	200.0	0.0	0.10720973782771535	0.02902621722846442	0.054307116104868915	48.528558052434455	0.04827621385971475	10	COMPLETE
11	0.08614232209737828	2020-03-13 05:25:25.333728	2020-03-13 05:26:24.813102	64	256	56	0.06453284385308013	512	1.0438091918295913	0.0	0.08614232209737828	0.01544943820224719	0.03838951310861423	50.40870786516854	0.040827632298025475	0.0	0.08614232209737828	0.01544943820224719	0.03838951310861423	50.40870786516854	0.040827632298025475	2712386935	200.0	0.0	0.08614232209737828	0.01544943820224719	0.03838951310861423	50.40870786516854	0.040827632298025475	11	COMPLETE
12	0.09363295880149813	2020-03-13 05:26:24.825028	2020-03-13 05:27:13.074260	256	256	65	0.001959514316178598	512	0.9995877479346057	0.0	0.09363295880149813	0.019194756554307114	0.042134831460674156	48.258426966292134	0.04372791037880508	0.0	0.09363295880149813	0.019194756554307114	0.042134831460674156	48.258426966292134	0.04372791037880508	422252138	150.0	0.0	0.09363295880149813	0.019194756554307114	0.042134831460674156	48.258426966292134	0.04372791037880508	12	COMPLETE
13	0.0898876404494382	2020-03-13 05:27:13.084039	2020-03-13 05:29:04.795420	256	128	37	0.002220235116436466	128	1.0325278447232862	0.0	0.0898876404494382	0.023408239700374533	0.04447565543071161	49.80290262172284	0.04351989066928792	0.0	0.0898876404494382	0.023408239700374533	0.04447565543071161	49.80290262172284	0.04351989066928792	4054714613	150.0	0.0	0.0898876404494382	0.023408239700374533	0.04447565543071161	49.80290262172284	0.04351989066928792	13	COMPLETE
