number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0950374531835206	2020-04-06 10:03:58.046883	2020-04-06 10:05:44.025305	0.6611156840583818	29.5147941859735	256	82	512	1.004786187691321	0.009831460674157303	0.0950374531835206	0.02762172284644195	0.041666666666666664	48.38600187265918	0.05076102910024587	0.009831460674157303	0.0950374531835206	0.02762172284644195	0.041666666666666664	48.38576779026217	0.05076112180614567	3918718411	150.0	0.009831460674157303	0.0950374531835206	0.02762172284644195	0.041666666666666664	48.38623595505618	0.05076093821210881	0	COMPLETE
1	0.9691011235955056	2020-04-06 10:05:44.043390	2020-04-06 10:13:10.536369	0.15833527717832477	11.017520268239457	256	5	128	0.06519001681612253	0.4714419475655431	0.9691011235955056	0.8305243445692884	0.9204119850187266	3.1399812734082397	0.6606454949797009	0.4714419475655431	0.9691011235955056	0.8305243445692884	0.9204119850187266	3.1399812734082397	0.6606454949797009	2175784044	450.0	0.4714419475655431	0.9691011235955056	0.8305243445692884	0.9204119850187266	3.1399812734082397	0.6606454949797009	1	COMPLETE
2	0.971441947565543	2020-04-06 10:13:10.554348	2020-04-06 10:18:56.854870	0.9861179481937566	11.254194572117292	128	22	128	0.06340398941597158	0.475187265917603	0.971441947565543	0.8150749063670412	0.9190074906367042	3.055243445692884	0.6573862392896925	0.475187265917603	0.971441947565543	0.8150749063670412	0.9190074906367042	3.055243445692884	0.6573862392896925	1538236802	350.0	0.475187265917603	0.971441947565543	0.8150749063670412	0.9190074906367042	3.055243445692884	0.6573862392896925	2	COMPLETE
3	0.9578651685393258	2020-04-06 10:18:56.872443	2020-04-06 10:25:39.473704	0.6964139861244245	28.115460086191682	64	90	128	0.0723176540472032	0.43258426966292135	0.9578651685393258	0.7705992509363296	0.8838951310861424	3.489232209737828	0.6216727453518534	0.43258426966292135	0.9578651685393258	0.7705992509363296	0.8838951310861424	3.489232209737828	0.6216727453518534	154840879	400.0	0.43258426966292135	0.9578651685393258	0.7705992509363296	0.8838951310861424	3.489232209737828	0.6216727453518534	3	COMPLETE
4	0.11095505617977527	2020-04-06 10:25:39.483760	2020-04-06 10:26:58.291575	0.6903782808941464	14.355099195171713	256	8	512	0.9104529301660338	0.009831460674157303	0.11095505617977527	0.03323970037453183	0.06132958801498127	43.74953183520599	0.05745447910436965	0.009831460674157303	0.11095505617977527	0.03323970037453183	0.06132958801498127	43.74953183520599	0.05745447910436965	3895463836	250.0	0.009831460674157303	0.11095505617977527	0.03323970037453183	0.06132958801498127	43.74953183520599	0.05745447910436965	4	COMPLETE
5	0.9667602996254682	2020-04-06 10:26:58.303857	2020-04-06 10:34:44.760239	0.14855717138901425	5.67623936988526	256	46	128	0.06403379423338013	0.4779962546816479	0.9667602996254682	0.8309925093632958	0.9161985018726592	3.083801498127341	0.6643716701551748	0.4779962546816479	0.9667602996254682	0.8309925093632958	0.9161985018726592	3.083801498127341	0.6643716701551748	3507726328	400.0	0.4779962546816479	0.9667602996254682	0.8309925093632958	0.9161985018726592	3.083801498127341	0.6643716701551748	5	COMPLETE
6	0.9569288389513109	2020-04-06 10:34:44.772293	2020-04-06 10:40:18.050579	0.6563516420192653	12.828765399822041	128	32	256	0.06726230771720326	0.46114232209737827	0.9569288389513109	0.8047752808988764	0.898876404494382	3.2532771535580522	0.6481185070628099	0.46114232209737827	0.9569288389513109	0.8047752808988764	0.898876404494382	3.2532771535580522	0.6481185070628099	4210094110	550.0	0.46114232209737827	0.9569288389513109	0.8047752808988764	0.898876404494382	3.2532771535580522	0.6481185070628099	6	COMPLETE
7	0.09129213483146068	2020-04-06 10:40:18.061148	2020-04-06 10:41:07.939219	0.36179695344857143	9.303272117287284	128	47	512	1.0279431993251646	0.006086142322097378	0.09129213483146068	0.024344569288389514	0.04400749063670412	49.68071161048689	0.04720266195622457	0.006086142322097378	0.09129213483146068	0.024344569288389514	0.04400749063670412	49.68024344569288	0.04720317040648923	3478039431	150.0	0.006086142322097378	0.09129213483146068	0.024344569288389514	0.04400749063670412	49.681179775280896	0.04720217052869061	7	COMPLETE
8	0.9653558052434457	2020-04-06 10:41:07.951316	2020-04-06 10:48:23.658500	0.46498637013434685	20.782737074073445	128	84	256	0.0684360211674989	0.44709737827715357	0.9653558052434457	0.7855805243445693	0.9012172284644194	3.305243445692884	0.6366335408690605	0.44709737827715357	0.9653558052434457	0.7855805243445693	0.9012172284644194	3.305243445692884	0.6366335408690605	949640285	550.0	0.44709737827715357	0.9653558052434457	0.7855805243445693	0.9012172284644194	3.305243445692884	0.6366335408690605	8	COMPLETE
9	0.9536516853932584	2020-04-06 10:48:23.675210	2020-04-06 10:54:05.342923	0.580353280743148	3.758191858677693	64	7	128	0.06861555984257703	0.4541198501872659	0.9536516853932584	0.7879213483146067	0.8946629213483146	3.319756554307116	0.6357566551570376	0.4541198501872659	0.9536516853932584	0.7879213483146067	0.8946629213483146	3.319756554307116	0.6357566551570376	1268830116	350.0	0.4541198501872659	0.9536516853932584	0.7879213483146067	0.8946629213483146	3.319756554307116	0.6357566551570376	9	COMPLETE
10	0.9691011235955056	2020-04-06 10:54:05.355022	2020-04-06 11:04:19.003226	0.9439130254772843	2.1752375716815924	256	67	128	0.06439468914499918	0.47237827715355807	0.9691011235955056	0.8286516853932584	0.9115168539325843	3.103932584269663	0.6599877700944937	0.47237827715355807	0.9691011235955056	0.8286516853932584	0.9115168539325843	3.103932584269663	0.6599877700944937	1703330052	450.0	0.47237827715355807	0.9691011235955056	0.8286516853932584	0.9115168539325843	3.103932584269663	0.6599877700944937	10	COMPLETE
11	0.9588014981273408	2020-04-06 11:04:19.013376	2020-04-06 11:08:56.029280	0.11725301581544917	25.18781802483555	64	77	512	0.07242039692664888	0.40402621722846443	0.9588014981273408	0.7598314606741573	0.8787453183520599	3.5	0.6013085857083429	0.40402621722846443	0.9588014981273408	0.7598314606741573	0.8787453183520599	3.5	0.6013085857083429	4292209732	650.0	0.40402621722846443	0.9588014981273408	0.7598314606741573	0.8787453183520599	3.5	0.6013085857083429	11	COMPLETE
