number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
49	TrialState.COMPLETE	0.24486477233824033	2020-01-21 12:10:40.698786	2020-01-21 12:21:18.080752	50.0	1	11.0	0.003986146267418819	2000.0	0.08727682504421648	0.08042337099166952	0.24486477233824033	0.14539826543421203	0.18275704667351364	609.7523643444026	0.13647332482695806	0.08042337099166952	0.24486477233824033	0.14539826543421203	0.18275704667351364	609.7522323975808	0.136473329431584	0.08042337099166952	0.24486477233824033	0.14539826543421203	0.18275704667351364	609.7524962912245	0.13647332036318435	49	0.25034234851078396	0.24669063106242153						
50	TrialState.COMPLETE	0.285152535280916	2020-01-21 12:21:18.081613	2020-01-21 12:43:07.817965	150.0	1	31.0	0.0013438686072342358	2000.0	0.08598581398235076	0.09963292631899273	0.285152535280916	0.17627619917075582	0.2190269694549051	600.3058669976035	0.1627664626614795	0.09963292631899273	0.285152535280916	0.17627619917075582	0.2190269694549051	600.3056363878428	0.1627664703323065	0.09963292631899273	0.285152535280916	0.17627619917075582	0.2190269694549051	600.3060976073643	0.16276645529701625	50			0.286167693712199	0.2855585986534292				
51	TrialState.COMPLETE	0.20941743695081594	2020-01-21 12:43:07.818822	2020-01-21 12:55:13.652723	150.0	2	71.0	0.05660898503899569	1400.0	0.18952192701291468	0.07018857697135684	0.20941743695081594	0.1256276389364373	0.15685980828483395	1336.5144499600594	0.11833756305213973	0.07018857697135684	0.20941743695081594	0.1256276389364373	0.15685980828483395	1336.5131804176651	0.11833765517874212	0.07018857697135684	0.20941743695081594	0.1256276389364373	0.15685980828483395	1336.5157195024535	0.11833748039065835	51	0.20977404998288257	0.20953630796150483						
52	TrialState.COMPLETE	0.218824888736734	2020-01-21 12:55:13.653586	2020-01-21 13:06:24.702856	150.0	2	21.0	0.017153736824053537	1300.0	0.11749855201925714	0.06849109893871962	0.218824888736734	0.12310995093004679	0.15882831222184182	826.9964231712884	0.11877795460520706	0.06849109893871962	0.218824888736734	0.12310995093004679	0.15883544448248316	826.9959417436951	0.11877821356408118	0.06849109893871962	0.218824888736734	0.12310995093004679	0.15882831222184182	826.9969045988817	0.11877772926847195	52	0.22482311993609494	0.220824299136521						
53	TrialState.COMPLETE	0.23292536802464908	2020-01-21 13:06:24.703710	2020-01-21 13:17:13.684587	150.0	1	11.0	0.0033844395988418263	800.0	0.10484835425082706	0.08774820267031838	0.23292536802464908	0.14518429761497204	0.17854901289512723	734.9136889478489	0.13742859609080732	0.08774820267031838	0.23292536802464908	0.14518429761497204	0.17854901289512723	734.9134999429419	0.13742859726099246	0.08774820267031838	0.23292536802464908	0.14518429761497204	0.17854901289512723	734.9138779527559	0.13742859492885826	53	0.24894442542508274	0.23826505382479363						
54	TrialState.COMPLETE	0.2576636140591122	2020-01-21 13:17:13.685443	2020-01-21 14:00:25.306455	250.0	2	91.0	0.001103531684534325	900.0	0.12044636741720084	0.07992054661645555	0.2576636140591122	0.14927821522309712	0.18962897980143786	848.5973910190575	0.13920878281681046	0.07992054661645555	0.2576636140591122	0.14927821522309712	0.18962897980143786	848.5952905682985	0.1392090232105013	0.07992054661645555	0.2576636140591122	0.14927821522309712	0.18962897980143786	848.5994914698163	0.13920856906236836	54					0.25671858952413557	0.2572586035441222		
55	TrialState.COMPLETE	0.2192171630720073	2020-01-21 14:00:25.307313	2020-01-21 14:16:46.935551	450.0	2	51.0	0.010918362617848522	1600.0	0.11662045871961431	0.06656538856555974	0.2192171630720073	0.12171916010498687	0.15696679219445395	820.7209110749743	0.11737864552910975	0.06656538856555974	0.2192171630720073	0.12171916010498687	0.15696679219445395	820.720272737647	0.11737898562032922	0.06656538856555974	0.2192171630720073	0.12171916010498687	0.15696679219445395	820.7215494123017	0.1173783424036689	55	0.22406710030811366	0.22083380881737608						
56	TrialState.COMPLETE	0.25647609266233024	2020-01-21 14:16:46.936439	2020-01-21 14:28:35.515754	250.0	2	11.0	0.002823517004661626	1000.0	0.0721849919133387	0.0808299098482255	0.25647609266233024	0.14740243067442657	0.18763551295218533	505.2693961828141	0.13939136133612381	0.0808299098482255	0.25647609266233024	0.14740243067442657	0.18763551295218533	505.269050268173	0.13939137538931373	0.0808299098482255	0.25647609266233024	0.14740243067442657	0.18763551295218533	505.2697420974552	0.1393913475986595	56	0.2634086500057058	0.2587869451101221						
57	TrialState.COMPLETE	0.21616455551751684	2020-01-21 14:28:35.516612	2020-01-21 14:41:22.833006	250.0	2	41.0	0.029889001130647037	1500.0	0.16649373535204415	0.07422543649435125	0.21616455551751684	0.13044904712997832	0.16419890448476548	1173.0616619593745	0.1227778748296982	0.07422543649435125	0.21617882003879949	0.13044904712997832	0.16419890448476548	1173.0609237703982	0.12277825804965113	0.07422543649435125	0.21616455551751684	0.13044904712997832	0.16419890448476548	1173.0624001483511	0.12277754694656016	57	0.2193027501997033	0.217210620411579						
58	TrialState.COMPLETE	0.26562678306516035	2020-01-21 14:41:22.833844	2020-01-21 14:52:50.305342	150.0	2	41.0	0.0013063721925258977	500.0	0.11456142284958365	0.08611491498345315	0.26562678306516035	0.16091806458975236	0.20046644984594317	801.3042408421774	0.1471008030385361	0.08611491498345315	0.26562678306516035	0.16091806458975236	0.2004735821065845	801.3028857126554	0.14710247750180355	0.08611491498345315	0.26562678306516035	0.16091806458975236	0.20046644984594317	801.3055959716992	0.14709963272338628	58	0.27326543421202787	0.26817300011411616						
59	TrialState.COMPLETE	0.25715365742325685	2020-01-21 14:52:50.306203	2020-01-21 15:04:43.528845	150.0	2	61.0	0.0013216946386256235	600.0	0.1415823089079164	0.08811194796302636	0.25715365742325685	0.15401403628894214	0.1950673285404542	996.0930011126327	0.1449358208763155	0.08812621248430903	0.25715365742325685	0.15401403628894214	0.1950673285404542	996.0911003651718	0.14494199246395473	0.08811194796302636	0.25715365742325685	0.15401403628894214	0.1950673285404542	996.0949018600936	0.14493237665028483	59	0.25671858952413557	0.25700863479021646						
60	TrialState.COMPLETE	0.21300496405340638	2020-01-21 15:04:43.529716	2020-01-21 15:19:54.106360	350.0	2	61.0	0.05199846310966987	1600.0	0.22103870957678792	0.06911160561451557	0.21300496405340638	0.12687578454867054	0.15979829966906312	1558.501790197421	0.1181328200890686	0.06911160561451557	0.21300496405340638	0.12687578454867054	0.15979829966906312	1558.5004635969417	0.11813356498057842	0.06911160561451557	0.21300496405340638	0.12687578454867054	0.15979829966906312	1558.5031167979002	0.11813231450755461	60	0.21443854844231428	0.21348282551637568						
61	TrialState.COMPLETE	0.09350393700787402	2020-01-21 15:19:54.107208	2020-01-21 15:30:46.431109	150.0	1	21.0	0.035237533459888	1600.0	0.7589712267951972	0.005399121305488988	0.09350393700787402	0.06580936893757845	0.07767031838411503	5406.455469730686	0.04080876403475275	0.005399121305488988	0.09350393700787402	0.06580936893757845	0.07767031838411503	5406.452370763437	0.040808765557764956	0.005399121305488988	0.09350393700787402	0.06580936893757845	0.07767031838411503	5406.458568697934	0.0408087625182774	61	0.099052835786831	0.09535356993419301						
62	TrialState.COMPLETE	0.2057099581919849	2020-01-21 15:30:46.431949	2020-01-21 16:14:59.317013	50.0	1	1.0	0.0010094543237796332	500.0	0.14547059781880314	0.06799248908115735	0.2057099581919849	0.12324805743155623	0.15345512640959405	1027.4507121886445	0.11584826687775086	0.06799248908115735	0.2057099581919849	0.12324805743155623	0.15345512640959405	1027.450452833712	0.11584826993325568	0.06799248908115735	0.2057099581919849	0.12324805743155623	0.15345512640959405	1027.4509715435768	0.11584826391990455	62								
63	TrialState.COMPLETE	0.2566330023964396	2020-01-21 16:14:59.317907	2020-01-21 16:26:52.630478	150.0	2	61.0	0.003420383338323325	500.0	0.08642392463424434	0.08051609038000684	0.2566330023964396	0.1445209973753281	0.18549583475978546	606.9316194511013	0.13832506904063338	0.08051609038000684	0.2566330023964396	0.1445209973753281	0.18549583475978546	606.9307314846513	0.138325238081237	0.08051609038000684	0.2566330023964396	0.1445209973753281	0.18549583475978546	606.932507417551	0.138324918023823	63	0.26238160447335385	0.25854920308874435						
64	TrialState.COMPLETE	0.2206507474609152	2020-01-21 16:26:52.631328	2020-01-21 16:38:24.888377	150.0	2	41.0	0.026676984382897447	1100.0	0.13952949538425588	0.07089467077484879	0.2206507474609152	0.12445081593061737	0.15941315759443114	982.399777473468	0.11985456551934243	0.07089467077484879	0.22065787972155654	0.12446508045190004	0.15941315759443114	982.3991070409677	0.11985533179342218	0.07089467077484879	0.2206507474609152	0.12445081593061737	0.15941315759443114	982.4004479059682	0.11985397589968963	64	0.22439518429761499	0.22189889307314847						
65	TrialState.COMPLETE	0.2339238845144357	2020-01-21 16:38:24.889326	2020-01-21 16:49:07.341332	50.0	1	31.0	0.007319796652380058	2000.0	0.0763076967632117	0.07721385370306973	0.2339238845144357	0.13674683327627524	0.17332106584503024	532.5774099908707	0.13061207003803688	0.07721385370306973	0.2339238845144357	0.13674683327627524	0.17332106584503024	532.5773065730914	0.1306121515239514	0.07721385370306973	0.2339238845144357	0.13674683327627524	0.17332106584503024	532.57751340865	0.13061199767543752	65	0.24098482254935524	0.23627753052607556						
66	TrialState.COMPLETE	0.21838982083761269	2020-01-21 16:49:07.342190	2020-01-21 17:00:40.639422	150.0	2	21.0	0.023408812216119627	1300.0	0.13777781888253307	0.06957520255620221	0.21838982083761269	0.1243509642816387	0.1595130092434098	970.021396781924	0.11910973278344456	0.06957520255620221	0.21838982083761269	0.1243509642816387	0.1595130092434098	970.0208618623759	0.11910975994100352	0.06957520255620221	0.21838982083761269	0.1243509642816387	0.1595130092434098	970.0219317014721	0.11910970654413479	66	0.22024420860435923	0.21900795009319488						
67	TrialState.COMPLETE	0.19805574574917265	2020-01-21 17:00:40.640289	2020-01-21 17:13:32.059662	450.0	1	11.0	0.003085852190296397	800.0	0.25180481712931857	0.06384799726121192	0.19805574574917265	0.12590579710144928	0.1544847654912701	1778.7439661074975	0.11121808153452505	0.06384799726121192	0.19805574574917265	0.12590579710144928	0.1544847654912701	1778.7435595686409	0.11121809646938635	0.06384799726121192	0.19805574574917265	0.12590579710144928	0.1544847654912701	1778.744372646354	0.11121806729531719	67	0.22425253908478832	0.20678801019437787						
68	TrialState.COMPLETE	0.20581564532694283	2020-01-21 17:13:32.060504	2020-01-21 17:23:15.750713	50.0	2	1.0	0.006138531234075597	600.0	0.09385346273387786	0.06667950473582107	0.20581564532694283	0.12266775077028415	0.15447050096998743	657.9922971585073	0.11554562136737435	0.06667950473582107	0.20581564532694283	0.12266775077028415	0.15447050096998743	657.9921545132945	0.11554562299963948	0.06667950473582107	0.20581564532694283	0.12266775077028415	0.15447050096998743	657.9924398037202	0.11554561975358736	68	0.22519399748944424	0.21227509604777664						
69	TrialState.COMPLETE	0.09973753280839895	2020-01-21 17:23:15.751635	2020-01-21 17:35:17.889511	150.0	1	61.0	0.020795111870040375	1300.0	0.5001143795306281	0.009906710030811366	0.09973753280839895	0.06214338696793335	0.07637224694739245	3550.558776959945	0.04485931183459601	0.009906710030811366	0.09973753280839895	0.06214338696793335	0.07637224694739245	3550.557072349652	0.04485940492793107	0.009906710030811366	0.09973753280839895	0.06214338696793335	0.07637224694739245	3550.5604815702386	0.04485923181439087	69	0.12438662558484537	0.10795389706721442						
70	TrialState.COMPLETE	0.2540725208262011	2020-01-21 17:35:17.890372	2020-01-21 17:50:23.548053	350.0	2	51.0	0.002245352091677646	1600.0	0.0804123513565908	0.07851192513979231	0.2540725208262011	0.14296616455551753	0.18312792422686294	564.1535433070866	0.1362165622954115	0.07851192513979231	0.2540725208262011	0.14297329681615886	0.18313505648750428	564.1527444938948	0.13621831840126983	0.07851192513979231	0.2540725208262011	0.14296616455551753	0.18312792422686294	564.1543421202784	0.13621521571934528	70	0.26864372931644415	0.25892959032294877						
71	TrialState.COMPLETE	0.07461771082962455	2020-01-21 17:50:23.548914	2020-01-21 18:03:22.106051	150.0	1	91.0	0.04325459192051304	1000.0	0.8221463431945963	0.005655882688576972	0.07461771082962455	0.05949731826999886	0.06686494351249572	5863.185420946023	0.034620236371742066	0.005655882688576972	0.07461771082962455	0.05949731826999886	0.06686494351249572	5863.181537430104	0.03462023787565635	0.005655882688576972	0.07461771082962455	0.05949731826999886	0.06686494351249572	5863.189304461942	0.03462023487613896	71	0.07274905854159534	0.07399482673361482						
72	TrialState.COMPLETE	0.05087441515462741	2020-01-21 18:03:22.106956	2020-01-21 18:16:05.020053	250.0	1	41.0	0.0456039771515939	1200.0	0.9269083816238891	0.007724238274563506	0.05087441515462741	0.04296473810338925	0.04727975579139564	6618.877382175054	0.026148629895703063	0.007724238274563506	0.05087441515462741	0.04296473810338925	0.04727975579139564	6618.797643501084	0.026148639151175088	0.007724238274563506	0.05087441515462741	0.04296473810338925	0.04727975579139564	6618.957120849024	0.02614862072382329	72	0.054390619650804516	0.05204648332001978						
73	TrialState.COMPLETE	0.192428392103161	2020-01-21 18:16:05.020923	2020-01-21 18:27:24.860262	350.0	2	1.0	0.009527558828120923	1300.0	0.13176320010527348	0.07364772338240329	0.192428392103161	0.12062792422686294	0.14679618851991327	927.5268529613146	0.1149105537155271	0.07364772338240329	0.192428392103161	0.12062792422686294	0.14679618851991327	927.5267103161018	0.1149105959189331	0.07364772338240329	0.192428392103161	0.12062792422686294	0.14679618851991327	927.5269956065274	0.11491051568538337	73	0.2011868081707178	0.19534786412567995						
74	TrialState.COMPLETE	0.2560663118691191	2020-01-21 18:27:24.861123	2020-01-21 19:15:14.143881	50.0	2	51.0	0.001838699223694535	1000.0	0.10906639372172926	0.08275756538337846	0.2560663118691191	0.1482239374228419	0.18814125507038892	767.4611369601527	0.14012826152401792	0.08276015893270258	0.2560740925170915	0.14823171807081428	0.18814903571836128	767.4599400371396	0.14013003740054583	0.08275756538337846	0.2560663118691191	0.1482239374228419	0.18814125507038892	767.4623338831658	0.14012707955561748	74							0.2556012020236601	0.25585701243866255
75	TrialState.COMPLETE	0.10080023964395755	2020-01-21 19:15:14.144740	2020-01-21 19:29:39.781384	450.0	1	31.0	0.018430707667641783	700.0	0.7107304053033423	0.003758701357982426	0.10080023964395755	0.06613032066643844	0.0797030126668949	5063.78091834988	0.04211130992974425	0.003758701357982426	0.10080023964395755	0.06613032066643844	0.0797030126668949	5063.773564989159	0.042111313160098154	0.003758701357982426	0.10080023964395755	0.06613032066643844	0.0797030126668949	5063.788271710601	0.04211130672563987	75	0.11164840807942486	0.10441629578911332						
76	TrialState.COMPLETE	0.15908507360492982	2020-01-21 19:29:39.782308	2020-01-21 19:40:38.659648	350.0	1	1.0	0.005015090813563925	1600.0	0.3527977971357035	0.04839238845144357	0.15908507360492982	0.09724124158393245	0.12182614401460687	2497.7592505420516	0.08665932742746726	0.04839238845144357	0.15908507360492982	0.09724124158393245	0.12182614401460687	2497.758630035376	0.08665932903758186	0.04839238845144357	0.15908507360492982	0.09724124158393245	0.12182614401460687	2497.7598710487277	0.08665932582764524	76	0.19469645098710486	0.1709555327323215						
77	TrialState.COMPLETE	0.17948333903914185	2020-01-21 19:40:38.660521	2020-01-21 19:52:39.526773	150.0	1	71.0	0.01043918882318529	700.0	0.201273906766919	0.061786773935866714	0.17948333903914185	0.11013636882346228	0.13627610407394727	1420.9209210601393	0.10307572096006942	0.061786773935866714	0.17948333903914185	0.11013636882346228	0.13627610407394727	1420.920518087413	0.10307572958698275	0.061786773935866714	0.17948333903914185	0.11013636882346228	0.13627610407394727	1420.9213240328654	0.10307571254835529	77	0.19917551066986192	0.18604739624938188						
78	TrialState.COMPLETE	0.2596761002700749	2020-01-21 19:52:39.527654	2020-01-21 20:16:04.648158	150.0	2	61.0	0.0012766153366791033	1000.0	0.12131827151874676	0.08211133934345163	0.2596761002700749	0.15320571341625774	0.1951719350298604	851.8641970025486	0.1416912110819785	0.0821256038647343	0.2596761002700749	0.15321522309711286	0.1951719350298604	851.8626088858458	0.14169760417966906	0.08211133934345163	0.2596761002700749	0.15320571341625774	0.1951719350298604	851.8657851192514	0.14168757954808867	78			0.25925054205180875	0.25950587698276845				
79	TrialState.COMPLETE	0.01973496519456807	2020-01-21 20:16:04.649026	2020-01-21 20:27:15.543390	150.0	1	21.0	0.09769129901554083	1400.0	0.9981538869486408	0.0007346228460572863	0.01973496519456807	0.012502852904256533	0.015448476549127012	7132.878648151318	0.008320777243545038	0.0007346228460572863	0.01973496519456807	0.012502852904256533	0.015448476549127012	7132.757759899578	0.008320798940091505	0.0007346228460572863	0.01973496519456807	0.012502852904256533	0.015448476549127012	7132.999536403058	0.008320755803147823	79	0.01904313591235878	0.019504355433831642						
80	TrialState.COMPLETE	0.12616255848453725	2020-01-21 20:27:15.544237	2020-01-21 20:44:19.951436	350.0	1	91.0	0.009898036318740467	1900.0	0.40255664208062136	0.025676138308798356	0.12616255848453725	0.07856185096428164	0.09695595115827912	2852.83162515691	0.0627373447617718	0.025676138308798356	0.12616255848453725	0.07856185096428164	0.09695595115827912	2852.830459032295	0.06273735186177815	0.025676138308798356	0.12616255848453725	0.07856185096428164	0.09695595115827912	2852.832791281525	0.06273733780716563	80	0.15835045075887252	0.13689185590931569						
81	TrialState.COMPLETE	0.20555175168321352	2020-01-21 20:44:19.952296	2020-01-21 20:55:34.003152	150.0	2	21.0	0.054352425889278154	700.0	0.22044055747303662	0.06941116056145155	0.20555175168321352	0.12268914755220815	0.1546559397466621	1554.991983339039	0.11564627525609804	0.06941116056145155	0.20555175168321352	0.12268914755220815	0.1546559397466621	1554.9913200387996	0.11564631949464853	0.06941116056145155	0.20555175168321352	0.12268914755220815	0.1546559397466621	1554.9926466392787	0.11564623522747548	81	0.20871847540796531	0.20660732625813077						
82	TrialState.COMPLETE	0.1687136254707292	2020-01-21 20:55:34.004018	2020-01-21 21:06:25.334007	50.0	1	51.0	0.021579562470949134	1500.0	0.14308154933974757	0.05480429076800183	0.1687136254707292	0.09780469017459774	0.12306715736619879	1008.4848974380919	0.09437526350165538	0.05480429076800183	0.1687136254707292	0.09780469017459774	0.12306715736619879	1008.4846299783179	0.0943752647235591	0.05480429076800183	0.1687136254707292	0.09780469017459774	0.12306715736619879	1008.4851648978661	0.09437526228659333	82	0.17038970672144244	0.16927231922096694						
83	TrialState.COMPLETE	0.2467904827114002	2020-01-21 21:06:25.334941	2020-01-21 21:22:40.354289	350.0	2	71.0	0.0028054725682474637	600.0	0.08401254027598544	0.06990328654570353	0.2467904827114002	0.1361762524249686	0.17631661531439005	589.3273850279585	0.1286303810220136	0.06991755106698619	0.2467904827114002	0.1361762524249686	0.17631661531439005	589.3264649663357	0.12863700697704927	0.06990328654570353	0.2467904827114002	0.1361762524249686	0.17631661531439005	589.3283050895812	0.12862667736682845	83	0.25989957777017003	0.2511601810643235						
84	TrialState.COMPLETE	0.2480742896268401	2020-01-21 21:22:40.355124	2020-01-21 21:40:23.779062	450.0	2	61.0	0.002355588426298789	1200.0	0.08136958922479501	0.07843347027273764	0.2480742896268401	0.14479915554034006	0.18284263380120963	571.4243017516832	0.13595389786883255	0.07843347027273764	0.2480742896268401	0.14479915554034006	0.18284263380120963	571.4234922401005	0.1359547016771259	0.07843347027273764	0.2480742896268401	0.14479915554034006	0.18284263380120963	571.425111263266	0.13595323319201988	84	0.2621248430902659	0.25275780744798204						
85	TrialState.COMPLETE	0.2005377724523565	2020-01-21 21:40:23.779929	2020-01-21 21:56:09.350171	350.0	2	61.0	0.09785740253837073	500.0	0.2921959929209123	0.06698619194339837	0.2005377724523565	0.11957948191258701	0.15184582905397695	2066.2986170546615	0.1119583638230434	0.06698619194339837	0.2005377724523565	0.11957948191258701	0.15184582905397695	2066.296559397467	0.11195845183811826	0.06698619194339837	0.2005377724523565	0.11957948191258701	0.15184582905397695	2066.3006747118566	0.11195828491583099	85	0.20399691886340293	0.20169082125603865						
86	TrialState.COMPLETE	0.2203226634714139	2020-01-21 21:56:09.351058	2020-01-21 22:07:20.511245	50.0	2	21.0	0.027029787752884806	1000.0	0.11521881976030147	0.06484651375099852	0.2203226634714139	0.12538514207463197	0.1594702156795618	810.9568640876412	0.11725777729332772	0.06484651375099852	0.2203226634714139	0.12538514207463197	0.1594702156795618	810.9563576971357	0.11725803645941149	0.06484651375099852	0.2203226634714139	0.12538514207463197	0.1594702156795618	810.9573704781468	0.11725756069377134	86	0.22630663014949218	0.2223173190307733						
87	TrialState.COMPLETE	0.23734023736163415	2020-01-21 22:07:20.512110	2020-01-21 22:22:20.633126	450.0	2	31.0	0.004298707738426419	500.0	0.08810565330434214	0.06594488188976377	0.23734023736163415	0.12811679790026248	0.16831421887481457	619.2002738788086	0.12233708450125666	0.06594488188976377	0.23734023736163415	0.12811679790026248	0.16831421887481457	619.1996319753509	0.12233769599266604	0.06594488188976377	0.23734023736163415	0.12811679790026248	0.16831421887481457	619.2009157822663	0.12233655910956903	87	0.24330993951842977	0.23933013808056602						
88	TrialState.COMPLETE	0.13007816957662902	2020-01-21 22:22:20.634046	2020-01-21 22:41:19.229360	450.0	1	81.0	0.014554283029145578	700.0	0.6091983295132017	0.006169405454752939	0.13007816957662902	0.08543735022252653	0.10397409562935069	4331.361452270912	0.054751175047049475	0.006169405454752939	0.13007816957662902	0.08543735022252653	0.10397409562935069	4331.356313477119	0.054751177879187624	0.006169405454752939	0.13007816957662902	0.08543735022252653	0.10397409562935069	4331.366591064704	0.05475117223325625	88	0.14133287686865229	0.1338297386739701						
89	TrialState.COMPLETE	0.23233339039141845	2020-01-21 22:41:19.230660	2020-01-21 22:56:29.655275	350.0	1	61.0	0.002726644983463742	600.0	0.12117470372039009	0.08635741184525847	0.23233339039141845	0.14775191144585187	0.1798827456350565	851.4389514150405	0.13655119260528914	0.08635741184525847	0.23233339039141845	0.14775191144585187	0.1798827456350565	851.4386768230058	0.13655126556852273	0.08635741184525847	0.23233339039141845	0.14775191144585187	0.1798827456350565	851.4392260070751	0.13655112464289582	89	0.2470472440944882	0.2372380082924417						
90	TrialState.COMPLETE	0.1796687778158165	2020-01-21 22:56:29.656134	2020-01-21 23:09:40.514527	450.0	1	11.0	0.0037622857200177583	1700.0	0.3179935015230758	0.051630434782608696	0.1796687778158165	0.11475094145840466	0.14025590551181102	2248.930239358667	0.09747063176084923	0.051630434782608696	0.1796687778158165	0.11475094145840466	0.14025590551181102	2248.9297401004224	0.09747063897253197	0.051630434782608696	0.1796687778158165	0.11475094145840466	0.14025590551181102	2248.930738616912	0.09747062475797484	90	0.21141446993038915	0.1902506751873407						
91	TrialState.COMPLETE	0.027929932671459545	2020-01-21 23:09:40.515393	2020-01-21 23:27:00.581134	450.0	1	61.0	0.08849141075070054	800.0	1.0480140315278759	0.002482026703183841	0.027929932671459545	0.01643272851763095	0.019570923199817413	7494.20295560881	0.011549659963256033	0.002482026703183841	0.027929932671459545	0.01643272851763095	0.019570923199817413	7494.172515120393	0.011549663944447069	0.002482026703183841	0.027929932671459545	0.01643272851763095	0.019570923199817413	7494.233396097227	0.011549655989159338	91	0.027929932671459545	0.027929932671459545						
92	TrialState.COMPLETE	0.24827399292479743	2020-01-21 23:27:00.582002	2020-01-21 23:38:19.858419	50.0	2	61.0	0.005369830343887622	1500.0	0.09635472800816941	0.07035261896610749	0.24827399292479743	0.13009956635855302	0.17336385940887825	676.476566957663	0.1270536797772901	0.07035975122674883	0.24827399292479743	0.13011383087983566	0.17336385940887825	676.4755434782609	0.12705734002177896	0.07035261896610749	0.24827399292479743	0.13009956635855302	0.17336385940887825	676.4775904370649	0.12705145218641575	92	0.25039940659591464	0.24898246414850317						
93	TrialState.COMPLETE	0.15034805431929704	2020-01-21 23:38:19.859270	2020-01-21 23:49:17.907590	50.0	1	51.0	0.024942702318163035	1200.0	0.17611292296588116	0.047008729887024994	0.15034805431929704	0.08708490243067443	0.1097298299669063	1243.8633637167636	0.08361052292218325	0.047008729887024994	0.15034805431929704	0.08708490243067443	0.1097298299669063	1243.8629393472554	0.08361052326933531	0.047008729887024994	0.15034805431929704	0.08708490243067443	0.1097298299669063	1243.8637880862718	0.08361052257593973	93	0.1575373730457606	0.1527444938947849						
94	TrialState.COMPLETE	0.07002453497660618	2020-01-21 23:49:17.908471	2020-01-22 00:01:36.831886	250.0	1	31.0	0.035887256885739204	1600.0	0.8454509129960167	0.0030383430332078056	0.07002453497660618	0.05680132374757503	0.06291367111719731	6032.438034919548	0.031920858017840545	0.0030383430332078056	0.07002453497660618	0.05680132374757503	0.06291367111719731	6032.427792993267	0.03192086217257086	0.0030383430332078056	0.07002453497660618	0.05680132374757503	0.06291367111719731	6032.448276845829	0.03192085389022953	94	0.07311993609494466	0.07105633534938567						
95	TrialState.COMPLETE	0.2772666324318156	2020-01-22 00:01:36.832736	2020-01-22 00:18:28.841365	350.0	1	81.0	0.0014276490852604448	1900.0	0.08730738523767359	0.10268315645326943	0.2772666324318156	0.1763736733995207	0.21644271368252882	608.7948191258702	0.16260038808363003	0.10268315645326943	0.2772666324318156	0.1763736733995207	0.21644271368252882	608.7946479516147	0.1626004123170664	0.10268315645326943	0.2772666324318156	0.1763736733995207	0.21644271368252882	608.7949903001255	0.16260036568096004	95	0.2863887937920803	0.28030735288523717						
96	TrialState.COMPLETE	0.12146239872189889	2020-01-22 00:18:28.842233	2020-01-22 00:32:05.595162	350.0	1	31.0	0.009744354120862997	600.0	0.4037196637129913	0.02563334474495036	0.12146239872189889	0.08009528700216821	0.09720558028072578	2862.0215037658336	0.062444267222013766	0.02563334474495036	0.12146239872189889	0.08009528700216821	0.09720558028072578	2862.0204339267375	0.06244426798838398	0.02563334474495036	0.12146239872189889	0.08009528700216821	0.09720558028072578	2862.0225736049297	0.06244426645830551	96	0.1565673855985393	0.13316406101411238						
97	TrialState.COMPLETE	0.14706721442428392	2020-01-22 00:32:05.596034	2020-01-22 00:43:15.962605	50.0	1	21.0	0.023732092433877198	1000.0	0.18956639634099912	0.04849937236106356	0.14706721442428392	0.08666409905283579	0.10809654228004108	1340.506839837955	0.08376701940868245	0.04849937236106356	0.14706721442428392	0.08666409905283579	0.10809654228004108	1340.5064760926623	0.08376701970471438	0.04849937236106356	0.14706721442428392	0.08666409905283579	0.10809654228004108	1340.5072035832477	0.08376701911343767	97	0.15922058655711516	0.151118338468561						
98	TrialState.COMPLETE	0.2617610977975579	2020-01-22 00:43:15.963416	2020-01-22 00:59:54.846449	450.0	2	51.0	0.0014821035131230718	1800.0	0.08084812204428266	0.08269142987561337	0.2617610977975579	0.15360749743238616	0.1944896154285062	567.0741826429305	0.14293920493429602	0.08271282665753737	0.2617610977975579	0.15362176195366883	0.1944896154285062	567.073276845829	0.14294886602789297	0.08269142987561337	0.2617610977975579	0.15360749743238616	0.1944896154285062	567.075088440032	0.14293381623322268	98	0.27255220814789455	0.26535813458100344						
99	TrialState.COMPLETE	0.17088896496633574	2020-01-22 00:59:54.847319	2020-01-22 01:14:09.237594	250.0	1	71.0	0.007762908565569143	600.0	0.2828782118989307	0.047465194568070294	0.17088896496633574	0.10371020198562136	0.129928392103161	1999.798909477348	0.09102055673451485	0.047465194568070294	0.17088896496633574	0.10371020198562136	0.129928392103161	1999.7983495948877	0.09102057873690662	0.047465194568070294	0.17088896496633574	0.10371020198562136	0.129928392103161	1999.7994693598082	0.09102053619960118	99	0.19682186465822207	0.17953326486363116						
