number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.8867041198501873	2020-05-17 09:40:25.410110	2020-05-17 09:58:13.742542	0.49280320515532905	21.680337982306057	128	100	256	0.11143992395028611	0.23689138576779026	0.8867041198501873	0.5444756554307116	0.7036516853932584	5.3562734082397006	0.4371023790751713	0.23689138576779026	0.8867041198501873	0.5444756554307116	0.7036516853932584	5.3562734082397006	0.4371023790751713	1209927496		0.23689138576779026	0.8867041198501873	0.5444756554307116	0.7036516853932584	5.3562734082397006	0.4371023790751713	0	COMPLETE
1	0.8778089887640449	2020-05-17 09:58:13.761269	2020-05-17 10:19:12.035984	0.14135709860170417	16.313921437877305	128	64	128	0.11322846437528841	0.2598314606741573	0.8778089887640449	0.579119850187266	0.7205056179775281	5.443820224719101	0.4600114643459579	0.2598314606741573	0.8778089887640449	0.579119850187266	0.7205056179775281	5.443820224719101	0.4600114643459579	398707364	650.0	0.2598314606741573	0.8778089887640449	0.579119850187266	0.7205056179775281	5.443820224719101	0.4600114643459579	1	COMPLETE
2	0.10814606741573034	2020-05-17 10:19:12.047868	2020-05-17 10:22:34.547679	0.8264093764453784	15.118368643956124	256	31	256	0.740280222177352	0.003745318352059925	0.10814606741573034	0.02153558052434457	0.04260299625468165	35.41619850187266	0.054435807585501435	0.003745318352059925	0.10814606741573034	0.02153558052434457	0.04260299625468165	35.41619850187266	0.054435807585501435	2280741767	250.0	0.003745318352059925	0.10814606741573034	0.02153558052434457	0.04260299625468165	35.41619850187266	0.054435807585501435	2	COMPLETE
3	0.11844569288389513	2020-05-17 10:22:34.560043	2020-05-17 10:25:18.726940	0.4296206748828151	16.57021749545895	256	30	512	0.7345359107838727	0.005149812734082397	0.11844569288389513	0.020599250936329586	0.04119850187265917	35.13483146067416	0.056436443122588435	0.005149812734082397	0.11844569288389513	0.020599250936329586	0.04119850187265917	35.13483146067416	0.056436443122588435	193320198	350.0	0.005149812734082397	0.11844569288389513	0.020599250936329586	0.04119850187265917	35.13483146067416	0.056436443122588435	3	COMPLETE
4	0.8647003745318352	2020-05-17 10:25:18.739102	2020-05-17 10:34:41.767533	0.1560597708769773	17.108942257945323	128	30	128	0.12678561018246196	0.1544943820224719	0.8647003745318352	0.4396067415730337	0.6381086142322098	6.105337078651686	0.3602064769593321	0.1544943820224719	0.8647003745318352	0.4396067415730337	0.6381086142322098	6.105337078651686	0.3602064769593321	2249980229	350.0	0.1544943820224719	0.8647003745318352	0.4396067415730337	0.6381086142322098	6.105337078651686	0.3602064769593321	4	COMPLETE
5	0.849250936329588	2020-05-17 10:34:41.779918	2020-05-17 10:54:26.413084	0.5879066665668572	4.005409306846406	256	44	128	0.12694195555505597	0.30243445692883897	0.849250936329588	0.5922284644194756	0.7162921348314607	6.1132958801498125	0.48523730531145254	0.30243445692883897	0.849250936329588	0.5922284644194756	0.7162921348314607	6.1132958801498125	0.48523730531145254	1763108510	650.0	0.30243445692883897	0.849250936329588	0.5922284644194756	0.7162921348314607	6.1132958801498125	0.48523730531145254	5	COMPLETE
6	0.9026217228464419	2020-05-17 10:54:26.425575	2020-05-17 11:12:59.536987	0.3849252888030005	11.116775187519004	64	99	256	0.10665580986088581	0.2153558052434457	0.9026217228464419	0.5196629213483146	0.7017790262172284	5.14185393258427	0.42241007116133183	0.2153558052434457	0.9026217228464419	0.5196629213483146	0.7017790262172284	5.14185393258427	0.42241007116133183	2267250023		0.2153558052434457	0.9026217228464419	0.5196629213483146	0.7017790262172284	5.14185393258427	0.42241007116133183	6	COMPLETE
7	0.08567415730337079	2020-05-17 11:12:59.555361	2020-05-17 11:14:50.545724	0.570334743230942	22.03582374382495	64	84	256	1.0467349436903226	0.006086142322097378	0.08567415730337079	0.02247191011235955	0.040262172284644196	50.488529962546814	0.04547794764964948	0.006086142322097378	0.08567415730337079	0.02247191011235955	0.040262172284644196	50.48829588014981	0.04547831483772321	1603233402	150.0	0.006086142322097378	0.08567415730337079	0.02247191011235955	0.040262172284644196	50.48876404494382	0.04547759458419397	7	COMPLETE
8	0.09831460674157304	2020-05-17 11:14:50.558174	2020-05-17 11:15:52.425763	0.6772789859018564	20.67141020243208	64	91	512	1.0349646779980637	0.011235955056179775	0.09831460674157304	0.02902621722846442	0.04868913857677903	49.87991573033708	0.05146989133953008	0.011235955056179775	0.09831460674157304	0.02902621722846442	0.04868913857677903	49.87921348314607	0.05147288800025762	1390170550	150.0	0.011235955056179775	0.09831460674157304	0.02902621722846442	0.04868913857677903	49.88061797752809	0.051467175682058004	8	COMPLETE
9	0.09129213483146068	2020-05-17 11:15:52.444693	2020-05-17 11:16:48.970799	0.8080499931393619	26.70233597292949	64	30	512	1.0391891641090607	0.006086142322097378	0.09129213483146068	0.020599250936329586	0.0449438202247191	50.191947565543074	0.04637338161437	0.006086142322097378	0.09129213483146068	0.020599250936329586	0.0449438202247191	50.19147940074907	0.046373538531655274	1395267719	150.0	0.006086142322097378	0.09129213483146068	0.020599250936329586	0.0449438202247191	50.19241573033708	0.04637322758612608	9	COMPLETE
