number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0	2020-05-12 09:51:18.304976	2020-05-12 09:52:23.740620	256	2	14	256	1.650955652894822	0.0	0.0	0.0	0.0	79.66385767790263	0.01287498173715256	0.0	0.0	0.0	0.0	79.66385767790263	0.01287498173715256	3100112645	150	0.0	0.0	0.0	0.0	79.66385767790263	0.01287498173715256	0	COMPLETE
1	0.018258426966292134	2020-05-12 09:52:23.758731	2020-05-12 09:53:44.283424	256	2	71	256	1.3148701540578143	0.0	0.018258426966292134	0.0014044943820224719	0.003745318352059925	63.4499063670412	0.022156743776933295	0.0	0.018258426966292134	0.0014044943820224719	0.003745318352059925	63.4499063670412	0.022156743776933295	2130066479	150	0.0	0.018258426966292134	0.0014044943820224719	0.003745318352059925	63.4499063670412	0.022156743776933295	1	COMPLETE
2	0.0	2020-05-12 09:53:44.301190	2020-05-12 09:56:10.198326	256	2	54	128	1.5859633410551799	0.0	0.0	0.0	0.0	76.53558052434457	0.013888255257147026	0.0	0.0	0.0	0.0	76.53558052434457	0.013888255257147026	528798939	150	0.0	0.0	0.0	0.0	76.53558052434457	0.013888255257147026	2	COMPLETE
3	0.08941947565543071	2020-05-12 09:56:10.210405	2020-05-12 09:58:13.478233	256	1	29	128	1.022892266367161	0.0	0.08941947565543071	0.019194756554307114	0.041666666666666664	49.422284644194754	0.042401558230073924	0.0	0.08941947565543071	0.019194756554307114	0.041666666666666664	49.422284644194754	0.042401558230073924	2130722862	150	0.0	0.08941947565543071	0.019194756554307114	0.041666666666666664	49.422284644194754	0.042401558230073924	3	COMPLETE
4	0.021067415730337078	2020-05-12 09:58:13.496210	2020-05-12 09:59:22.398083	64	2	30	256	1.348758926060511	0.0	0.021067415730337078	0.0018726591760299626	0.0056179775280898875	65.10440074906367	0.02176818923920868	0.0	0.021067415730337078	0.0018726591760299626	0.0056179775280898875	65.10440074906367	0.02176818923920868	203877627	150	0.0	0.021067415730337078	0.0018726591760299626	0.0056179775280898875	65.10440074906367	0.02176818923920868	4	COMPLETE
5	0.0	2020-05-12 09:59:22.410463	2020-05-12 10:01:28.526452	128	2	31	128	1.6327051280575633	0.0	0.0	0.0	0.0	78.79119850187266	0.013194045371780146	0.0	0.0	0.0	0.0	78.79119850187266	0.013194045371780146	3682187161	150	0.0	0.0	0.0	0.0	78.79119850187266	0.013194045371780146	5	COMPLETE
6	0.08567415730337079	2020-05-12 10:01:28.538852	2020-05-12 10:02:35.356283	256	1	19	256	1.0299496363119436	0.0	0.08567415730337079	0.019194756554307114	0.040262172284644196	49.717696629213485	0.042057463937969504	0.0	0.08567415730337079	0.019194756554307114	0.040262172284644196	49.717696629213485	0.042057463937969504	2071048720	150	0.0	0.08567415730337079	0.019194756554307114	0.040262172284644196	49.717696629213485	0.042057463937969504	6	COMPLETE
7	0.10393258426966293	2020-05-12 10:02:35.368343	2020-05-12 10:03:20.249548	128	1	50	512	0.9886962768433385	0.0	0.10393258426966293	0.023876404494382022	0.047752808988764044	47.76498127340824	0.04595249011275294	0.0	0.10393258426966293	0.023876404494382022	0.047752808988764044	47.76498127340824	0.04595249011275294	1485433707	150	0.0	0.10393258426966293	0.023876404494382022	0.047752808988764044	47.76498127340824	0.04595249011275294	7	COMPLETE
8	0.09831460674157304	2020-05-12 10:03:20.268340	2020-05-12 10:04:36.338043	256	1	59	256	1.0091663696157853	0.0	0.09831460674157304	0.023408239700374533	0.05196629213483146	48.65238764044944	0.045046137008706875	0.0	0.09831460674157304	0.023408239700374533	0.05196629213483146	48.65215355805243	0.04504620149421569	2729866301	150	0.0	0.09831460674157304	0.023408239700374533	0.05196629213483146	48.65262172284644	0.04504607358033755	8	COMPLETE
9	0.00046816479400749064	2020-05-12 10:04:36.350148	2020-05-12 10:05:15.679592	64	2	3	512	1.5738167532751064	0.0	0.00046816479400749064	0.0	0.0	75.9307116104869	0.014397464415165727	0.0	0.00046816479400749064	0.0	0.0	75.9307116104869	0.014397464415165727	295638746	150	0.0	0.00046816479400749064	0.0	0.0	75.9307116104869	0.014397464415165727	9	COMPLETE
