number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.2705992509363296	2020-05-11 21:00:38.379885	2020-05-11 21:10:25.778055	6.71341741527333	64	0.010546769261019218	0.2936847471391564	54	0.2908667687774911	54	128	0.571616949841436	0.02902621722846442	0.2705992509363296	0.11095505617977527	0.15870786516853932	27.453651685393258	0.11773879518444912	0.02902621722846442	0.2705992509363296	0.11095505617977527	0.15870786516853932	27.453651685393258	0.11773879518444912		2311248694.0	200.0	0.02902621722846442	0.2705992509363296	0.11095505617977527	0.15870786516853932	27.453651685393258	0.11773879518444912	10		COMPLETE
11	0.9157303370786517	2020-05-11 21:10:25.820319	2020-05-11 21:31:59.009353	2.5249703445105043	256	0.3314046566665853	0.489551708154683	46	0.0722032713258477	42	256	0.09042914858618088	0.3408239700374532	0.9157303370786517	0.6844569288389513	0.8038389513108615	4.36001872659176	0.5397168905683802	0.3408239700374532	0.9157303370786517	0.6844569288389513	0.8038389513108615	4.36001872659176	0.5397168905683802		2751631366.0	250.0	0.3408239700374532	0.9157303370786517	0.6844569288389513	0.8038389513108615	4.36001872659176	0.5397168905683802	11		COMPLETE
12	0.9339887640449438	2020-05-11 21:31:59.031163	2020-05-11 21:55:32.309008	3.273547733192549	256	0.0646984889573115	0.006032410883421657	50	0.1456245832192533	49	128	0.08399366941180932	0.3309925093632959	0.9339887640449438	0.6596441947565543	0.8014981273408239	4.0543071161048685	0.5282159450871841	0.3309925093632959	0.9339887640449438	0.6596441947565543	0.8014981273408239	4.0543071161048685	0.5282159450871841		2324824109.0	200.0	0.3309925093632959	0.9339887640449438	0.6596441947565543	0.8014981273408239	4.0543071161048685	0.5282159450871841	12		COMPLETE
13	0.7940074906367042	2020-05-11 21:55:32.335774	2020-05-11 21:59:54.124410	4.223590559632651	128	0.44477095836484676	0.01163051290360373	39	0.41598289422410045	14	256	0.14937701544808119	0.20599250936329588	0.7940074906367042	0.46441947565543074	0.6058052434456929	7.228464419475656	0.38665586712293903	0.20599250936329588	0.7940074906367042	0.46441947565543074	0.6058052434456929	7.228464419475656	0.38665586712293903		3860316426.0	200.0	0.20599250936329588	0.7940074906367042	0.46441947565543074	0.6058052434456929	7.228464419475656	0.38665586712293903	13		COMPLETE
14	0.9288389513108615	2020-05-11 21:59:54.146277	2020-05-11 22:07:42.220505	6.656293463289489	256	0.23992763789876376	0.2840386026593866	17	0.2344867194281514	33	256	0.09486349499592564	0.2607677902621723	0.9288389513108615	0.5997191011235955	0.7677902621722846	4.5777153558052435	0.472238473250069	0.2607677902621723	0.9288389513108615	0.5997191011235955	0.7677902621722846	4.5777153558052435	0.472238473250069		1280257715.0	200.0	0.2607677902621723	0.9288389513108615	0.5997191011235955	0.7677902621722846	4.5777153558052435	0.472238473250069	14		COMPLETE
15	0.9087078651685393	2020-05-11 22:07:42.247586	2020-05-11 22:12:27.088147	6.372148827277944	256	0.4099449368867644	0.06603754479895668	40	0.10977450335129463	7	256	0.09787331154039793	0.28277153558052437	0.9087078651685393	0.6044007490636704	0.7570224719101124	4.72565543071161	0.48530708591749067	0.28277153558052437	0.9087078651685393	0.6044007490636704	0.7570224719101124	4.72565543071161	0.48530708591749067		2778633648.0	200.0	0.28277153558052437	0.9087078651685393	0.6044007490636704	0.7570224719101124	4.72565543071161	0.48530708591749067	15		COMPLETE
16	0.9527153558052435	2020-05-11 22:12:27.113900	2020-05-11 22:24:48.032581	1.8352620629643486	128	0.3514537113109383	0.27515040592735873	23	0.05810288503972405	86	512	0.07237136586611106	0.3782771535580524	0.9527153558052435	0.725187265917603	0.8544007490636704	3.4920411985018727	0.5784027391670714	0.3782771535580524	0.9527153558052435	0.725187265917603	0.8544007490636704	3.4920411985018727	0.5784027391670714		56035630.0	250.0	0.3782771535580524	0.9527153558052435	0.725187265917603	0.8544007490636704	3.4920411985018727	0.5784027391670714	16		COMPLETE
17	0.9353932584269663	2020-05-11 22:24:48.059754	2020-05-11 22:36:11.406015	8.335977279958907	256	0.32864188978152725	0.3802759163099473	34	0.32063453986980606	32	256	0.08364578305782004	0.325374531835206	0.9353932584269663	0.6685393258426966	0.8122659176029963	4.035112359550562	0.5314543323017762	0.325374531835206	0.9353932584269663	0.6685393258426966	0.8122659176029963	4.035112359550562	0.5314543323017762		3587245297.0	200.0	0.325374531835206	0.9353932584269663	0.6685393258426966	0.8122659176029963	4.035112359550562	0.5314543323017762	17		COMPLETE
18	0.9250936329588015	2020-05-11 22:36:11.431341	2020-05-11 22:52:09.429642	2.785931112026678	256	0.30999681047955613	0.022495846895496274	55	0.20294464809830848	28	128	0.09012744414850316	0.3169475655430712	0.9250936329588015	0.6460674157303371	0.7935393258426966	4.334269662921348	0.5157163839708571	0.3169475655430712	0.9250936329588015	0.6460674157303371	0.7935393258426966	4.334269662921348	0.5157163839708571		758810333.0	200.0	0.3169475655430712	0.9250936329588015	0.6460674157303371	0.7935393258426966	4.334269662921348	0.5157163839708571	18		COMPLETE
19	0.6905430711610487	2020-05-11 22:52:09.456170	2020-05-11 22:56:14.458038	2.810112063497323	128	0.4838754870153326	0.07822471316399843	44	0.4997247824295475	5	128	0.20039240003490214	0.13249063670411984	0.6905430711610487	0.32818352059925093	0.4653558052434457	9.712078651685394	0.2941898675591338	0.13249063670411984	0.6905430711610487	0.32818352059925093	0.4653558052434457	9.712078651685394	0.2941898675591338		2899147859.0	200.0	0.13249063670411984	0.6905430711610487	0.32818352059925093	0.4653558052434457	9.712078651685394	0.2941898675591338	19		COMPLETE
20	0.8895131086142322	2020-05-11 22:56:14.484527	2020-05-11 23:19:57.100565	4.537828070397886	64	0.09355529784561861	0.41798432088066834	60	0.12644038627977638	91	512	0.10262443483214169	0.2645131086142322	0.8895131086142322	0.5959737827715356	0.7317415730337079	4.957397003745318	0.468369911270189	0.2645131086142322	0.8895131086142322	0.5959737827715356	0.7317415730337079	4.957397003745318	0.468369911270189		2037861843.0	400.0	0.2645131086142322	0.8895131086142322	0.5959737827715356	0.7317415730337079	4.957397003745318	0.468369911270189	20		COMPLETE
21	0.875	2020-05-11 23:19:57.127907	2020-05-11 23:36:02.082191	8.631433764025827	128	0.23732836932345563	0.39805345075937487	57	0.030526921543654884	70	128	0.11654813868370367	0.21676029962546817	0.875	0.5168539325842697	0.6704119850187266	5.620318352059925	0.41719776700942385	0.21676029962546817	0.875	0.5168539325842697	0.6704119850187266	5.620318352059925	0.41719776700942385		3353469404.0	200.0	0.21676029962546817	0.875	0.5168539325842697	0.6704119850187266	5.620318352059925	0.41719776700942385	21		COMPLETE
22	0.8665730337078652	2020-05-11 23:36:02.108446	2020-05-11 23:52:33.678955	4.680253566483734	256	0.13032594091118055	0.44752247311066434	52	0.37655517610822015	34	256	0.12056559341269012	0.33380149812734083	0.8665730337078652	0.6072097378277154	0.7420411985018727	5.783239700374532	0.5086017057652625	0.33380149812734083	0.8665730337078652	0.6072097378277154	0.7420411985018727	5.783239700374532	0.5086017057652625		2451365698.0	200.0	0.33380149812734083	0.8665730337078652	0.6072097378277154	0.7420411985018727	5.783239700374532	0.5086017057652625	22		COMPLETE
23	0.9372659176029963	2020-05-11 23:52:33.700811	2020-05-12 00:19:33.888302	0.5595542877784676	256	0.3938363650003491	0.03925557203254576	42	0.2747034873574614	77	256	0.08056693987429059	0.3642322097378277	0.9372659176029963	0.7050561797752809	0.8309925093632958	3.894662921348315	0.5629656372631053	0.3642322097378277	0.9372659176029963	0.7050561797752809	0.8309925093632958	3.894662921348315	0.5629656372631053		2163416139.0	200.0	0.3642322097378277	0.9372659176029963	0.7050561797752809	0.8309925093632958	3.894662921348315	0.5629656372631053	23		COMPLETE
24	0.4147940074906367	2020-05-12 00:19:33.915344	2020-05-12 00:23:11.347350	8.974698039055596	128	0.3319422432411406	0.1872546998131725	27	0.4499632087586383	16	256	0.4681058330391621	0.06788389513108614	0.4147940074906367	0.1750936329588015	0.26264044943820225	22.43305243445693	0.17793563689918224	0.06788389513108614	0.4147940074906367	0.1750936329588015	0.26264044943820225	22.43305243445693	0.17793563689918224		2605450039.0	200.0	0.06788389513108614	0.4147940074906367	0.1750936329588015	0.26264044943820225	22.43305243445693	0.17793563689918224	24		COMPLETE
25	0.9335205992509363	2020-05-12 00:23:11.367362	2020-05-12 00:45:47.687402	6.68289337072131	256	0.3112971410878053	0.39993371006382455	38	0.38594109616715866	69	256	0.08770294147037835	0.3080524344569288	0.9335205992509363	0.6413857677902621	0.8010299625468165	4.233614232209738	0.5115141477607141	0.3080524344569288	0.9335205992509363	0.6413857677902621	0.8010299625468165	4.233614232209738	0.5115141477607141		1057341690.0	200.0	0.3080524344569288	0.9335205992509363	0.6413857677902621	0.8010299625468165	4.233614232209738	0.5115141477607141	25		COMPLETE
26	0.8824906367041199	2020-05-12 00:45:47.715496	2020-05-12 00:50:09.432853	2.7697066246968025	128	0.17017606405866753	0.21239409561384265	21	0.13084854893586034	8	128	0.11305468490744909	0.274812734082397	0.8824906367041199	0.5603932584269663	0.7186329588014981	5.446161048689139	0.465007772118994	0.274812734082397	0.8824906367041199	0.5603932584269663	0.7186329588014981	5.446161048689139	0.465007772118994		3333110967.0	200.0	0.274812734082397	0.8824906367041199	0.5603932584269663	0.7186329588014981	5.446161048689139	0.465007772118994	26		COMPLETE
27		2020-05-12 00:50:09.459814	2020-05-12 00:50:10.738757	5.821697786938962	256	0.2497519598204887	0.20247668973597094	41	0.17969555831841838	53	512														The current model can't be trained on this hardware with these parameters.									27	Setting status of trial#27 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
28	0.8974719101123596	2020-05-12 00:50:10.751943	2020-05-12 01:19:23.370045	5.6341499960916215	256	0.4130055050880921	0.02859011326223454	46	0.24450299122845687	78	256	0.10461295102740384	0.2602996254681648	0.8974719101123596	0.5697565543071161	0.7340823970037453	5.031367041198502	0.4603063738646546	0.2602996254681648	0.8974719101123596	0.5697565543071161	0.7340823970037453	5.031367041198502	0.4603063738646546		4162107354.0	200.0	0.2602996254681648	0.8974719101123596	0.5697565543071161	0.7340823970037453	5.031367041198502	0.4603063738646546	28		COMPLETE
29	0.8211610486891385	2020-05-12 01:19:23.463136	2020-05-12 01:39:00.765805	4.545832209677191	256	0.460907659205094	0.16911073625807665	35	0.4134209870157584	22	256	0.1346654147023077	0.19335205992509363	0.8211610486891385	0.45786516853932585	0.600187265917603	6.51123595505618	0.3815801570461208	0.19335205992509363	0.8211610486891385	0.45786516853932585	0.600187265917603	6.51123595505618	0.3815801570461208		3646790022.0	400.0	0.19335205992509363	0.8211610486891385	0.45786516853932585	0.600187265917603	6.51123595505618	0.3815801570461208	29		COMPLETE
30	0.8712546816479401	2020-05-12 01:39:00.792850	2020-05-12 01:55:26.527229	2.9889019976503746	256	0.2230920170735437	0.1716165029300698	29	0.08086667925307456	55	256	0.11957005621631689	0.2443820224719101	0.8712546816479401	0.5416666666666666	0.6849250936329588	5.765917602996255	0.43940309276413675	0.2443820224719101	0.8712546816479401	0.5416666666666666	0.6849250936329588	5.765917602996255	0.43940309276413675		1256218018.0	200.0	0.2443820224719101	0.8712546816479401	0.5416666666666666	0.6849250936329588	5.765917602996255	0.43940309276413675	30		COMPLETE
31	0.8108614232209738	2020-05-12 01:55:26.553955	2020-05-12 01:57:57.415411	8.348192284202728	128	0.2922631825561196	0.04134144038813048	38	0.323400889335664	5	256	0.1440295551237319	0.2209737827715356	0.8108614232209738	0.4700374531835206	0.6123595505617978	6.97191011235955	0.39994288170325587	0.2209737827715356	0.8108614232209738	0.4700374531835206	0.6123595505617978	6.97191011235955	0.39994288170325587		4235506822.0	200.0	0.2209737827715356	0.8108614232209738	0.4700374531835206	0.6123595505617978	6.97191011235955	0.39994288170325587	31		COMPLETE
32	0.6839887640449438	2020-05-12 01:57:57.459689	2020-05-12 02:06:34.967327	8.297094613874563	128	0.4844440538273074	0.036560171954425624	25	0.49153071904602164	71	256	0.2026501049842225	0.1203183520599251	0.6839887640449438	0.31086142322097376	0.448501872659176	9.816011235955056	0.2823946612305062	0.1203183520599251	0.6839887640449438	0.31086142322097376	0.448501872659176	9.816011235955056	0.2823946612305062		3856678726.0	200.0	0.1203183520599251	0.6839887640449438	0.31086142322097376	0.448501872659176	9.816011235955056	0.2823946612305062	32		COMPLETE
33	0.7443820224719101	2020-05-12 02:06:34.995016	2020-05-12 02:18:37.142376	9.062578407298318	128	0.029562517430666457	0.07509676978108909	41	0.3411261445778007	67	128	0.1739855202173026	0.17696629213483145	0.7443820224719101	0.40636704119850187	0.5463483146067416	8.428370786516854	0.3483065526897793	0.17696629213483145	0.7443820224719101	0.40636704119850187	0.5463483146067416	8.428370786516854	0.3483065526897793		3220432768.0	200.0	0.17696629213483145	0.7443820224719101	0.40636704119850187	0.5463483146067416	8.428370786516854	0.3483065526897793	33		COMPLETE
34	0.9545880149812734	2020-05-12 02:18:37.187359	2020-05-12 02:27:07.750749	6.1155746037546725	64	0.40064822327366184	0.39721873116350076	32	0.20724956949301693	33	512	0.07006281247878733	0.4049625468164794	0.9545880149812734	0.7537453183520599	0.8632958801498127	3.38249063670412	0.6004505274914614	0.4049625468164794	0.9545880149812734	0.7537453183520599	0.8632958801498127	3.38249063670412	0.6004505274914614		1878420272.0	450.0	0.4049625468164794	0.9545880149812734	0.7537453183520599	0.8632958801498127	3.38249063670412	0.6004505274914614	34		COMPLETE
35		2020-05-12 02:27:07.777795	2020-05-12 02:27:08.660410	5.9365190808906325	256	0.21463272926832266	0.3261954589207182	59	0.420861394540096	55	512														The current model can't be trained on this hardware with these parameters.									35	Setting status of trial#35 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
36	0.4583333333333333	2020-05-12 02:27:08.725802	2020-05-12 02:32:24.357472	9.194661915196777	64	0.4854597575318953	0.23108181744002781	58	0.20418304607347176	17	128	0.3123464457793615	0.08567415730337079	0.4583333333333333	0.19850187265917604	0.29119850187265917	15.09316479400749	0.20368022292997703	0.08567415730337079	0.4583333333333333	0.19850187265917604	0.29119850187265917	15.09316479400749	0.20368022292997703		235709821.0	200.0	0.08567415730337079	0.4583333333333333	0.19850187265917604	0.29119850187265917	15.09316479400749	0.20368022292997703	36		COMPLETE
37	0.9147940074906367	2020-05-12 02:32:24.400305	2020-05-12 02:44:12.161189	8.961205265231516	256	0.31937292055589944	0.275264780437034	45	0.2686439644920474	31	512	0.09370160053749238	0.28370786516853935	0.9147940074906367	0.6095505617977528	0.7645131086142322	4.52621722846442	0.48929382527421356	0.28370786516853935	0.9147940074906367	0.6095505617977528	0.7645131086142322	4.52621722846442	0.48929382527421356		3291813494.0	200.0	0.28370786516853935	0.9147940074906367	0.6095505617977528	0.7645131086142322	4.52621722846442	0.48929382527421356	37		COMPLETE
38	0.824438202247191	2020-05-12 02:44:12.192461	2020-05-12 02:54:09.307937	9.841619429793846	128	0.10997553073842964	0.023357746486354913	23	0.1972056707784663	63	256	0.13318865625135434	0.199438202247191	0.824438202247191	0.4541198501872659	0.5987827715355806	6.419475655430712	0.38491352173299637	0.199438202247191	0.824438202247191	0.4541198501872659	0.5987827715355806	6.419475655430712	0.38491352173299637		1622712685.0	250.0	0.199438202247191	0.824438202247191	0.4541198501872659	0.5987827715355806	6.419475655430712	0.38491352173299637	38		COMPLETE
39	0.8558052434456929	2020-05-12 02:54:09.340833	2020-05-12 03:05:45.418716	5.003819976505639	128	0.4109136522000401	0.2540192791894726	54	0.15456299843659316	46	128	0.12463116238490166	0.225187265917603	0.8558052434456929	0.499063670411985	0.6530898876404494	6.015917602996255	0.41441025367553047	0.225187265917603	0.8558052434456929	0.499063670411985	0.6530898876404494	6.015917602996255	0.41441025367553047		786740145.0	200.0	0.225187265917603	0.8558052434456929	0.499063670411985	0.6530898876404494	6.015917602996255	0.41441025367553047	39		COMPLETE
40	0.74812734082397	2020-05-12 03:05:45.445175	2020-05-12 03:34:15.241115	9.898991145598128	128	0.36740994513833847	0.14847597014749858	36	0.2078842805888415	84	256	0.16557014474648746	0.16104868913857678	0.74812734082397	0.3904494382022472	0.5313670411985019	8.019662921348315	0.3357772178693672	0.16104868913857678	0.74812734082397	0.3904494382022472	0.5313670411985019	8.019662921348315	0.3357772178693672		1707322814.0	400.0	0.16104868913857678	0.74812734082397	0.3904494382022472	0.5313670411985019	8.019662921348315	0.3357772178693672	40		COMPLETE
41	0.898876404494382	2020-05-12 03:34:15.267264	2020-05-12 03:50:05.670561	7.10669354232483	128	0.49191157664350715	0.3209589038723929	44	0.146373783108112	87	128	0.10424027051898731	0.27762172284644193	0.898876404494382	0.5706928838951311	0.7350187265917603	5.033707865168539	0.4694254434228353	0.27762172284644193	0.898876404494382	0.5706928838951311	0.7350187265917603	5.033707865168539	0.4694254434228353		1763532736.0	200.0	0.27762172284644193	0.898876404494382	0.5706928838951311	0.7350187265917603	5.033707865168539	0.4694254434228353	41		COMPLETE
42	0.5318352059925093	2020-05-12 03:50:05.697440	2020-05-12 04:02:54.087486	5.8495803475821235	128	0.03592989847499228	0.3611407515171492	62	0.3321337400369716	52	128	0.3164362608645223	0.12125468164794008	0.5318352059925093	0.2551498127340824	0.36142322097378277	15.215823970037453	0.2472224626317706	0.12125468164794008	0.5318352059925093	0.2551498127340824	0.36142322097378277	15.215823970037453	0.2472224626317706		2768836259.0	200.0	0.12125468164794008	0.5318352059925093	0.2551498127340824	0.36142322097378277	15.215823970037453	0.2472224626317706	42		COMPLETE
43	0.8618913857677902	2020-05-12 04:02:54.114056	2020-05-12 04:24:38.594518	6.561111685893388	256	0.13845038370991553	0.1956286922260388	26	0.4052715909570016	76	128	0.11715871698575353	0.2340823970037453	0.8618913857677902	0.5271535580524345	0.6680711610486891	5.663857677902621	0.42697169617662273	0.2340823970037453	0.8618913857677902	0.5271535580524345	0.6680711610486891	5.663857677902621	0.42697169617662273		2354506177.0	200.0	0.2340823970037453	0.8618913857677902	0.5271535580524345	0.6680711610486891	5.663857677902621	0.42697169617662273	43		COMPLETE
44	0.8670411985018727	2020-05-12 04:24:38.618240	2020-05-12 04:29:50.757453	2.4929738517590225	256	0.42848208521669484	0.39857145232499497	24	0.4563177675726511	8	128	0.11788932374706457	0.3094569288389513	0.8670411985018727	0.6090823970037453	0.7256554307116105	5.641385767790262	0.4920158061288161	0.3094569288389513	0.8670411985018727	0.6090823970037453	0.7256554307116105	5.641385767790262	0.4920158061288161		732362977.0	200.0	0.3094569288389513	0.8670411985018727	0.6090823970037453	0.7256554307116105	5.641385767790262	0.4920158061288161	44		COMPLETE
45		2020-05-12 04:29:50.797050	2020-05-12 04:29:51.636547	6.150449641622304	256	0.4882842219231106	0.24778179405168538	29	0.16237148191875161	97	512														The current model can't be trained on this hardware with these parameters.									45	Setting status of trial#45 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
46	0.924625468164794	2020-05-12 04:29:51.647978	2020-05-12 04:35:26.667259	2.254337192040576	128	0.24293575042424798	0.4968767550314706	59	0.031156681193465763	12	256	0.08883841632523536	0.33848314606741575	0.924625468164794	0.6554307116104869	0.7930711610486891	4.288389513108614	0.5314462758138709	0.33848314606741575	0.924625468164794	0.6554307116104869	0.7930711610486891	4.288389513108614	0.5314462758138709		2621771861.0	250.0	0.33848314606741575	0.924625468164794	0.6554307116104869	0.7930711610486891	4.288389513108614	0.5314462758138709	46		COMPLETE
47	0.9606741573033708	2020-05-12 04:35:26.694653	2020-05-12 04:38:01.517400	9.827667095304236	256	0.3673644389234722	0.40369653298189656	30	0.018618196131973963	3	512	0.07091210073135681	0.4110486891385768	0.9606741573033708	0.7509363295880149	0.8670411985018727	3.411985018726592	0.6007198463271988	0.4110486891385768	0.9606741573033708	0.7509363295880149	0.8670411985018727	3.411985018726592	0.6007198463271988		2329491103.0	250.0	0.4110486891385768	0.9606741573033708	0.7509363295880149	0.8670411985018727	3.411985018726592	0.6007198463271988	47		COMPLETE
48	0.900749063670412	2020-05-12 04:38:01.544529	2020-05-12 04:48:49.852603	1.090738835776783	128	0.28240428671331314	0.21522422904904115	28	0.32830283385357606	66	128	0.10132459463806272	0.3202247191011236	0.900749063670412	0.6151685393258427	0.7401685393258427	4.882490636704119	0.5065283566076787	0.3202247191011236	0.900749063670412	0.6151685393258427	0.7401685393258427	4.882490636704119	0.5065283566076787		465616284.0	200.0	0.3202247191011236	0.900749063670412	0.6151685393258427	0.7401685393258427	4.882490636704119	0.5065283566076787	48		COMPLETE
