number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9719101123595506	2020-04-04 06:50:31.062473	2020-04-04 09:47:11.677114	0.349308094407825	0.3750439913007573	0.42520383946818024	64	128	63	0.0015988166954739014	512	0.05832812324783691	0.4897003745318352	0.9719101123595506	0.8380149812734082	0.9185393258426966	2.806179775280899	0.6710061920532643	0.4897003745318352	0.9719101123595506	0.8380149812734082	0.9185393258426966	2.806179775280899	0.6710061920532643	1663106960	550	0.4897003745318352	0.9719101123595506	0.8380149812734082	0.9185393258426966	2.806179775280899	0.6710061920532643	0	COMPLETE
1	0.11095505617977527	2020-04-04 09:47:11.724429	2020-04-04 13:04:27.973196	0.4746117172905868	0.33461747296282507	0.39448282290796133	128	128	87	0.0504075917114791	128	1.0038325747872672	0.011235955056179775	0.11095505617977527	0.0351123595505618	0.056179775280898875	48.4250936329588	0.055482949858664095	0.011235955056179775	0.11095505617977527	0.0351123595505618	0.056179775280898875	48.4250936329588	0.055482949858664095	3116252642	150	0.011235955056179775	0.11095505617977527	0.0351123595505618	0.056179775280898875	48.4250936329588	0.055482949858664095	1	COMPLETE
2	0.13389513108614232	2020-04-04 13:04:28.007128	2020-04-04 13:41:03.120400	0.2418237301072415	0.38745642657547136	0.26918357986959707	128	64	20	0.08100151824327696	512	0.9287194029754202	0.008895131086142321	0.13389513108614232	0.041666666666666664	0.06788389513108614	44.99485018726592	0.061631303163127024	0.008895131086142321	0.13389513108614232	0.041666666666666664	0.06788389513108614	44.99485018726592	0.061631303163127024	540025017	200	0.008895131086142321	0.13389513108614232	0.041666666666666664	0.06788389513108614	44.99485018726592	0.061631303163127024	2	COMPLETE
3	0.9784644194756554	2020-04-04 13:41:03.161561	2020-04-04 17:15:05.370250	0.36226817282178536	0.36125624601285466	0.26474505137713383	128	64	72	0.0033860622659639002	256	0.05611230379270481	0.5224719101123596	0.9784644194756554	0.8642322097378277	0.9414794007490637	2.6963951310861423	0.6996110316499438	0.5224719101123596	0.9784644194756554	0.8642322097378277	0.9414794007490637	2.6961610486891385	0.6996578481293446	2839205043	300	0.5224719101123596	0.9784644194756554	0.8642322097378277	0.9414794007490637	2.696629213483146	0.6995798206636766	3	COMPLETE
4	0.8014981273408239	2020-04-04 17:15:05.417890	2020-04-04 21:50:41.916115	0.16010736888203536	0.3883385477275569	0.28504093670743996	128	256	47	0.014251475003314595	128	0.1427538654494905	0.21629213483146068	0.8014981273408239	0.47097378277153557	0.6109550561797753	6.898876404494382	0.39691087728642976	0.21629213483146068	0.8014981273408239	0.47097378277153557	0.6109550561797753	6.898876404494382	0.39691087728642976	418062659	200	0.21629213483146068	0.8014981273408239	0.47097378277153557	0.6109550561797753	6.898876404494382	0.39691087728642976	4	COMPLETE
5	0.25702247191011235	2020-04-04 21:50:41.949771	2020-04-04 22:37:10.738246	0.3952607307472682	0.4204451042904261	0.24478657569664516	128	256	5	0.09121351404552475	512	0.7050259695606383	0.02855805243445693	0.25702247191011235	0.08754681647940075	0.14185393258426968	34.004681647940075	0.1043497778129315	0.02855805243445693	0.25702247191011235	0.08754681647940075	0.14185393258426968	34.004681647940075	0.1043497778129315	943866941	250	0.02855805243445693	0.25702247191011235	0.08754681647940075	0.14185393258426968	34.004681647940075	0.1043497778129315	5	COMPLETE
6	0.9691011235955056	2020-04-04 22:37:10.772910	2020-04-05 05:12:46.852263	0.4873373634310227	0.21081077952158922	0.49984813284867174	128	256	51	0.003005158436002895	128	0.06319895607579765	0.47846441947565543	0.9691011235955056	0.822565543071161	0.9101123595505618	3.040262172284644	0.6606754283117634	0.47846441947565543	0.9691011235955056	0.822565543071161	0.9101123595505618	3.040262172284644	0.6606754283117634	1272525027	250	0.47846441947565543	0.9691011235955056	0.822565543071161	0.9101123595505618	3.040262172284644	0.6606754283117634	6	COMPLETE
7	0.6189138576779026	2020-04-05 05:12:46.886378	2020-04-05 14:56:59.865742	0.17772093233841832	0.11333381794806369	0.37126969987222097	256	256	11	0.017232314781774626	256	0.251474036097401	0.13623595505617977	0.6189138576779026	0.28558052434456926	0.40074906367041196	12.136704119850187	0.2760440772761725	0.13623595505617977	0.6189138576779026	0.28558052434456926	0.40074906367041196	12.136704119850187	0.2760440772761725	2600207793	350	0.13623595505617977	0.6189138576779026	0.28558052434456926	0.40074906367041196	12.136704119850187	0.2760440772761725	7	COMPLETE
