number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9040262172284644	2020-04-06 12:30:47.577095	2020-04-06 12:48:51.001514	64	51	128	0.10270099633474475	0.30337078651685395	0.9040262172284644	0.6095505617977528	0.7579588014981273	4.961142322097379	0.49847747621720573	0.30337078651685395	0.9040262172284644	0.6095505617977528	0.7579588014981273	4.961142322097379	0.49847747621720573	3724328310	850.0	0.30337078651685395	0.9040262172284644	0.6095505617977528	0.7579588014981273	4.961142322097379	0.49847747621720573	0	COMPLETE
1	0.8951310861423221	2020-04-06 12:48:51.028825	2020-04-06 12:50:54.185889	128	3	256	0.10534456898615266	0.29119850187265917	0.8951310861423221	0.6015917602996255	0.7560861423220974	5.072097378277154	0.48666024225355964	0.29119850187265917	0.8951310861423221	0.6015917602996255	0.7560861423220974	5.072097378277154	0.48666024225355964	2170067344	300.0	0.29119850187265917	0.8951310861423221	0.6015917602996255	0.7560861423220974	5.072097378277154	0.48666024225355964	1	COMPLETE
2	0.9297752808988764	2020-04-06 12:50:54.214604	2020-04-06 12:57:51.035932	64	4	128	0.08554034015209125	0.32771535580524347	0.9297752808988764	0.6811797752808989	0.8160112359550562	4.130149812734082	0.5331040677788068	0.32771535580524347	0.9297752808988764	0.6811797752808989	0.8160112359550562	4.130149812734082	0.5331040677788068	2081737453	500.0	0.32771535580524347	0.9297752808988764	0.6811797752808989	0.8160112359550562	4.130149812734082	0.5331040677788068	2	COMPLETE
3	0.8838951310861424	2020-04-06 12:57:51.078421	2020-04-06 13:04:38.794286	256	19	128	0.11003856412536196	0.32771535580524347	0.8838951310861424	0.6165730337078652	0.7556179775280899	5.296348314606742	0.509063952449737	0.32771535580524347	0.8838951310861424	0.6165730337078652	0.7556179775280899	5.296348314606742	0.509063952449737	1287418860	350.0	0.32771535580524347	0.8838951310861424	0.6165730337078652	0.7556179775280899	5.296348314606742	0.509063952449737	3	COMPLETE
4	0.8862359550561798	2020-04-06 13:04:38.831055	2020-04-06 13:09:13.063939	128	9	256	0.11545299425675823	0.30196629213483145	0.8862359550561798	0.5955056179775281	0.7265917602996255	5.555711610486892	0.4882166032288817	0.30196629213483145	0.8862359550561798	0.5955056179775281	0.7265917602996255	5.555711610486892	0.4882166032288817	302608082	450.0	0.30196629213483145	0.8862359550561798	0.5955056179775281	0.7265917602996255	5.555711610486892	0.4882166032288817	4	COMPLETE
5	0.8192883895131086	2020-04-06 13:09:13.084835	2020-04-06 13:17:12.139062	256	90	512	0.15177896915157132	0.2401685393258427	0.8192883895131086	0.5262172284644194	0.6601123595505618	7.302902621722846	0.426057547019268	0.2401685393258427	0.8192883895131086	0.5262172284644194	0.6601123595505618	7.302902621722846	0.426057547019268	3387112926	750.0	0.2401685393258427	0.8192883895131086	0.5262172284644194	0.6601123595505618	7.302902621722846	0.426057547019268	5	COMPLETE
6	0.8740636704119851	2020-04-06 13:17:12.163643	2020-04-06 13:29:53.103328	64	25	128	0.11364618076921933	0.2705992509363296	0.8740636704119851	0.5692883895131086	0.727996254681648	5.4700374531835205	0.4631345195677155	0.2705992509363296	0.8740636704119851	0.5692883895131086	0.727996254681648	5.4700374531835205	0.4631345195677155	98902985	650.0	0.2705992509363296	0.8740636704119851	0.5692883895131086	0.727996254681648	5.4700374531835205	0.4631345195677155	6	COMPLETE
7	0.8441011235955056	2020-04-06 13:29:53.124832	2020-04-06 13:37:43.089484	256	85	128	0.1332441326989426	0.25842696629213485	0.8441011235955056	0.5514981273408239	0.6947565543071161	6.417602996254682	0.44768247329586397	0.25842696629213485	0.8441011235955056	0.5514981273408239	0.6947565543071161	6.417602996254682	0.44768247329586397	3288134001	350.0	0.25842696629213485	0.8441011235955056	0.5514981273408239	0.6947565543071161	6.417602996254682	0.44768247329586397	7	COMPLETE
8	0.8614232209737828	2020-04-06 13:37:43.147872	2020-04-06 13:41:06.434088	128	9	256	0.1255986438994383	0.27340823970037453	0.8614232209737828	0.574438202247191	0.7191011235955056	6.025749063670412	0.4648611507378014	0.27340823970037453	0.8614232209737828	0.574438202247191	0.7191011235955056	6.025749063670412	0.4648611507378014	831912795	350.0	0.27340823970037453	0.8614232209737828	0.574438202247191	0.7191011235955056	6.025749063670412	0.4648611507378014	8	COMPLETE
9	0.8955992509363296	2020-04-06 13:41:06.458496	2020-04-06 13:46:24.954648	256	26	256	0.10856713905620079	0.30852059925093633	0.8955992509363296	0.6161048689138576	0.7663857677902621	5.221441947565543	0.5004637148047963	0.30852059925093633	0.8955992509363296	0.6161048689138576	0.7663857677902621	5.221441947565543	0.5004637148047963	866663349	450.0	0.30852059925093633	0.8955992509363296	0.6161048689138576	0.7663857677902621	5.221441947565543	0.5004637148047963	9	COMPLETE
