number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
52	0.09737827715355805	2020-04-07 15:55:10.241541	2020-04-07 15:56:11.708899	2.2700438680586172	0.014703520874153058	256	18	512	1.0138856441860369	0.007022471910112359	0.09737827715355805	0.028089887640449437	0.04728464419475655	48.86938202247191	0.04980226648766895	0.007022471910112359	0.09737827715355805	0.028089887640449437	0.04728464419475655	48.86938202247191	0.04980226648766895	1291476870	150	0.007022471910112359	0.09737827715355805	0.028089887640449437	0.04728464419475655	48.86938202247191	0.04980226648766895	52	COMPLETE
53	0.09129213483146068	2020-04-07 15:56:11.733081	2020-04-07 15:58:00.436013	4.933639794845837	0.018618511626051323	256	25	256	0.9997194425816812	0.0056179775280898875	0.09129213483146068	0.02153558052434457	0.03885767790262172	48.234784644194754	0.0475773479111898	0.0056179775280898875	0.09129213483146068	0.02153558052434457	0.03885767790262172	48.234550561797754	0.04757752605608859	115832357	150	0.0056179775280898875	0.09129213483146068	0.02153558052434457	0.03885767790262172	48.23501872659176	0.04757717458101801	53	COMPLETE
54	0.11095505617977527	2020-04-07 15:58:00.458992	2020-04-07 15:59:03.969484	2.8405803400221132	0.09682377600253537	64	94	512	0.9916435954813263	0.009831460674157303	0.11095505617977527	0.03698501872659176	0.056179775280898875	47.89630149812734	0.05520242863522733	0.009831460674157303	0.11095505617977527	0.03698501872659176	0.056179775280898875	47.896067415730336	0.05520249103224106	1662044898	150	0.009831460674157303	0.11095505617977527	0.03698501872659176	0.056179775280898875	47.89653558052434	0.055202367244617044	54	COMPLETE
55	0.10346441947565543	2020-04-07 15:59:03.994753	2020-04-07 16:00:01.518961	6.067960563613626	0.023923150040750567	64	11	512	1.0032553100131787	0.009831460674157303	0.10346441947565543	0.03417602996254682	0.05852059925093633	48.35861423220974	0.05505880931354089	0.009831460674157303	0.10346441947565543	0.03417602996254682	0.05852059925093633	48.35861423220974	0.05505880931354089	978862759	150	0.009831460674157303	0.10346441947565543	0.03417602996254682	0.05852059925093633	48.35861423220974	0.05505880931354089	55	COMPLETE
56	0.10627340823970037	2020-04-07 16:00:01.541817	2020-04-07 16:03:26.773339	6.083479605341607	0.026776725746666893	128	79	128	0.9887711433057188	0.006554307116104869	0.10627340823970037	0.026217228464419477	0.05196629213483146	47.62640449438202	0.051135090659248206	0.006554307116104869	0.10627340823970037	0.026217228464419477	0.05196629213483146	47.62640449438202	0.051135090659248206	1288616373	150	0.006554307116104869	0.10627340823970037	0.026217228464419477	0.05196629213483146	47.62640449438202	0.051135090659248206	56	COMPLETE
57	0.09644194756554307	2020-04-07 16:03:26.810426	2020-04-07 16:07:06.378011	6.212171466097335	0.027740492146146243	64	62	128	1.0118535293496391	0.006554307116104869	0.09644194756554307	0.026217228464419477	0.04868913857677903	48.80571161048689	0.048861262939345736	0.006554307116104869	0.09644194756554307	0.026217228464419477	0.04868913857677903	48.80571161048689	0.048861262939345736	988313456	150	0.006554307116104869	0.09644194756554307	0.026217228464419477	0.04868913857677903	48.80571161048689	0.048861262939345736	57	COMPLETE
58	0.10814606741573034	2020-04-07 16:07:06.400160	2020-04-07 16:09:14.332104	3.922921783665472	0.011638126860050071	256	40	256	0.9928434778385088	0.011704119850187267	0.10814606741573034	0.03323970037453183	0.05196629213483146	47.97752808988764	0.05566110811520453	0.011704119850187267	0.10814606741573034	0.03323970037453183	0.05196629213483146	47.97752808988764	0.05566110811520453	3655597910	150	0.011704119850187267	0.10814606741573034	0.03323970037453183	0.05196629213483146	47.97752808988764	0.05566110811520453	58	COMPLETE
59	0.11563670411985019	2020-04-07 16:09:14.369097	2020-04-07 16:11:26.838522	8.014894108175039	0.02714611088927178	128	100	256	0.995347533240733	0.010767790262172285	0.11563670411985019	0.035580524344569285	0.05945692883895131	48.08801498127341	0.05663568553188971	0.010767790262172285	0.11563670411985019	0.035580524344569285	0.05945692883895131	48.08801498127341	0.05663568553188971	2699731605	150	0.010767790262172285	0.11563670411985019	0.035580524344569285	0.05945692883895131	48.08801498127341	0.05663568553188971	59	COMPLETE
60	0.10393258426966293	2020-04-07 16:11:26.864627	2020-04-07 16:15:04.084851	6.033166197719959	0.04311597582691477	128	32	128	0.986379965497111	0.009363295880149813	0.10393258426966293	0.030430711610486893	0.05196629213483146	47.66713483146067	0.05366133747868985	0.009363295880149813	0.10393258426966293	0.030430711610486893	0.05196629213483146	47.66713483146067	0.05366133747868985	784017964	150	0.009363295880149813	0.10393258426966293	0.030430711610486893	0.05196629213483146	47.66713483146067	0.05366133747868985	60	COMPLETE
61	0.10393258426966293	2020-04-07 16:15:04.118923	2020-04-07 16:18:41.783539	7.571628737331374	0.015314357856931447	128	32	128	0.9771524150402386	0.008895131086142321	0.10393258426966293	0.02762172284644195	0.046348314606741575	47.22097378277154	0.05166429926853833	0.008895131086142321	0.10393258426966293	0.02762172284644195	0.046348314606741575	47.22097378277154	0.05166429926853833	848769483	150	0.008895131086142321	0.10393258426966293	0.02762172284644195	0.046348314606741575	47.22097378277154	0.05166429926853833	61	COMPLETE
62	0.09035580524344569	2020-04-07 16:18:41.809972	2020-04-07 16:20:08.182889	9.921661485382902	0.014669846513798759	256	67	512	1.001436954658053	0.009363295880149813	0.09035580524344569	0.02902621722846442	0.04353932584269663	48.29026217228464	0.05107448473623432	0.009363295880149813	0.09035580524344569	0.02902621722846442	0.04353932584269663	48.29026217228464	0.05107448473623432	1039448605	150	0.009363295880149813	0.09035580524344569	0.02902621722846442	0.04353932584269663	48.29026217228464	0.05107448473623432	62	COMPLETE
63	0.11610486891385768	2020-04-07 16:20:08.223567	2020-04-07 16:23:11.504721	5.9743945279044794	0.020874253634605704	64	19	128	1.0080123162010426	0.014044943820224719	0.11610486891385768	0.035580524344569285	0.056179775280898875	48.64325842696629	0.05784657668329629	0.014044943820224719	0.11610486891385768	0.035580524344569285	0.056179775280898875	48.64325842696629	0.05784657668329629	2185444534	150	0.014044943820224719	0.11610486891385768	0.035580524344569285	0.056179775280898875	48.64325842696629	0.05784657668329629	63	COMPLETE
64	0.11235955056179775	2020-04-07 16:23:11.531724	2020-04-07 16:24:57.885901	7.29428853227827	0.022342535073723038	256	62	256	0.9915918278218376	0.0149812734082397	0.11235955056179775	0.03932584269662921	0.05805243445692884	47.84176029962547	0.059554336701096146	0.0149812734082397	0.11235955056179775	0.03932584269662921	0.05805243445692884	47.84176029962547	0.059554336701096146	566240495	150	0.0149812734082397	0.11235955056179775	0.03932584269662921	0.05805243445692884	47.84176029962547	0.059554336701096146	64	COMPLETE
65	0.1100187265917603	2020-04-07 16:24:57.912647	2020-04-07 16:26:37.455252	9.314577022173557	0.028294405815543544	128	78	256	1.0063887351752374	0.011235955056179775	0.1100187265917603	0.03464419475655431	0.05149812734082397	48.53558052434457	0.05467643633429868	0.011235955056179775	0.1100187265917603	0.03464419475655431	0.05149812734082397	48.53558052434457	0.05467643633429868	3968549174	150	0.011235955056179775	0.1100187265917603	0.03464419475655431	0.05149812734082397	48.53558052434457	0.05467643633429868	65	COMPLETE
66	0.10580524344569288	2020-04-07 16:26:37.481121	2020-04-07 16:28:11.169266	6.88665293887992	0.012873192267157623	128	16	256	0.9791154084964359	0.0149812734082397	0.10580524344569288	0.03089887640449438	0.04868913857677903	47.18586142322097	0.057154397153278705	0.0149812734082397	0.10580524344569288	0.03089887640449438	0.04868913857677903	47.18586142322097	0.057154397153278705	2969631703	150	0.0149812734082397	0.10580524344569288	0.03089887640449438	0.04868913857677903	47.18586142322097	0.057154397153278705	66	COMPLETE
67	0.10393258426966293	2020-04-07 16:28:11.192565	2020-04-07 16:30:02.744967	6.570506080435235	0.06422208184432732	256	68	256	0.9784565926825955	0.009363295880149813	0.10393258426966293	0.02902621722846442	0.050093632958801496	47.237827715355806	0.05310665164696494	0.009363295880149813	0.10393258426966293	0.02902621722846442	0.050093632958801496	47.237827715355806	0.05310665164696494	1832408001	150	0.009363295880149813	0.10393258426966293	0.02902621722846442	0.050093632958801496	47.237827715355806	0.05310665164696494	67	COMPLETE
68	0.10767790262172285	2020-04-07 16:30:02.768140	2020-04-07 16:32:02.055186	8.38165247716653	0.028536832852048104	256	84	256	1.0046101034242199	0.00749063670411985	0.10767790262172285	0.030430711610486893	0.05383895131086142	48.45880149812734	0.05292899059828971	0.00749063670411985	0.10767790262172285	0.030430711610486893	0.05383895131086142	48.45880149812734	0.05292899059828971	3203859189	150	0.00749063670411985	0.10767790262172285	0.030430711610486893	0.05383895131086142	48.45880149812734	0.05292899059828971	68	COMPLETE
69	0.11376404494382023	2020-04-07 16:32:02.099680	2020-04-07 16:33:25.966657	3.6606472038512687	0.09104413757999764	256	83	512	0.9813879975204945	0.014044943820224719	0.11376404494382023	0.03417602996254682	0.05945692883895131	47.33239700374532	0.05908564108573714	0.014044943820224719	0.11376404494382023	0.03417602996254682	0.05945692883895131	47.33239700374532	0.05908564108573714	1312375414	150	0.014044943820224719	0.11376404494382023	0.03417602996254682	0.05945692883895131	47.33239700374532	0.05908564108573714	69	COMPLETE
70	0.1198501872659176	2020-04-07 16:33:25.992978	2020-04-07 16:35:21.270127	3.0219373914729695	0.01754645831513666	256	76	256	0.9723624899636341	0.012172284644194757	0.1198501872659176	0.03604868913857678	0.05945692883895131	46.88998127340824	0.05845936768301047	0.012172284644194757	0.1198501872659176	0.03604868913857678	0.05945692883895131	46.88998127340824	0.05845936768301047	1176783038	150	0.012172284644194757	0.1198501872659176	0.03604868913857678	0.05945692883895131	46.88998127340824	0.05845936768301047	70	COMPLETE
71	0.10486891385767791	2020-04-07 16:35:21.303237	2020-04-07 16:38:15.823677	3.278920713107804	0.01668785313014276	64	66	128	1.0035511643934492	0.012640449438202247	0.10486891385767791	0.032303370786516857	0.05337078651685393	48.42837078651685	0.054837928603191505	0.012640449438202247	0.10486891385767791	0.032303370786516857	0.05337078651685393	48.42837078651685	0.054837928603191505	1686554466	150	0.012640449438202247	0.10486891385767791	0.032303370786516857	0.05337078651685393	48.42837078651685	0.054837928603191505	71	COMPLETE
72	0.10767790262172285	2020-04-07 16:38:15.854618	2020-04-07 16:39:23.833947	3.2318331695700464	0.09520275262186487	128	90	512	1.002130972825807	0.008895131086142321	0.10767790262172285	0.03604868913857678	0.05383895131086142	48.31928838951311	0.05394838604155533	0.008895131086142321	0.10767790262172285	0.03604868913857678	0.05383895131086142	48.31928838951311	0.05394838604155533	736731374	150	0.008895131086142321	0.10767790262172285	0.03604868913857678	0.05383895131086142	48.31928838951311	0.05394838604155533	72	COMPLETE
73	0.12172284644194757	2020-04-07 16:39:23.855724	2020-04-07 16:41:22.250397	6.46058442449423	0.0365906432275994	256	82	256	0.9751845735364179	0.011235955056179775	0.12172284644194757	0.03323970037453183	0.06273408239700375	47.049157303370784	0.05761004813858507	0.011235955056179775	0.12172284644194757	0.03323970037453183	0.06273408239700375	47.049157303370784	0.05761004813858507	745667202	150	0.011235955056179775	0.12172284644194757	0.03323970037453183	0.06273408239700375	47.049157303370784	0.05761004813858507	73	COMPLETE
74	0.09784644194756555	2020-04-07 16:41:22.289000	2020-04-07 16:42:15.083245	7.165478032962347	0.021058652344867358	64	19	512	1.011617751472912	0.012172284644194757	0.09784644194756555	0.028089887640449437	0.04915730337078652	48.82865168539326	0.05306139006302815	0.012172284644194757	0.09784644194756555	0.028089887640449437	0.04915730337078652	48.82865168539326	0.05306139006302815	1175924658	150	0.012172284644194757	0.09784644194756555	0.028089887640449437	0.04915730337078652	48.82865168539326	0.05306139006302815	74	COMPLETE
75	0.09691011235955056	2020-04-07 16:42:15.110361	2020-04-07 16:43:15.451718	1.6345120238704853	0.013401528888303196	128	55	512	1.005521059642312	0.009831460674157303	0.09691011235955056	0.03417602996254682	0.054775280898876406	48.52059925093633	0.054105050625916445	0.009831460674157303	0.09691011235955056	0.03417602996254682	0.054775280898876406	48.52059925093633	0.054105050625916445	1494116181	150	0.009831460674157303	0.09691011235955056	0.03417602996254682	0.054775280898876406	48.52059925093633	0.054105050625916445	75	COMPLETE
76	0.10393258426966293	2020-04-07 16:43:15.496621	2020-04-07 16:44:46.176688	3.654178630714207	0.010216374242377552	256	98	512	1.0028321466396461	0.010299625468164793	0.10393258426966293	0.02762172284644195	0.040262172284644196	48.44709737827716	0.05158246617313842	0.010299625468164793	0.10393258426966293	0.02762172284644195	0.040262172284644196	48.44709737827716	0.05158246617313842	3497195235	150	0.010299625468164793	0.10393258426966293	0.02762172284644195	0.040262172284644196	48.44709737827716	0.05158246617313842	76	COMPLETE
77	0.09644194756554307	2020-04-07 16:44:46.229440	2020-04-07 16:46:34.876396	9.495254194009997	0.07788309370130016	256	36	256	0.9859372294378861	0.012172284644194757	0.09644194756554307	0.02949438202247191	0.04681647940074907	47.5374531835206	0.054178910237016306	0.012172284644194757	0.09644194756554307	0.02949438202247191	0.04681647940074907	47.5374531835206	0.054178910237016306	3878290379	150	0.012172284644194757	0.09644194756554307	0.02949438202247191	0.04681647940074907	47.5374531835206	0.054178910237016306	77	COMPLETE
78	0.10955056179775281	2020-04-07 16:46:34.903062	2020-04-07 16:49:48.020072	6.918084662950317	0.01951950101814245	128	34	128	0.9938391536955585	0.014044943820224719	0.10955056179775281	0.039794007490636704	0.062265917602996254	47.95411985018727	0.05944138389547155	0.014044943820224719	0.10955056179775281	0.039794007490636704	0.062265917602996254	47.95411985018727	0.05944138389547155	3432151677	150	0.014044943820224719	0.10955056179775281	0.039794007490636704	0.062265917602996254	47.95411985018727	0.05944138389547155	78	COMPLETE
79	0.10112359550561797	2020-04-07 16:49:48.058913	2020-04-07 16:52:00.255156	2.5417233430032593	0.019001114543277364	256	96	256	0.9998916465203079	0.010299625468164793	0.10112359550561797	0.028089887640449437	0.05056179775280899	48.22659176029963	0.05208752087248675	0.010299625468164793	0.10112359550561797	0.028089887640449437	0.05056179775280899	48.22659176029963	0.05208752087248675	2765471007	150	0.010299625468164793	0.10112359550561797	0.028089887640449437	0.05056179775280899	48.22659176029963	0.05208752087248675	79	COMPLETE
80	0.09737827715355805	2020-04-07 16:52:00.282403	2020-04-07 16:52:59.963856	4.578573578329712	0.04168120280118536	64	61	512	0.9964485019881432	0.007958801498127341	0.09737827715355805	0.026217228464419477	0.04307116104868914	48.09176029962547	0.05012254894196064	0.007958801498127341	0.09737827715355805	0.026217228464419477	0.04307116104868914	48.09176029962547	0.05012254894196064	127960214	150	0.007958801498127341	0.09737827715355805	0.026217228464419477	0.04307116104868914	48.09176029962547	0.05012254894196064	80	COMPLETE
81	0.09784644194756555	2020-04-07 16:52:59.984011	2020-04-07 16:54:30.838456	8.159234163707021	0.013732530824696144	256	92	512	1.022101412177581	0.0056179775280898875	0.09784644194756555	0.027153558052434457	0.048220973782771535	49.264044943820224	0.04929007476067154	0.0056179775280898875	0.09784644194756555	0.027153558052434457	0.048220973782771535	49.264044943820224	0.04929007476067154	3642668985	150	0.0056179775280898875	0.09784644194756555	0.027153558052434457	0.048220973782771535	49.264044943820224	0.04929007476067154	81	COMPLETE
82	0.10767790262172285	2020-04-07 16:54:30.864477	2020-04-07 16:55:51.331181	2.9659932442960955	0.01024303384948726	256	67	512	0.9806727073469272	0.013108614232209739	0.10767790262172285	0.033707865168539325	0.05149812734082397	47.29588014981273	0.05629099212826635	0.013108614232209739	0.10767790262172285	0.033707865168539325	0.05149812734082397	47.29588014981273	0.05629099212826635	3893941336	150	0.013108614232209739	0.10767790262172285	0.033707865168539325	0.05149812734082397	47.29588014981273	0.05629099212826635	82	COMPLETE
83	0.09737827715355805	2020-04-07 16:55:51.384218	2020-04-07 16:57:02.007407	5.274711361874314	0.015535583129813289	128	90	512	1.0045563587456705	0.011704119850187267	0.09737827715355805	0.030430711610486893	0.05196629213483146	48.35112359550562	0.05446632694169699	0.011704119850187267	0.09737827715355805	0.030430711610486893	0.05196629213483146	48.35112359550562	0.05446632694169699	1823327950	150	0.011704119850187267	0.09737827715355805	0.030430711610486893	0.05196629213483146	48.35112359550562	0.05446632694169699	83	COMPLETE
84	0.10440074906367042	2020-04-07 16:57:02.054825	2020-04-07 16:58:46.715215	1.9064477020024229	0.055365370047656924	64	72	256	1.0070014860322316	0.007958801498127341	0.10440074906367042	0.03417602996254682	0.05664794007490637	48.71301498127341	0.053798204492139005	0.007958801498127341	0.10440074906367042	0.03417602996254682	0.05664794007490637	48.71301498127341	0.053798204492139005	4203539623	150	0.007958801498127341	0.10440074906367042	0.03417602996254682	0.05664794007490637	48.71301498127341	0.053798204492139005	84	COMPLETE
85	0.1100187265917603	2020-04-07 16:58:46.738105	2020-04-07 16:59:44.898397	8.714011446837423	0.03513292236320501	128	42	512	0.988461643084186	0.010299625468164793	0.1100187265917603	0.03277153558052434	0.0552434456928839	47.7125468164794	0.05514214302618902	0.010299625468164793	0.1100187265917603	0.03277153558052434	0.0552434456928839	47.7125468164794	0.05514214302618902	3776669433	150	0.010299625468164793	0.1100187265917603	0.03277153558052434	0.0552434456928839	47.7125468164794	0.05514214302618902	85	COMPLETE
86	0.10252808988764045	2020-04-07 16:59:44.942957	2020-04-07 17:02:44.470759	4.160474267465119	0.06409441579608811	128	93	128	1.0099103511372156	0.008895131086142321	0.10252808988764045	0.026685393258426966	0.04962546816479401	48.70224719101124	0.05135159348128051	0.008895131086142321	0.10252808988764045	0.026685393258426966	0.04962546816479401	48.70224719101124	0.05135159348128051	3001441528	150	0.008895131086142321	0.10252808988764045	0.026685393258426966	0.04962546816479401	48.70224719101124	0.05135159348128051	86	COMPLETE
87	0.10580524344569288	2020-04-07 17:02:44.502226	2020-04-07 17:03:43.517079	2.619388034746061	0.02905464655082616	64	93	512	1.0179370794827223	0.00749063670411985	0.10580524344569288	0.025749063670411985	0.04681647940074907	49.10533707865169	0.04985901844889984	0.00749063670411985	0.10580524344569288	0.025749063670411985	0.04681647940074907	49.10533707865169	0.04985901844889984	1762170458	150	0.00749063670411985	0.10580524344569288	0.025749063670411985	0.04681647940074907	49.10533707865169	0.04985901844889984	87	COMPLETE
88	0.0950374531835206	2020-04-07 17:03:43.539616	2020-04-07 17:06:43.474281	5.473292373008305	0.017581970678934303	128	83	128	1.0165097628596278	0.006554307116104869	0.0950374531835206	0.033707865168539325	0.05196629213483146	49.02364232209738	0.05073381361926976	0.006554307116104869	0.0950374531835206	0.033707865168539325	0.05196629213483146	49.02340823970037	0.050735147422101695	3301576644	150	0.006554307116104869	0.0950374531835206	0.033707865168539325	0.05196629213483146	49.02387640449438	0.05073257508806869	88	COMPLETE
89	0.09784644194756555	2020-04-07 17:06:43.505675	2020-04-07 17:09:45.072680	1.1989072985258258	0.06001410837145998	128	91	128	1.006950779908689	0.009831460674157303	0.09784644194756555	0.03698501872659176	0.05571161048689138	48.56554307116105	0.05390944818879958	0.009831460674157303	0.09784644194756555	0.03698501872659176	0.05571161048689138	48.56554307116105	0.05390944818879958	1431098346	150	0.009831460674157303	0.09784644194756555	0.03698501872659176	0.05571161048689138	48.56554307116105	0.05390944818879958	89	COMPLETE
90	0.09691011235955056	2020-04-07 17:09:45.110624	2020-04-07 17:11:22.223295	4.78628550139378	0.030107721103211978	256	23	256	1.0108943248197282	0.0149812734082397	0.09691011235955056	0.031835205992509365	0.05571161048689138	48.76498127340824	0.055603524154442745	0.0149812734082397	0.09691011235955056	0.031835205992509365	0.05571161048689138	48.76498127340824	0.055603524154442745	3289747975	150	0.0149812734082397	0.09691011235955056	0.031835205992509365	0.05571161048689138	48.76498127340824	0.055603524154442745	90	COMPLETE
91	0.1104868913857678	2020-04-07 17:11:22.273740	2020-04-07 17:14:16.805206	7.754222373532528	0.09742113733031012	64	14	128	0.9936918109212391	0.012640449438202247	0.1104868913857678	0.03464419475655431	0.056179775280898875	47.934925093632955	0.056773110705634275	0.012640449438202247	0.1104868913857678	0.03464419475655431	0.056179775280898875	47.934925093632955	0.056773110705634275	178473584	150	0.012640449438202247	0.1104868913857678	0.03464419475655431	0.056179775280898875	47.934925093632955	0.056773110705634275	91	COMPLETE
92	0.10580524344569288	2020-04-07 17:14:16.829353	2020-04-07 17:15:51.019795	4.7241793095274875	0.05422176567208991	64	5	256	1.0230147336811972	0.006554307116104869	0.10580524344569288	0.033707865168539325	0.05664794007490637	49.2813670411985	0.05121598023305852	0.006554307116104869	0.10580524344569288	0.033707865168539325	0.05664794007490637	49.2813670411985	0.05121598023305852	1676705520	150	0.006554307116104869	0.10580524344569288	0.033707865168539325	0.05664794007490637	49.2813670411985	0.05121598023305852	92	COMPLETE
93	0.10580524344569288	2020-04-07 17:15:51.072646	2020-04-07 17:17:19.331304	4.272491885285319	0.034335525593145344	256	95	512	0.9964454431254207	0.009363295880149813	0.10580524344569288	0.03277153558052434	0.05571161048689138	48.13998127340824	0.054306543405711574	0.009363295880149813	0.10580524344569288	0.03277153558052434	0.05571161048689138	48.13998127340824	0.054306543405711574	2530998542	150	0.009363295880149813	0.10580524344569288	0.03277153558052434	0.05571161048689138	48.13998127340824	0.054306543405711574	93	COMPLETE
94	0.10252808988764045	2020-04-07 17:17:19.354582	2020-04-07 17:20:30.519774	7.070543571665239	0.03126068796308006	256	66	128	0.9843835186750423	0.009363295880149813	0.10252808988764045	0.024812734082397005	0.0449438202247191	47.465823970037455	0.05184534331272824	0.009363295880149813	0.10252808988764045	0.024812734082397005	0.0449438202247191	47.465823970037455	0.05184534331272824	1194836609	150	0.009363295880149813	0.10252808988764045	0.024812734082397005	0.0449438202247191	47.465823970037455	0.05184534331272824	94	COMPLETE
95	0.10627340823970037	2020-04-07 17:20:30.576516	2020-04-07 17:21:30.543557	8.758353599252537	0.018361328113982008	64	88	512	1.000534875873888	0.012172284644194757	0.10627340823970037	0.03089887640449438	0.05056179775280899	48.287921348314605	0.05500817460703511	0.012172284644194757	0.10627340823970037	0.03089887640449438	0.05056179775280899	48.287921348314605	0.05500817460703511	3702408687	150	0.012172284644194757	0.10627340823970037	0.03089887640449438	0.05056179775280899	48.287921348314605	0.05500817460703511	95	COMPLETE
96	0.10908239700374532	2020-04-07 17:21:30.571054	2020-04-07 17:24:35.836946	8.342023722802704	0.04383234533056686	128	82	128	1.0063325963113876	0.008895131086142321	0.10908239700374532	0.03323970037453183	0.050093632958801496	48.5313670411985	0.05382134626809123	0.008895131086142321	0.10908239700374532	0.03323970037453183	0.050093632958801496	48.5313670411985	0.05382134626809123	3712729474	150	0.008895131086142321	0.10908239700374532	0.03323970037453183	0.050093632958801496	48.5313670411985	0.05382134626809123	96	COMPLETE
97	0.10252808988764045	2020-04-07 17:24:35.866563	2020-04-07 17:27:36.879086	9.28733493283534	0.015049263429730021	256	36	128	0.9936760625861278	0.010299625468164793	0.10252808988764045	0.025280898876404494	0.04728464419475655	47.868445692883896	0.05188751911359948	0.010299625468164793	0.10252808988764045	0.025280898876404494	0.04728464419475655	47.868445692883896	0.05188751911359948	1632010319	150	0.010299625468164793	0.10252808988764045	0.025280898876404494	0.04728464419475655	47.868445692883896	0.05188751911359948	97	COMPLETE
98	0.10065543071161048	2020-04-07 17:27:36.913388	2020-04-07 17:28:41.100496	4.139937016828948	0.053578009731640196	256	35	512	1.0072430876809197	0.009831460674157303	0.10065543071161048	0.03323970037453183	0.04915730337078652	48.60861423220974	0.053127750747456695	0.009831460674157303	0.10065543071161048	0.03323970037453183	0.04915730337078652	48.60861423220974	0.053127750747456695	3573639113	150	0.009831460674157303	0.10065543071161048	0.03323970037453183	0.04915730337078652	48.60861423220974	0.053127750747456695	98	COMPLETE
99	0.10627340823970037	2020-04-07 17:28:41.162727	2020-04-07 17:30:46.832690	6.380641546051875	0.011583344030703277	256	97	256	1.0043026001597248	0.0149812734082397	0.10627340823970037	0.037921348314606744	0.05664794007490637	48.473314606741575	0.05795587735871395	0.0149812734082397	0.10627340823970037	0.037921348314606744	0.05664794007490637	48.473314606741575	0.05795587735871395	3043239258	150	0.0149812734082397	0.10627340823970037	0.037921348314606744	0.05664794007490637	48.473314606741575	0.05795587735871395	99	COMPLETE
