number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9096441947565543	2020-04-08 18:34:53.232882	2020-04-08 18:36:52.443372	128	256	0.0026442240112124894	0.09658261934166237	0.3838951310861423	0.9096441947565543	0.6783707865168539	0.7926029962546817	4.680711610486892	0.5607585225340931	0.3838951310861423	0.9096441947565543	0.6783707865168539	0.7926029962546817	4.680711610486892	0.5607585225340931	95121552	800.0	0.3838951310861423	0.9096441947565543	0.6783707865168539	0.7926029962546817	4.680711610486892	0.5607585225340931	0	COMPLETE
1	0.8951310861423221	2020-04-08 18:36:52.486381	2020-04-08 18:38:26.403487	128	128	0.07236314723336919	0.10107921124941735	0.40262172284644193	0.8951310861423221	0.7097378277153558	0.800561797752809	4.905430711610487	0.5786571340708411	0.40262172284644193	0.8951310861423221	0.7097378277153558	0.800561797752809	4.905430711610487	0.5786571340708411	3204069905	500.0	0.40262172284644193	0.8951310861423221	0.7097378277153558	0.800561797752809	4.905430711610487	0.5786571340708411	1	COMPLETE
2	0.927434456928839	2020-04-08 18:38:26.428953	2020-04-08 18:40:13.214007	64	512	0.07020436426532692	0.08162128258747665	0.42837078651685395	0.927434456928839	0.7434456928838952	0.8534644194756554	3.946629213483146	0.608430743201305	0.42837078651685395	0.927434456928839	0.7434456928838952	0.8534644194756554	3.946629213483146	0.608430743201305	3719253126	800.0	0.42837078651685395	0.927434456928839	0.7434456928838952	0.8534644194756554	3.946629213483146	0.608430743201305	2	COMPLETE
3	0.9438202247191011	2020-04-08 18:40:13.263458	2020-04-08 18:41:48.986604	64	256	0.0027330790063189417	0.07407033705494405	0.44288389513108617	0.9438202247191011	0.7570224719101124	0.8600187265917603	3.5777153558052435	0.6206092474769338	0.44288389513108617	0.9438202247191011	0.7570224719101124	0.8600187265917603	3.5777153558052435	0.6206092474769338	2385128053	650.0	0.44288389513108617	0.9438202247191011	0.7570224719101124	0.8600187265917603	3.5777153558052435	0.6206092474769338	3	COMPLETE
4	0.9194756554307116	2020-04-08 18:41:49.045614	2020-04-08 18:44:03.496943	128	256	0.4245975877452464	0.0914639067035587	0.4461610486891386	0.9194756554307116	0.7574906367041199	0.8534644194756554	4.430711610486892	0.6202823778448122	0.4461610486891386	0.9194756554307116	0.7574906367041199	0.8534644194756554	4.430711610486892	0.6202823778448122	2708323465	850.0	0.4461610486891386	0.9194756554307116	0.7574906367041199	0.8534644194756554	4.430711610486892	0.6202823778448122	4	COMPLETE
5	0.8567415730337079	2020-04-08 18:44:03.521869	2020-04-08 18:46:46.399549	256	256	0.6201842725813336	0.130599674071126	0.40074906367041196	0.8567415730337079	0.6900749063670412	0.7752808988764045	6.351123595505618	0.5675716294492297	0.40074906367041196	0.8567415730337079	0.6900749063670412	0.7752808988764045	6.351123595505618	0.5675716294492297	2588904612		0.40074906367041196	0.8567415730337079	0.6900749063670412	0.7752808988764045	6.351123595505618	0.5675716294492297	5	COMPLETE
6	0.9119850187265918	2020-04-08 18:46:46.420381	2020-04-08 18:48:54.819599	128	512	0.0014393039294126532	0.09670613050261993	0.39091760299625467	0.9119850187265918	0.6835205992509363	0.8052434456928839	4.698970037453184	0.5663075038488772	0.39091760299625467	0.9119850187265918	0.6835205992509363	0.8052434456928839	4.698970037453184	0.5663075038488772	1983026408		0.39091760299625467	0.9119850187265918	0.6835205992509363	0.8052434456928839	4.698970037453184	0.5663075038488772	6	COMPLETE
7	0.9456928838951311	2020-04-08 18:48:54.840742	2020-04-08 18:50:16.316369	64	128	0.00249278314935481	0.07491242705254854	0.4447565543071161	0.9456928838951311	0.7579588014981273	0.8745318352059925	3.6170411985018727	0.6227910458432263	0.4447565543071161	0.9456928838951311	0.7579588014981273	0.8745318352059925	3.6170411985018727	0.6227910458432263	3428091437	450.0	0.4447565543071161	0.9456928838951311	0.7579588014981273	0.8745318352059925	3.6170411985018727	0.6227910458432263	7	COMPLETE
8	0.8974719101123596	2020-04-08 18:50:16.351541	2020-04-08 18:51:47.605086	128	128	0.027319812451609613	0.10902719170008594	0.3661048689138577	0.8974719101123596	0.6605805243445693	0.7837078651685393	5.299625468164794	0.5437636722479748	0.3661048689138577	0.8974719101123596	0.6605805243445693	0.7837078651685393	5.299625468164794	0.5437636722479748	1618047800	500.0	0.3661048689138577	0.8974719101123596	0.6605805243445693	0.7837078651685393	5.299625468164794	0.5437636722479748	8	COMPLETE
9	0.9232209737827716	2020-04-08 18:51:47.655023	2020-04-08 18:53:28.873948	128	128	0.4319315754397193	0.08813207249736155	0.46629213483146065	0.9232209737827716	0.7579588014981273	0.8562734082397003	4.284176029962547	0.631983428910385	0.46629213483146065	0.9232209737827716	0.7579588014981273	0.8562734082397003	4.284176029962547	0.631983428910385	3766515803	550.0	0.46629213483146065	0.9232209737827716	0.7579588014981273	0.8562734082397003	4.284176029962547	0.631983428910385	9	COMPLETE
10	0.898876404494382	2020-04-08 18:53:28.895696	2020-04-08 18:55:35.209261	128	512	0.019511743058705903	0.09989426222940286	0.37687265917602997	0.898876404494382	0.6713483146067416	0.7897940074906367	4.839887640449438	0.5524890466419082	0.37687265917602997	0.898876404494382	0.6713483146067416	0.7897940074906367	4.839887640449438	0.5524890466419082	3215370852	1000.0	0.37687265917602997	0.898876404494382	0.6713483146067416	0.7897940074906367	4.839887640449438	0.5524890466419082	10	COMPLETE
11	0.7626404494382022	2020-04-08 18:55:35.235867	2020-04-08 18:58:31.407253	256	128	0.0023193006964509926	0.1850084412637191	0.2696629213483146	0.7626404494382022	0.48829588014981273	0.6142322097378277	9.030898876404494	0.425638692479525	0.2696629213483146	0.7626404494382022	0.48829588014981273	0.6142322097378277	9.030898876404494	0.425638692479525	1334709713	900.0	0.2696629213483146	0.7626404494382022	0.48829588014981273	0.6142322097378277	9.030898876404494	0.425638692479525	11	COMPLETE
12	0.9068352059925093	2020-04-08 18:58:31.434013	2020-04-08 19:02:02.443653	256	128	0.5518926538490361	0.10048262620944712	0.46722846441947563	0.9068352059925093	0.7415730337078652	0.8305243445692884	4.86376404494382	0.6256880041653528	0.46722846441947563	0.9068352059925093	0.7415730337078652	0.8305243445692884	4.86376404494382	0.6256880041653528	3467439052		0.46722846441947563	0.9068352059925093	0.7415730337078652	0.8305243445692884	4.86376404494382	0.6256880041653528	12	COMPLETE
13	0.7397003745318352	2020-04-08 19:02:02.465501	2020-04-08 19:04:48.269967	256	256	0.0025843468974161253	0.19377475149392356	0.25280898876404495	0.7397003745318352	0.4794007490636704	0.5931647940074907	9.431647940074907	0.4108003162843742	0.25280898876404495	0.7397003745318352	0.4794007490636704	0.5931647940074907	9.431647940074907	0.4108003162843742	3251257003		0.25280898876404495	0.7397003745318352	0.4794007490636704	0.5931647940074907	9.431647940074907	0.4108003162843742	13	COMPLETE
