number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0016070711128967456	2020-05-22 04:30:35.450146	2020-05-22 04:54:16.241009	128	34	0.03104555866641647	1024	0.5827639499238625	0.0004017677782241864	0.0016070711128967456	0.0008035355564483728	0.0012053033346725592	35106.306548814784	0.001075072828746386	0.0004017677782241864	0.0016070711128967456	0.0008035355564483728	0.0012053033346725592	35106.30273202089	0.001075072833196468	2956275048	70	0.0004017677782241864	0.0016070711128967456	0.0008035355564483728	0.0012053033346725592	35106.310365608675	0.0010750728242965892	0	COMPLETE
1	0.506629168340699	2020-05-22 04:54:16.326786	2020-05-22 05:50:59.947674	128	39	0.001211659387409536	2048	0.07522545036898545	0.22961028525512253	0.506629168340699	0.3687223784652471	0.43119726797910807	4477.077089192447	0.32372345917978945	0.22961028525512253	0.506629168340699	0.3687223784652471	0.43119726797910807	4477.076838087585	0.3237234591798752	2624434551	220	0.22961028525512253	0.506629168340699	0.3687223784652471	0.43119726797910807	4477.077340297308	0.32372345917970363	1	COMPLETE
2	0.5281237444756931	2020-05-22 05:51:00.060321	2020-05-22 06:56:21.995505	128	23	0.001012583714840299	4096	0.07743458008612839	0.2580353555644837	0.5281237444756931	0.3893129770992366	0.44987946966653275	4623.379971876256	0.3480609254186893	0.2580353555644837	0.5281237444756931	0.3893129770992366	0.44987946966653275	4623.379067898754	0.34806092542515327	3458207529	330	0.2580353555644837	0.5281237444756931	0.3893129770992366	0.44987946966653275	4623.380875853756	0.3480609254122268	2	COMPLETE
3	0.18611892326235435	2020-05-22 06:56:22.088018	2020-05-22 07:22:46.603779	128	33	0.003817434082307807	1024	0.06476771503790159	0.05333467255926075	0.18611892326235435	0.10235034150261149	0.13228204098031338	3767.0689031739653	0.09934555999225375	0.05333467255926075	0.18611892326235435	0.10235034150261149	0.13228204098031338	3767.068601848132	0.09934555999536732	1425406777	80	0.05333467255926075	0.18611892326235435	0.10235034150261149	0.13228204098031338	3767.069204499799	0.0993455599891408	3	COMPLETE
4	0.420249096022499	2020-05-22 07:22:46.672721	2020-05-22 08:22:13.392372	64	40	0.0032042155252605255	8192	0.06203353272879181	0.14493772599437524	0.420249096022499	0.26838087585375653	0.3344716753716352	3693.7618019284855	0.23572013330635275	0.14493772599437524	0.420249096022499	0.26838087585375653	0.3344716753716352	3693.761349939735	0.23572013330831476	1414463463	340	0.14493772599437524	0.420249096022499	0.26838087585375653	0.3344716753716352	3693.7622539172357	0.23572013330439098	4	COMPLETE
5	0.08748493370831659	2020-05-22 08:22:13.454693	2020-05-22 08:39:57.707488	128	5	0.006854935269894854	2048	0.07086751844297742	0.022900763358778626	0.08748493370831659	0.042386500602651665	0.05916030534351145	4125.65277219767	0.0468158383890493	0.022900763358778626	0.08748493370831659	0.042386500602651665	0.05916030534351145	4125.652671755725	0.046815838389598484	1211255797	70	0.022900763358778626	0.08748493370831659	0.042386500602651665	0.05916030534351145	4125.6528726396145	0.046815838388500154	5	COMPLETE
6	0.003917235837685817	2020-05-22 08:39:57.775084	2020-05-22 08:55:12.319793	128	48	0.05870079764251357	2048	0.5719706539449189	0.0017075130574527922	0.003917235837685817	0.0022097227802330252	0.003314584170349538	34396.13725391724	0.0028055898030792457	0.0017075130574527922	0.003917235837685817	0.0022097227802330252	0.003314584170349538	34396.13388911209	0.0028055898062850915	698560647	60	0.0017075130574527922	0.003917235837685817	0.0022097227802330252	0.003314584170349538	34396.14061872238	0.002805589799873613	6	COMPLETE
7	0.008537565287263961	2020-05-22 08:55:12.386121	2020-05-22 09:19:55.436924	128	30	0.03355975381363167	2048	0.46489588544173216	0.003113700281237445	0.008537565287263961	0.005825632784250703	0.006830052229811169	27928.180946163116	0.005805380332956323	0.003113700281237445	0.008537565287263961	0.005825632784250703	0.006830052229811169	27928.17858577742	0.005805380352253105	2963531897	100	0.003113700281237445	0.008537565287263961	0.005825632784250703	0.006830052229811169	27928.183306548814	0.005805380313665487	7	COMPLETE
8	0.2405584572117316	2020-05-22 09:19:55.513357	2020-05-22 09:42:48.557162	128	18	0.0053410867294286955	4096	0.05055658202612547	0.07503013258336681	0.2405584572117316	0.13760546404178384	0.1747689835275211	2924.156789875452	0.13140033935741693	0.07503013258336681	0.2405584572117316	0.13760546404178384	0.1747689835275211	2924.156588991563	0.13140033936570972	1358169573	120	0.07503013258336681	0.2405584572117316	0.13760546404178384	0.1747689835275211	2924.156990759341	0.1314003393491273	8	COMPLETE
9	0.02601446364001607	2020-05-22 09:42:48.616504	2020-05-22 10:09:38.899145	128	35	0.011951368203715099	1024	0.26650497841175	0.006729610285255123	0.02601446364001607	0.012354359180393732	0.017075130574527923	15815.875301325834	0.014764486485102616	0.006729610285255123	0.02601446364001607	0.012354359180393732	0.017075130574527923	15815.873945359583	0.014764486493791957	1139603817	80	0.006729610285255123	0.02601446364001607	0.012354359180393732	0.017075130574527923	15815.876657292085	0.014764486476415801	9	COMPLETE
