number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4879469666532744	2021-04-09 22:57:20.206149	2021-04-10 00:33:22.091801	4.80004935414389	128	34	0.006467087851904434	8192	0.06446696386335367	0.20510245078344716	0.4879469666532744	0.33286460425873843	0.3971474487746083	3104.8189031739653	0.2983055827754569	0.20510245078344716	0.4879469666532744	0.33286460425873843	0.3971474487746083	3104.8170952189635	0.2983055828620304	3481608489	251	0.20510245078344716	0.4879469666532744	0.33286460425873843	0.3971474487746083	3104.8207111289676	0.2983055826889746	0	COMPLETE
1	0.32432703897147447	2021-04-10 00:33:22.138877	2021-04-10 03:10:57.412945	6.023098432871549	256	12	0.040450137631112826	1024	0.05476545605800184	0.12334270791482523	0.32432703897147447	0.20650863800723182	0.2551225391723584	2947.5755323423064	0.19099252851430057	0.12334270791482523	0.32432703897147447	0.20650863800723182	0.2551225391723584	2947.5730212936924	0.19099253046711848	2410703831	281	0.12334270791482523	0.32432703897147447	0.20650863800723182	0.2551225391723584	2947.57804339092	0.19099252656824633	1	COMPLETE
2	0.34562073121735637	2021-04-10 03:10:57.459138	2021-04-10 04:32:26.282603	3.4824805295553767	256	16	0.05498994977983046	2048	0.0732574622219824	0.1288670148654078	0.34562073121735637	0.22278023302531136	0.27079148252310165	3439.7002310164726	0.20200171709261952	0.1288670148654078	0.34562073121735637	0.22278023302531136	0.27079148252310165	3439.697770188831	0.20200171818999946	1798729275	191	0.1288670148654078	0.34562073121735637	0.22278023302531136	0.27079148252310165	3439.7026918441143	0.20200171599749697	2	COMPLETE
3	0.29449578143832866	2021-04-10 04:32:26.323167	2021-04-10 07:19:10.928216	2.9386381384488196	128	8	0.046308165624535935	1024	0.0515729056607967	0.1036560867818401	0.29449578143832866	0.1799919646444355	0.226295701084773	2739.161108879068	0.16811117345033905	0.1036560867818401	0.29449578143832866	0.1799919646444355	0.226295701084773	2739.159300924066	0.16811118154940116	379546357	371	0.1036560867818401	0.29449578143832866	0.1799919646444355	0.226295701084773	2739.16291683407	0.16811116544487426	3	COMPLETE
4	0.5261149055845721	2021-04-10 07:19:10.977012	2021-04-10 08:55:39.641579	9.365258130194896	256	8	0.002019829492496169	8192	0.05038110508560735	0.24598232221775815	0.5261149055845721	0.3730413820811571	0.4409401366010446	2318.3996584973884	0.3376860278385577	0.24598232221775815	0.5261149055845721	0.3730413820811571	0.4409401366010446	2318.3978505423865	0.3376888179725116	4116709379	421	0.24598232221775815	0.5261149055845721	0.3730413820811571	0.4409401366010446	2318.4014664523907	0.3376837957154742	4	COMPLETE
5	0.424568099638409	2021-04-10 08:55:39.677299	2021-04-10 11:17:27.345251	8.913154407817496	64	48	0.017313731912479435	8192	0.06559654750830404	0.13368822820409804	0.424568099638409	0.2551225391723584	0.3229208517476898	3210.7051024507837	0.22737088119294635	0.13368822820409804	0.424568099638409	0.2551225391723584	0.3229208517476898	3210.6984732824426	0.22737088129726818	1827561982	311	0.13368822820409804	0.424568099638409	0.2551225391723584	0.3229208517476898	3210.7117316191243	0.22737088108868278	5	COMPLETE
6	0.4855363599839293	2021-04-10 11:17:27.392908	2021-04-10 12:32:26.761852	2.1346252373779273	256	37	0.002124723691640801	2048	0.058653435307801115	0.202591402169546	0.4855363599839293	0.33678184009642426	0.4004620329449578	2727.0742768179994	0.2972796803512702	0.202591402169546	0.4855363599839293	0.33678184009642426	0.4004620329449578	2727.069907593411	0.2972796807342962	1645956550	131	0.202591402169546	0.4855363599839293	0.33678184009642426	0.4004620329449578	2727.0786460425875	0.29727967996888055	6	COMPLETE
7	0.4025713137806348	2021-04-10 12:32:26.791889	2021-04-10 14:25:34.624905	6.799864935009508	256	3	0.001543349579032629	2048	0.05264397372118512	0.16040578545600642	0.4025713137806348	0.26255524306950584	0.32211731619124145	2349.0075331458415	0.24074155714240103	0.16040578545600642	0.4025713137806348	0.26255524306950584	0.32211731619124145	2349.0062274005627	0.2407415619950781	2691124390	341	0.16040578545600642	0.4025713137806348	0.26255524306950584	0.32211731619124145	2349.008838891121	0.2407415523176633	7	COMPLETE
8	0.49477701888308556	2021-04-10 14:25:34.663875	2021-04-10 16:02:01.424967	3.850349719514635	128	41	0.004944802847578256	8192	0.060496691818115685	0.2129369224588188	0.49477701888308556	0.3433105664925673	0.4077942948975492	2766.8104158296505	0.30604570888868105	0.2129369224588188	0.49477701888308556	0.3433105664925673	0.4077942948975492	2766.808155885898	0.3060457093192229	357348986	221	0.2129369224588188	0.49477701888308556	0.3433105664925673	0.4077942948975492	2766.812675773403	0.3060457084590448	8	COMPLETE
9	0.308256327842507	2021-04-10 16:02:01.467125	2021-04-10 18:59:10.890538	0.5511309984183618	64	32	0.07913286564240318	1024	0.06463128814006489	0.10405785456006428	0.308256327842507	0.1881277621534753	0.23473282442748092	3431.9194957814384	0.1724599020961305	0.10405785456006428	0.308256327842507	0.1881277621534753	0.23473282442748092	3431.916331860185	0.17245990230300748	2326729111	311	0.10405785456006428	0.308256327842507	0.1881277621534753	0.23473282442748092	3431.922659702692	0.17245990188943083	9	COMPLETE
