number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0007132260641332877	2020-03-11 06:01:17.622354	2020-03-11 06:48:29.459183	2.0002900435482447	256	83	0.00107217783313923	512	0.9949360770295725	0.00011411617026132602	0.0007132260641332877	0.0003138194682186466	0.0004564646810453041	7110.442656624444	0.0008084173906027443	0.00011411617026132602	0.0007132260641332877	0.0003138194682186466	0.0004564646810453041	7110.442542508274	0.0008084174215969814	3557258708	150.0	0.00011411617026132602	0.0007132260641332877	0.0003138194682186466	0.0004564646810453041	7110.442770740614	0.0008084173596370107	0	COMPLETE
1	0.005563163300239644	2020-03-11 06:48:29.504145	2020-03-11 08:23:22.130686	1.7841582537241498	128	53	0.014608169613087975	128	0.9916517349235613	0.004849937236106356	0.005563163300239644	0.004964053406367682	0.00510669861919434	7085.1352561908025	0.00552114276952257	0.004849937236106356	0.005563163300239644	0.004964053406367682	0.00510669861919434	7085.135170603675	0.005521142774841129	3788350485	200.0	0.004849937236106356	0.005563163300239644	0.004964053406367682	0.00510669861919434	7085.13534177793	0.005521142764206062	1	COMPLETE
2	0.005449047129978318	2020-03-11 08:23:22.176096	2020-03-11 09:21:45.095792	3.0451915853755303	128	3	0.010932770885900221	256	0.9959296948943382	0.004792879150975694	0.005449047129978318	0.005078169576629008	0.005220814789455666	7115.3671402487735	0.005502244004859921	0.004792879150975694	0.005449047129978318	0.005078169576629008	0.005220814789455666	7115.367026132603	0.0055022440706571476	2166126542	250.0	0.004792879150975694	0.005449047129978318	0.005078169576629008	0.005220814789455666	7115.367254364944	0.00550224393919307	2	COMPLETE
3	0.005078169576629008	2020-03-11 09:21:45.127437	2020-03-11 11:07:11.357174	9.879509153858784	256	68	0.006714395134596549	256	1.000384158649607	0.004678762980714367	0.005078169576629008	0.004764350108410362	0.0049069953212370196	7147.739258815474	0.00527254163478697	0.004678762980714367	0.005078169576629008	0.004764350108410362	0.0049069953212370196	7147.739044847655	0.005272541674027181	1164312046	250.0	0.004678762980714367	0.005078169576629008	0.004764350108410362	0.0049069953212370196	7147.739472783293	0.0052725415955948655	3	COMPLETE
4	0.0011126326600479288	2020-03-11 11:07:11.390789	2020-03-11 11:45:13.692741	3.8185752558825747	256	57	0.0018622053085933692	512	0.9952512982781379	0.00028529042565331506	0.0011126326600479288	0.0005135227661759672	0.0006846970215679561	7111.80615942029	0.0009884136778251253	0.00028529042565331506	0.0011126326600479288	0.0005135227661759672	0.0006846970215679561	7111.806088097684	0.0009884136793737491	1784807254	150.0	0.00028529042565331506	0.0011126326600479288	0.0005135227661759672	0.0006846970215679561	7111.806230742896	0.0009884136762767781	4	COMPLETE
5	0.29367796416752256	2020-03-11 11:45:13.726149	2020-03-11 17:50:05.184423	0.8673044062768875	128	11	0.09676307214990448	128	0.0938798283992811	0.08621476663243181	0.29367796416752256	0.17006162273194111	0.22027273764692457	659.8634600022823	0.15490620950366998	0.08621476663243181	0.29367796416752256	0.17006162273194111	0.22027273764692457	659.8634029441972	0.15490621034785285	4240480558	700.0	0.08621476663243181	0.29367796416752256	0.17006162273194111	0.22027273764692457	659.8635170603675	0.15490620866321395	5	COMPLETE
6	0.21490927764464224	2020-03-11 17:50:05.233562	2020-03-11 23:23:13.470089	9.437338564432018	128	26	0.08745235789006944	256	0.18716222263980273	0.03249457948191259	0.21490927764464224	0.09274791737989273	0.13748145612233253	1311.6268829168093	0.09122136070922977	0.03249457948191259	0.21490927764464224	0.09274791737989273	0.13748145612233253	1311.6268401232455	0.09122136071022065	2102637829		0.03249457948191259	0.21490927764464224	0.09274791737989273	0.13748145612233253	1311.6269257103731	0.0912213607082391	6	COMPLETE
7	0.0009129293620906082	2020-03-11 23:23:13.503357	2020-03-12 00:25:43.345923	5.692194521264789	64	49	0.001777184017358978	128	0.9948083349617745	0.00022823234052265205	0.0009129293620906082	0.00034234851078397807	0.00048499372361063563	7107.6042451215335	0.0008963258898652122	0.00022823234052265205	0.0009129293620906082	0.00034234851078397807	0.00048499372361063563	7107.604159534406	0.0008963259566047895	3269558701	150.0	0.00022823234052265205	0.0009129293620906082	0.00034234851078397807	0.00048499372361063563	7107.604330708661	0.0008963258232092162	7	COMPLETE
8	0.005477576172543649	2020-03-12 00:25:43.391600	2020-03-12 01:43:21.441555	5.807350174623354	256	3	0.013794794499678993	128	0.9898897571047135	0.004792879150975694	0.005477576172543649	0.004964053406367682	0.005078169576629008	7071.735022252653	0.005477958146499141	0.004792879150975694	0.005477576172543649	0.004964053406367682	0.005078169576629008	7071.734908136483	0.0054779582392684096	3664544347	200.0	0.004792879150975694	0.005477576172543649	0.004964053406367682	0.005078169576629008	7071.735136368823	0.00547795805396067	8	COMPLETE
9	0.001454981170831907	2020-03-12 01:43:21.477333	2020-03-12 02:16:30.054007	2.0263007439247014	64	17	0.0015310396303262301	256	0.9936078111765896	0.0003138194682186466	0.001454981170831907	0.0005705808513066301	0.0009129293620906082	7100.97465194568	0.0011183392262391414	0.0003138194682186466	0.001454981170831907	0.0005705808513066301	0.0009129293620906082	7100.974495035946	0.0011183392377053258	1233001180	150.0	0.0003138194682186466	0.001454981170831907	0.0005705808513066301	0.0009129293620906082	7100.974808855415	0.0011183392147772154	9	COMPLETE
