number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10205992509363296	2020-04-29 05:23:30.946283	2020-04-29 05:25:21.542246	128	17	256	1.013332942062082	0.00046816479400749064	0.10205992509363296	0.026685393258426966	0.05571161048689138	48.89185393258427	0.048441834761910656	0.054307116104868915	0.12078651685393259	0.06132958801498127	0.07350187265917603	46.901685393258425	0.08946415270049447	1786919012	150	0.00046816479400749064	0.08146067415730338	0.010767790262172285	0.0299625468164794	50.88202247191011	0.03925699225353049	0	COMPLETE
1	0.09597378277153558	2020-04-29 05:25:21.575161	2020-04-29 05:41:25.593801	256	25	128	1.006491962870869	0.0	0.09597378277153558	0.019662921348314606	0.050093632958801496	48.54447565543071	0.04486233571522358	0.047752808988764044	0.1203183520599251	0.05383895131086142	0.07069288389513109	46.07911985018727	0.08365285179483144	2324324505	250	0.0	0.07303370786516854	0.0032771535580524347	0.023408239700374533	51.00983146067416	0.03585114549058164	1	COMPLETE
2	0.10018726591760299	2020-04-29 05:41:25.636329	2020-04-29 05:43:39.653573	64	69	512	1.000060258014651	0.0009363295880149813	0.10018726591760299	0.028089887640449437	0.05056179775280899	48.287921348314605	0.04807961525403257	0.03604868913857678	0.11563670411985019	0.0449438202247191	0.0650749063670412	46.850187265917604	0.07395906636829493	4264974955	200	0.0009363295880149813	0.08754681647940075	0.01451310861423221	0.03651685393258427	49.72565543071161	0.04126812400329119	2	COMPLETE
3	0.09878277153558053	2020-04-29 05:43:39.692600	2020-04-29 05:44:59.159814	128	8	256	1.0190786588047578	0.0	0.09878277153558053	0.02153558052434457	0.05196629213483146	49.1816479400749	0.04632455408303327	0.04681647940074907	0.12172284644194757	0.05290262172284644	0.06741573033707865	47.18586142322097	0.08207359194942257	678650308	150	0.0	0.0847378277153558	0.008895131086142321	0.026217228464419477	51.177434456928836	0.037906734394070704	3	COMPLETE
4	0.10393258426966293	2020-04-29 05:44:59.235967	2020-04-29 05:48:38.150771	64	69	128	0.9973612099655726	0.0028089887640449437	0.10393258426966293	0.03089887640449438	0.05664794007490637	48.1500468164794	0.05079674787263438	0.041666666666666664	0.12453183520599251	0.04915730337078652	0.07209737827715355	46.75327715355805	0.07920428113931834	2330030161	200	0.0028089887640449437	0.0950374531835206	0.01638576779026217	0.04073033707865169	49.546816479400746	0.04365473676974804	4	COMPLETE
5	0.09269662921348315	2020-04-29 05:48:38.182793	2020-04-29 05:50:59.308277	128	16	128	1.0121367686796123	0.00046816479400749064	0.09269662921348315	0.020131086142322098	0.046348314606741575	48.88600187265918	0.04513516352509641	0.042134831460674156	0.11329588014981273	0.05196629213483146	0.06601123595505617	46.83239700374532	0.0782176756164346	3383225239	150	0.00046816479400749064	0.07631086142322098	0.009363295880149813	0.024344569288389514	50.93960674157304	0.0371289738594758	5	COMPLETE
6	0.09316479400749064	2020-04-29 05:50:59.333836	2020-04-29 06:21:30.022937	256	96	256	1.0184395817380525	0.0	0.09316479400749064	0.02200374531835206	0.04307116104868914	49.19101123595506	0.04432448124550215	0.03885767790262172	0.125	0.046348314606741575	0.0650749063670412	46.72237827715356	0.07648738220279643	2002134815	150	0.0	0.06741573033707865	0.006086142322097378	0.024812734082397005	51.65964419475655	0.03582464704077958	6	COMPLETE
7	0.09550561797752809	2020-04-29 06:21:30.077060	2020-04-29 06:23:33.913056	64	79	256	1.0103001244329544	0.0009363295880149813	0.09550561797752809	0.02294007490636704	0.04588014981273408	48.76942883895131	0.045400596199538464	0.03417602996254682	0.11470037453183521	0.040262172284644196	0.0599250936329588	47.39513108614232	0.0709283383266603	4046053852	150	0.0009363295880149813	0.08286516853932584	0.007958801498127341	0.030430711610486893	50.1437265917603	0.03897867303299168	7	COMPLETE
8	0.10205992509363296	2020-04-29 06:23:33.940479	2020-04-29 07:07:44.646200	256	66	512	0.9939012219510233	0.00046816479400749064	0.10205992509363296	0.025280898876404494	0.05711610486891386	47.955290262172284	0.04818982341029887	0.056179775280898875	0.125	0.05945692883895131	0.07584269662921349	45.530430711610485	0.0911774438782802	575299614	250	0.00046816479400749064	0.08380149812734082	0.007022471910112359	0.02949438202247191	50.38014981273408	0.038505108148143966	8	COMPLETE
9	0.09363295880149813	2020-04-29 07:07:44.708770	2020-04-29 07:21:27.272531	256	29	128	1.0210238272343388	0.0	0.09363295880149813	0.023876404494382022	0.04868913857677903	49.25561797752809	0.0455393427273439	0.04868913857677903	0.12265917602996254	0.05290262172284644	0.06741573033707865	46.762172284644194	0.08323473235933306	85626359	200	0.0	0.075374531835206	0.008426966292134831	0.027153558052434457	51.749063670411985	0.03648063922818672	9	COMPLETE
10	0.11704119850187265	2020-04-29 07:21:27.293776	2020-04-29 07:29:50.366393	128	35	128	0.9944055259222521	0.00046816479400749064	0.11704119850187265	0.02855805243445693	0.06179775280898876	48.014044943820224	0.05066849173063057	0.05805243445692884	0.149812734082397	0.06367041198501873	0.08052434456928839	45.93398876404494	0.09482719473119902	3139699740	300	0.00046816479400749064	0.0945692883895131	0.009363295880149813	0.03323970037453183	50.09410112359551	0.04054990316634807	10	COMPLETE
