number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
19	0.08239700374531835	2020-03-07 06:17:29.349505	2020-03-07 06:17:40.506080	256	1	0.002426651608950197	0.15903053508245626	256	0.0013033012095088304	1.0060643644162806	0.0	0.08239700374531835	0.019194756554307114	0.03885767790262172	48.552434456928836	0.04211231208432507	0.0	0.08239700374531835	0.019194756554307114	0.03885767790262172	48.552434456928836	0.04211231208432507	3387449823	150	0.0	0.08239700374531835	0.019194756554307114	0.03885767790262172	48.552434456928836	0.04211231208432507	19	COMPLETE
20	0.08895131086142322	2020-03-07 06:17:40.517998	2020-03-07 06:17:49.753970	64	1	0.03234561893703773	0.0825989586231655	512	0.05630080804706987	0.9881077279870429	0.0	0.08895131086142322	0.02153558052434457	0.039794007490636704	47.6933520599251	0.04445856789670298	0.0	0.08895131086142322	0.02153558052434457	0.039794007490636704	47.6933520599251	0.04445856789670298	2623570077	150	0.0	0.08895131086142322	0.02153558052434457	0.039794007490636704	47.6933520599251	0.04445856789670298	20	COMPLETE
21	0.08941947565543071	2020-03-07 06:17:49.764307	2020-03-07 06:18:01.127086	128	1	0.0035305273910284725	0.016055122459771323	256	0.24913078348560677	1.0295567127303935	0.0	0.08941947565543071	0.0149812734082397	0.042134831460674156	49.68211610486891	0.042060955613117415	0.0	0.08941947565543071	0.0149812734082397	0.042134831460674156	49.68211610486891	0.042060955613117415	397753405	150	0.0	0.08941947565543071	0.0149812734082397	0.042134831460674156	49.68211610486891	0.042060955613117415	21	COMPLETE
22	0.10674157303370786	2020-03-07 06:18:01.139114	2020-03-07 06:18:25.292414	64	2	0.0011301319886749639	0.01793867964846405	128	0.006197380053772114	1.003475571612824	0.0	0.10674157303370786	0.024344569288389514	0.04447565543071161	48.40777153558052	0.04594578493731386	0.0	0.10674157303370786	0.024344569288389514	0.04447565543071161	48.40777153558052	0.04594578493731386	3915644321	200	0.0	0.10674157303370786	0.024344569288389514	0.04447565543071161	48.40777153558052	0.04594578493731386	22	COMPLETE
23	0.10533707865168539	2020-03-07 06:18:25.304513	2020-03-07 06:18:42.110221	128	2	0.001064351397369404	0.012958697561902698	128	0.46745563231470844	1.0057180336038216	0.0	0.10533707865168539	0.023408239700374533	0.052434456928838954	48.52059925093633	0.04653505165949955	0.0	0.10533707865168539	0.023408239700374533	0.052434456928838954	48.52059925093633	0.04653505165949955	2494468087	150	0.0	0.10533707865168539	0.023408239700374533	0.052434456928838954	48.52059925093633	0.04653505165949955	23	COMPLETE
24	0.09035580524344569	2020-03-07 06:18:42.121098	2020-03-07 06:18:53.424388	64	1	0.034055251110130635	0.23760556349339643	256	0.01108495956591129	1.0015157465369542	0.0	0.09035580524344569	0.019662921348314606	0.03838951310861423	48.396067415730336	0.042542051415667775	0.0	0.09035580524344569	0.019662921348314606	0.03838951310861423	48.396067415730336	0.042542051415667775	908504	150	0.0	0.09035580524344569	0.019662921348314606	0.03838951310861423	48.396067415730336	0.042542051415667775	24	COMPLETE
25	0.09784644194756555	2020-03-07 06:18:53.436238	2020-03-07 06:19:02.680168	256	2	0.02474907996356317	0.13848268747166328	512	0.19824586662252797	1.004604666385702	0.0	0.09784644194756555	0.021067415730337078	0.040262172284644196	48.51123595505618	0.04371805045985303	0.0	0.09784644194756555	0.021067415730337078	0.040262172284644196	48.51123595505618	0.04371805045985303	3421970413	150	0.0	0.09784644194756555	0.021067415730337078	0.040262172284644196	48.51123595505618	0.04371805045985303	25	COMPLETE
26	0.0950374531835206	2020-03-07 06:19:02.691981	2020-03-07 06:19:11.923584	256	1	0.002013330547885133	0.02105783074432158	512	0.19610483443059448	0.9902476375810941	0.0	0.0950374531835206	0.021067415730337078	0.03885767790262172	47.79307116104869	0.04384478017601707	0.0	0.0950374531835206	0.021067415730337078	0.03885767790262172	47.79307116104869	0.04384478017601707	3521176566	150	0.0	0.0950374531835206	0.021067415730337078	0.03885767790262172	47.79307116104869	0.04384478017601707	26	COMPLETE
27	0.09597378277153558	2020-03-07 06:19:11.935572	2020-03-07 06:19:21.218677	256	1	0.0022718288701994494	0.053452173786588175	512	0.0016662768835800576	1.0301433702902902	0.0	0.09597378277153558	0.025280898876404494	0.04073033707865169	49.6999063670412	0.04365271144521354	0.0	0.09597378277153558	0.025280898876404494	0.04073033707865169	49.6999063670412	0.04365271144521354	2611504658	150	0.0	0.09597378277153558	0.025280898876404494	0.04073033707865169	49.6999063670412	0.04365271144521354	27	COMPLETE
28	0.09597378277153558	2020-03-07 06:19:21.230540	2020-03-07 06:19:32.705466	256	1	0.003100542828977272	0.012052268580342725	256	0.0032159883560444894	1.0146775140918876	0.0	0.09597378277153558	0.018258426966292134	0.041666666666666664	48.94428838951311	0.04297291568782549	0.0	0.09597378277153558	0.018258426966292134	0.041666666666666664	48.94428838951311	0.04297291568782549	1607247089	150	0.0	0.09597378277153558	0.018258426966292134	0.041666666666666664	48.94428838951311	0.04297291568782549	28	COMPLETE
29	0.1793071161048689	2020-03-07 06:19:32.717383	2020-03-07 06:21:22.390887	128	1	0.05003879301734794	0.01603673806044013	128	0.0014064860961182342	0.8363032259913824	0.020599250936329586	0.1793071161048689	0.0552434456928839	0.09129213483146068	40.23244382022472	0.07943543230197785	0.020599250936329586	0.1793071161048689	0.0552434456928839	0.09129213483146068	40.232209737827716	0.07943547152818597	1585752031	750	0.020599250936329586	0.1793071161048689	0.0552434456928839	0.09129213483146068	40.232677902621724	0.07943539357866981	29	COMPLETE
30	0.14700374531835206	2020-03-07 06:21:22.409541	2020-03-07 06:22:21.653027	256	2	0.03978332684563294	0.24295198031911738	256	0.04164042677633736	0.8947956199968785	0.009363295880149813	0.14700374531835206	0.04541198501872659	0.07584269662921349	43.05898876404494	0.06567788743237074	0.009363295880149813	0.14700374531835206	0.04541198501872659	0.07584269662921349	43.05898876404494	0.06567788743237074	679708940	600	0.009363295880149813	0.14700374531835206	0.04541198501872659	0.07584269662921349	43.05898876404494	0.06567788743237074	30	COMPLETE
31	0.17368913857677903	2020-03-07 06:22:21.664962	2020-03-07 06:24:12.359998	256	1	0.028709624020930007	0.017701426922493938	128	0.0031606828189102015	0.8318150191566094	0.02855805243445693	0.17368913857677903	0.0599250936329588	0.08146067415730338	40.04002808988764	0.08334039437013811	0.02855805243445693	0.17368913857677903	0.0599250936329588	0.08146067415730338	40.039794007490634	0.08334049087906288	867372388	750	0.02855805243445693	0.17368913857677903	0.0599250936329588	0.08146067415730338	40.04026217228464	0.08334029979139186	31	COMPLETE
32	0.10346441947565543	2020-03-07 06:24:12.371956	2020-03-07 06:24:21.590698	64	1	0.002884761108988851	0.11545403565804933	512	0.0019154830987115658	1.0013759937398974	0.0	0.10346441947565543	0.024344569288389514	0.04868913857677903	48.30337078651685	0.046112556008776805	0.0	0.10346441947565543	0.024344569288389514	0.04868913857677903	48.30337078651685	0.046112556008776805	499995697	150	0.0	0.10346441947565543	0.024344569288389514	0.04868913857677903	48.30337078651685	0.046112556008776805	32	COMPLETE
33	0.09363295880149813	2020-03-07 06:24:21.602467	2020-03-07 06:24:37.992549	64	1	0.0014784244626043137	0.060890134207330346	128	0.038859333811415854	0.9813787479455887	0.0	0.09363295880149813	0.02200374531835206	0.04073033707865169	47.396067415730336	0.04480050881749814	0.0	0.09363295880149813	0.02200374531835206	0.04073033707865169	47.396067415730336	0.04480050881749814	1498332007	150	0.0	0.09363295880149813	0.02200374531835206	0.04073033707865169	47.396067415730336	0.04480050881749814	33	COMPLETE
34	0.0945692883895131	2020-03-07 06:24:38.004364	2020-03-07 06:24:54.512454	128	1	0.001309125882655281	0.020557855168944195	128	0.05056270146369303	1.0071409227037	0.0	0.0945692883895131	0.021067415730337078	0.039794007490636704	48.566947565543074	0.04380434632367781	0.0	0.0945692883895131	0.021067415730337078	0.039794007490636704	48.566947565543074	0.04380434632367781	542844434	150	0.0	0.0945692883895131	0.021067415730337078	0.039794007490636704	48.566947565543074	0.04380434632367781	34	COMPLETE
35	0.09925093632958802	2020-03-07 06:24:54.524323	2020-03-07 06:25:11.114537	256	1	0.0024032367613397287	0.014118380238842116	128	0.03227246667155391	1.0176056326290224	0.0	0.09925093632958802	0.02200374531835206	0.04447565543071161	49.12312734082397	0.04398320016295632	0.0	0.09925093632958802	0.02200374531835206	0.04447565543071161	49.12312734082397	0.04398320016295632	2958855390	150	0.0	0.09925093632958802	0.02200374531835206	0.04447565543071161	49.12312734082397	0.04398320016295632	35	COMPLETE
36	0.0898876404494382	2020-03-07 06:25:11.126393	2020-03-07 06:25:20.224955	64	1	0.011101936315638794	0.018503675993489045	512	0.001544460039255901	1.0357065268858485	0.0	0.0898876404494382	0.014044943820224719	0.03136704119850187	49.94147940074907	0.04001759579233464	0.0	0.0898876404494382	0.014044943820224719	0.03136704119850187	49.94147940074907	0.04001759579233464	575143598	150	0.0	0.0898876404494382	0.014044943820224719	0.03136704119850187	49.94147940074907	0.04001759579233464	36	COMPLETE
37	0.09691011235955056	2020-03-07 06:25:20.236286	2020-03-07 06:25:52.502193	128	1	0.016466887265441637	0.1261718329964944	128	0.3667811246297243	1.0170022756478676	0.0	0.09691011235955056	0.023408239700374533	0.042134831460674156	49.090823970037455	0.044245297119739936	0.0	0.09691011235955056	0.023408239700374533	0.042134831460674156	49.090823970037455	0.044245297119739936	1518830245	250	0.0	0.09691011235955056	0.023408239700374533	0.042134831460674156	49.090823970037455	0.044245297119739936	37	COMPLETE
38	0.10299625468164794	2020-03-07 06:25:52.514394	2020-03-07 06:26:03.697412	256	1	0.04837842150831664	0.20542458082956788	256	0.003604282424531907	1.0089373799975725	0.0	0.10299625468164794	0.0299625468164794	0.05290262172284644	48.681179775280896	0.047273605195359496	0.0	0.10299625468164794	0.0299625468164794	0.05290262172284644	48.681179775280896	0.047273605195359496	500457222	150	0.0	0.10299625468164794	0.0299625468164794	0.05290262172284644	48.681179775280896	0.047273605195359496	38	COMPLETE
39	0.09737827715355805	2020-03-07 06:26:03.709888	2020-03-07 06:26:12.869924	128	1	0.0021092367838386767	0.10970082055542944	512	0.028078113203123096	1.0139549844183222	0.0	0.09737827715355805	0.028089887640449437	0.046348314606741575	48.95786516853933	0.045697212206801216	0.0	0.09737827715355805	0.028089887640449437	0.046348314606741575	48.95786516853933	0.045697212206801216	1344347872	150	0.0	0.09737827715355805	0.028089887640449437	0.046348314606741575	48.95786516853933	0.045697212206801216	39	COMPLETE
40	0.0950374531835206	2020-03-07 06:26:12.881717	2020-03-07 06:26:21.921277	64	1	0.002359203478729383	0.15395073554195032	512	0.07805510110345608	1.0059374663734648	0.0	0.0950374531835206	0.017322097378277154	0.03838951310861423	48.539794007490634	0.04212297348088919	0.0	0.0950374531835206	0.017322097378277154	0.03838951310861423	48.539794007490634	0.04212297348088919	2894175467	150	0.0	0.0950374531835206	0.017322097378277154	0.03838951310861423	48.539794007490634	0.04212297348088919	40	COMPLETE
41	0.1704119850187266	2020-03-07 06:26:21.931487	2020-03-07 06:28:43.668491	256	2	0.027097671798240092	0.07040423367221192	128	0.011973309643312802	0.840168485204316	0.019194756554307114	0.1704119850187266	0.052434456928838954	0.0800561797752809	40.418305243445694	0.07572355479892492	0.019194756554307114	0.17088014981273408	0.052434456928838954	0.0800561797752809	40.41807116104869	0.07572578415508685	154388163	950	0.019194756554307114	0.1704119850187266	0.052434456928838954	0.0800561797752809	40.418539325842694	0.07572152811150497	41	COMPLETE
42	0.09176029962546817	2020-03-07 06:28:43.680404	2020-03-07 06:28:52.900286	256	1	0.05230796838160533	0.042721540561333225	512	0.022417738635701803	1.024333549546573	0.0	0.09176029962546817	0.025749063670411985	0.047752808988764044	49.453183520599254	0.04392531056290809	0.0	0.09176029962546817	0.025749063670411985	0.047752808988764044	49.453183520599254	0.04392531056290809	2859935611	150	0.0	0.09176029962546817	0.025749063670411985	0.047752808988764044	49.453183520599254	0.04392531056290809	42	COMPLETE
43	0.11563670411985019	2020-03-07 06:28:52.912431	2020-03-07 06:29:40.048335	128	1	0.03780580499346877	0.07319596734583723	128	0.031750353328613326	0.9511070423933925	0.013108614232209739	0.11563670411985019	0.039794007490636704	0.06460674157303371	45.84129213483146	0.06079843647412383	0.013108614232209739	0.11563670411985019	0.039794007490636704	0.06460674157303371	45.84129213483146	0.06079843647412383	105260997	350	0.013108614232209739	0.11563670411985019	0.039794007490636704	0.06460674157303371	45.84129213483146	0.06079843647412383	43	COMPLETE
44	0.08707865168539326	2020-03-07 06:29:40.060197	2020-03-07 06:29:51.317023	64	2	0.005363386381408753	0.025804864464249243	256	0.06867527917098679	1.0300329230213014	0.0	0.08707865168539326	0.02247191011235955	0.03885767790262172	49.68913857677903	0.0421689888084146	0.0	0.08707865168539326	0.02247191011235955	0.03885767790262172	49.68913857677903	0.0421689888084146	973929390	150	0.0	0.08707865168539326	0.02247191011235955	0.03885767790262172	49.68913857677903	0.0421689888084146	44	COMPLETE
45	0.0997191011235955	2020-03-07 06:29:51.328961	2020-03-07 06:30:02.583412	256	2	0.0011259584709384701	0.20453015249701392	256	0.12943381449144262	0.9987453396383268	0.0	0.0997191011235955	0.02153558052434457	0.042134831460674156	48.21324906367041	0.04507224187707699	0.0	0.0997191011235955	0.02153558052434457	0.042134831460674156	48.21301498127341	0.04507240187871541	3521195282	150	0.0	0.0997191011235955	0.02153558052434457	0.042134831460674156	48.21348314606742	0.04507208597804469	45	COMPLETE
46	0.175561797752809	2020-03-07 06:30:02.595567	2020-03-07 06:31:23.012105	256	2	0.08664657482236746	0.022163308070212252	256	0.0931278302541879	0.8258700658487024	0.02153558052434457	0.175561797752809	0.05196629213483146	0.0847378277153558	39.72027153558052	0.07847001226336688	0.02153558052434457	0.175561797752809	0.05196629213483146	0.0847378277153558	39.72003745318352	0.0784710190693755	3534481111	800	0.02153558052434457	0.175561797752809	0.05196629213483146	0.0847378277153558	39.72050561797753	0.07846906838273379	46	COMPLETE
47	0.09691011235955056	2020-03-07 06:31:23.023222	2020-03-07 06:31:32.001218	64	1	0.0016898712770287	0.04741698298692923	512	0.004397328467981946	0.9998949497139381	0.0	0.09691011235955056	0.02294007490636704	0.042134831460674156	48.27762172284644	0.04485125689827139	0.0	0.09691011235955056	0.02294007490636704	0.042134831460674156	48.27762172284644	0.04485125689827139	4049298380	150	0.0	0.09691011235955056	0.02294007490636704	0.042134831460674156	48.27762172284644	0.04485125689827139	47	COMPLETE
48	0.09129213483146068	2020-03-07 06:31:32.013129	2020-03-07 06:31:41.162928	64	1	0.002358487674967803	0.014690673845190311	512	0.1730252765247238	1.019796464470135	0.0	0.09129213483146068	0.02247191011235955	0.041666666666666664	49.21910112359551	0.042838013290628814	0.0	0.09129213483146068	0.02247191011235955	0.041666666666666664	49.21910112359551	0.042838013290628814	982766763	150	0.0	0.09129213483146068	0.02247191011235955	0.041666666666666664	49.21910112359551	0.042838013290628814	48	COMPLETE
49	0.10955056179775281	2020-03-07 06:31:41.174690	2020-03-07 06:32:04.967268	128	1	0.006419215748655236	0.2514817160972972	128	0.03756468114262275	0.9913269761314943	0.0	0.10955056179775281	0.026217228464419477	0.04915730337078652	47.79588014981273	0.04798561470366679	0.0	0.10955056179775281	0.026217228464419477	0.04915730337078652	47.79588014981273	0.04798561470366679	2598517466	200	0.0	0.10955056179775281	0.026217228464419477	0.04915730337078652	47.79588014981273	0.04798561470366679	49	COMPLETE
50	0.10159176029962547	2020-03-07 06:32:04.979390	2020-03-07 06:32:21.598820	64	1	0.022512918929114365	0.027300429114970604	128	0.1010255220836494	0.984220266516568	0.0	0.10159176029962547	0.025749063670411985	0.042134831460674156	47.61001872659176	0.04650644384738967	0.0	0.10159176029962547	0.025749063670411985	0.042134831460674156	47.61001872659176	0.04650644384738967	2340890991	150	0.0	0.10159176029962547	0.025749063670411985	0.042134831460674156	47.61001872659176	0.04650644384738967	50	COMPLETE
51	0.09176029962546817	2020-03-07 06:32:21.610868	2020-03-07 06:32:33.052339	128	1	0.0037518350098998603	0.12449467014594552	256	0.010068198841010696	1.011032316884312	0.0	0.09176029962546817	0.01638576779026217	0.039794007490636704	48.83426966292135	0.042165442581283304	0.0	0.09176029962546817	0.01638576779026217	0.039794007490636704	48.83426966292135	0.042165442581283304	3239404349	150	0.0	0.09176029962546817	0.01638576779026217	0.039794007490636704	48.83426966292135	0.042165442581283304	51	COMPLETE
52	0.0950374531835206	2020-03-07 06:32:33.065342	2020-03-07 06:33:05.518592	128	2	0.010796105524546679	0.05761259540500601	256	0.05063293531564731	1.00713886321463	0.0	0.0950374531835206	0.021067415730337078	0.03698501872659176	48.559925093632955	0.043404284380406506	0.0	0.0950374531835206	0.021067415730337078	0.03698501872659176	48.559925093632955	0.043404284380406506	2287080422	350	0.0	0.0950374531835206	0.021067415730337078	0.03698501872659176	48.559925093632955	0.043404284380406506	52	COMPLETE
