number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.23548689138576778	2020-03-07 00:19:49.286132	2020-03-07 00:21:25.056911	128	2	0.007092214817349854	0.23044889924519488	512	0.029752400102481084	0.6296974546310914	0.028089887640449437	0.23548689138576778	0.07350187265917603	0.1203183520599251	29.950374531835205	0.10089834870732016	0.028089887640449437	0.23548689138576778	0.07350187265917603	0.1203183520599251	29.950374531835205	0.10089834870732016	2908877894	600.0	0.028089887640449437	0.23548689138576778	0.07350187265917603	0.1203183520599251	29.950374531835205	0.10089834870732016	0	COMPLETE
1	0.48829588014981273	2020-03-07 00:21:25.075306	2020-03-07 00:25:23.725009	64	2	0.0015660456119686043	0.03188261872937505	128	0.18123847976397783	0.3958743208215296	0.12078651685393259	0.48829588014981273	0.2598314606741573	0.3450374531835206	18.77949438202247	0.24020462007498294	0.12078651685393259	0.48829588014981273	0.2598314606741573	0.3450374531835206	18.77949438202247	0.24020462007498294	2284726500	850.0	0.12078651685393259	0.48829588014981273	0.2598314606741573	0.3450374531835206	18.77949438202247	0.24020462007498294	1	COMPLETE
2	0.2345505617977528	2020-03-07 00:25:23.742931	2020-03-07 00:25:50.543449	256	1	0.01893205087967451	0.04557123004252539	512	0.018849566911937784	0.627521341306433	0.02855805243445693	0.2345505617977528	0.07069288389513109	0.11844569288389513	29.826544943820224	0.1008469561551565	0.02855805243445693	0.2345505617977528	0.07069288389513109	0.11844569288389513	29.82631086142322	0.10084700496808467	4261580410	200.0	0.02855805243445693	0.2345505617977528	0.07069288389513109	0.11844569288389513	29.826779026217228	0.10084690803955589	2	COMPLETE
3	0.19756554307116106	2020-03-07 00:25:50.555326	2020-03-07 00:26:22.645196	256	1	0.06794891269565963	0.051655815298425715	256	0.005163479340360659	0.7160124830859765	0.019194756554307114	0.19756554307116106	0.06835205992509363	0.10346441947565543	34.17696629213483	0.08812287859328016	0.019194756554307114	0.19756554307116106	0.06835205992509363	0.10346441947565543	34.17696629213483	0.08812287859328016	2080241599	200.0	0.019194756554307114	0.19756554307116106	0.06835205992509363	0.10346441947565543	34.17696629213483	0.08812287859328016	3	COMPLETE
4	0.2542134831460674	2020-03-07 00:26:22.657181	2020-03-07 00:27:56.880240	256	1	0.0011202505154867602	0.07196160035537444	256	0.5450282234645896	0.6048107833570141	0.03417602996254682	0.2542134831460674	0.07677902621722846	0.13249063670411984	28.75117041198502	0.10821183050257843	0.03417602996254682	0.2546816479400749	0.07677902621722846	0.13249063670411984	28.750468164794007	0.10821707128512253	2338933804	500.0	0.03417602996254682	0.2542134831460674	0.07677902621722846	0.13249063670411984	28.75187265917603	0.10820707529004325	4	COMPLETE
5	0.5098314606741573	2020-03-07 00:27:56.892384	2020-03-07 00:31:14.290146	64	1	0.0025052226283553414	0.015290504187225405	128	0.019987159275601348	0.36895356739414265	0.1100187265917603	0.5098314606741573	0.26591760299625467	0.3586142322097378	17.448970037453183	0.23969474199520605	0.1100187265917603	0.5098314606741573	0.26591760299625467	0.3586142322097378	17.448970037453183	0.23969474199520605	2884289640	700.0	0.1100187265917603	0.5098314606741573	0.26591760299625467	0.3586142322097378	17.448970037453183	0.23969474199520605	5	COMPLETE
6	0.22846441947565543	2020-03-07 00:31:14.308422	2020-03-07 00:31:56.038471	64	1	0.016840532280469736	0.24468056529154306	512	0.0011687619824393863	0.6391989297306772	0.02247191011235955	0.22846441947565543	0.07443820224719101	0.11704119850187265	30.419475655430713	0.09602284881852333	0.02247191011235955	0.22846441947565543	0.07443820224719101	0.11704119850187265	30.419475655430713	0.09602284881852333	865907388	300.0	0.02247191011235955	0.22846441947565543	0.07443820224719101	0.11704119850187265	30.419475655430713	0.09602284881852333	6	COMPLETE
7	0.24672284644194756	2020-03-07 00:31:56.049454	2020-03-07 00:34:26.767216	64	1	0.0013019081480068677	0.14006098425716776	128	0.05087910371030116	0.6163396850631185	0.02855805243445693	0.24672284644194756	0.08192883895131087	0.1301498127340824	29.282771535580526	0.10455373821192329	0.02855805243445693	0.24672284644194756	0.08192883895131087	0.1301498127340824	29.282771535580526	0.10455373821192329	3248399261	550.0	0.02855805243445693	0.24672284644194756	0.08192883895131087	0.1301498127340824	29.282771535580526	0.10455373821192329	7	COMPLETE
8	0.23314606741573032	2020-03-07 00:34:26.779182	2020-03-07 00:34:51.863595	256	1	0.031068613428175813	0.05397585800315885	512	0.14687558647773669	0.6260008053149512	0.028089887640449437	0.23314606741573032	0.07162921348314606	0.11844569288389513	29.785112359550563	0.09969223031746029	0.028089887640449437	0.23314606741573032	0.07162921348314606	0.11844569288389513	29.785112359550563	0.09969223031746029	4058227844	200.0	0.028089887640449437	0.23314606741573032	0.07162921348314606	0.11844569288389513	29.785112359550563	0.09969223031746029	8	COMPLETE
9	0.2401685393258427	2020-03-07 00:34:51.875528	2020-03-07 00:35:54.387452	256	2	0.007338768770264426	0.08068472464858417	128	0.03428991232234829	0.6226552970173738	0.028089887640449437	0.2401685393258427	0.07350187265917603	0.12453183520599251	29.606507490636705	0.10121853570589845	0.028089887640449437	0.2401685393258427	0.07350187265917603	0.12453183520599251	29.6062734082397	0.10121896879081427	2152972266	250.0	0.028089887640449437	0.2401685393258427	0.07350187265917603	0.12453183520599251	29.60674157303371	0.10121812066618745	9	COMPLETE
