number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1104868913857678	2020-04-02 18:21:11.034351	2020-04-02 18:22:01.948204	0.28648143196475706	0.135185847201418	0.15883961553719575	128	64	0.04889235453095465	256	0.06459852661021287	0.9891321585480515	0.008426966292134831	0.1104868913857678	0.02855805243445693	0.050093632958801496	47.63951310861423	0.0532306810320386	0.008426966292134831	0.1104868913857678	0.02855805243445693	0.050093632958801496	47.63951310861423	0.0532306810320386	3431273891	200	0.008426966292134831	0.1104868913857678	0.02855805243445693	0.050093632958801496	47.63951310861423	0.0532306810320386	0	COMPLETE
1	0.975187265917603	2020-04-02 18:22:02.011776	2020-04-02 18:23:20.001453	0.1166831307089919	0.39848330545895966	0.1654510592673232	128	64	0.007327654693108908	256	0.7148030353622917	0.05470568082933681	0.5323033707865169	0.975187265917603	0.8810861423220974	0.9485018726591761	2.6254681647940075	0.7114900627180415	0.5323033707865169	0.975187265917603	0.8810861423220974	0.9485018726591761	2.6254681647940075	0.7114900627180415	591252455	300	0.5323033707865169	0.975187265917603	0.8810861423220974	0.9485018726591761	2.6254681647940075	0.7114900627180415	1	COMPLETE
2	0.9681647940074907	2020-04-02 18:23:20.069890	2020-04-02 18:24:29.326107	0.4083773969109805	0.1864622773909985	0.19999847134594073	128	128	0.0035411634929946464	128	0.0018114277145942794	0.06357959807023741	0.5149812734082397	0.9681647940074907	0.826310861423221	0.9176029962546817	3.059925093632959	0.6851582006780933	0.5149812734082397	0.9681647940074907	0.826310861423221	0.9176029962546817	3.059925093632959	0.6851582006780933	3574422329	200	0.5149812734082397	0.9681647940074907	0.826310861423221	0.9176029962546817	3.059925093632959	0.6851582006780933	2	COMPLETE
3	0.9625468164794008	2020-04-02 18:24:29.369260	2020-04-02 18:25:29.433733	0.35670575467034826	0.3118585610131377	0.10704918139474283	64	128	0.02309201184514306	512	0.007436579199563536	0.06439708393286872	0.4887640449438202	0.9625468164794008	0.8132022471910112	0.9073033707865169	3.097378277153558	0.6636098160858594	0.4887640449438202	0.9625468164794008	0.8132022471910112	0.9073033707865169	3.097378277153558	0.6636098160858594	3274707278	300	0.4887640449438202	0.9625468164794008	0.8132022471910112	0.9073033707865169	3.097378277153558	0.6636098160858594	3	COMPLETE
4	0.976123595505618	2020-04-02 18:25:29.475965	2020-04-02 18:27:13.640962	0.3016365777601762	0.3224161432547737	0.3053539659582598	128	128	0.002296404868461444	256	0.0035657667361149053	0.057279046250800235	0.545880149812734	0.976123595505618	0.8675093632958801	0.9382022471910112	2.7537453183520597	0.7131417825223341	0.545880149812734	0.976123595505618	0.8675093632958801	0.9382022471910112	2.7537453183520597	0.7131417825223341	980454084	300	0.545880149812734	0.976123595505618	0.8675093632958801	0.9382022471910112	2.7537453183520597	0.7131417825223341	4	COMPLETE
5	0.09784644194756555	2020-04-02 18:27:13.707870	2020-04-02 18:28:18.301363	0.24167004609058163	0.13470000901792709	0.3249676150402184	128	128	0.02891609449870133	256	0.3292963086155779	1.0141372508081619	0.012172284644194757	0.09784644194756555	0.03323970037453183	0.054307116104868915	48.927434456928836	0.05402416444614706	0.012172284644194757	0.09784644194756555	0.03323970037453183	0.054307116104868915	48.927434456928836	0.05402416444614706	1065669117	200	0.012172284644194757	0.09784644194756555	0.03323970037453183	0.054307116104868915	48.927434456928836	0.05402416444614706	5	COMPLETE
6	0.41713483146067415	2020-04-02 18:28:18.343864	2020-04-02 18:32:14.085081	0.45875707670547333	0.3093236683221168	0.18404736255062565	256	128	0.015609746754246062	256	0.01632988462586245	0.5275022825801724	0.10205992509363296	0.41713483146067415	0.24578651685393257	0.3160112359550562	25.64887640449438	0.21422323124463766	0.10205992509363296	0.41713483146067415	0.24578651685393257	0.3160112359550562	25.64887640449438	0.21422323124463766	4054346545	250	0.10205992509363296	0.41713483146067415	0.24578651685393257	0.3160112359550562	25.64887640449438	0.21422323124463766	6	COMPLETE
7	0.9508426966292135	2020-04-02 18:32:14.126985	2020-04-02 18:34:12.038376	0.2712277337412873	0.3311386468137932	0.4599265402847832	64	256	0.012650796054606285	128	0.021928700856715125	0.07162769756555445	0.4559925093632959	0.9508426966292135	0.7734082397003745	0.8773408239700374	3.4616104868913857	0.6343262399693979	0.4559925093632959	0.9508426966292135	0.7734082397003745	0.8773408239700374	3.4616104868913857	0.6343262399693979	1953666173	400	0.4559925093632959	0.9508426966292135	0.7734082397003745	0.8773408239700374	3.4616104868913857	0.6343262399693979	7	COMPLETE
8	0.11282771535580524	2020-04-02 18:34:12.102078	2020-04-02 18:35:23.029281	0.4934224832869346	0.3464118095298704	0.11849356511272556	64	128	0.05823256864921092	128	0.012541307768265788	1.0076459727148885	0.011704119850187267	0.11282771535580524	0.032303370786516857	0.05337078651685393	48.66947565543071	0.05570917663504227	0.011704119850187267	0.11282771535580524	0.032303370786516857	0.05337078651685393	48.66947565543071	0.05570917663504227	2630350514	300	0.011704119850187267	0.11282771535580524	0.032303370786516857	0.05337078651685393	48.66947565543071	0.05570917663504227	8	COMPLETE
9	0.9442883895131086	2020-04-02 18:35:23.092258	2020-04-02 18:38:06.052721	0.11694497516149815	0.1338939633786533	0.40371373015789624	256	128	0.0037421655830627296	512	0.005171902978889606	0.07822320740652525	0.5004681647940075	0.9442883895131086	0.8146067415730337	0.8941947565543071	3.75561797752809	0.6673576667772625	0.5004681647940075	0.9442883895131086	0.8146067415730337	0.8941947565543071	3.75561797752809	0.6673576667772625	2998845653	200	0.5004681647940075	0.9442883895131086	0.8146067415730337	0.8941947565543071	3.75561797752809	0.6673576667772625	9	COMPLETE
