number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.923689138576779	2020-04-13 12:19:47.900809	2020-04-13 12:23:21.418099	3.598115634698659	64	51	512	0.09212056535631	0.3848314606741573	0.923689138576779	0.7186329588014981	0.8356741573033708	4.484550561797753	0.5762734383070475	0.3848314606741573	0.923689138576779	0.7186329588014981	0.8356741573033708	4.484550561797753	0.5762734383070475	2204676459	500	0.3848314606741573	0.923689138576779	0.7186329588014981	0.8356741573033708	4.484550561797753	0.5762734383070475	0	COMPLETE
1	0.37265917602996257	2020-04-13 12:23:21.484258	2020-04-13 12:34:57.465472	5.248993057499536	256	56	256	0.5283659144883718	0.048220973782771535	0.37265917602996257	0.14934456928838952	0.22612359550561797	25.640917602996254	0.15082505790227863	0.048220973782771535	0.37265917602996257	0.14934456928838952	0.22612359550561797	25.640917602996254	0.15082505790227863	3376419122	200	0.048220973782771535	0.37265917602996257	0.14934456928838952	0.22612359550561797	25.640917602996254	0.15082505790227863	1	COMPLETE
2	0.7485955056179775	2020-04-13 12:34:57.509661	2020-04-13 12:40:55.832973	5.0668628734275405	128	86	512	0.18642656716312306	0.2200374531835206	0.7485955056179775	0.4508426966292135	0.5823970037453183	9.087078651685394	0.38517118318723215	0.2200374531835206	0.7485955056179775	0.4508426966292135	0.5823970037453183	9.087078651685394	0.38517118318723215	1984652693	300	0.2200374531835206	0.7485955056179775	0.4508426966292135	0.5823970037453183	9.087078651685394	0.38517118318723215	2	COMPLETE
3	0.5304307116104869	2020-04-13 12:40:55.878866	2020-04-13 12:46:23.277691	0.5555430712574966	128	92	128	0.3514750592108844	0.0898876404494382	0.5304307116104869	0.2448501872659176	0.35767790262172283	17.075842696629213	0.22354065881664428	0.0898876404494382	0.5304307116104869	0.2448501872659176	0.35767790262172283	17.075842696629213	0.22354065881664428	3197507167	200	0.0898876404494382	0.5304307116104869	0.2448501872659176	0.35767790262172283	17.075842696629213	0.22354065881664428	3	COMPLETE
4	0.9030898876404494	2020-04-13 12:46:23.338977	2020-04-13 12:49:59.578291	2.487936311014943	64	50	128	0.10123941245269072	0.3801498127340824	0.9030898876404494	0.7092696629213483	0.8206928838951311	4.931647940074907	0.5658529355358044	0.3801498127340824	0.9030898876404494	0.7092696629213483	0.8206928838951311	4.931647940074907	0.5658529355358044	3977910505	250	0.3801498127340824	0.9030898876404494	0.7092696629213483	0.8206928838951311	4.931647940074907	0.5658529355358044	4	COMPLETE
5	0.9316479400749064	2020-04-13 12:49:59.599301	2020-04-13 12:51:55.073406	5.569850333420147	64	17	512	0.09110848845003612	0.39747191011235955	0.9316479400749064	0.7073970037453183	0.8384831460674157	4.428370786516854	0.5803386272385709	0.39747191011235955	0.9316479400749064	0.7073970037453183	0.8384831460674157	4.428370786516854	0.5803386272385709	4162367885	400	0.39747191011235955	0.9316479400749064	0.7073970037453183	0.8384831460674157	4.428370786516854	0.5803386272385709	5	COMPLETE
6	0.22893258426966293	2020-04-13 12:51:55.104490	2020-04-13 13:04:39.312024	6.319905932567728	256	76	128	0.6903395668641849	0.020131086142322098	0.22893258426966293	0.06554307116104868	0.11891385767790262	33.397940074906366	0.09256178652550454	0.020131086142322098	0.22893258426966293	0.06554307116104868	0.11891385767790262	33.397940074906366	0.09256178652550454	1581186883	200	0.020131086142322098	0.22893258426966293	0.06554307116104868	0.11891385767790262	33.397940074906366	0.09256178652550454	6	COMPLETE
7	0.3684456928838951	2020-04-13 13:04:39.355521	2020-04-13 13:17:37.720963	2.690644807678808	256	66	256	0.529510843318151	0.0449438202247191	0.3684456928838951	0.14559925093632958	0.2209737827715356	25.72425093632959	0.1474087243322	0.0449438202247191	0.3684456928838951	0.14559925093632958	0.2209737827715356	25.72425093632959	0.1474087243322	3581539337	200	0.0449438202247191	0.3684456928838951	0.14559925093632958	0.2209737827715356	25.72425093632959	0.1474087243322	7	COMPLETE
8	0.9232209737827716	2020-04-13 13:17:37.742189	2020-04-13 13:19:29.516945	3.8652926023158463	64	10	512	0.09157226311761453	0.3707865168539326	0.9232209737827716	0.6961610486891385	0.8089887640449438	4.465823970037453	0.5601687497737549	0.3707865168539326	0.9232209737827716	0.6961610486891385	0.8089887640449438	4.465823970037453	0.5601687497737549	2224710790	450	0.3707865168539326	0.9232209737827716	0.6961610486891385	0.8089887640449438	4.465823970037453	0.5601687497737549	8	COMPLETE
9	0.9068352059925093	2020-04-13 13:19:29.596661	2020-04-13 13:23:30.887941	5.263798392894099	64	80	128	0.10295705487585385	0.3651685393258427	0.9068352059925093	0.6741573033707865	0.7991573033707865	5.008895131086143	0.5483226002182365	0.3651685393258427	0.9068352059925093	0.6741573033707865	0.7991573033707865	5.008895131086143	0.5483226002182365	2728320193	250	0.3651685393258427	0.9068352059925093	0.6741573033707865	0.7991573033707865	5.008895131086143	0.5483226002182365	9	COMPLETE
10	0.8843632958801498	2020-04-13 13:23:30.926555	2020-04-13 13:26:27.088742	9.687464636739476	64	74	128	0.11597583844929878	0.3398876404494382	0.8843632958801498	0.6404494382022472	0.7612359550561798	5.642322097378277	0.5216051735005449	0.3398876404494382	0.8843632958801498	0.6404494382022472	0.7612359550561798	5.642322097378277	0.5216051735005449	2319595380	200	0.3398876404494382	0.8843632958801498	0.6404494382022472	0.7612359550561798	5.642322097378277	0.5216051735005449	10	COMPLETE
11	0.8806179775280899	2020-04-13 13:26:27.115663	2020-04-13 13:29:44.601705	9.187234594529212	64	50	128	0.11760910955948357	0.3300561797752809	0.8806179775280899	0.6184456928838952	0.7602996254681648	5.72191011235955	0.5102507590577523	0.3300561797752809	0.8806179775280899	0.6184456928838952	0.7602996254681648	5.72191011235955	0.5102507590577523	3331820450	250	0.3300561797752809	0.8806179775280899	0.6184456928838952	0.7602996254681648	5.72191011235955	0.5102507590577523	11	COMPLETE
12	0.25187265917602997	2020-04-13 13:29:44.625515	2020-04-13 13:41:06.589770	4.900044393650344	256	67	128	0.6632693804624361	0.02200374531835206	0.25187265917602997	0.07162921348314606	0.12874531835205993	32.13061797752809	0.09761259263168938	0.02200374531835206	0.25187265917602997	0.07162921348314606	0.12874531835205993	32.13061797752809	0.09761259263168938	2346964998	200	0.02200374531835206	0.25187265917602997	0.07162921348314606	0.12874531835205993	32.13061797752809	0.09761259263168938	12	COMPLETE
13	0.900749063670412	2020-04-13 13:41:06.616488	2020-04-13 13:45:28.148421	1.7323382120865336	64	30	128	0.10324027148434677	0.3707865168539326	0.900749063670412	0.6905430711610487	0.8075842696629213	5.015917602996255	0.5571228130008188	0.3707865168539326	0.900749063670412	0.6905430711610487	0.8075842696629213	5.015917602996255	0.5571228130008188	1253721248	350	0.3707865168539326	0.900749063670412	0.6905430711610487	0.8075842696629213	5.015917602996255	0.5571228130008188	13	COMPLETE
14	0.38436329588014984	2020-04-13 13:45:28.175558	2020-04-13 14:02:08.997160	7.900441175265719	256	90	256	0.523695563355963	0.04541198501872659	0.38436329588014984	0.14138576779026218	0.23127340823970038	25.435861423220974	0.1487788955116309	0.04541198501872659	0.38436329588014984	0.14138576779026218	0.23127340823970038	25.435861423220974	0.1487788955116309	2531784906	200	0.04541198501872659	0.38436329588014984	0.14138576779026218	0.23127340823970038	25.435861423220974	0.1487788955116309	14	COMPLETE
15	0.9316479400749064	2020-04-13 14:02:09.021401	2020-04-13 14:06:50.798430	1.1613723610515612	64	90	512	0.08763692975096572	0.37453183520599254	0.9316479400749064	0.6928838951310862	0.825374531835206	4.243913857677903	0.5642940128248274	0.37453183520599254	0.9316479400749064	0.6928838951310862	0.825374531835206	4.243913857677903	0.5642940128248274	3138712521	500	0.37453183520599254	0.9316479400749064	0.6928838951310862	0.825374531835206	4.243913857677903	0.5642940128248274	15	COMPLETE
16	0.9185393258426966	2020-04-13 14:06:50.825320	2020-04-13 14:10:36.856648	0.6086422663223103	64	34	256	0.09456502806747591	0.37734082397003743	0.9185393258426966	0.6970973782771536	0.8216292134831461	4.602996254681648	0.565725210991385	0.37734082397003743	0.9185393258426966	0.6970973782771536	0.8216292134831461	4.602996254681648	0.565725210991385	1002062354	450	0.37734082397003743	0.9185393258426966	0.6970973782771536	0.8216292134831461	4.602996254681648	0.565725210991385	16	COMPLETE
17	0.9218164794007491	2020-04-13 14:10:36.878896	2020-04-13 14:15:47.133469	2.6473764612300505	64	70	512	0.08940482769712582	0.40636704119850187	0.9218164794007491	0.7354868913857678	0.8352059925093633	4.355805243445693	0.590355684234998	0.40636704119850187	0.9218164794007491	0.7354868913857678	0.8352059925093633	4.355805243445693	0.590355684234998	2682234165	600	0.40636704119850187	0.9218164794007491	0.7354868913857678	0.8352059925093633	4.355805243445693	0.590355684234998	17	COMPLETE
18	0.6900749063670412	2020-04-13 14:15:47.160120	2020-04-13 14:18:16.156060	9.052455995736855	128	40	256	0.22547084346591506	0.15917602996254682	0.6900749063670412	0.3698501872659176	0.5079588014981273	10.988295880149813	0.3226989452802969	0.15917602996254682	0.6900749063670412	0.3698501872659176	0.5079588014981273	10.988295880149813	0.3226989452802969	1907508065	200	0.15917602996254682	0.6900749063670412	0.3698501872659176	0.5079588014981273	10.988295880149813	0.3226989452802969	18	COMPLETE
19	0.5997191011235955	2020-04-13 14:18:16.182971	2020-04-13 14:21:06.972361	4.000553197375893	128	29	128	0.29818910154712835	0.12078651685393259	0.5997191011235955	0.2897940074906367	0.4133895131086142	14.534176029962547	0.26433107433756287	0.12078651685393259	0.5997191011235955	0.2897940074906367	0.4133895131086142	14.534176029962547	0.26433107433756287	2721921589	200	0.12078651685393259	0.5997191011235955	0.2897940074906367	0.4133895131086142	14.534176029962547	0.26433107433756287	19	COMPLETE
20	0.9250936329588015	2020-04-13 14:21:06.994868	2020-04-13 14:26:26.703046	4.627584180274056	64	92	512	0.09037667573848215	0.397940074906367	0.9250936329588015	0.7289325842696629	0.8366104868913857	4.3927902621722845	0.5841815848215878	0.397940074906367	0.9250936329588015	0.7289325842696629	0.8366104868913857	4.3927902621722845	0.5841815848215878	1614766687	550	0.397940074906367	0.9250936329588015	0.7289325842696629	0.8366104868913857	4.3927902621722845	0.5841815848215878	20	COMPLETE
21	0.9222846441947565	2020-04-13 14:26:26.729913	2020-04-13 14:28:28.440879	8.916172549809733	64	14	512	0.0954931187051024	0.37874531835205993	0.9222846441947565	0.702247191011236	0.8211610486891385	4.64185393258427	0.5653363874315693	0.37874531835205993	0.9222846441947565	0.702247191011236	0.8211610486891385	4.64185393258427	0.5653363874315693	1491878539	450	0.37874531835205993	0.9222846441947565	0.702247191011236	0.8211610486891385	4.64185393258427	0.5653363874315693	21	COMPLETE
22	0.37312734082397003	2020-04-13 14:28:28.487716	2020-04-13 14:34:48.503058	8.2731694893023	256	37	256	0.5139029173281616	0.04962546816479401	0.37312734082397003	0.14653558052434457	0.22940074906367042	24.978932584269664	0.15164696765394534	0.04962546816479401	0.37312734082397003	0.14653558052434457	0.22940074906367042	24.978932584269664	0.15164696765394534	3624983968	200	0.04962546816479401	0.37312734082397003	0.14653558052434457	0.22940074906367042	24.978932584269664	0.15164696765394534	22	COMPLETE
23	0.44756554307116103	2020-04-13 14:34:48.524091	2020-04-13 14:51:35.714406	7.784223267121429	256	90	512	0.4509481397467885	0.07584269662921349	0.44756554307116103	0.20880149812734083	0.2982209737827715	21.9873595505618	0.19459999184092971	0.07584269662921349	0.44756554307116103	0.20880149812734083	0.2982209737827715	21.9873595505618	0.19459999184092971	2462213821	200	0.07584269662921349	0.44756554307116103	0.20880149812734083	0.2982209737827715	21.9873595505618	0.19459999184092971	23	COMPLETE
