number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
22	0.9634831460674157	2020-05-14 20:10:21.711247	2020-05-14 20:14:15.334779	64	0.3609776204110487	0.08590056675182511	37	0.2718188548354374	128	0.008862689436976202	0.062103677861050664	0.49625468164794007	0.9634831460674157	0.8286516853932584	0.9058988764044944	2.9962546816479403	0.6741994166468175	0.49625468164794007	0.9634831460674157	0.8286516853932584	0.9058988764044944	2.9962546816479403	0.6741994166468175	913781787	950.0	0.49625468164794007	0.9634831460674157	0.8286516853932584	0.9058988764044944	2.9962546816479403	0.6741994166468175	22	COMPLETE
23	0.9082397003745318	2020-05-14 20:14:15.361859	2020-05-14 20:17:18.548991	64	0.03268228645616167	0.3726235214296112	42	0.20573302268360627	256	0.49152469314398617	0.09220674480241811	0.3703183520599251	0.9082397003745318	0.6577715355805244	0.778558052434457	4.447097378277154	0.5479586064589578	0.3703183520599251	0.9082397003745318	0.6577715355805244	0.778558052434457	4.447097378277154	0.5479586064589578	1131290167		0.3703183520599251	0.9082397003745318	0.6577715355805244	0.778558052434457	4.447097378277154	0.5479586064589578	23	COMPLETE
24	0.9611423220973783	2020-05-14 20:17:18.594865	2020-05-14 20:19:31.857061	256	0.29959456739336465	0.15037799731414092	60	0.4029565469131577	128	0.035410329625671005	0.06403462400778515	0.49859550561797755	0.9611423220973783	0.8160112359550562	0.9021535580524345	3.081460674157303	0.6705904250450287	0.49859550561797755	0.9611423220973783	0.8160112359550562	0.9021535580524345	3.081460674157303	0.6705904250450287	2067027078	550.0	0.49859550561797755	0.9611423220973783	0.8160112359550562	0.9021535580524345	3.081460674157303	0.6705904250450287	24	COMPLETE
25	0.9129213483146067	2020-05-14 20:19:31.884211	2020-05-14 20:21:57.050002	64	0.4789420246344848	0.331142133408464	22	0.12462542480219152	512	0.006187165537787974	0.08949476497139684	0.3539325842696629	0.9129213483146067	0.6573033707865169	0.7865168539325843	4.308988764044944	0.5408701223623466	0.3539325842696629	0.9129213483146067	0.6573033707865169	0.7865168539325843	4.308988764044944	0.5408701223623466	3902250516		0.3539325842696629	0.9129213483146067	0.6573033707865169	0.7865168539325843	4.308988764044944	0.5408701223623466	25	COMPLETE
26	0.9536516853932584	2020-05-14 20:21:57.096044	2020-05-14 20:24:09.628755	128	0.3143698713171746	0.0817578615147172	33	0.026754000620930307	128	0.0011331676833542144	0.07169728040039428	0.4691011235955056	0.9536516853932584	0.7883895131086143	0.8895131086142322	3.452247191011236	0.6460124032199259	0.4691011235955056	0.9536516853932584	0.7883895131086143	0.8895131086142322	3.452247191011236	0.6460124032199259	3501014855	550.0	0.4691011235955056	0.9536516853932584	0.7883895131086143	0.8895131086142322	3.452247191011236	0.6460124032199259	26	COMPLETE
27	0.9489700374531835	2020-05-14 20:24:09.663574	2020-05-14 20:26:11.011776	256	0.057544056545557054	0.4648073821973411	47	0.3030257688939476	128	0.01491026889786834	0.06853532285537668	0.46441947565543074	0.9489700374531835	0.7982209737827716	0.8904494382022472	3.3029026217228465	0.6457982115626629	0.46441947565543074	0.9489700374531835	0.7982209737827716	0.8904494382022472	3.3029026217228465	0.6457982115626629	1182610302	500.0	0.46441947565543074	0.9489700374531835	0.7982209737827716	0.8904494382022472	3.3029026217228465	0.6457982115626629	27	COMPLETE
28	0.9592696629213483	2020-05-14 20:26:11.048957	2020-05-14 20:29:29.317899	64	0.27254594209064703	0.09887015543158728	28	0.18182620573825792	128	0.004094489702271628	0.06580893633440695	0.48174157303370785	0.9592696629213483	0.8206928838951311	0.8965355805243446	3.167134831460674	0.6636990153853165	0.48174157303370785	0.9592696629213483	0.8206928838951311	0.8965355805243446	3.167134831460674	0.6636990153853165	457634015	800.0	0.48174157303370785	0.9592696629213483	0.8206928838951311	0.8965355805243446	3.167134831460674	0.6636990153853165	28	COMPLETE
29	0.9288389513108615	2020-05-14 20:29:29.337945	2020-05-14 20:31:07.264279	256	0.4562154721369217	0.30643765436213943	19	0.21517195165657665	512	0.07145278184552563	0.07777871554874385	0.4241573033707865	0.9288389513108615	0.7354868913857678	0.850187265917603	3.7448501872659175	0.6035354419543257	0.4241573033707865	0.9288389513108615	0.7354868913857678	0.850187265917603	3.7448501872659175	0.6035354419543257	356446991	700.0	0.4241573033707865	0.9288389513108615	0.7354868913857678	0.850187265917603	3.7448501872659175	0.6035354419543257	29	COMPLETE
30	0.9410112359550562	2020-05-14 20:31:07.290506	2020-05-14 20:32:45.603437	256	0.23924338780894178	0.09994717596258712	26	0.20093293002743584	512	0.15816699835833134	0.07828855279602864	0.42134831460674155	0.9410112359550562	0.7425093632958801	0.8525280898876404	3.779494382022472	0.6047176818164733	0.42134831460674155	0.9410112359550562	0.7425093632958801	0.8525280898876404	3.779494382022472	0.6047176818164733	187240950	700.0	0.42134831460674155	0.9410112359550562	0.7425093632958801	0.8525280898876404	3.779494382022472	0.6047176818164733	30	COMPLETE
31	0.8895131086142322	2020-05-14 20:32:45.638331	2020-05-14 20:35:12.859734	128	0.41826945699463586	0.15577605098918113	49	0.19078313694809196	512	0.6310966477792563	0.10314475769902604	0.3258426966292135	0.8895131086142322	0.6437265917602997	0.7668539325842697	4.989700374531835	0.5170337423180532	0.3258426966292135	0.8895131086142322	0.6437265917602997	0.7668539325842697	4.989700374531835	0.5170337423180532	2080110937		0.3258426966292135	0.8895131086142322	0.6437265917602997	0.7668539325842697	4.989700374531835	0.5170337423180532	31	COMPLETE
32	0.3366104868913858	2020-05-14 20:35:12.883300	2020-05-14 20:38:10.784381	64	0.414566531933572	0.056981235785715845	33	0.3836399387263945	256	0.8056258568584844	0.5273209216756823	0.060861423220973786	0.3366104868913858	0.1409176029962547	0.19616104868913858	25.35252808988764	0.1510187546447735	0.060861423220973786	0.3366104868913858	0.1409176029962547	0.19616104868913858	25.35252808988764	0.1510187546447735	468737981		0.060861423220973786	0.3366104868913858	0.1409176029962547	0.19616104868913858	25.35252808988764	0.1510187546447735	32	COMPLETE
33	0.9508426966292135	2020-05-14 20:38:10.810180	2020-05-14 20:41:14.639432	128	0.41522946239133873	0.4560373203123162	28	0.35241089926452757	256	0.02499673093689622	0.06938173212826057	0.4606741573033708	0.9508426966292135	0.7799625468164794	0.8801498127340824	3.3375468164794007	0.6378496985439506	0.4606741573033708	0.9508426966292135	0.7799625468164794	0.8801498127340824	3.3375468164794007	0.6378496985439506	2577375634		0.4606741573033708	0.9508426966292135	0.7799625468164794	0.8801498127340824	3.3375468164794007	0.6378496985439506	33	COMPLETE
34	0.973314606741573	2020-05-14 20:41:14.662180	2020-05-14 20:44:30.474380	128	0.2618351055535864	0.11133715808241812	44	0.3616500706609214	128	0.0861612347595919	0.05768064105419324	0.5191947565543071	0.973314606741573	0.846441947565543	0.9241573033707865	2.775749063670412	0.6922920661052375	0.5191947565543071	0.973314606741573	0.846441947565543	0.9241573033707865	2.775749063670412	0.6922920661052375	2802299820	800.0	0.5191947565543071	0.973314606741573	0.846441947565543	0.9241573033707865	2.775749063670412	0.6922920661052375	34	COMPLETE
35	0.9480337078651685	2020-05-14 20:44:30.523382	2020-05-14 20:46:52.282375	256	0.007823365395952964	0.4837888928253776	51	0.13861994380519094	512	0.005894821800510914	0.07383466703112652	0.4330524344569288	0.9480337078651685	0.7584269662921348	0.8693820224719101	3.5655430711610485	0.6173356517460579	0.4330524344569288	0.9480337078651685	0.7584269662921348	0.8693820224719101	3.5655430711610485	0.6173356517460579	3802396702	900.0	0.4330524344569288	0.9480337078651685	0.7584269662921348	0.8693820224719101	3.5655430711610485	0.6173356517460579	35	COMPLETE
36	0.9676966292134831	2020-05-14 20:46:52.308980	2020-05-14 20:49:44.721127	128	0.2118102074985117	0.08014311968649751	49	0.3295185231982978	128	0.1289771076452347	0.06064651519049671	0.5140449438202247	0.9676966292134831	0.8408239700374532	0.9194756554307116	2.9194756554307117	0.6888197102132513	0.5140449438202247	0.9676966292134831	0.8408239700374532	0.9194756554307116	2.9194756554307117	0.6888197102132513	3959763316	700.0	0.5140449438202247	0.9676966292134831	0.8408239700374532	0.9194756554307116	2.9194756554307117	0.6888197102132513	36	COMPLETE
37	0.9316479400749064	2020-05-14 20:49:44.756695	2020-05-14 20:53:39.251920	64	0.38604377609616497	0.44074655275455843	41	0.42859096598286206	128	0.0019791868631526934	0.07925621817701178	0.4110486891385768	0.9316479400749064	0.7219101123595506	0.8281835205992509	3.8183520599250937	0.5928727150161738	0.4110486891385768	0.9316479400749064	0.7219101123595506	0.8281835205992509	3.8183520599250937	0.5928727150161738	2390019359	950.0	0.4110486891385768	0.9316479400749064	0.7219101123595506	0.8281835205992509	3.8183520599250937	0.5928727150161738	37	COMPLETE
38	0.9040262172284644	2020-05-14 20:53:39.279098	2020-05-14 20:56:03.113568	128	0.03531742748731875	0.4853657847401577	28	0.15765298049729998	512	0.52210057562175	0.09493486235033344	0.3647003745318352	0.9040262172284644	0.6699438202247191	0.7837078651685393	4.575842696629214	0.547206300051714	0.3647003745318352	0.9040262172284644	0.6699438202247191	0.7837078651685393	4.575842696629214	0.547206300051714	1264314747		0.3647003745318352	0.9040262172284644	0.6699438202247191	0.7837078651685393	4.575842696629214	0.547206300051714	38	COMPLETE
39	0.9382022471910112	2020-05-14 20:56:03.138605	2020-05-14 20:58:23.173793	128	0.21200076820409125	0.4839861069845043	58	0.16291067880006455	512	0.0013007741283628744	0.07501614866220159	0.42930711610486894	0.9382022471910112	0.7462546816479401	0.8478464419475655	3.6114232209737827	0.6109910278301007	0.42930711610486894	0.9382022471910112	0.7462546816479401	0.8478464419475655	3.6114232209737827	0.6109910278301007	3739180339	1000.0	0.42930711610486894	0.9382022471910112	0.7462546816479401	0.8478464419475655	3.6114232209737827	0.6109910278301007	39	COMPLETE
40	0.9489700374531835	2020-05-14 20:58:23.207729	2020-05-14 21:01:23.560639	64	0.11873707471563216	0.2182390204753109	43	0.4095317194848963	256	0.13298616411514655	0.07063653926131375	0.4559925093632959	0.9489700374531835	0.7645131086142322	0.8661048689138576	3.404494382022472	0.6300757032534778	0.4559925093632959	0.9489700374531835	0.7645131086142322	0.8661048689138576	3.404494382022472	0.6300757032534778	4063159678		0.4559925093632959	0.9489700374531835	0.7645131086142322	0.8661048689138576	3.404494382022472	0.6300757032534778	40	COMPLETE
41	0.9400749063670412	2020-05-14 21:01:23.587600	2020-05-14 21:03:49.093473	128	0.3689930395176146	0.45164799066557065	26	0.019587353615590997	512	0.0024295025561788847	0.07438921038417166	0.42837078651685395	0.9400749063670412	0.7542134831460674	0.8595505617977528	3.591292134831461	0.612401452682101	0.42837078651685395	0.9400749063670412	0.7542134831460674	0.8595505617977528	3.591292134831461	0.612401452682101	2517360055		0.42837078651685395	0.9400749063670412	0.7542134831460674	0.8595505617977528	3.591292134831461	0.612401452682101	41	COMPLETE
42	0.8890449438202247	2020-05-14 21:03:49.119929	2020-05-14 21:06:14.781357	64	0.13107634293922005	0.4448268263187799	18	0.31152897671037844	512	0.0018135099000866108	0.10155725785119508	0.32162921348314605	0.8890449438202247	0.6296816479400749	0.7546816479400749	4.90121722846442	0.5105644700786405	0.32162921348314605	0.8890449438202247	0.6296816479400749	0.7546816479400749	4.90121722846442	0.5105644700786405	3920826108		0.32162921348314605	0.8890449438202247	0.6296816479400749	0.7546816479400749	4.90121722846442	0.5105644700786405	42	COMPLETE
43	0.9588014981273408	2020-05-14 21:06:14.812862	2020-05-14 21:08:39.504746	64	0.203000223248265	0.08737575853828883	39	0.05754781404040271	128	0.0010088912501077585	0.06549875097600429	0.4756554307116105	0.9588014981273408	0.8136704119850188	0.9002808988764045	3.154494382022472	0.6578095339569294	0.4756554307116105	0.9588014981273408	0.8136704119850188	0.9002808988764045	3.154494382022472	0.6578095339569294	4251545575	600.0	0.4756554307116105	0.9588014981273408	0.8136704119850188	0.9002808988764045	3.154494382022472	0.6578095339569294	43	COMPLETE
44	0.8955992509363296	2020-05-14 21:08:39.531875	2020-05-14 21:12:58.147022	64	0.4601485107884562	0.2759637024811786	53	0.21602232809329563	128	0.6917208525423455	0.09750378276796991	0.3352059925093633	0.8955992509363296	0.6296816479400749	0.7631086142322098	4.704588014981273	0.518991443597179	0.3352059925093633	0.8955992509363296	0.6296816479400749	0.7631086142322098	4.704588014981273	0.518991443597179	2220737302		0.3352059925093633	0.8955992509363296	0.6296816479400749	0.7631086142322098	4.704588014981273	0.518991443597179	44	COMPLETE
45	0.9325842696629213	2020-05-14 21:12:58.172927	2020-05-14 21:16:41.979648	64	0.36780278283783274	0.4806049308704458	28	0.3104140106704251	128	0.17306780021783275	0.07824344509054491	0.40402621722846443	0.9325842696629213	0.7106741573033708	0.8286516853932584	3.768258426966292	0.587409388810681	0.40402621722846443	0.9325842696629213	0.7106741573033708	0.8286516853932584	3.768258426966292	0.587409388810681	1144009570	900.0	0.40402621722846443	0.9325842696629213	0.7106741573033708	0.8286516853932584	3.768258426966292	0.587409388810681	45	COMPLETE
46	0.947565543071161	2020-05-14 21:16:42.004358	2020-05-14 21:18:58.910313	256	0.16920140937051198	0.08605977687198141	46	0.35162074621262784	256	0.40162284656990016	0.0729875875765995	0.45646067415730335	0.947565543071161	0.7790262172284644	0.8707865168539326	3.5205992509363297	0.6348182266442408	0.45646067415730335	0.947565543071161	0.7790262172284644	0.8707865168539326	3.5205992509363297	0.6348182266442408	242323586	750.0	0.45646067415730335	0.947565543071161	0.7790262172284644	0.8707865168539326	3.5205992509363297	0.6348182266442408	46	COMPLETE
47	0.9358614232209738	2020-05-14 21:18:58.951107	2020-05-14 21:20:53.536443	128	0.004850179139836375	0.055286073816071035	19	0.12031297499768301	256	0.3406317244600626	0.08098743425434532	0.43211610486891383	0.9358614232209738	0.7537453183520599	0.8539325842696629	3.9157303370786516	0.6125721979588601	0.43211610486891383	0.9358614232209738	0.7537453183520599	0.8539325842696629	3.9157303370786516	0.6125721979588601	2956955536	650.0	0.43211610486891383	0.9358614232209738	0.7537453183520599	0.8539325842696629	3.9157303370786516	0.6125721979588601	47	COMPLETE
