number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.08661048689138577	2020-03-09 10:36:19.944176	2020-03-09 10:37:11.106914	0.7029901678312861	19.291590434954895	256	2	89	0.013503053469197734	256	1.0821748529613187	0.0	0.08661048689138577	0.019662921348314606	0.03604868913857678	52.243445692883896	0.04106210850089408	0.0	0.08661048689138577	0.019662921348314606	0.03604868913857678	52.243445692883896	0.04106210850089408	578757892	150	0.0	0.08661048689138577	0.019662921348314606	0.03604868913857678	52.243445692883896	0.04106210850089408	0	COMPLETE
1	0.08426966292134831	2020-03-09 10:37:11.125714	2020-03-09 10:38:37.503821	0.47275658684618826	17.54108134844762	64	1	65	0.0012440942413451859	128	1.032761577542955	0.0	0.08426966292134831	0.017790262172284643	0.03417602996254682	49.85299625468165	0.04099205653583505	0.0	0.08426966292134831	0.017790262172284643	0.03417602996254682	49.85299625468165	0.04099205653583505	2260913092	150	0.0	0.08426966292134831	0.017790262172284643	0.03417602996254682	49.85299625468165	0.04099205653583505	1	COMPLETE
2	0.0	2020-03-09 10:38:37.515807	2020-03-09 10:39:29.493141	0.403575310907451	14.386794180420694	256	1	99	0.08264157181413026	256	1.643314315361923	0.0	0.0	0.0	0.0	79.29588014981273	0.012930386048051048	0.0	0.0	0.0	0.0	79.29588014981273	0.012930386048051048	2580180105	150	0.0	0.0	0.0	0.0	79.29588014981273	0.012930386048051048	2	COMPLETE
3	0.0014044943820224719	2020-03-09 10:39:29.505254	2020-03-09 10:40:00.686272	0.973344700207335	2.319635169500879	256	1	94	0.03711838541705549	512	1.6306208422833055	0.0	0.0014044943820224719	0.0	0.0	78.70411985018727	0.013467306397700603	0.0	0.0014044943820224719	0.0	0.0	78.70411985018727	0.013467306397700603	3828468606	150	0.0	0.0014044943820224719	0.0	0.0	78.70411985018727	0.013467306397700603	3	COMPLETE
4	0.0898876404494382	2020-03-09 10:40:00.698854	2020-03-09 10:40:29.221947	0.8031302691646899	9.293850064201877	64	2	95	0.07320987235087643	512	1.0946488605571514	0.0	0.0898876404494382	0.021067415730337078	0.04260299625468165	52.811797752808985	0.04124419553834459	0.0	0.0898876404494382	0.021067415730337078	0.04260299625468165	52.811797752808985	0.04124419553834459	1555473913	150	0.0	0.0898876404494382	0.021067415730337078	0.04260299625468165	52.811797752808985	0.04124419553834459	4	COMPLETE
5	0.09597378277153558	2020-03-09 10:40:29.240379	2020-03-09 10:40:59.112260	0.22502089882247425	23.734436370817885	256	2	73	0.0018362734985797335	512	0.979226413906695	0.0	0.09597378277153558	0.026217228464419477	0.048220973782771535	47.26638576779026	0.04626497890455552	0.0	0.09597378277153558	0.026217228464419477	0.048220973782771535	47.26638576779026	0.04626497890455552	3351991391	150	0.0	0.09597378277153558	0.026217228464419477	0.048220973782771535	47.26638576779026	0.04626497890455552	5	COMPLETE
6	0.07069288389513109	2020-03-09 10:40:59.130122	2020-03-09 10:41:49.629170	0.8526565400764275	17.382374765184135	256	1	73	0.014104414587524294	256	1.1338849775231536	0.0	0.07069288389513109	0.018726591760299626	0.03745318352059925	54.75702247191011	0.038181609115131916	0.0	0.07069288389513109	0.018726591760299626	0.03745318352059925	54.75702247191011	0.038181609115131916	4113928758	150	0.0	0.07069288389513109	0.018726591760299626	0.03745318352059925	54.75702247191011	0.038181609115131916	6	COMPLETE
7	0.09550561797752809	2020-03-09 10:41:49.641659	2020-03-09 10:42:18.237743	0.7977596392596947	19.423523310431367	128	2	10	0.0011734101054007636	512	1.003949987742185	0.0	0.09550561797752809	0.020599250936329586	0.04447565543071161	48.39747191011236	0.04435904916088319	0.0	0.09550561797752809	0.020599250936329586	0.04447565543071161	48.39747191011236	0.04435904916088319	3094916794	150	0.0	0.09550561797752809	0.020599250936329586	0.04447565543071161	48.39747191011236	0.04435904916088319	7	COMPLETE
8	0.08707865168539326	2020-03-09 10:42:18.249738	2020-03-09 10:42:48.665448	0.9995078102832586	1.1936666098314426	256	1	83	0.007887303959689927	512	1.068803219651378	0.0	0.08707865168539326	0.021067415730337078	0.03604868913857678	51.510065543071164	0.041146883075539015	0.0	0.08707865168539326	0.021067415730337078	0.03604868913857678	51.50983146067416	0.0411470612204378	4057248163	150	0.0	0.08707865168539326	0.021067415730337078	0.03604868913857678	51.510299625468164	0.04114670974536722	8	COMPLETE
9	0.09363295880149813	2020-03-09 10:42:48.678028	2020-03-09 10:43:17.407757	0.880657196371052	2.2911883066096284	128	2	48	0.002370833710257314	512	1.0019763335271665	0.0	0.09363295880149813	0.017790262172284643	0.040262172284644196	48.36610486891386	0.04288809465241275	0.0	0.09363295880149813	0.017790262172284643	0.040262172284644196	48.36610486891386	0.04288809465241275	3122091901	150	0.0	0.09363295880149813	0.017790262172284643	0.040262172284644196	48.36610486891386	0.04288809465241275	9	COMPLETE
10	0.09129213483146068	2020-03-09 10:43:17.420526	2020-03-09 10:44:06.759195	0.2109964267776031	6.498006376143677	128	1	89	0.0019423090164644723	256	1.0209147607391413	0.0	0.09129213483146068	0.019194756554307114	0.03932584269662921	49.27013108614232	0.04206134974654825	0.0	0.09129213483146068	0.019194756554307114	0.03932584269662921	49.27013108614232	0.04206134974654825	768063721	150	0.0	0.09129213483146068	0.019194756554307114	0.03932584269662921	49.27013108614232	0.04206134974654825	10	COMPLETE
11	0.09410112359550561	2020-03-09 10:44:06.771202	2020-03-09 10:45:33.782982	0.44458544247126786	11.157438156913965	64	1	38	0.0075049356321190185	128	1.0309840696061567	0.0	0.09410112359550561	0.020599250936329586	0.03885767790262172	49.747191011235955	0.04265837183327674	0.0	0.09410112359550561	0.020599250936329586	0.03885767790262172	49.747191011235955	0.04265837183327674	1101320532	150	0.0	0.09410112359550561	0.020599250936329586	0.03885767790262172	49.747191011235955	0.04265837183327674	11	COMPLETE
12	0.09082397003745318	2020-03-09 10:45:33.794927	2020-03-09 10:46:16.314354	0.8182320057430676	15.947251022390494	128	2	34	0.010069381323467215	512	1.0388936737329046	0.0	0.09082397003745318	0.019662921348314606	0.040262172284644196	50.144194756554306	0.04258336341331909	0.0	0.09082397003745318	0.019662921348314606	0.040262172284644196	50.144194756554306	0.04258336341331909	459210026	200	0.0	0.09082397003745318	0.019662921348314606	0.040262172284644196	50.144194756554306	0.04258336341331909	12	COMPLETE
13	0.08614232209737828	2020-03-09 10:46:16.327426	2020-03-09 10:46:43.500834	0.6184761820359438	15.79784076375894	256	1	3	0.0012442919360116705	512	1.028140960723399	0.0	0.08614232209737828	0.020599250936329586	0.039794007490636704	49.61750936329588	0.04201494150312966	0.0	0.08614232209737828	0.020599250936329586	0.039794007490636704	49.61750936329588	0.04201494150312966	3166941894	150	0.0	0.08614232209737828	0.020599250936329586	0.039794007490636704	49.61750936329588	0.04201494150312966	13	COMPLETE
14	0.09082397003745318	2020-03-09 10:46:43.513409	2020-03-09 10:47:12.407891	0.9600139797257917	20.61330837271575	256	1	35	0.0019210610310723723	512	1.0190864995624243	0.0	0.09082397003745318	0.017322097378277154	0.03698501872659176	49.15823970037453	0.04179246396048483	0.0	0.09082397003745318	0.017322097378277154	0.03698501872659176	49.15823970037453	0.04179246396048483	1497687152	150	0.0	0.09082397003745318	0.017322097378277154	0.03698501872659176	49.15823970037453	0.04179246396048483	14	COMPLETE
15	0.08707865168539326	2020-03-09 10:47:12.420579	2020-03-09 10:47:42.410314	0.6491176418151178	14.867057204292662	256	1	71	0.005712480985351243	512	1.0574064656868856	0.0	0.08707865168539326	0.01638576779026217	0.03651685393258427	51.014044943820224	0.03994078005404217	0.0	0.08707865168539326	0.01638576779026217	0.03651685393258427	51.014044943820224	0.03994078005404217	2150679552	150	0.0	0.08707865168539326	0.01638576779026217	0.03651685393258427	51.014044943820224	0.03994078005404217	15	COMPLETE
