number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.c_max	model.c_min	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.34491612461485793	2020-01-20 07:05:56.859104	2020-01-20 11:32:52.498456	7.263611709223021	0.0452567446708886	350.0	91.0	0.005594597286628781	500.0	0.060652595180670614	0.11659819696450988	0.34491612461485793	0.21003081136597057	0.26252424968618054	422.149677621819	0.1917481661824571	0.11659819696450988	0.34491612461485793	0.21003081136597057	0.26252424968618054	422.1474095629351	0.19175352441962776	1066595031	0.11659819696450988	0.34491612461485793	0.21003081136597057	0.26252424968618054	422.15194568070297	0.19174409285970864	0
1	TrialState.COMPLETE	0.30334930959716994	2020-01-20 11:32:52.499299	2020-01-21 00:04:19.694390	8.225937793436794	0.03344249790577161	50.0	31.0	0.05159604294078214	1900.0	0.06903037596273373	0.10686979344973183	0.30334930959716994	0.18392673741869223	0.22840351477804405	481.7656196508045	0.1725797321778096	0.10686979344973183	0.3033778386397353	0.18392673741869223	0.22840351477804405	481.7651774506447	0.17258067199415436	2956751749	0.10686979344973183	0.30334930959716994	0.18392673741869223	0.22840351477804405	481.76606185096426	0.17257896341315207	1
2	TrialState.COMPLETE	0.32828369279926967	2020-01-21 00:04:19.695229	2020-01-21 13:44:27.508073	3.0765966222156917	0.08536729637419278	450.0	61.0	0.01475480296330147	1600.0	0.054957725626891565	0.12010726920004565	0.32828369279926967	0.2053805774278215	0.25239643957548785	382.3997204153829	0.18985809195409578	0.12010726920004565	0.328312221841835	0.2053805774278215	0.25239643957548785	382.3962684012325	0.1898631997317537	218101857	0.12010726920004565	0.32828369279926967	0.2053805774278215	0.25239643957548785	382.40317242953324	0.1898542310872425	2
