number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
15	0.22284644194756553	2020-03-12 17:43:23.474625	2020-03-12 17:43:39.602796	256	256	0.05142767261907339	512	0.30968562498042457	0.6554818654002112	0.016853932584269662	0.22284644194756553	0.06741573033707865	0.11423220973782772	31.200842696629213	0.09074212701717567	0.016853932584269662	0.22284644194756553	0.06741573033707865	0.11423220973782772	31.200842696629213	0.09074212701717567	713815060	200.0	0.016853932584269662	0.22284644194756553	0.06741573033707865	0.11423220973782772	31.200842696629213	0.09074212701717567	15	COMPLETE
16	0.24765917602996254	2020-03-12 17:43:39.615683	2020-03-12 17:44:38.854991	256	128	0.04472262189757376	128	0.009397905742428055	0.7041379262837982	0.04119850187265917	0.24765917602996254	0.09831460674157304	0.14934456928838952	33.967930711610485	0.11494209053671828	0.04119850187265917	0.24765917602996254	0.09831460674157304	0.14934456928838952	33.967696629213485	0.11494233025243461	317202913	400.0	0.04119850187265917	0.24765917602996254	0.09831460674157304	0.14934456928838952	33.96816479400749	0.11494185831211808	16	COMPLETE
17	0.3604868913857678	2020-03-12 17:44:38.867018	2020-03-12 17:45:12.421866	128	64	0.024575502718426862	256	0.05589845215547268	0.5583874697130773	0.052434456928838954	0.3604868913857678	0.15168539325842698	0.22846441947565543	26.555243445692884	0.15204356800298297	0.052434456928838954	0.3604868913857678	0.15168539325842698	0.22846441947565543	26.555243445692884	0.15204356800298297	1362611934	350.0	0.052434456928838954	0.3604868913857678	0.15168539325842698	0.22846441947565543	26.555243445692884	0.15204356800298297	17	COMPLETE
18	0.3684456928838951	2020-03-12 17:45:12.433083	2020-03-12 17:45:29.375144	64	64	0.00568219236882535	256	0.007130070949939051	0.5562925917516752	0.04447565543071161	0.3684456928838951	0.14887640449438203	0.22378277153558052	26.46582397003745	0.14806705873288362	0.04447565543071161	0.3684456928838951	0.14887640449438203	0.22378277153558052	26.46582397003745	0.14806705873288362	3787433498	200.0	0.04447565543071161	0.3684456928838951	0.14887640449438203	0.22378277153558052	26.46582397003745	0.14806705873288362	18	COMPLETE
19	0.3562734082397004	2020-03-12 17:45:29.385060	2020-03-12 17:46:28.945262	64	256	0.007571747777942523	128	0.27742277783219177	0.537130840974668	0.0449438202247191	0.3562734082397004	0.14372659176029962	0.22284644194756553	25.577247191011235	0.1457079785449958	0.0449438202247191	0.3562734082397004	0.14372659176029962	0.22284644194756553	25.577247191011235	0.1457079785449958	1073229644	400.0	0.0449438202247191	0.3562734082397004	0.14372659176029962	0.22284644194756553	25.577247191011235	0.1457079785449958	19	COMPLETE
20	0.3642322097378277	2020-03-12 17:46:28.955922	2020-03-12 17:46:57.493206	64	256	0.018766137755039203	256	0.024414957510962686	0.5335729074235378	0.06179775280898876	0.3642322097378277	0.15543071161048688	0.22659176029962547	25.397940074906366	0.1597246312855807	0.06179775280898876	0.3642322097378277	0.15543071161048688	0.22659176029962547	25.397940074906366	0.1597246312855807	3088355192	300.0	0.06179775280898876	0.3642322097378277	0.15543071161048688	0.22659176029962547	25.397940074906366	0.1597246312855807	20	COMPLETE
21	0.36142322097378277	2020-03-12 17:46:57.505013	2020-03-12 17:47:25.599392	128	64	0.02015714950610464	256	0.004700341699813737	0.5578824031674251	0.052434456928838954	0.36142322097378277	0.14747191011235955	0.2247191011235955	26.545411985018728	0.15119105822165782	0.052434456928838954	0.36142322097378277	0.14747191011235955	0.2247191011235955	26.545411985018728	0.15119105822165782	3350717609	300.0	0.052434456928838954	0.36142322097378277	0.14747191011235955	0.2247191011235955	26.545411985018728	0.15119105822165782	21	COMPLETE
22	0.21207865168539325	2020-03-12 17:47:25.609288	2020-03-12 17:47:51.660179	128	256	0.03466414971182401	128	0.0011854652051407062	0.6824183812825365	0.020599250936329586	0.21207865168539325	0.060393258426966294	0.10205992509363296	32.45224719101124	0.08836458843513129	0.020599250936329586	0.21207865168539325	0.060393258426966294	0.10205992509363296	32.45224719101124	0.08836458843513129	2423373756	200.0	0.020599250936329586	0.21207865168539325	0.060393258426966294	0.10205992509363296	32.45224719101124	0.08836458843513129	22	COMPLETE
23	0.3703183520599251	2020-03-12 17:47:51.672046	2020-03-12 17:48:42.460944	256	64	0.0024476586508474243	128	0.38471221146119017	0.5375164281681515	0.04447565543071161	0.3703183520599251	0.13904494382022473	0.225187265917603	25.589887640449437	0.1462508658475003	0.04447565543071161	0.3703183520599251	0.13904494382022473	0.225187265917603	25.589887640449437	0.1462508658475003	1262310680	350.0	0.04447565543071161	0.3703183520599251	0.13904494382022473	0.225187265917603	25.589887640449437	0.1462508658475003	23	COMPLETE
24	0.37687265917602997	2020-03-12 17:48:42.471377	2020-03-12 17:49:18.400769	256	256	0.0036710061320514636	512	0.0020530308902048824	0.5256064916142936	0.05383895131086142	0.37687265917602997	0.16198501872659177	0.23361423220973782	25.031367041198504	0.15841704293803974	0.05383895131086142	0.37687265917602997	0.16198501872659177	0.23361423220973782	25.031367041198504	0.15841704293803974	2204841255	400.0	0.05383895131086142	0.37687265917602997	0.16198501872659177	0.23361423220973782	25.031367041198504	0.15841704293803974	24	COMPLETE
25	0.19756554307116106	2020-03-12 17:49:18.412607	2020-03-12 17:49:41.189484	128	256	0.0736200465610559	256	0.0012060889904980457	0.751649041025296	0.019194756554307114	0.19756554307116106	0.060861423220973786	0.10440074906367042	35.800561797752806	0.08491352679289683	0.019194756554307114	0.19756554307116106	0.060861423220973786	0.10440074906367042	35.800561797752806	0.08491352679289683	3131931387	250.0	0.019194756554307114	0.19756554307116106	0.060861423220973786	0.10440074906367042	35.800561797752806	0.08491352679289683	25	COMPLETE
26	0.37125468164794007	2020-03-12 17:49:41.201281	2020-03-12 17:50:06.953414	128	128	0.0050203767857120146	128	0.0014617072308203492	0.5310090851868862	0.054307116104868915	0.37125468164794007	0.15589887640449437	0.23314606741573032	25.27013108614232	0.15745924923152613	0.054307116104868915	0.37125468164794007	0.15589887640449437	0.23314606741573032	25.27013108614232	0.15745924923152613	890196318	200.0	0.054307116104868915	0.37125468164794007	0.15589887640449437	0.23314606741573032	25.27013108614232	0.15745924923152613	26	COMPLETE
27	0.3445692883895131	2020-03-12 17:50:06.964215	2020-03-12 17:50:58.279932	128	256	0.014644576679265296	128	0.008933545176566117	0.5665983784863593	0.04681647940074907	0.3445692883895131	0.13623595505617977	0.2148876404494382	26.95692883895131	0.14444879385870282	0.04681647940074907	0.3445692883895131	0.13623595505617977	0.2148876404494382	26.95692883895131	0.14444879385870282	287422665	350.0	0.04681647940074907	0.3445692883895131	0.13623595505617977	0.2148876404494382	26.95692883895131	0.14444879385870282	27	COMPLETE
28	0.37219101123595505	2020-03-12 17:50:58.291671	2020-03-12 17:51:34.233653	256	256	0.012284972357527109	512	0.026205098965972465	0.5307764556644352	0.05149812734082397	0.37219101123595505	0.15589887640449437	0.2340823970037453	25.280898876404493	0.15478789795733697	0.05149812734082397	0.37219101123595505	0.15589887640449437	0.2340823970037453	25.280898876404493	0.15478789795733697	1956433902	400.0	0.05149812734082397	0.37219101123595505	0.15589887640449437	0.2340823970037453	25.280898876404493	0.15478789795733697	28	COMPLETE
29	0.3792134831460674	2020-03-12 17:51:34.246013	2020-03-12 17:52:13.922547	256	128	0.0030960305922252047	512	0.010517714727372682	0.547209750072619	0.05945692883895131	0.3792134831460674	0.16526217228464418	0.2448501872659176	26.037921348314608	0.16098559351092417	0.05945692883895131	0.3792134831460674	0.16526217228464418	0.2448501872659176	26.037921348314608	0.16098559351092417	2715779609	500.0	0.05945692883895131	0.3792134831460674	0.16526217228464418	0.2448501872659176	26.037921348314608	0.16098559351092417	29	COMPLETE
30	0.35767790262172283	2020-03-12 17:52:13.934338	2020-03-12 17:52:43.834797	128	256	0.016771297538185133	512	0.02264866473881437	0.5618067035444555	0.0449438202247191	0.35767790262172283	0.13951310861423222	0.20973782771535582	26.723782771535582	0.1436179731423556	0.0449438202247191	0.35767790262172283	0.13951310861423222	0.20973782771535582	26.723782771535582	0.1436179731423556	3836124260	350.0	0.0449438202247191	0.35767790262172283	0.13951310861423222	0.20973782771535582	26.723782771535582	0.1436179731423556	30	COMPLETE
31	0.34691011235955055	2020-03-12 17:52:43.844782	2020-03-12 17:53:06.041712	128	128	0.03815985154646961	512	0.1265758425367667	0.5525420658850226	0.04681647940074907	0.34691011235955055	0.13670411985018727	0.21395131086142322	26.295411985018728	0.1438030046357297	0.04681647940074907	0.34691011235955055	0.13670411985018727	0.21395131086142322	26.295411985018728	0.1438030046357297	2236722164	300.0	0.04681647940074907	0.34691011235955055	0.13670411985018727	0.21395131086142322	26.295411985018728	0.1438030046357297	31	COMPLETE
32	0.3553370786516854	2020-03-12 17:53:06.054088	2020-03-12 17:53:49.912161	64	64	0.0011995837651429338	256	0.28491378616491514	0.5633804386042143	0.035580524344569285	0.3553370786516854	0.12734082397003746	0.2153558052434457	26.797752808988765	0.13639541867329374	0.035580524344569285	0.3553370786516854	0.12734082397003746	0.2153558052434457	26.797752808988765	0.13639541867329374	4139041950	450.0	0.035580524344569285	0.3553370786516854	0.12734082397003746	0.2153558052434457	26.797752808988765	0.13639541867329374	32	COMPLETE
33	0.38436329588014984	2020-03-12 17:53:49.922029	2020-03-12 17:54:41.209240	256	64	0.00985158854801548	512	0.010644070008556881	0.5199767816837961	0.06367041198501873	0.38436329588014984	0.1647940074906367	0.24297752808988765	24.77200374531835	0.16544075539712014	0.06367041198501873	0.38436329588014984	0.1647940074906367	0.24297752808988765	24.77200374531835	0.16544075539712014	1433751152	650.0	0.06367041198501873	0.38436329588014984	0.1647940074906367	0.24297752808988765	24.77200374531835	0.16544075539712014	33	COMPLETE
34	0.3497191011235955	2020-03-12 17:54:41.222438	2020-03-12 17:54:54.890536	128	128	0.09776063202149951	512	0.7159723807724898	0.5762469888506073	0.06694756554307116	0.3497191011235955	0.16198501872659177	0.22284644194756553	27.597846441947567	0.16202547978557277	0.06694756554307116	0.3497191011235955	0.16198501872659177	0.22284644194756553	27.597846441947567	0.16202547978557277	3372121535	200.0	0.06694756554307116	0.3497191011235955	0.16198501872659177	0.22284644194756553	27.597846441947567	0.16202547978557277	34	COMPLETE
35	0.37219101123595505	2020-03-12 17:54:54.900708	2020-03-12 17:55:12.243168	256	128	0.02171921935269042	256	0.8502782065855168	0.5363868287413935	0.04541198501872659	0.37219101123595505	0.13764044943820225	0.22705992509363296	25.71441947565543	0.14881450811839203	0.04541198501872659	0.37219101123595505	0.13764044943820225	0.22705992509363296	25.71441947565543	0.14881450811839203	664586534	200.0	0.04541198501872659	0.37219101123595505	0.13764044943820225	0.22705992509363296	25.71441947565543	0.14881450811839203	35	COMPLETE
36	0.2303370786516854	2020-03-12 17:55:12.255152	2020-03-12 17:55:46.692803	128	128	0.02917507407431974	128	0.012788405055473911	0.6341705216358203	0.026217228464419477	0.2303370786516854	0.08099250936329588	0.12359550561797752	30.176498127340825	0.10180903071042847	0.026217228464419477	0.2303370786516854	0.08099250936329588	0.12359550561797752	30.176498127340825	0.10180903071042847	3147111585	250.0	0.026217228464419477	0.2303370786516854	0.08099250936329588	0.12359550561797752	30.176498127340825	0.10180903071042847	36	COMPLETE
37	0.36142322097378277	2020-03-12 17:55:46.704135	2020-03-12 17:56:37.755100	256	64	0.00558942516433573	128	0.016472533197167138	0.5577030937878017	0.0552434456928839	0.36142322097378277	0.1540262172284644	0.22284644194756553	26.531367041198504	0.15336659401732075	0.0552434456928839	0.36142322097378277	0.1540262172284644	0.22284644194756553	26.531367041198504	0.15336659401732075	1804790457	350.0	0.0552434456928839	0.36142322097378277	0.1540262172284644	0.22284644194756553	26.531367041198504	0.15336659401732075	37	COMPLETE
38	0.36282771535580527	2020-03-12 17:56:37.766191	2020-03-12 17:58:01.944123	128	256	0.003377252362856027	256	0.09025991416389997	0.5576473135502891	0.04681647940074907	0.36282771535580527	0.13951310861423222	0.2148876404494382	26.519194756554306	0.14593598854155684	0.04681647940074907	0.36282771535580527	0.13951310861423222	0.2148876404494382	26.519194756554306	0.14593598854155684	54327086	800.0	0.04681647940074907	0.36282771535580527	0.13951310861423222	0.2148876404494382	26.519194756554306	0.14593598854155684	38	COMPLETE
39	0.2200374531835206	2020-03-12 17:58:01.956669	2020-03-12 17:58:28.015189	128	256	0.028754349245442234	128	0.028812800132651036	0.6574218238604496	0.024344569288389514	0.2200374531835206	0.06741573033707865	0.10720973782771535	31.258895131086142	0.09507139642046186	0.024344569288389514	0.2200374531835206	0.06741573033707865	0.10720973782771535	31.258895131086142	0.09507139642046186	380865059	200.0	0.024344569288389514	0.2200374531835206	0.06741573033707865	0.10720973782771535	31.258895131086142	0.09507139642046186	39	COMPLETE
40	0.3553370786516854	2020-03-12 17:58:28.027204	2020-03-12 17:59:10.715174	256	64	0.01417124218119973	128	0.004481730814430178	0.5647828511454249	0.05056179775280899	0.3553370786516854	0.14653558052434457	0.22144194756554308	26.879681647940075	0.14937480668040168	0.05056179775280899	0.3553370786516854	0.14653558052434457	0.22144194756554308	26.879681647940075	0.14937480668040168	3605701354	300.0	0.05056179775280899	0.3553370786516854	0.14653558052434457	0.22144194756554308	26.879681647940075	0.14937480668040168	40	COMPLETE
41	0.3698501872659176	2020-03-12 17:59:10.725120	2020-03-12 17:59:45.124822	256	256	0.008367693241066312	128	0.2912207454441774	0.535949753397685	0.04447565543071161	0.3698501872659176	0.13202247191011235	0.22378277153558052	25.515449438202246	0.14492031787091308	0.04447565543071161	0.3698501872659176	0.13202247191011235	0.22378277153558052	25.515449438202246	0.14492031787091308	2348006793	250.0	0.04447565543071161	0.3698501872659176	0.13202247191011235	0.22378277153558052	25.515449438202246	0.14492031787091308	41	COMPLETE
42	0.3586142322097378	2020-03-12 17:59:45.134603	2020-03-12 18:00:18.482182	64	128	0.04532765312867461	256	0.0058480204922709365	0.5406777645314761	0.05758426966292135	0.3586142322097378	0.14887640449438203	0.2247191011235955	25.75936329588015	0.15427358002690408	0.05758426966292135	0.3586142322097378	0.14887640449438203	0.2247191011235955	25.75936329588015	0.15427358002690408	4090070695	350.0	0.05758426966292135	0.3586142322097378	0.14887640449438203	0.2247191011235955	25.75936329588015	0.15427358002690408	42	COMPLETE
43	0.36891385767790263	2020-03-12 18:00:18.492637	2020-03-12 18:00:41.110747	128	128	0.012383402704172475	256	0.12221482384712362	0.5293563163040506	0.05149812734082397	0.36891385767790263	0.14840823970037453	0.224250936329588	25.204119850187265	0.15257814669737374	0.05149812734082397	0.36891385767790263	0.14840823970037453	0.224250936329588	25.204119850187265	0.15257814669737374	961448195	250.0	0.05149812734082397	0.36891385767790263	0.14840823970037453	0.224250936329588	25.204119850187265	0.15257814669737374	43	COMPLETE
44	0.3642322097378277	2020-03-12 18:00:41.121802	2020-03-12 18:00:56.283122	64	256	0.09132736277080794	512	0.8233971786491678	0.565029903993443	0.054307116104868915	0.3642322097378277	0.13904494382022473	0.21254681647940074	27.12687265917603	0.14976501113095048	0.054307116104868915	0.3642322097378277	0.13904494382022473	0.21254681647940074	27.12687265917603	0.14976501113095048	1845045600	200.0	0.054307116104868915	0.3642322097378277	0.13904494382022473	0.21254681647940074	27.12687265917603	0.14976501113095048	44	COMPLETE
45	0.25702247191011235	2020-03-12 18:00:56.293102	2020-03-12 18:01:09.841312	256	64	0.018370523450539446	512	0.0012072880736013808	0.6101254185588424	0.03089887640449438	0.25702247191011235	0.08848314606741572	0.13717228464419476	29.008895131086142	0.10899071606442028	0.03089887640449438	0.25702247191011235	0.08848314606741572	0.13717228464419476	29.008895131086142	0.10899071606442028	3299414541	200.0	0.03089887640449438	0.25702247191011235	0.08848314606741572	0.13717228464419476	29.008895131086142	0.10899071606442028	45	COMPLETE
46	0.3684456928838951	2020-03-12 18:01:09.852836	2020-03-12 18:02:25.946542	256	64	0.0012994509380595833	128	0.05166610511326583	0.5487834328806467	0.054307116104868915	0.3684456928838951	0.14794007490636704	0.2308052434456929	26.10252808988764	0.15370841751948558	0.054307116104868915	0.3684456928838951	0.14794007490636704	0.2308052434456929	26.10252808988764	0.15370841751948558	662361454	500.0	0.054307116104868915	0.3684456928838951	0.14794007490636704	0.2308052434456929	26.10252808988764	0.15370841751948558	46	COMPLETE
47	0.23689138576779026	2020-03-12 18:02:25.958521	2020-03-12 18:02:41.527947	128	256	0.06662066384560836	512	0.004240176010353487	0.641594698370089	0.020131086142322098	0.23689138576779026	0.07397003745318352	0.12406367041198502	30.544007490636705	0.09562665402756124	0.020131086142322098	0.23689138576779026	0.07397003745318352	0.12406367041198502	30.544007490636705	0.09562665402756124	2851275027	200.0	0.020131086142322098	0.23689138576779026	0.07397003745318352	0.12406367041198502	30.544007490636705	0.09562665402756124	47	COMPLETE
48	0.35580524344569286	2020-03-12 18:02:41.537972	2020-03-12 18:03:16.735900	64	128	0.008103191737786961	512	0.4479592356656648	0.5452339720296628	0.03745318352059925	0.35580524344569286	0.12640449438202248	0.2055243445692884	25.94241573033708	0.1372167921950293	0.03745318352059925	0.35580524344569286	0.12640449438202248	0.2055243445692884	25.94241573033708	0.1372167921950293	1650370286	450.0	0.03745318352059925	0.35580524344569286	0.12640449438202248	0.2055243445692884	25.94241573033708	0.1372167921950293	48	COMPLETE
49	0.3333333333333333	2020-03-12 18:03:16.746286	2020-03-12 18:03:41.685311	128	256	0.0035996830890867586	512	0.5853558204062059	0.5885241384215109	0.018726591760299626	0.3333333333333333	0.10533707865168539	0.1900749063670412	28.01076779026217	0.11718420800186606	0.018726591760299626	0.3333333333333333	0.10533707865168539	0.1900749063670412	28.01076779026217	0.11718420800186606	630722030	300.0	0.018726591760299626	0.3333333333333333	0.10533707865168539	0.1900749063670412	28.01076779026217	0.11718420800186606	49	COMPLETE
50	0.37874531835205993	2020-03-12 18:03:41.697337	2020-03-12 18:04:07.953070	256	64	0.003588789739743749	512	0.10458482971052771	0.5288868515991191	0.04868913857677903	0.37874531835205993	0.15308988764044945	0.22659176029962547	25.18492509363296	0.15383668605512404	0.04868913857677903	0.37874531835205993	0.15308988764044945	0.22659176029962547	25.18492509363296	0.15383668605512404	2616677710	350.0	0.04868913857677903	0.37874531835205993	0.15308988764044945	0.22659176029962547	25.18492509363296	0.15383668605512404	50	COMPLETE
51	0.3717228464419476	2020-03-12 18:04:07.962890	2020-03-12 18:04:50.795531	256	128	0.0018738195523772087	128	0.1540831824308243	0.5499742250568634	0.04588014981273408	0.3717228464419476	0.14606741573033707	0.23595505617977527	26.16807116104869	0.14972006813511618	0.04588014981273408	0.3717228464419476	0.14606741573033707	0.23595505617977527	26.16807116104869	0.14972006813511618	663515954	300.0	0.04588014981273408	0.3717228464419476	0.14606741573033707	0.23595505617977527	26.16807116104869	0.14972006813511618	51	COMPLETE
