number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.021423512747875354	2020-04-07 19:06:46.632604	2020-04-07 19:17:33.442740	256	1	81	0.011240731843876809	0.04813875630157035	256	1.0031124352625882	0.009915014164305949	0.021423512747875354	0.01504957507082153	0.017528328611898018	20335.48742917847	0.01435706867524089	0.009915014164305949	0.021423512747875354	0.01504957507082153	0.017528328611898018	20335.445467422098	0.014357084493496186	587483993	200	0.009915014164305949	0.021423512747875354	0.01504957507082153	0.017528328611898018	20335.529390934844	0.014357053048672224	0	COMPLETE
1	0.028328611898016998	2020-04-07 19:17:33.489851	2020-04-07 19:23:10.619334	64	1	9	0.005718795856858683	0.07887246970926975	512	0.8892855237415297	0.007613314447592068	0.028328611898016998	0.01504957507082153	0.019475920679886686	18027.549840651558	0.014878405657458332	0.007613314447592068	0.028328611898016998	0.01504957507082153	0.019475920679886686	18027.53859773371	0.014878406027421201	2233240989	200	0.007613314447592068	0.028328611898016998	0.01504957507082153	0.019475920679886686	18027.561083569406	0.014878405287830208	1	COMPLETE
2	0.00141643059490085	2020-04-07 19:23:10.671329	2020-04-07 19:27:16.586015	256	2	10	0.09578201378224079	0.06947884338290711	512	0.9965933098466041	0.00017705382436260624	0.00141643059490085	0.00017705382436260624	0.0005311614730878187	20204.572857648724	0.0007107962424614627	0.00017705382436260624	0.00141643059490085	0.00017705382436260624	0.0005311614730878187	20204.54992917847	0.0007107973896367835	3406454912	150	0.00017705382436260624	0.00141643059490085	0.00017705382436260624	0.0005311614730878187	20204.59578611898	0.0007107950963338738	2	COMPLETE
3	0.024256373937677055	2020-04-07 19:27:16.621824	2020-04-07 19:33:54.069144	256	1	41	0.0022013344314270804	0.03023174823157452	512	1.0365572521484525	0.004426345609065156	0.024256373937677055	0.011508498583569405	0.01682011331444759	21013.793732294616	0.01177282923157192	0.004426345609065156	0.024256373937677055	0.011508498583569405	0.01682011331444759	21013.777797450424	0.011772860574365426	2939755108	200	0.004426345609065156	0.024256373937677055	0.011508498583569405	0.01682011331444759	21013.80966713881	0.011772798466966578	3	COMPLETE
4	0.011862606232294617	2020-04-07 19:33:54.102903	2020-04-07 19:43:21.558910	128	1	85	0.006381887653643535	0.02447831028909557	256	0.946693001985971	0.0028328611898017	0.011862606232294617	0.0056657223796034	0.0084985835694051	19191.553470254956	0.006371806668791742	0.0028328611898017	0.011862606232294617	0.0056657223796034	0.0084985835694051	19191.513633144477	0.006371807163083399	1978186458	200	0.0028328611898017	0.011862606232294617	0.0056657223796034	0.0084985835694051	19191.593307365438	0.006371806174668745	4	COMPLETE
5	0.029567988668555242	2020-04-07 19:43:21.592338	2020-04-07 19:58:29.768886	128	2	21	0.005760073879221024	0.010374376869260342	256	0.8069679165401117	0.007259206798866855	0.029567988668555242	0.015226628895184136	0.02018413597733711	16358.042758498583	0.014886012275112298	0.007259206798866855	0.029567988668555242	0.015226628895184136	0.02018413597733711	16358.023016997167	0.014886012937852838	3021856748	300	0.007259206798866855	0.029567988668555242	0.015226628895184136	0.02018413597733711	16358.0625	0.014886011612960399	5	COMPLETE
6	0.0113314447592068	2020-04-07 19:58:29.819685	2020-04-07 20:04:24.164081	128	1	43	0.02698651640073273	0.22173789943424363	512	0.9387514495415049	0.0030099150141643057	0.0113314447592068	0.0060198300283286115	0.007436260623229462	19031.165810906514	0.005876970633080129	0.0030099150141643057	0.0113314447592068	0.0060198300283286115	0.007436260623229462	19031.145184135978	0.005876970807790595	1878694742	200	0.0030099150141643057	0.0113314447592068	0.0060198300283286115	0.007436260623229462	19031.186437677054	0.0058769704584071885	6	COMPLETE
7	0.02531869688385269	2020-04-07 20:04:24.201498	2020-04-07 20:20:15.670845	128	2	15	0.0024668144992281774	0.12343907496130953	128	0.7659767531109485	0.0060198300283286115	0.02531869688385269	0.011862606232294617	0.016111898016997167	15526.473796033993	0.01288095102378312	0.0060198300283286115	0.02531869688385269	0.011862606232294617	0.016111898016997167	15526.45821529745	0.01288095163460301	344948918	200	0.0060198300283286115	0.02531869688385269	0.011862606232294617	0.016111898016997167	15526.489376770538	0.01288095041355082	7	COMPLETE
8	0.020892351274787536	2020-04-07 20:20:15.707553	2020-04-07 20:36:28.884363	128	1	68	0.014610553461758184	0.05761664703710151	128	0.9763781553501282	0.0084985835694051	0.020892351274787536	0.013279036827195468	0.0169971671388102	19793.844723796035	0.012885379333528874	0.0084985835694051	0.020892351274787536	0.013279036827195468	0.0169971671388102	19793.816218130312	0.012885379913053066	184785144	200	0.0084985835694051	0.020892351274787536	0.013279036827195468	0.0169971671388102	19793.873229461755	0.01288537875472809	8	COMPLETE
9	0.00017705382436260624	2020-04-07 20:36:28.919526	2020-04-07 20:42:41.939524	128	1	23	0.08518495644536095	0.26931180755693757	256	1.0024135641231846	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20322.24760977337	0.00024147178523401406	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20322.21866147309	0.00024147283110075184	2253861366	150	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20322.276558073656	0.00024147074070533025	9	COMPLETE
