number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0	2020-01-13 18:20:15.948273	2020-01-13 20:59:11.444434	450.0	51.0	0.020330904987576736	0.00010908036421785617	900.0	0.9883646718547453	0.0	0.0	0.0	0.0	20037.306325247875	0.00020368120991507668	0.0	0.0	0.0	0.0	20037.306081798866	0.00020368123939130213	0.0	0.0	0.0	0.0	20037.306568696884	0.00020368118046896133	0	0.0	0.0
1	TrialState.COMPLETE	0.00017705382436260624	2020-01-13 20:59:11.446013	2020-01-13 21:59:31.211106	350.0	31.0	0.014397097107931564	0.029051950004078186	900.0	1.00488416048366	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20372.224482117563	0.00033788144083617084	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20372.224238668554	0.00033788144175602727	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20372.22472556657	0.00033788143991640327	1	0.00017705382436260624	0.00017705382436260624
2	TrialState.COMPLETE	0.0004426345609065156	2020-01-13 21:59:31.212633	2020-01-13 22:06:47.340030	50.0	71.0	0.05089646399936194	0.0001355451931863576	1600.0	1.011271510623644	0.0	0.0004426345609065156	4.426345609065156e-05	0.0002655807365439094	20501.97972733711	0.0002787643039406234	0.0	0.0004426345609065156	4.426345609065156e-05	0.0002655807365439094	20501.979550283286	0.0002787643052855816	0.0	0.0004426345609065156	4.426345609065156e-05	0.0002655807365439094	20501.979904390933	0.00027876430259585633	2	0.0003541076487252125	0.00041312559017941453
3	TrialState.COMPLETE	0.0	2020-01-13 22:06:47.341006	2020-01-13 23:36:35.568709	250.0	91.0	0.09705355507641743	0.00019421295600877318	1200.0	0.9863332333640495	0.0	0.0	0.0	0.0	19996.10404125354	0.00018791055508437452	0.0	0.0	0.0	0.0	19996.103842067987	0.00018791055568085057	0.0	0.0	0.0	0.0	19996.104240439094	0.00018791055448795068	3	0.0	0.0
4	TrialState.COMPLETE	0.0003541076487252125	2020-01-13 23:36:35.570193	2020-01-14 01:06:32.073552	250.0	91.0	0.012726194722405089	0.00012605724353480964	1200.0	0.9824584657064642	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	19917.789040368272	0.000533954475365083	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	19917.788774787536	0.0005339544782250356	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	19917.78930594901	0.0005339544725056394	4	0.0003541076487252125	0.0003541076487252125
5	TrialState.COMPLETE	0.0005754249291784702	2020-01-14 01:06:32.074518	2020-01-14 03:17:45.120397	350.0	71.0	0.09394940944705446	0.06939985352238257	900.0	1.0013544952386821	0.0	0.0005754249291784702	0.0	0.00017705382436260624	20300.813097556656	0.00035041093437639906	0.0	0.0005754249291784702	0.0	0.00017705382436260624	20300.812898371103	0.0003504109497631979	0.0	0.0005754249291784702	0.0	0.00017705382436260624	20300.81329674221	0.0003504109189977141	5	0.0006196883852691218	0.0005901794145420207
6	TrialState.COMPLETE	0.0003541076487252125	2020-01-14 03:17:45.121931	2020-01-14 03:22:50.272821	50.0	11.0	0.002232625306677241	0.0018344969995488121	1300.0	0.9975769868643348	0.0	0.0003541076487252125	0.0	0.0	20224.113048866857	0.0002577800104523288	0.0	0.0003541076487252125	0.0	0.0	20224.112606232295	0.00025778002269740845	0.0	0.0003541076487252125	0.0	0.0	20224.113491501415	0.0002577799982135047	6	0.0003541076487252125	0.0003541076487252125
7	TrialState.COMPLETE	0.0	2020-01-14 03:22:50.274225	2020-01-14 03:47:48.220509	350.0	11.0	0.01505539653752591	0.0095629324973999	1700.0	0.9949095668069652	0.0	0.0	0.0	0.0	20170.12021954674	0.00023456167660981336	0.0	0.0	0.0	0.0	20170.11982117564	0.0002345616836552542	0.0	0.0	0.0	0.0	20170.120617917848	0.00023456166956641175	7	0.0	0.0
8	TrialState.COMPLETE	0.0010623229461756375	2020-01-14 03:47:48.221988	2020-01-14 04:02:06.740954	150.0	31.0	0.01284515930183946	0.0011151001470241719	1200.0	0.999150751691081	0.0005311614730878187	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20255.737916076487	0.0008923252224309096	0.0005311614730878187	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20255.73765049575	0.0008923252248008064	0.0005311614730878187	0.0010623229461756375	0.000708215297450425	0.000708215297450425	20255.738181657223	0.0008923252200613251	8	0.0010623229461756375	0.0010623229461756375
