number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.1198501872659176	2020-04-08 14:04:51.431885	2020-04-08 14:06:29.132179	1.5329901521123084	0.010673204236517157	256	99	128	0.992971048946754	0.010767790262172285	0.1198501872659176	0.03464419475655431	0.060393258426966294	47.934925093632955	0.05645441130712606	0.010767790262172285	0.1198501872659176	0.03464419475655431	0.060393258426966294	47.934925093632955	0.05645441130712606	3043967936	150	0.010767790262172285	0.1198501872659176	0.03464419475655431	0.060393258426966294	47.934925093632955	0.05645441130712606	10	COMPLETE
11	0.10861423220973783	2020-04-08 14:06:29.181355	2020-04-08 14:08:06.181023	1.467155125291458	0.0869088511224316	256	84	128	1.0155429027997278	0.017790262172284643	0.10861423220973783	0.03417602996254682	0.056179775280898875	49.01451310861423	0.058996302580550795	0.017790262172284643	0.10861423220973783	0.03417602996254682	0.056179775280898875	49.01451310861423	0.058996302580550795	3005567299	150	0.017790262172284643	0.10861423220973783	0.03417602996254682	0.056179775280898875	49.01451310861423	0.058996302580550795	11	COMPLETE
12	0.10252808988764045	2020-04-08 14:08:06.207612	2020-04-08 14:08:26.129672	4.544639516461169	0.06893923492327433	64	1	512	1.0021255193400278	0.008895131086142321	0.10252808988764045	0.031835205992509365	0.05290262172284644	48.39653558052434	0.05264088035947796	0.008895131086142321	0.10252808988764045	0.031835205992509365	0.05290262172284644	48.39653558052434	0.05264088035947796	3174519722	150	0.008895131086142321	0.10252808988764045	0.031835205992509365	0.05290262172284644	48.39653558052434	0.05264088035947796	12	COMPLETE
13	0.09831460674157304	2020-04-08 14:08:26.153820	2020-04-08 14:10:05.170192	3.3016436330664773	0.021748070243543003	64	92	128	1.0009976278751573	0.008426966292134831	0.09831460674157304	0.024812734082397005	0.05196629213483146	48.30711610486891	0.050770770958143176	0.008426966292134831	0.09831460674157304	0.024812734082397005	0.05196629213483146	48.30711610486891	0.050770770958143176	576961965	150	0.008426966292134831	0.09831460674157304	0.024812734082397005	0.05196629213483146	48.30711610486891	0.050770770958143176	13	COMPLETE
14	0.11750936329588015	2020-04-08 14:10:05.204801	2020-04-08 14:11:50.055199	2.642111529179761	0.014231381838650893	256	67	128	0.9840806948172787	0.010299625468164793	0.11750936329588015	0.033707865168539325	0.05945692883895131	47.50187265917603	0.05652187133467637	0.010299625468164793	0.11750936329588015	0.033707865168539325	0.05945692883895131	47.50187265917603	0.05652187133467637	4098494628	150	0.010299625468164793	0.11750936329588015	0.033707865168539325	0.05945692883895131	47.50187265917603	0.05652187133467637	14	COMPLETE
15	0.11235955056179775	2020-04-08 14:11:50.079231	2020-04-08 14:13:32.877481	7.962634546522748	0.043126574607612114	256	60	128	1.0102681536253626	0.00749063670411985	0.11235955056179775	0.028089887640449437	0.05056179775280899	48.81413857677903	0.05128945320485592	0.00749063670411985	0.11235955056179775	0.028089887640449437	0.05056179775280899	48.81413857677903	0.05128945320485592	1701442726	150	0.00749063670411985	0.11235955056179775	0.028089887640449437	0.05056179775280899	48.81413857677903	0.05128945320485592	15	COMPLETE
16	0.10486891385767791	2020-04-08 14:13:32.921398	2020-04-08 14:14:26.444988	4.768161352012548	0.014118363508606175	128	46	256	1.0104191603046608	0.0149812734082397	0.10486891385767791	0.03651685393258427	0.054775280898876406	48.73923220973783	0.05696974403117758	0.0149812734082397	0.10486891385767791	0.03651685393258427	0.054775280898876406	48.73923220973783	0.05696974403117758	1712157706	150	0.0149812734082397	0.10486891385767791	0.03651685393258427	0.054775280898876406	48.73923220973783	0.05696974403117758	16	COMPLETE
17	0.10861423220973783	2020-04-08 14:14:26.472454	2020-04-08 14:14:55.829017	1.8464777261674565	0.012409890667173937	128	33	512	0.9940877599259734	0.009831460674157303	0.10861423220973783	0.02949438202247191	0.04915730337078652	47.97612359550562	0.05316030988449398	0.009831460674157303	0.10861423220973783	0.02949438202247191	0.04915730337078652	47.97612359550562	0.05316030988449398	1928993586	150	0.009831460674157303	0.10861423220973783	0.02949438202247191	0.04915730337078652	47.97612359550562	0.05316030988449398	17	COMPLETE
18	0.10486891385767791	2020-04-08 14:14:55.855594	2020-04-08 14:15:52.106469	5.482026157089125	0.010573620821832408	256	40	256	1.0082037500105798	0.010767790262172285	0.10486891385767791	0.030430711610486893	0.0552434456928839	48.6065074906367	0.05375282998045263	0.010767790262172285	0.10486891385767791	0.030430711610486893	0.0552434456928839	48.6062734082397	0.05375312331678973	4291691699	150	0.010767790262172285	0.10486891385767791	0.030430711610486893	0.0552434456928839	48.60674157303371	0.05375254675916165	18	COMPLETE
19	0.0950374531835206	2020-04-08 14:15:52.154001	2020-04-08 14:16:44.546035	4.354215077763378	0.013663924251648956	128	20	256	1.0115234346934752	0.008895131086142321	0.0950374531835206	0.02949438202247191	0.04681647940074907	48.838951310861425	0.05207489184074159	0.008895131086142321	0.0950374531835206	0.02949438202247191	0.04681647940074907	48.838951310861425	0.05207489184074159	3958302289	150	0.008895131086142321	0.0950374531835206	0.02949438202247191	0.04681647940074907	48.838951310861425	0.05207489184074159	19	COMPLETE
20	0.10533707865168539	2020-04-08 14:16:44.605119	2020-04-08 14:17:19.089796	6.84057196057877	0.030901773636507576	128	3	256	0.9905452922480146	0.012640449438202247	0.10533707865168539	0.02855805243445693	0.04353932584269663	47.839185393258425	0.053998459077864686	0.012640449438202247	0.10533707865168539	0.02855805243445693	0.04353932584269663	47.838951310861425	0.053998544822332455	681313929	150	0.012640449438202247	0.10533707865168539	0.02855805243445693	0.04353932584269663	47.83941947565543	0.053998374951217065	20	COMPLETE
21	0.0950374531835206	2020-04-08 14:17:19.116730	2020-04-08 14:17:47.774426	9.031222930187937	0.09097628930491487	128	27	512	1.0120747606915315	0.007958801498127341	0.0950374531835206	0.028089887640449437	0.05149812734082397	48.90308988764045	0.05102059979816352	0.007958801498127341	0.0950374531835206	0.028089887640449437	0.05149812734082397	48.90308988764045	0.05102059979816352	310906553	150	0.007958801498127341	0.0950374531835206	0.028089887640449437	0.05149812734082397	48.90308988764045	0.05102059979816352	21	COMPLETE
22	0.10393258426966293	2020-04-08 14:17:47.808863	2020-04-08 14:18:21.738660	6.48960414515304	0.021501577093824047	128	81	512	1.0229574585331722	0.012172284644194757	0.10393258426966293	0.031835205992509365	0.052434456928838954	49.39653558052434	0.05361042494708916	0.012172284644194757	0.10393258426966293	0.031835205992509365	0.052434456928838954	49.39653558052434	0.05361042494708916	3656305488	150	0.012172284644194757	0.10393258426966293	0.031835205992509365	0.052434456928838954	49.39653558052434	0.05361042494708916	22	COMPLETE
23	0.10486891385767791	2020-04-08 14:18:21.764373	2020-04-08 14:20:16.718592	9.58372153031602	0.03879189077655735	256	91	128	1.0041691175320147	0.010767790262172285	0.10486891385767791	0.026217228464419477	0.04962546816479401	48.397940074906366	0.05265314980954463	0.010767790262172285	0.10486891385767791	0.026217228464419477	0.04962546816479401	48.397940074906366	0.05265314980954463	1930243832	150	0.010767790262172285	0.10486891385767791	0.026217228464419477	0.04962546816479401	48.397940074906366	0.05265314980954463	23	COMPLETE
24	0.11470037453183521	2020-04-08 14:20:16.758854	2020-04-08 14:21:24.351580	3.8111799183641573	0.017755204878238635	128	4	128	0.9813398218902059	0.011235955056179775	0.11470037453183521	0.03417602996254682	0.0650749063670412	47.423689138576776	0.058089659586956686	0.011235955056179775	0.11470037453183521	0.03417602996254682	0.0650749063670412	47.423689138576776	0.058089659586956686	1070651230	150	0.011235955056179775	0.11470037453183521	0.03417602996254682	0.0650749063670412	47.423689138576776	0.058089659586956686	24	COMPLETE
25	0.10159176029962547	2020-04-08 14:21:24.390563	2020-04-08 14:21:56.996062	7.524233915442612	0.01489129061444985	128	41	512	0.9956198725770907	0.010299625468164793	0.10159176029962547	0.0299625468164794	0.05056179775280899	48.09620786516854	0.05369088014918052	0.010299625468164793	0.10159176029962547	0.0299625468164794	0.05056179775280899	48.09597378277154	0.053690969272499396	3240008798	150	0.010299625468164793	0.10159176029962547	0.0299625468164794	0.05056179775280899	48.096441947565545	0.05369079273977164	25	COMPLETE
26	0.10955056179775281	2020-04-08 14:21:57.029856	2020-04-08 14:23:44.875596	9.553477680149802	0.06694241844699643	128	64	128	0.9938281086885653	0.009363295880149813	0.10955056179775281	0.0351123595505618	0.05945692883895131	47.96137640449438	0.054845650210258175	0.009363295880149813	0.10955056179775281	0.0351123595505618	0.05945692883895131	47.96114232209738	0.054845726895728114	3721466402	150	0.009363295880149813	0.10955056179775281	0.0351123595505618	0.05945692883895131	47.96161048689139	0.05484557489417162	26	COMPLETE
27	0.10159176029962547	2020-04-08 14:23:44.938277	2020-04-08 14:24:45.535695	1.3029534979804815	0.05602553493770145	128	64	256	1.0067474324437562	0.008895131086142321	0.10159176029962547	0.030430711610486893	0.05102996254681648	48.56647940074907	0.05247013315851422	0.008895131086142321	0.10159176029962547	0.030430711610486893	0.05102996254681648	48.56647940074907	0.05247013315851422	690699014	150	0.008895131086142321	0.10159176029962547	0.030430711610486893	0.05102996254681648	48.56647940074907	0.05247013315851422	27	COMPLETE
28	0.09878277153558053	2020-04-08 14:24:45.563064	2020-04-08 14:25:44.160299	3.1693851771346693	0.04691227309200111	256	27	256	0.9955270577829038	0.006086142322097378	0.09878277153558053	0.024344569288389514	0.04588014981273408	48.068820224719104	0.04929585285638496	0.006086142322097378	0.09878277153558053	0.024344569288389514	0.04588014981273408	48.068820224719104	0.04929585285638496	3677404748	150	0.006086142322097378	0.09878277153558053	0.024344569288389514	0.04588014981273408	48.068820224719104	0.04929585285638496	28	COMPLETE
29	0.10065543071161048	2020-04-08 14:25:44.186716	2020-04-08 14:26:45.706494	3.3618102029951866	0.08560505837407238	64	24	256	1.0205801066040838	0.011235955056179775	0.10065543071161048	0.026685393258426966	0.04447565543071161	49.19101123595506	0.05203709660568894	0.011235955056179775	0.10065543071161048	0.026685393258426966	0.04447565543071161	49.19101123595506	0.05203709660568894	3349904147	150	0.011235955056179775	0.10065543071161048	0.026685393258426966	0.04447565543071161	49.19101123595506	0.05203709660568894	29	COMPLETE
30	0.11282771535580524	2020-04-08 14:26:45.750506	2020-04-08 14:27:48.012999	3.0204501890365236	0.011232056580508383	64	74	256	0.984149743926673	0.010299625468164793	0.11282771535580524	0.030430711610486893	0.0552434456928839	47.550561797752806	0.054542520280080914	0.010299625468164793	0.11282771535580524	0.030430711610486893	0.0552434456928839	47.550561797752806	0.054542520280080914	2208400059	150	0.010299625468164793	0.11282771535580524	0.030430711610486893	0.0552434456928839	47.550561797752806	0.054542520280080914	30	COMPLETE
31	0.10252808988764045	2020-04-08 14:27:48.034359	2020-04-08 14:28:22.878022	2.1924490038536666	0.08090967952121526	64	52	512	1.0094590497975786	0.008426966292134831	0.10252808988764045	0.03136704119850187	0.05337078651685393	48.69616104868914	0.05268022333575545	0.008426966292134831	0.10252808988764045	0.03136704119850187	0.05337078651685393	48.69616104868914	0.05268022333575545	2928004287	150	0.008426966292134831	0.10252808988764045	0.03136704119850187	0.05337078651685393	48.69616104868914	0.05268022333575545	31	COMPLETE
32	0.10112359550561797	2020-04-08 14:28:22.905084	2020-04-08 14:28:57.209736	2.715145997536172	0.07448620319338019	64	31	512	1.0039844622474499	0.0149812734082397	0.10112359550561797	0.03417602996254682	0.052434456928838954	48.34222846441948	0.057331058055330585	0.0149812734082397	0.10112359550561797	0.03417602996254682	0.052434456928838954	48.34222846441948	0.057331058055330585	2969316571	150	0.0149812734082397	0.10112359550561797	0.03417602996254682	0.052434456928838954	48.34222846441948	0.057331058055330585	32	COMPLETE
33	0.10767790262172285	2020-04-08 14:28:57.303612	2020-04-08 14:29:53.049590	5.6886834624649865	0.014069097554592522	256	64	256	0.991032401412858	0.007958801498127341	0.10767790262172285	0.025280898876404494	0.050093632958801496	47.911048689138575	0.051895361788064476	0.007958801498127341	0.10767790262172285	0.025280898876404494	0.050093632958801496	47.911048689138575	0.051895361788064476	1519295229	150	0.007958801498127341	0.10767790262172285	0.025280898876404494	0.050093632958801496	47.911048689138575	0.051895361788064476	33	COMPLETE
34	0.10018726591760299	2020-04-08 14:29:53.076428	2020-04-08 14:30:53.809510	1.827291396804638	0.011946109789442343	64	1	128	0.9926038189496399	0.008426966292134831	0.10018726591760299	0.03277153558052434	0.05102996254681648	47.92837078651685	0.05326954738347288	0.008426966292134831	0.10018726591760299	0.03277153558052434	0.05102996254681648	47.92837078651685	0.05326954738347288	3246192421	150	0.008426966292134831	0.10018726591760299	0.03277153558052434	0.05102996254681648	47.92837078651685	0.05326954738347288	34	COMPLETE
35	0.10393258426966293	2020-04-08 14:30:53.848438	2020-04-08 14:32:30.846361	9.227497221092221	0.08886417879507486	256	97	128	0.9978382908154892	0.009363295880149813	0.10393258426966293	0.02949438202247191	0.05149812734082397	48.161048689138575	0.05265585116376318	0.009363295880149813	0.10393258426966293	0.02949438202247191	0.05149812734082397	48.161048689138575	0.05265585116376318	1415499670	150	0.009363295880149813	0.10393258426966293	0.02949438202247191	0.05149812734082397	48.161048689138575	0.05265585116376318	35	COMPLETE
36	0.10861423220973783	2020-04-08 14:32:30.868072	2020-04-08 14:33:11.314557	3.9704601692340216	0.08913595183132901	256	77	512	0.9928394516978818	0.014044943820224719	0.10861423220973783	0.03417602996254682	0.0552434456928839	47.896067415730336	0.05749424677214103	0.014044943820224719	0.10861423220973783	0.03417602996254682	0.0552434456928839	47.896067415730336	0.05749424677214103	671116866	150	0.014044943820224719	0.10861423220973783	0.03417602996254682	0.0552434456928839	47.896067415730336	0.05749424677214103	36	COMPLETE
37	0.11750936329588015	2020-04-08 14:33:11.350368	2020-04-08 14:34:34.821691	5.953485705108551	0.05710435471885577	128	7	128	0.9850003711987384	0.015917602996254682	0.11750936329588015	0.040262172284644196	0.06460674157303371	47.59597378277154	0.06160240417884192	0.015917602996254682	0.11750936329588015	0.040262172284644196	0.06460674157303371	47.59597378277154	0.06160240417884192	2369107246	150	0.015917602996254682	0.11750936329588015	0.040262172284644196	0.06460674157303371	47.59597378277154	0.06160240417884192	37	COMPLETE
38	0.11563670411985019	2020-04-08 14:34:34.846118	2020-04-08 14:35:23.939974	2.5047962020594032	0.044761651279242594	128	50	256	0.9884425028626657	0.017322097378277154	0.11563670411985019	0.03651685393258427	0.06132958801498127	47.68913857677903	0.06110109691333036	0.017322097378277154	0.11563670411985019	0.03651685393258427	0.06132958801498127	47.68913857677903	0.06110109691333036	3315395152	150	0.017322097378277154	0.11563670411985019	0.03651685393258427	0.06132958801498127	47.68913857677903	0.06110109691333036	38	COMPLETE
39	0.11423220973782772	2020-04-08 14:35:23.977063	2020-04-08 14:36:54.275848	4.423932770239722	0.08457702590480722	256	37	128	0.9934917884897999	0.012640449438202247	0.11423220973782772	0.03604868913857678	0.06132958801498127	47.97940074906367	0.058072234631297334	0.012640449438202247	0.11423220973782772	0.03604868913857678	0.06132958801498127	47.97940074906367	0.058072234631297334	4012983457	150	0.012640449438202247	0.11423220973782772	0.03604868913857678	0.06132958801498127	47.97940074906367	0.058072234631297334	39	COMPLETE
40	0.10908239700374532	2020-04-08 14:36:54.303649	2020-04-08 14:37:26.292772	2.07446085233658	0.07969335297316153	128	74	512	1.0080167849692918	0.005149812734082397	0.10908239700374532	0.028089887640449437	0.04915730337078652	48.59878277153558	0.04966849296336715	0.005149812734082397	0.10908239700374532	0.028089887640449437	0.04915730337078652	48.59878277153558	0.04966849296336715	2512179372	150	0.005149812734082397	0.10908239700374532	0.028089887640449437	0.04915730337078652	48.59878277153558	0.04966849296336715	40	COMPLETE
41	0.09737827715355805	2020-04-08 14:37:26.320255	2020-04-08 14:37:55.181848	7.281707716919955	0.08036479554287372	128	40	512	1.0162597330965535	0.008895131086142321	0.09737827715355805	0.0299625468164794	0.05196629213483146	49.08614232209738	0.051534244117604135	0.008895131086142321	0.09737827715355805	0.0299625468164794	0.05196629213483146	49.08614232209738	0.051534244117604135	2138317230	150	0.008895131086142321	0.09737827715355805	0.0299625468164794	0.05196629213483146	49.08614232209738	0.051534244117604135	41	COMPLETE
42	0.10018726591760299	2020-04-08 14:37:55.248520	2020-04-08 14:39:18.290183	2.0373050351159794	0.02069769290871405	256	31	128	0.9999437203259323	0.008895131086142321	0.10018726591760299	0.030430711610486893	0.05102996254681648	48.22401685393258	0.052790967658988164	0.008895131086142321	0.10018726591760299	0.030430711610486893	0.05102996254681648	48.22378277153558	0.05279100688519629	4182825271	150	0.008895131086142321	0.10018726591760299	0.030430711610486893	0.05102996254681648	48.22425093632959	0.052790928935680145	42	COMPLETE
43	0.1104868913857678	2020-04-08 14:39:18.316842	2020-04-08 14:40:03.835095	2.9724115893298646	0.021744542192515925	64	29	256	1.0025963386754446	0.017790262172284643	0.1104868913857678	0.04400749063670412	0.06179775280898876	48.32865168539326	0.061779276030489584	0.017790262172284643	0.1104868913857678	0.04400749063670412	0.06179775280898876	48.32865168539326	0.061779276030489584	577776923	150	0.017790262172284643	0.1104868913857678	0.04400749063670412	0.06179775280898876	48.32865168539326	0.061779276030489584	43	COMPLETE
44	0.10018726591760299	2020-04-08 14:40:03.862286	2020-04-08 14:40:29.756836	9.540606245005604	0.02584371574488421	64	23	512	0.9822842376428736	0.013108614232209739	0.10018726591760299	0.03277153558052434	0.05852059925093633	47.41619850187266	0.056873956855867665	0.013108614232209739	0.10018726591760299	0.03277153558052434	0.05852059925093633	47.41619850187266	0.056873956855867665	3792467909	150	0.013108614232209739	0.10018726591760299	0.03277153558052434	0.05852059925093633	47.41619850187266	0.056873956855867665	44	COMPLETE
45	0.10205992509363296	2020-04-08 14:40:29.783542	2020-04-08 14:40:56.943746	8.326315966587607	0.05331490694785266	64	56	512	1.0195623516228942	0.008895131086142321	0.10205992509363296	0.02902621722846442	0.04915730337078652	49.31647940074907	0.051731068374807745	0.008895131086142321	0.10205992509363296	0.02902621722846442	0.04915730337078652	49.31647940074907	0.051731068374807745	1656822478	150	0.008895131086142321	0.10205992509363296	0.02902621722846442	0.04915730337078652	49.31647940074907	0.051731068374807745	45	COMPLETE
46	0.10767790262172285	2020-04-08 14:40:56.989611	2020-04-08 14:41:25.890449	8.327791726276217	0.023155811424861387	128	52	512	1.0064078043947478	0.013108614232209739	0.10767790262172285	0.031835205992509365	0.05337078651685393	48.52762172284644	0.05579264879617673	0.013108614232209739	0.10767790262172285	0.031835205992509365	0.05337078651685393	48.52762172284644	0.05579264879617673	3642773570	150	0.013108614232209739	0.10767790262172285	0.031835205992509365	0.05337078651685393	48.52762172284644	0.05579264879617673	46	COMPLETE
47	0.10861423220973783	2020-04-08 14:41:25.931243	2020-04-08 14:42:50.690740	8.888057828099914	0.04215112873110971	256	31	128	1.0019422502645854	0.012172284644194757	0.10861423220973783	0.02949438202247191	0.05196629213483146	48.346441947565545	0.054853203807863	0.012172284644194757	0.10861423220973783	0.02949438202247191	0.05196629213483146	48.346441947565545	0.054853203807863	2289381873	150	0.012172284644194757	0.10861423220973783	0.02949438202247191	0.05196629213483146	48.346441947565545	0.054853203807863	47	COMPLETE
48	0.10533707865168539	2020-04-08 14:42:50.716270	2020-04-08 14:43:37.064777	5.897672563238474	0.08970126418717472	128	20	256	0.9838464218340047	0.007022471910112359	0.10533707865168539	0.02949438202247191	0.056179775280898875	47.443820224719104	0.05248981103103433	0.007022471910112359	0.10533707865168539	0.02949438202247191	0.056179775280898875	47.443820224719104	0.05248981103103433	2973626394	150	0.007022471910112359	0.10533707865168539	0.02949438202247191	0.056179775280898875	47.443820224719104	0.05248981103103433	48	COMPLETE
49	0.0950374531835206	2020-04-08 14:43:37.092484	2020-04-08 14:44:25.218986	3.1688290662404563	0.06829882618668157	128	44	256	1.0168649027959447	0.009363295880149813	0.0950374531835206	0.024812734082397005	0.04353932584269663	49.0126404494382	0.05020841958412318	0.009363295880149813	0.0950374531835206	0.024812734082397005	0.04353932584269663	49.0126404494382	0.05020841958412318	1079349218	150	0.009363295880149813	0.0950374531835206	0.024812734082397005	0.04353932584269663	49.0126404494382	0.05020841958412318	49	COMPLETE
50	0.10346441947565543	2020-04-08 14:44:25.257867	2020-04-08 14:44:52.036463	5.97501641670449	0.017974557516300324	64	48	512	1.0031990491678722	0.010767790262172285	0.10346441947565543	0.032303370786516857	0.054307116104868915	48.33239700374532	0.05450765104837724	0.010767790262172285	0.10346441947565543	0.032303370786516857	0.054307116104868915	48.33239700374532	0.05450765104837724	538733804	150	0.010767790262172285	0.10346441947565543	0.032303370786516857	0.054307116104868915	48.33239700374532	0.05450765104837724	50	COMPLETE
51	0.10580524344569288	2020-04-08 14:44:52.063378	2020-04-08 14:45:45.228485	9.609486525739086	0.05104982014453404	256	54	256	0.9898065850722921	0.010299625468164793	0.10580524344569288	0.023876404494382022	0.04447565543071161	47.76685393258427	0.052135105306512566	0.010299625468164793	0.10580524344569288	0.023876404494382022	0.04447565543071161	47.76685393258427	0.052135105306512566	1392870500	150	0.010299625468164793	0.10580524344569288	0.023876404494382022	0.04447565543071161	47.76685393258427	0.052135105306512566	51	COMPLETE
