number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.02638101983002833	2020-04-03 20:27:42.802974	2020-04-03 20:41:42.700079	0.2441560165839144	3.5092416489148377	128	2	96	0.046577240247352644	128	0.9073817040030987	0.0056657223796034	0.02638101983002833	0.01504957507082153	0.019830028328611898	18395.065155807366	0.013412263452930357	0.0056657223796034	0.02638101983002833	0.01504957507082153	0.019830028328611898	18395.050460339942	0.013412263622679542	2940658924	250	0.0056657223796034	0.02638101983002833	0.01504957507082153	0.019830028328611898	18395.079851274786	0.013412263283236903	0	COMPLETE
1	0.029213881019830027	2020-04-03 20:41:42.749345	2020-04-03 20:46:28.458279	0.9135303814183208	1.9943069663197954	256	1	100	0.013516447611999625	256	0.9470350970342899	0.000708215297450425	0.029213881019830027	0.018767705382436262	0.022839943342776205	19198.092422096317	0.012532500960135987	0.000708215297450425	0.029213881019830027	0.018767705382436262	0.022839943342776205	19198.080913597732	0.01253250105477099	3268844179	150	0.000708215297450425	0.029213881019830027	0.018767705382436262	0.022839943342776205	19198.1039305949	0.012532500865525226	1	COMPLETE
2	0.014341359773371105	2020-04-03 20:46:28.517983	2020-04-03 20:52:42.910247	0.4621519857235889	27.88682649003906	256	2	65	0.01850627961059186	512	0.9737278036878776	0.000708215297450425	0.014341359773371105	0.004957507082152974	0.007613314447592068	19739.44307719547	0.005385785680173156	0.000708215297450425	0.014341359773371105	0.004957507082152974	0.007613314447592068	19739.356232294616	0.005385970790059361	2917843073	250	0.000708215297450425	0.014341359773371105	0.004957507082152974	0.007613314447592068	19739.529922096317	0.005385606920724673	2	COMPLETE
3	0.02160056657223796	2020-04-03 20:52:42.945461	2020-04-03 21:00:05.034905	0.4315552419377059	3.1725670688453387	256	1	64	0.0027947409102605037	128	0.6470818839824558	0.000708215297450425	0.02160056657223796	0.009560906515580737	0.014164305949008499	13115.915545325779	0.008669944114494298	0.000708215297450425	0.02160056657223796	0.009560906515580737	0.014164305949008499	13115.910587818697	0.008669944256590753	3373362901	150	0.000708215297450425	0.02160056657223796	0.009560906515580737	0.014164305949008499	13115.920502832862	0.008669943972474087	3	COMPLETE
4	0.425814447592068	2020-04-03 21:00:05.075591	2020-04-03 21:10:17.968921	0.33384349562850535	19.298758661259836	128	1	9	0.0025147814234781247	128	0.07919076354409281	0.0084985835694051	0.425814447592068	0.2413243626062323	0.33109065155807366	1604.9173158640226	0.15536366550217295	0.0084985835694051	0.425814447592068	0.2413243626062323	0.33109065155807366	1604.915545325779	0.15536366641688568	1735406636	200	0.0084985835694051	0.425814447592068	0.2413243626062323	0.33109065155807366	1604.9190864022662	0.15536366459001164	4	COMPLETE
5	0.017528328611898018	2020-04-03 21:10:18.027056	2020-04-03 21:14:43.429761	0.3940302047588384	13.109855078941782	128	2	64	0.008771693671565384	512	0.8978158629608648	0.005134560906515581	0.017528328611898018	0.007613314447592068	0.0113314447592068	18200.29337818697	0.010055384081177789	0.005134560906515581	0.017528328611898018	0.007613314447592068	0.0113314447592068	18200.242917847027	0.010055584909974607	3258994446	200	0.005134560906515581	0.017528328611898018	0.007613314447592068	0.0113314447592068	18200.34383852691	0.010055189607901619	5	COMPLETE
6	0.44652974504249293	2020-04-03 21:14:43.472553	2020-04-03 21:24:59.164219	0.5495498932185959	2.9191787735356285	64	1	94	0.001020646076684107	128	0.05270780457495062	0.018413597733711047	0.44652974504249293	0.25548866855524077	0.35056657223796034	1068.263190509915	0.16865744044176323	0.018413597733711047	0.44652974504249293	0.25548866855524077	0.35056657223796034	1068.2629249291786	0.16865744044977304	3295522730	200	0.018413597733711047	0.44652974504249293	0.25548866855524077	0.35056657223796034	1068.2634560906515	0.16865744043375544	6	COMPLETE
7	0.14624645892351273	2020-04-03 21:24:59.215141	2020-04-03 21:38:45.844729	0.9632996191449549	20.940874690911564	128	1	90	0.005668678683436182	128	0.18637117389383714	0.004603399433427762	0.14624645892351273	0.068342776203966	0.09968130311614731	3778.1353576487254	0.054164599828127734	0.004603399433427762	0.14624645892351273	0.068342776203966	0.09968130311614731	3778.1315509915016	0.054164600761850715	3033005196	250	0.004603399433427762	0.14624645892351273	0.068342776203966	0.09968130311614731	3778.139164305949	0.054164598895942884	7	COMPLETE
8	0.01504957507082153	2020-04-03 21:38:45.880925	2020-04-03 21:45:15.343645	0.9377756088597108	22.380687624190177	128	2	95	0.005583632602548096	256	1.0480051212322548	0.004603399433427762	0.01504957507082153	0.007790368271954674	0.010092067988668555	21245.763633144477	0.009210782646405336	0.004603399433427762	0.01504957507082153	0.007790368271954674	0.010092067988668555	21245.703080736545	0.009228639926654549	2525090066	200	0.004603399433427762	0.01504957507082153	0.007790368271954674	0.010092067988668555	21245.824185552407	0.009198829843232633	8	COMPLETE
9	0.002478753541076487	2020-04-03 21:45:15.391690	2020-04-03 21:48:57.769576	0.7601817907459354	17.51955164410637	64	1	3	0.03091666954690977	256	0.9211092874294131	0.0010623229461756375	0.002478753541076487	0.00141643059490085	0.001593484419263456	18673.444139518415	0.002091032096535976	0.0010623229461756375	0.002478753541076487	0.00141643059490085	0.001593484419263456	18673.43342776204	0.0020910322534336743	2620517023	150	0.0010623229461756375	0.002478753541076487	0.00141643059490085	0.001593484419263456	18673.454851274786	0.00209103193972473	9	COMPLETE
10	0.013456090651558074	2020-04-03 21:48:57.816786	2020-04-03 21:57:23.489871	0.6787147823693993	23.07235598491796	64	2	90	0.0048888923924974015	256	1.0771176653220202	0.00424929178470255	0.013456090651558074	0.006905099150141643	0.008144475920679886	21836.195113314447	0.008537803442764976	0.00424929178470255	0.013456090651558074	0.006905099150141643	0.008144475920679886	21836.134206798866	0.008538150589767835	1914408363	250	0.00424929178470255	0.013456090651558074	0.006905099150141643	0.008144475920679886	21836.256019830027	0.008537472462463364	10	COMPLETE
11	0.15545325779036828	2020-04-03 21:57:23.541260	2020-04-03 22:08:12.773679	0.843566921297578	20.71471592765105	256	1	25	0.005077225585287502	128	0.2649403864038427	0.002301699716713881	0.15545325779036828	0.08374645892351275	0.11313739376770539	5371.376416430595	0.0579952392713325	0.002301699716713881	0.15545325779036828	0.08374645892351275	0.11313739376770539	5371.371813031162	0.05799524071003934	4198931702	200	0.002301699716713881	0.15545325779036828	0.08374645892351275	0.11313739376770539	5371.381019830028	0.05799523783745543	11	COMPLETE
12	0.01823654390934844	2020-04-03 22:08:12.822360	2020-04-03 22:13:54.012061	0.9557521644567388	16.50719858240739	64	2	66	0.002157817081156238	512	1.1001567570245303	0.0056657223796034	0.01823654390934844	0.008321529745042492	0.011862606232294617	22303.55187677054	0.010607409260263953	0.0056657223796034	0.01823654390934844	0.008321529745042492	0.011862606232294617	22303.501062322946	0.010609324187845206	1948252859	250	0.0056657223796034	0.01823654390934844	0.008321529745042492	0.011862606232294617	22303.60269121813	0.010605627961022528	12	COMPLETE
13	0.018413597733711047	2020-04-03 22:13:54.063878	2020-04-03 22:18:11.457577	0.9283964138545899	16.250061296601256	64	2	41	0.003365429278341808	512	1.0674751625779737	0.004957507082152974	0.018413597733711047	0.009206798866855524	0.011508498583569405	21640.84135977337	0.010313684041480939	0.004957507082152974	0.018413597733711047	0.009206798866855524	0.011685552407932011	21640.794086402268	0.01031699164117567	4042881360	200	0.004957507082152974	0.018413597733711047	0.009206798866855524	0.011508498583569405	21640.888633144477	0.010310914737388053	13	COMPLETE
