number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005477576172543649	2020-03-02 16:58:47.135003	2020-03-02 17:32:40.695809	0.6140151339508478	24.29929533176653	256	128	38	0.009526699896239344	512	1.232601823286237	0.005135227661759671	0.005477576172543649	0.005220814789455666	0.0053349309597169915	8829.100079881318	0.005522438128557979	0.005135227661759671	0.005477576172543649	0.005220814789455666	0.0053349309597169915	8829.096485221957	0.005522438316162899	3244323374	150	0.005135227661759671	0.005477576172543649	0.005220814789455666	0.0053349309597169915	8829.103674540682	0.005522437941089399	0	COMPLETE
1	0.2791566815017688	2020-03-02 17:32:40.743113	2020-03-02 21:27:14.882468	0.5433532493203497	1.515864017281854	128	128	36	0.04512016409367707	512	0.15428911269578682	0.0859294762067785	0.2791566815017688	0.17824945794819125	0.21978774392331393	1079.84441686637	0.1520856505214963	0.0859294762067785	0.2791566815017688	0.17824945794819125	0.21978774392331393	1079.8439461371677	0.15208565851636136	3132460892	800	0.0859294762067785	0.2791566815017688	0.17824945794819125	0.21978774392331393	1079.8448875955723	0.15208564267563093	1	COMPLETE
2	0.005449047129978318	2020-03-02 21:27:14.929775	2020-03-02 22:21:29.043857	0.8518604964531415	27.600530200369377	128	128	18	0.024151285908627546	256	1.5784411218765102	0.005049640534063677	0.005449047129978318	0.005135227661759671	0.005249343832020997	11303.374800296702	0.005329200113155935	0.005049640534063677	0.005449047129978318	0.005135227661759671	0.005249343832020997	11303.37022138537	0.005329200164279991	599143305	150	0.005049640534063677	0.005449047129978318	0.005135227661759671	0.005249343832020997	11303.379379208034	0.005329200062046236	2	COMPLETE
3	0.005249343832020997	2020-03-02 22:21:29.082511	2020-03-03 00:02:35.242752	0.7989973203067356	11.594497225599085	64	256	97	0.08876794706943318	128	1.5096794314849253	0.0050211114914983455	0.005249343832020997	0.005135227661759671	0.005192285746890335	10823.35130663015	0.005304628198606555	0.0050211114914983455	0.005249343832020997	0.005135227661759671	0.005192285746890335	10823.334160675568	0.005304628923392786	2419141815	150	0.0050211114914983455	0.005249343832020997	0.005135227661759671	0.005192285746890335	10823.368452584731	0.005304627474793162	3	COMPLETE
4	0.005420518087412987	2020-03-03 00:02:35.290246	2020-03-03 00:34:24.158153	0.6161428637383733	18.882909779915384	256	256	3	0.02183112657468801	512	1.532168569796757	0.005135227661759671	0.005420518087412987	0.005220814789455666	0.005306401917151661	10964.310010841036	0.005428986536866687	0.005135227661759671	0.005420518087412987	0.005220814789455666	0.005306401917151661	10964.307742782152	0.005428986628820515	3326861647	150	0.005135227661759671	0.005420518087412987	0.005220814789455666	0.005306401917151661	10964.31227889992	0.005428986444986339	4	COMPLETE
5	0.005420518087412987	2020-03-03 00:34:24.193884	2020-03-03 01:25:04.562875	0.5989019528174584	27.77138419468426	256	256	93	0.05992319775574789	512	1.5887594486900782	0.00510669861919434	0.005420518087412987	0.005220814789455666	0.005277872874586329	11384.173114230287	0.005392282999499167	0.00510669861919434	0.005420518087412987	0.005220814789455666	0.005277872874586329	11384.168349880178	0.005392283336257604	3328693405	150	0.00510669861919434	0.005420518087412987	0.005220814789455666	0.005277872874586329	11384.177878580394	0.005392282664047004	5	COMPLETE
6	0.004479059682757047	2020-03-03 01:25:04.597691	2020-03-03 02:21:35.139302	0.9039438530630112	8.283842647913973	256	64	67	0.0032617587961096903	256	1.1637591699554697	0.002881433299098482	0.004479059682757047	0.0036802464909277645	0.004022595001711742	8327.563191829282	0.003770745953514064	0.002881433299098482	0.004479059682757047	0.0036802464909277645	0.004022595001711742	8327.559882460344	0.003770746187186967	1850560541	150	0.002881433299098482	0.004479059682757047	0.0036802464909277645	0.004022595001711742	8327.56650119822	0.0037707457200641397	6	COMPLETE
7	0.005591692342804975	2020-03-03 02:21:35.176693	2020-03-03 02:53:41.149716	0.5042832836350527	6.940498231278074	64	256	24	0.004248586180131199	512	1.159856237408074	0.005135227661759671	0.005591692342804975	0.005249343832020997	0.005363460002282323	8303.877054091065	0.005677668147088309	0.005135227661759671	0.005591692342804975	0.005249343832020997	0.005363460002282323	8303.874186922287	0.005677668289172036	548288605	150	0.005135227661759671	0.005591692342804975	0.005249343832020997	0.005363460002282323	8303.879921259842	0.005677668005068792	7	COMPLETE
8	0.0056487504279356384	2020-03-03 02:53:41.187363	2020-03-03 04:32:50.261016	0.12757084798982263	20.958928686114163	64	64	65	0.0013661416190200212	128	1.194840039357469	0.00510669861919434	0.0056487504279356384	0.005220814789455666	0.005306401917151661	8556.266703754422	0.005584528638079281	0.00510669861919434	0.0056487504279356384	0.005220814789455666	0.005306401917151661	8556.264492753624	0.005584528735524655	1201522232	150	0.00510669861919434	0.0056487504279356384	0.005220814789455666	0.005306401917151661	8556.268914755221	0.005584528540680098	8	COMPLETE
9	0.003994065959146411	2020-03-03 04:32:50.297426	2020-03-03 05:04:39.570438	0.5672564979067125	9.255077044042745	256	64	14	0.014719378720089193	512	1.2341422500469195	0.0021111491498345316	0.003994065959146411	0.0030526075544904715	0.0033949560652744492	8841.365899235421	0.003028586970556128	0.0021111491498345316	0.003994065959146411	0.0030526075544904715	0.0033949560652744492	8841.360036517175	0.0030285874190088416	704749155	150	0.0021111491498345316	0.003994065959146411	0.0030526075544904715	0.0033949560652744492	8841.37176195367	0.003028586522830968	9	COMPLETE
