number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11704119850187265	2020-04-03 06:27:27.079130	2020-04-03 06:27:40.316853	0.3867284611799435	0.46267819246554764	0.4461231658689244	64	64	0.001666272826566878	512	0.0014157109774869748	1.0084373212335735	0.01451310861423221	0.11704119850187265	0.040262172284644196	0.06273408239700375	48.6933520599251	0.05940609767925966	0.01451310861423221	0.11704119850187265	0.040262172284644196	0.06273408239700375	48.6933520599251	0.05940609767925966	3691183571	150.0	0.01451310861423221	0.11704119850187265	0.040262172284644196	0.06273408239700375	48.6933520599251	0.05940609767925966	0	COMPLETE
1	0.10955056179775281	2020-04-03 06:27:40.376865	2020-04-03 06:28:01.284960	0.13717950682939067	0.44769403602791114	0.3188343224072818	128	64	0.0359699247334281	128	0.15331978208754396	1.008799740810938	0.010299625468164793	0.10955056179775281	0.032303370786516857	0.05898876404494382	48.73174157303371	0.05523140455861801	0.010299625468164793	0.10955056179775281	0.032303370786516857	0.05898876404494382	48.73174157303371	0.05523140455861801	2072989494	150.0	0.010299625468164793	0.10955056179775281	0.032303370786516857	0.05898876404494382	48.73174157303371	0.05523140455861801	1	COMPLETE
2	0.11189138576779026	2020-04-03 06:28:01.318510	2020-04-03 06:29:35.290612	0.4832413385293801	0.475690818517823	0.27290160344551845	128	64	0.03996323989925826	512	0.027209492128730296	1.006942178394771	0.009363295880149813	0.11189138576779026	0.02949438202247191	0.050093632958801496	48.58380149812734	0.05278333818104981	0.009363295880149813	0.11189138576779026	0.02949438202247191	0.050093632958801496	48.58380149812734	0.05278333818104981	1259406136	600.0	0.009363295880149813	0.11189138576779026	0.02949438202247191	0.050093632958801496	48.58380149812734	0.05278333818104981	2	COMPLETE
3	0.09878277153558053	2020-04-03 06:29:35.329696	2020-04-03 06:29:52.587076	0.2621002878316033	0.47238098175792687	0.48119301561180816	64	128	0.0055960085679806915	128	0.32135681179016423	0.9853386950857016	0.012172284644194757	0.09878277153558053	0.03089887640449438	0.05102996254681648	47.59737827715356	0.05452595792356127	0.012172284644194757	0.09878277153558053	0.03089887640449438	0.05102996254681648	47.59737827715356	0.05452595792356127	1255344963	150.0	0.012172284644194757	0.09878277153558053	0.03089887640449438	0.05102996254681648	47.59737827715356	0.05452595792356127	3	COMPLETE
4	0.8913857677902621	2020-04-03 06:29:52.629979	2020-04-03 06:36:00.587611	0.16641333335489272	0.39183104939349356	0.16549652359172412	256	64	0.0442419104909521	256	0.015500743874517536	0.105364271372466	0.3136704119850187	0.8913857677902621	0.5931647940074907	0.7289325842696629	5.090823970037453	0.49624521531715127	0.3136704119850187	0.8913857677902621	0.5931647940074907	0.7289325842696629	5.090823970037453	0.49624521531715127	323791454		0.3136704119850187	0.8913857677902621	0.5931647940074907	0.7289325842696629	5.090823970037453	0.49624521531715127	4	COMPLETE
5	0.1104868913857678	2020-04-03 06:36:00.651248	2020-04-03 06:37:10.458787	0.15812997413697472	0.3017199180111496	0.4235513925482018	256	128	0.001825177030617194	256	0.6996903803003021	0.9891206491407188	0.013576779026217229	0.1104868913857678	0.03417602996254682	0.05664794007490637	47.75140449438202	0.05792127274593372	0.013576779026217229	0.1104868913857678	0.03417602996254682	0.05664794007490637	47.75140449438202	0.05792127274593372	197318402	150.0	0.013576779026217229	0.1104868913857678	0.03417602996254682	0.05664794007490637	47.75140449438202	0.05792127274593372	5	COMPLETE
6	0.9012172284644194	2020-04-03 06:37:10.508763	2020-04-03 06:39:57.562022	0.48185597618277143	0.2805367152909266	0.30181548185006934	128	64	0.08465140355351072	256	0.06189701566059086	0.10070062755198961	0.31835205992509363	0.9012172284644194	0.6067415730337079	0.7392322097378277	4.874063670411985	0.503841039161049	0.31835205992509363	0.9012172284644194	0.6067415730337079	0.7392322097378277	4.874063670411985	0.503841039161049	913079871		0.31835205992509363	0.9012172284644194	0.6067415730337079	0.7392322097378277	4.874063670411985	0.503841039161049	6	COMPLETE
7	0.11470037453183521	2020-04-03 06:39:57.628469	2020-04-03 06:40:12.668598	0.24534212958023574	0.19742897277468058	0.4889115104968622	64	128	0.05389436808482576	512	0.3755837347601627	1.0018332648511334	0.008426966292134831	0.11470037453183521	0.03089887640449438	0.05852059925093633	48.32677902621723	0.053693167466300686	0.008426966292134831	0.11470037453183521	0.03089887640449438	0.05852059925093633	48.32677902621723	0.053693167466300686	2246421195	150.0	0.008426966292134831	0.11470037453183521	0.03089887640449438	0.05852059925093633	48.32677902621723	0.053693167466300686	7	COMPLETE
8	0.10533707865168539	2020-04-03 06:40:12.713795	2020-04-03 06:40:54.666745	0.3744033265477032	0.4022385127608901	0.15668603345872867	256	64	0.051814081323894284	512	0.012936805805094742	1.0096218940585657	0.012640449438202247	0.10533707865168539	0.032303370786516857	0.048220973782771535	48.75795880149813	0.05524557781351165	0.012640449438202247	0.10533707865168539	0.032303370786516857	0.048220973782771535	48.75795880149813	0.05524557781351165	2962754142	150.0	0.012640449438202247	0.10533707865168539	0.032303370786516857	0.048220973782771535	48.75795880149813	0.05524557781351165	8	COMPLETE
9	0.10908239700374532	2020-04-03 06:40:54.702528	2020-04-03 06:41:08.717715	0.27656886663566366	0.12152572511834464	0.11644988306503286	64	64	0.006663529547455666	256	0.002751943976845675	0.998323814883263	0.012172284644194757	0.10908239700374532	0.032303370786516857	0.054307116104868915	48.15215355805243	0.05561269211921158	0.012172284644194757	0.10908239700374532	0.032303370786516857	0.054307116104868915	48.15215355805243	0.05561269211921158	3362173516	150.0	0.012172284644194757	0.10908239700374532	0.032303370786516857	0.054307116104868915	48.15215355805243	0.05561269211921158	9	COMPLETE
10	0.08895131086142322	2020-04-03 06:41:08.753968	2020-04-03 06:41:24.199562	0.44991818559784513	0.19530282909956892	0.43166441323759375	64	128	0.011722173629916597	256	0.003831713021965016	1.0225955944391463	0.007958801498127341	0.08895131086142322	0.023408239700374533	0.04400749063670412	49.41994382022472	0.04831272515950737	0.007958801498127341	0.08895131086142322	0.023408239700374533	0.04400749063670412	49.41994382022472	0.04831272515950737	3491944294	150.0	0.007958801498127341	0.08895131086142322	0.023408239700374533	0.04400749063670412	49.41994382022472	0.04831272515950737	10	COMPLETE
11	0.10486891385767791	2020-04-03 06:41:24.237982	2020-04-03 06:42:08.395742	0.4712531916100921	0.10129031422394119	0.35578871518918	128	256	0.00493157145642074	512	0.039622334698477826	0.9903268796227844	0.009831460674157303	0.10486891385767791	0.03651685393258427	0.060861423220973786	47.74625468164794	0.05669140231692793	0.009831460674157303	0.10486891385767791	0.03651685393258427	0.060861423220973786	47.74625468164794	0.05669140231692793	727834432	150.0	0.009831460674157303	0.10486891385767791	0.03651685393258427	0.060861423220973786	47.74625468164794	0.05669140231692793	11	COMPLETE
12	0.10814606741573034	2020-04-03 06:42:08.438497	2020-04-03 06:43:22.057039	0.4680395525389626	0.4743920507354653	0.3819023147858409	256	128	0.04112652546444448	256	0.7699547404319126	0.9761286749746929	0.010299625468164793	0.10814606741573034	0.02902621722846442	0.05149812734082397	47.11797752808989	0.05482158486549348	0.010299625468164793	0.10814606741573034	0.02902621722846442	0.05149812734082397	47.11797752808989	0.05482158486549348	3423824463	150.0	0.010299625468164793	0.10814606741573034	0.02902621722846442	0.05149812734082397	47.11797752808989	0.05482158486549348	12	COMPLETE
13	0.09784644194756555	2020-04-03 06:43:22.100671	2020-04-03 06:43:41.553436	0.4359408494858058	0.21793157598091015	0.10422688482731918	128	64	0.03800419175938055	256	0.34024920230295874	1.0152007008759716	0.013576779026217229	0.09784644194756555	0.03464419475655431	0.05758426966292135	48.995318352059925	0.05559581650897829	0.013576779026217229	0.09784644194756555	0.03464419475655431	0.05758426966292135	48.995318352059925	0.05559581650897829	3569410496	150.0	0.013576779026217229	0.09784644194756555	0.03464419475655431	0.05758426966292135	48.995318352059925	0.05559581650897829	13	COMPLETE
14	0.10299625468164794	2020-04-03 06:43:41.603670	2020-04-03 06:43:56.651902	0.2215528111742946	0.18855327336800537	0.4474674921978454	64	128	0.0016998365009863931	512	0.017238051532058773	1.0340304244989844	0.01638576779026217	0.10299625468164794	0.037921348314606744	0.060861423220973786	49.93539325842696	0.05839881265288417	0.01638576779026217	0.10299625468164794	0.037921348314606744	0.060861423220973786	49.93539325842696	0.05839881265288417	1636897779	150.0	0.01638576779026217	0.10299625468164794	0.037921348314606744	0.060861423220973786	49.93539325842696	0.05839881265288417	14	COMPLETE
15	0.10440074906367042	2020-04-03 06:43:56.696915	2020-04-03 06:44:35.634859	0.4718564526614326	0.4132657531885535	0.3617343384362915	128	128	0.0384479231365057	512	0.16832091762891838	1.018496915406795	0.008426966292134831	0.10440074906367042	0.02855805243445693	0.05102996254681648	49.15589887640449	0.05196273392940353	0.008426966292134831	0.10440074906367042	0.02855805243445693	0.05102996254681648	49.15589887640449	0.05196273392940353	3232786824	200.0	0.008426966292134831	0.10440074906367042	0.02855805243445693	0.05102996254681648	49.15589887640449	0.05196273392940353	15	COMPLETE
16	0.12078651685393259	2020-04-03 06:44:35.683734	2020-04-03 06:45:16.365215	0.4193176585632942	0.22840100686992823	0.10847751361043652	128	256	0.0010144126579615393	256	0.0026387305262651818	0.9741461339270633	0.01544943820224719	0.12078651685393259	0.04119850187265917	0.06132958801498127	46.99578651685393	0.0612970601783555	0.01544943820224719	0.12078651685393259	0.04119850187265917	0.06132958801498127	46.99578651685393	0.0612970601783555	3226405588	150.0	0.01544943820224719	0.12078651685393259	0.04119850187265917	0.06132958801498127	46.99578651685393	0.0612970601783555	16	COMPLETE
17	0.10627340823970037	2020-04-03 06:45:16.405393	2020-04-03 06:46:16.087937	0.2661563881644241	0.4132455495692438	0.4515106180116524	256	64	0.04470565101792201	512	0.43544965698720856	0.9926337173752738	0.009831460674157303	0.10627340823970037	0.026685393258426966	0.04260299625468165	47.875	0.051824820004450316	0.009831460674157303	0.10627340823970037	0.026685393258426966	0.04260299625468165	47.875	0.051824820004450316	4211151697	200.0	0.009831460674157303	0.10627340823970037	0.026685393258426966	0.04260299625468165	47.875	0.051824820004450316	17	COMPLETE
18	0.12453183520599251	2020-04-03 06:46:16.141503	2020-04-03 06:46:43.992153	0.17284557420934893	0.25808618968362107	0.19160691721038298	128	128	0.011689902682339175	128	0.08177988435506293	0.9928415644022702	0.009363295880149813	0.12453183520599251	0.03932584269662921	0.06601123595505617	47.94101123595506	0.05735585097517239	0.009363295880149813	0.12453183520599251	0.03932584269662921	0.06601123595505617	47.94101123595506	0.05735585097517239	4060122070	150.0	0.009363295880149813	0.12453183520599251	0.03932584269662921	0.06601123595505617	47.94101123595506	0.05735585097517239	18	COMPLETE
19	0.12359550561797752	2020-04-03 06:46:44.040289	2020-04-03 06:47:02.959550	0.44229506560273796	0.29893583082131076	0.1285940853573984	64	256	0.0029335396236576917	512	0.028503721982231372	0.9931046718867559	0.011704119850187267	0.12359550561797752	0.0351123595505618	0.06179775280898876	47.91385767790262	0.057864671700489756	0.011704119850187267	0.12359550561797752	0.0351123595505618	0.06179775280898876	47.91385767790262	0.057864671700489756	3793106011	150.0	0.011704119850187267	0.12359550561797752	0.0351123595505618	0.06179775280898876	47.91385767790262	0.057864671700489756	19	COMPLETE
20	0.10580524344569288	2020-04-03 06:47:02.998610	2020-04-03 06:47:47.150666	0.11751990804660442	0.17457369968520867	0.12162099462921253	128	256	0.04011412120321777	512	0.04644076490080995	0.9967812519897236	0.013108614232209739	0.10580524344569288	0.031835205992509365	0.05056179775280899	48.08239700374532	0.05554905388566507	0.013108614232209739	0.10580524344569288	0.031835205992509365	0.05056179775280899	48.08239700374532	0.05554905388566507	2686395588	150.0	0.013108614232209739	0.10580524344569288	0.031835205992509365	0.05056179775280899	48.08239700374532	0.05554905388566507	20	COMPLETE
21	0.8445692883895131	2020-04-03 06:47:47.198449	2020-04-03 06:50:36.022514	0.37147571040023064	0.3283089090239004	0.3268682666636053	128	64	0.09601155009792565	512	0.0022204455299459614	0.12042479055727856	0.25842696629213485	0.8445692883895131	0.5421348314606742	0.6793071161048689	5.816011235955056	0.4424117214954804	0.25842696629213485	0.8445692883895131	0.5421348314606742	0.6793071161048689	5.816011235955056	0.4424117214954804	1435338511		0.25842696629213485	0.8445692883895131	0.5421348314606742	0.6793071161048689	5.816011235955056	0.4424117214954804	21	COMPLETE
22	0.10440074906367042	2020-04-03 06:50:36.074451	2020-04-03 06:51:42.113608	0.25371996403832786	0.10731180770800336	0.3948574093985563	256	128	0.00225053522743978	512	0.0014544036155265448	0.9891301793419522	0.012172284644194757	0.10440074906367042	0.03651685393258427	0.054307116104868915	47.767790262172284	0.05684197174856025	0.012172284644194757	0.10440074906367042	0.03651685393258427	0.054307116104868915	47.767790262172284	0.05684197174856025	4179606305	150.0	0.012172284644194757	0.10440074906367042	0.03651685393258427	0.054307116104868915	47.767790262172284	0.05684197174856025	22	COMPLETE
23	0.11282771535580524	2020-04-03 06:51:42.158247	2020-04-03 06:52:56.223905	0.11441809863710116	0.4926804793573974	0.36057270739640435	256	128	0.005692606088739062	256	0.011105480553486303	0.9631341188546089	0.011704119850187267	0.11282771535580524	0.03745318352059925	0.06460674157303371	46.49765917602996	0.05876960119909171	0.011704119850187267	0.11282771535580524	0.03745318352059925	0.06460674157303371	46.49765917602996	0.05876960119909171	1087261281	150.0	0.011704119850187267	0.11282771535580524	0.03745318352059925	0.06460674157303371	46.49765917602996	0.05876960119909171	23	COMPLETE
