number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.950374531835206	2020-05-13 18:28:26.293889	2020-05-13 18:31:14.970904	128	1	256	0.0347151851963088	0.07345171991739186	0.46676029962546817	0.950374531835206	0.7780898876404494	0.8679775280898876	3.531367041198502	0.6418527653774404	0.46676029962546817	0.950374531835206	0.7780898876404494	0.8679775280898876	3.531367041198502	0.6418527653774404	542486626	500.0	0.46676029962546817	0.950374531835206	0.7780898876404494	0.8679775280898876	3.531367041198502	0.6418527653774404	0	COMPLETE
1	0.9527153558052435	2020-05-13 18:31:14.989382	2020-05-13 18:34:05.340299	64	1	512	0.007530468843462516	0.0686522310081702	0.4648876404494382	0.9527153558052435	0.7860486891385767	0.8778089887640449	3.310861423220974	0.6429691581625185	0.4648876404494382	0.9527153558052435	0.7860486891385767	0.8778089887640449	3.310861423220974	0.6429691581625185	3719638275	950.0	0.4648876404494382	0.9527153558052435	0.7860486891385767	0.8778089887640449	3.310861423220974	0.6429691581625185	1	COMPLETE
2	0.9550561797752809	2020-05-13 18:34:05.358885	2020-05-13 18:36:20.802602	128	1	128	0.007505833775978299	0.06725953205938587	0.4700374531835206	0.9550561797752809	0.7879213483146067	0.8810861423220974	3.2387640449438204	0.6476592037258883	0.4700374531835206	0.9550561797752809	0.7879213483146067	0.8810861423220974	3.2387640449438204	0.6476592037258883	1952513545	350.0	0.4700374531835206	0.9550561797752809	0.7879213483146067	0.8810861423220974	3.2387640449438204	0.6476592037258883	2	COMPLETE
3	0.9517790262172284	2020-05-13 18:36:20.820648	2020-05-13 18:43:45.361885	256	1	256	0.13061379042079108	0.07072144649462418	0.4648876404494382	0.9517790262172284	0.7710674157303371	0.8698501872659176	3.4124531835205993	0.6386594164577731	0.4648876404494382	0.9517790262172284	0.7710674157303371	0.8698501872659176	3.4124531835205993	0.6386594164577731	484891264	450.0	0.4648876404494382	0.9517790262172284	0.7710674157303371	0.8698501872659176	3.4124531835205993	0.6386594164577731	3	COMPLETE
4	0.9527153558052435	2020-05-13 18:43:45.373818	2020-05-13 18:46:19.746166	128	1	128	0.002888954124777526	0.07035046096277259	0.477059925093633	0.9527153558052435	0.7841760299625468	0.8796816479400749	3.397940074906367	0.6495066103779327	0.477059925093633	0.9527153558052435	0.7841760299625468	0.8796816479400749	3.397940074906367	0.6495066103779327	2194293045	400.0	0.477059925093633	0.9527153558052435	0.7841760299625468	0.8796816479400749	3.397940074906367	0.6495066103779327	4	COMPLETE
5	0.9564606741573034	2020-05-13 18:46:19.758234	2020-05-13 18:48:32.426077	128	1	128	0.05933798403289312	0.06810037772980439	0.47846441947565543	0.9564606741573034	0.7874531835205992	0.8815543071161048	3.281367041198502	0.6523865219490974	0.47846441947565543	0.9564606741573034	0.7874531835205992	0.8815543071161048	3.281367041198502	0.6523865219490974	2268836544	350.0	0.47846441947565543	0.9564606741573034	0.7874531835205992	0.8815543071161048	3.281367041198502	0.6523865219490974	5	COMPLETE
6	0.9550561797752809	2020-05-13 18:48:32.441879	2020-05-13 18:51:57.384104	128	1	256	0.02579446609131757	0.0698147971585937	0.4705056179775281	0.9550561797752809	0.7771535580524345	0.8792134831460674	3.366573033707865	0.6449902969248973	0.4705056179775281	0.9550561797752809	0.7771535580524345	0.8792134831460674	3.366573033707865	0.6449902969248973	871737248	600.0	0.4705056179775281	0.9550561797752809	0.7771535580524345	0.8792134831460674	3.366573033707865	0.6449902969248973	6	COMPLETE
7	0.1203183520599251	2020-05-13 18:51:57.396351	2020-05-13 18:54:47.271378	256	2	512	0.0084408214714488	0.9747100880383497	0.010767790262172285	0.1203183520599251	0.039794007490636704	0.06179775280898876	46.93632958801498	0.058091529775033734	0.010767790262172285	0.1203183520599251	0.039794007490636704	0.06179775280898876	46.93632958801498	0.058091529775033734	941358677	200.0	0.010767790262172285	0.1203183520599251	0.039794007490636704	0.06179775280898876	46.93632958801498	0.058091529775033734	7	COMPLETE
8	0.9508426966292135	2020-05-13 18:54:47.283323	2020-05-13 18:56:41.829878	64	1	256	0.012071567880679255	0.07153516842753449	0.4592696629213483	0.9508426966292135	0.7743445692883895	0.8712546816479401	3.4461610486891385	0.6360883695560341	0.4592696629213483	0.9508426966292135	0.7743445692883895	0.8712546816479401	3.4461610486891385	0.6360883695560341	3462320106	550.0	0.4592696629213483	0.9508426966292135	0.7743445692883895	0.8712546816479401	3.4461610486891385	0.6360883695560341	8	COMPLETE
9	0.9555243445692884	2020-05-13 18:56:41.842008	2020-05-13 19:01:20.209660	128	1	256	0.18359063380836382	0.06989903845266206	0.4794007490636704	0.9555243445692884	0.7860486891385767	0.8829588014981273	3.372191011235955	0.6515605996455891	0.4794007490636704	0.9555243445692884	0.7860486891385767	0.8829588014981273	3.372191011235955	0.6515605996455891	1138140364	800.0	0.4794007490636704	0.9555243445692884	0.7860486891385767	0.8829588014981273	3.372191011235955	0.6515605996455891	9	COMPLETE
