number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.31273408239700373	2020-03-08 20:28:24.118731	2020-03-08 20:34:48.867521	256	1	6	0.006151622553448177	0.07050160293257546	128	0.5631786765921373	0.04681647940074907	0.31273408239700373	0.1254681647940075	0.1797752808988764	27.118913857677903	0.13677924278295148	0.04681647940074907	0.31273408239700373	0.1254681647940075	0.1797752808988764	27.118913857677903	0.13677924278295148	2139202619	350	0.04681647940074907	0.31273408239700373	0.1254681647940075	0.1797752808988764	27.118913857677903	0.13677924278295148	0	COMPLETE
1	0.22331460674157302	2020-03-08 20:34:48.884665	2020-03-08 20:39:44.819223	64	1	72	0.0039158490947956825	0.0433753650905696	512	0.7262157773579844	0.046348314606741575	0.22331460674157302	0.09878277153558053	0.1306179775280899	34.96114232209738	0.11330049832634193	0.046348314606741575	0.22331460674157302	0.09878277153558053	0.1306179775280899	34.96114232209738	0.11330049832634193	2444416966	600	0.046348314606741575	0.22331460674157302	0.09878277153558053	0.1306179775280899	34.96114232209738	0.11330049832634193	1	COMPLETE
2	0.22191011235955055	2020-03-08 20:39:44.830061	2020-03-08 20:44:42.230804	256	2	29	0.007410150022084148	0.25041643225289184	256	0.7317187936369622	0.027153558052434457	0.22191011235955055	0.0852059925093633	0.13249063670411984	35.25140449438202	0.09950037365316415	0.027153558052434457	0.22191011235955055	0.0852059925093633	0.13249063670411984	35.25140449438202	0.09950037365316415	3744932802	350	0.027153558052434457	0.22191011235955055	0.0852059925093633	0.13249063670411984	35.25140449438202	0.09950037365316415	2	COMPLETE
3	0.12078651685393259	2020-03-08 20:44:42.243306	2020-03-08 20:47:01.514256	256	2	9	0.029108925532835138	0.08755073731187057	256	1.007961661798168	0.007022471910112359	0.12078651685393259	0.0351123595505618	0.06179775280898876	48.65753745318352	0.054302673237416735	0.007022471910112359	0.12078651685393259	0.0351123595505618	0.06179775280898876	48.657303370786515	0.05431567781502806	2080594862	200	0.007022471910112359	0.12078651685393259	0.0351123595505618	0.06179775280898876	48.65777153558052	0.05429226957532768	3	COMPLETE
4	0.30243445692883897	2020-03-08 20:47:01.526895	2020-03-08 20:57:18.444675	64	2	61	0.001183172286175073	0.013942840946193066	128	0.5566805913767077	0.07303370786516854	0.30243445692883897	0.1399812734082397	0.1891385767790262	26.628277153558052	0.15371675628851497	0.07303370786516854	0.30243445692883897	0.1399812734082397	0.1891385767790262	26.628277153558052	0.15371675628851497	3757416078	400	0.07303370786516854	0.30243445692883897	0.1399812734082397	0.1891385767790262	26.628277153558052	0.15371675628851497	4	COMPLETE
5	0.19147940074906367	2020-03-08 20:57:18.457213	2020-03-08 21:03:37.548542	64	2	79	0.011626548121374251	0.15753321763505398	128	0.7781736002903613	0.02200374531835206	0.19147940074906367	0.06554307116104868	0.10346441947565543	37.506554307116104	0.08634937897993862	0.02200374531835206	0.19147940074906367	0.06554307116104868	0.10346441947565543	37.506554307116104	0.08634937897993862	988102061	250	0.02200374531835206	0.19147940074906367	0.06554307116104868	0.10346441947565543	37.506554307116104	0.08634937897993862	5	COMPLETE
6	0.09831460674157304	2020-03-08 21:03:37.560532	2020-03-08 21:08:34.242734	128	2	44	0.03277142327164303	0.25373503209600845	128	1.01618851371256	0.012172284644194757	0.09831460674157304	0.02855805243445693	0.052434456928838954	49.02317415730337	0.05348489318567167	0.012172284644194757	0.09831460674157304	0.02855805243445693	0.052434456928838954	49.022940074906366	0.05348492864464267	4150853357	200	0.012172284644194757	0.09831460674157304	0.02855805243445693	0.052434456928838954	49.02340823970037	0.05348485815912716	6	COMPLETE
7	0.09737827715355805	2020-03-08 21:08:34.254708	2020-03-08 21:11:49.026339	256	2	97	0.061470124877801985	0.2517333051389491	256	1.0432396054578323	0.007022471910112359	0.09737827715355805	0.027153558052434457	0.04868913857677903	50.30898876404494	0.04850397346966165	0.007022471910112359	0.09737827715355805	0.027153558052434457	0.04868913857677903	50.30852059925093	0.048504147426881174	1062810142	200	0.007022471910112359	0.09737827715355805	0.027153558052434457	0.04868913857677903	50.30945692883895	0.0485038030539581	7	COMPLETE
8	0.20926966292134833	2020-03-08 21:11:49.037633	2020-03-08 21:17:21.230774	256	2	54	0.001257963476370204	0.2652461988466675	512	0.7581002563735199	0.02949438202247191	0.20926966292134833	0.08146067415730338	0.11610486891385768	36.519194756554306	0.09720805196515389	0.02949438202247191	0.20926966292134833	0.08146067415730338	0.11610486891385768	36.519194756554306	0.09720805196515389	3470241935	550	0.02949438202247191	0.20926966292134833	0.08146067415730338	0.11610486891385768	36.519194756554306	0.09720805196515389	8	COMPLETE
9	0.1348314606741573	2020-03-08 21:17:21.243263	2020-03-08 21:20:10.529125	256	1	77	0.019918940029715414	0.1953417073673541	256	0.9493911192841368	0.024812734082397005	0.1348314606741573	0.050093632958801496	0.07443820224719101	45.72565543071161	0.07197874812718809	0.024812734082397005	0.1348314606741573	0.050093632958801496	0.07443820224719101	45.72565543071161	0.07197874812718809	2424637730	200	0.024812734082397005	0.1348314606741573	0.050093632958801496	0.07443820224719101	45.72565543071161	0.07197874812718809	9	COMPLETE
10	0.25795880149812733	2020-03-08 21:20:10.540734	2020-03-08 21:27:28.177570	128	1	22	0.0023198679168975824	0.1668950316229834	512	0.6674700590340623	0.04868913857677903	0.25795880149812733	0.12968164794007492	0.17837078651685392	32.11423220973783	0.1304787174501103	0.04868913857677903	0.25795880149812733	0.12968164794007492	0.17837078651685392	32.11423220973783	0.1304787174501103	2573510197	900	0.04868913857677903	0.25795880149812733	0.12968164794007492	0.17837078651685392	32.11423220973783	0.1304787174501103	10	COMPLETE
11	0.2851123595505618	2020-03-08 21:27:28.189707	2020-03-08 21:41:11.184396	256	1	37	0.001146498349822713	0.20581010207256412	128	0.6449909050929733	0.046348314606741575	0.2851123595505618	0.12406367041198502	0.17743445692883894	31.029026217228463	0.13013501100513636	0.046348314606741575	0.2851123595505618	0.12406367041198502	0.17743445692883894	31.029026217228463	0.13013501100513636	1651072932	500	0.046348314606741575	0.2851123595505618	0.12406367041198502	0.17743445692883894	31.029026217228463	0.13013501100513636	11	COMPLETE
12	0.28230337078651685	2020-03-08 21:41:11.196262	2020-03-08 21:51:10.231932	256	2	74	0.0013482804799229329	0.032027034593466605	256	0.6508879683142674	0.056179775280898875	0.28230337078651685	0.12172284644194757	0.17134831460674158	31.314138576779026	0.134889260428501	0.056179775280898875	0.28230337078651685	0.12172284644194757	0.17134831460674158	31.314138576779026	0.134889260428501	584462675	600	0.056179775280898875	0.28230337078651685	0.12172284644194757	0.17134831460674158	31.314138576779026	0.134889260428501	12	COMPLETE
