number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.014521282665753737	2020-03-20 17:45:19.071771	2020-03-20 19:33:36.681598	0.5438748673222613	21.291547855331288	128	2	54	0.03221850503080363	0.2422446864562169	256	0.9661910247634005	0.012067785005135228	0.014521282665753737	0.01326600479287915	0.013779527559055118	6899.318897637795	0.013387944173227645	0.012067785005135228	0.014521282665753737	0.01326600479287915	0.013779527559055118	6899.2347369622275	0.013388135919672299	3300238105	350	0.012067785005135228	0.014521282665753737	0.01326600479287915	0.013779527559055118	6899.403058313363	0.01338776229766049	0	COMPLETE
1	0.1551979915554034	2020-03-20 19:33:36.738195	2020-03-20 20:48:04.935024	0.5799736525106683	4.5008238025137555	128	2	84	0.008481626650738688	0.15335074802188325	256	0.35188512402271765	0.08110806801323747	0.1551979915554034	0.11286089238845144	0.13034919548099966	2496.2170204267945	0.10889549641141187	0.08110806801323747	0.1551979915554034	0.11288942143101678	0.13034919548099966	2496.2126840123246	0.10889685796383534	2897266354	250	0.08110806801323747	0.1551979915554034	0.11286089238845144	0.13034919548099966	2496.2213568412644	0.10889447450094283	1	COMPLETE
2	0.18612347369622276	2020-03-20 20:48:04.988820	2020-03-20 22:23:17.262103	0.6036091232746517	22.215707719250755	128	2	51	0.0016457635637294275	0.11078080889774382	128	0.13748802369844168	0.06684354673057172	0.18612347369622276	0.1150861577085473	0.13825174027159648	972.4994294191487	0.10883245575542944	0.06684354673057172	0.18612347369622276	0.1150861577085473	0.13825174027159648	972.4918406938264	0.10883596708551592	1308617301	200	0.06684354673057172	0.18612347369622276	0.1150861577085473	0.13825174027159648	972.5070181444711	0.10882995482985794	2	COMPLETE
3	0.14076229601734566	2020-03-20 22:23:17.326749	2020-03-20 22:56:11.491790	0.8860447604829874	22.85848234308813	128	2	8	0.013410300924778141	0.019694490684513895	512	0.32256402497372566	0.06376241013351593	0.14076229601734566	0.0910076457834075	0.109380349195481	2300.9097483738446	0.08992672412837888	0.06376241013351593	0.14076229601734566	0.0910076457834075	0.109380349195481	2300.895326942828	0.08992685341199161	289344861	200	0.06376241013351593	0.14076229601734566	0.0910076457834075	0.109380349195481	2300.9241698048613	0.08992660014531065	3	COMPLETE
4	0.1855243638023508	2020-03-20 22:56:11.531918	2020-03-20 23:49:21.634754	0.4079444751581771	24.66575899308172	64	2	18	0.0014750588651984305	0.030651239460292905	256	0.11655248552209123	0.045475293849138426	0.1855243638023508	0.10909505876982768	0.13388679675910076	825.3620050211115	0.09708191892090826	0.045475293849138426	0.18555289284491613	0.10912358781239302	0.13388679675910076	825.3529042565332	0.0970838584810535	4257629674	200	0.045475293849138426	0.1855243638023508	0.10909505876982768	0.13388679675910076	825.3711057856898	0.09708035903935941	4	COMPLETE
5	0.12678306516033322	2020-03-20 23:49:21.681340	2020-03-21 00:22:15.198513	0.7661521818181272	20.498047311243244	64	2	30	0.015476709389986364	0.02074807961505718	512	0.2995779747775706	0.05902658906767089	0.12678306516033322	0.08960972269770627	0.1016775077028415	2133.943384115029	0.08626366224078859	0.05902658906767089	0.12681159420289856	0.08960972269770627	0.1016775077028415	2133.9323576400775	0.08626415206731364	723495023	200	0.05902658906767089	0.12678306516033322	0.08960972269770627	0.1016775077028415	2133.9544105899804	0.0862632165112498	5	COMPLETE
6	0.20937464338696793	2020-03-21 00:22:15.232876	2020-03-21 01:21:36.350826	0.5227886501633228	23.721917515293473	256	1	76	0.0025626519744842637	0.010902862676418806	256	0.13145371375830864	0.07488873673399521	0.20937464338696793	0.12455779984023736	0.15896382517402716	930.3934582905398	0.12123915082999034	0.0749743238616912	0.20937464338696793	0.12455779984023736	0.15896382517402716	930.3847426680361	0.12126821924648533	1756041145	200	0.07488873673399521	0.20937464338696793	0.12455779984023736	0.15896382517402716	930.4021739130435	0.12122439494876877	6	COMPLETE
7	0.0007417551066986192	2020-03-21 01:21:36.414501	2020-03-21 01:57:00.632170	0.7940255947956792	6.796663035946504	256	2	33	0.07576704728622269	0.17393919360723042	512	0.9919975643727412	0.00028529042565331506	0.0007417551066986192	0.0003138194682186466	0.0003994065959146411	7086.652487732512	0.0010070207767960433	0.00028529042565331506	0.0007417551066986192	0.0003138194682186466	0.0003994065959146411	7086.617596713454	0.0010070299778739745	3431921708	200	0.00028529042565331506	0.0007417551066986192	0.0003138194682186466	0.0003994065959146411	7086.687378751569	0.0010070116756208357	7	COMPLETE
8	0.20760584274791738	2020-03-21 01:57:00.675067	2020-03-21 02:42:07.428947	0.8506719213811939	27.65953688811578	256	1	18	0.001972993357779963	0.040031630301230865	512	0.1503823208707828	0.08096542280041082	0.20760584274791738	0.13143329909848225	0.16586785347483737	1063.9320438206094	0.12465515984283004	0.08096542280041082	0.20760584274791738	0.13143329909848225	0.16586785347483737	1063.9210601392217	0.12465549867967729	2637276852	250	0.08096542280041082	0.20760584274791738	0.13143329909848225	0.16586785347483737	1063.943027501997	0.1246548430394174	8	COMPLETE
9	0.18210087869451103	2020-03-21 02:42:07.470426	2020-03-21 03:37:16.189140	0.19132458242141526	7.365961227161025	128	1	67	0.0045977509720395784	0.017218906038714284	256	0.13892059505505525	0.06316330023964396	0.18210087869451103	0.10926623302521968	0.1383658564418578	980.0224808855414	0.10326782345385518	0.06316330023964396	0.18210087869451103	0.10926623302521968	0.1383658564418578	980.0203412073491	0.10326782858885966	2914590495	200	0.06316330023964396	0.18210087869451103	0.10926623302521968	0.1383658564418578	980.0246205637338	0.10326781834905759	9	COMPLETE
10	0.19085929476206778	2020-03-21 03:37:16.225257	2020-03-21 05:10:57.966186	0.16248014273054892	1.4270944853983876	64	2	21	0.011374587933647205	0.21486351538555157	128	0.28908532310387014	0.0793107383316216	0.19085929476206778	0.11882346228460573	0.14267374186922288	2045.9238702499144	0.11635767161494479	0.0793107383316216	0.19085929476206778	0.11882346228460573	0.14267374186922288	2045.9232283464567	0.11635767241581649	2688192834	200	0.0793107383316216	0.19085929476206778	0.11882346228460573	0.14267374186922288	2045.9245121533722	0.11635767081886816	10	COMPLETE
11	0.16546844687892273	2020-03-21 05:10:58.008196	2020-03-21 05:47:29.604349	0.8775985460624336	12.186574281211493	128	1	52	0.009769062293213856	0.01848271230402668	256	0.26462473596714375	0.07962455779984023	0.16546844687892273	0.11157708547301153	0.13057742782152232	1883.3548299669062	0.10883399555455131	0.07962455779984023	0.16546844687892273	0.11157708547301153	0.13057742782152232	1883.348710487276	0.10883412387898635	524213930	150	0.07962455779984023	0.16546844687892273	0.11157708547301153	0.13057742782152232	1883.3609494465366	0.10883387510532022	11	COMPLETE
12	0.025362318840579712	2020-03-21 05:47:29.652549	2020-03-21 06:18:00.103497	0.7711615718981876	17.37617021469754	256	2	95	0.09037658387838421	0.029055498498971582	512	0.8650014601476729	0.012752482026703184	0.025362318840579712	0.013180417665183157	0.013323062878009814	6165.764863631177	0.016152410819904962	0.012752482026703184	0.025362318840579712	0.013180417665183157	0.013323062878009814	6165.5937464338695	0.016152433775243426	1062737058	150	0.012752482026703184	0.025362318840579712	0.013180417665183157	0.013323062878009814	6165.9359808284835	0.016152387985683733	12	COMPLETE
13	0.15046217048955837	2020-03-21 06:18:00.155437	2020-03-21 07:21:19.452560	0.2021557423865644	24.750415719604547	64	1	53	0.01688612546895342	0.01133099406086696	128	0.31504305359149204	0.08008102248088554	0.15046217048955837	0.10495834759785462	0.12840922058655713	2237.237076343718	0.1051055232862369	0.08008102248088554	0.15046217048955837	0.10495834759785462	0.12840922058655713	2237.221841834988	0.10510556718900198	2759116887	150	0.08008102248088554	0.15046217048955837	0.10495834759785462	0.12840922058655713	2237.252310852448	0.10510548010634188	13	COMPLETE
14	0.0007132260641332877	2020-03-21 07:21:19.494258	2020-03-21 07:44:46.943835	0.9473892187747693	20.892393247471915	128	1	57	0.06799565153813462	0.1147535412837989	512	0.9306955168150496	2.8529042565331506e-05	0.0007132260641332877	0.00028529042565331506	0.00048499372361063563	6644.285304690175	0.0008921612488576383	2.8529042565331506e-05	0.0007132260641332877	0.00028529042565331506	0.00048499372361063563	6644.169034577199	0.0008921807385833205	3025761731	150	2.8529042565331506e-05	0.0007132260641332877	0.00028529042565331506	0.00048499372361063563	6644.40157480315	0.0008921420091567966	14	COMPLETE
15	0.06036745406824147	2020-03-21 07:44:46.996288	2020-03-21 08:06:50.080400	0.751128527636088	6.963136312416948	64	1	18	0.041273050701789014	0.04610048498812076	512	0.8171006636091829	0.0401118338468561	0.06036745406824147	0.050639050553463426	0.05389136140591122	5825.218846285518	0.04699105949318297	0.0401118338468561	0.06036745406824147	0.050639050553463426	0.05389136140591122	5825.207377610407	0.04699106311740857	799647189	150	0.0401118338468561	0.06036745406824147	0.050639050553463426	0.05389136140591122	5825.23031496063	0.046991055885634424	15	COMPLETE
16	0.14974894442542508	2020-03-21 08:06:50.125045	2020-03-21 08:43:08.137466	0.6415189557235117	10.541265885752345	64	2	68	0.013026752127970139	0.014584006344591545	256	0.26754119992085496	0.06809882460344631	0.14974894442542508	0.10233367568184412	0.12190459888166154	1900.5957577313704	0.09703419526870188	0.06809882460344631	0.14974894442542508	0.10233367568184412	0.12190459888166154	1900.5896382517403	0.09703432519219578	48949507	150	0.06809882460344631	0.14974894442542508	0.10233367568184412	0.12190459888166154	1900.6018772110008	0.09703407164945463	16	COMPLETE
17	0.11993609494465365	2020-03-21 08:43:08.184668	2020-03-21 10:10:27.442267	0.6790614005740836	25.43933055539604	128	2	22	0.04809836907359111	0.010344354562467866	512	0.7456941142895891	0.08578683099395185	0.11993609494465365	0.09913842291452699	0.10712655483281981	5303.562706835559	0.09772065045578274	0.08578683099395185	0.11993609494465365	0.09913842291452699	0.10712655483281981	5303.495207120849	0.09772073380625032	2997372184	450	0.08578683099395185	0.11993609494465365	0.09913842291452699	0.10712655483281981	5303.630206550268	0.0977205688881762	17	COMPLETE
18	0.09913842291452699	2020-03-21 10:10:27.503120	2020-03-21 11:15:07.256781	0.29686248398244003	8.425672787500998	256	1	54	0.018045654142788546	0.023992148385290932	128	0.5141679247448346	0.06530297843204382	0.09913842291452699	0.07816957662900834	0.08903914184639963	3658.079325002853	0.07874985590010593	0.06530297843204382	0.09913842291452699	0.07816957662900834	0.08903914184639963	3658.056886910875	0.07874988955931003	659396613	150	0.06530297843204382	0.09913842291452699	0.07816957662900834	0.08903914184639963	3658.1017630948304	0.07874982263862629	18	COMPLETE
19	0.22632089467077485	2020-03-21 11:15:07.308614	2020-03-21 12:45:16.639888	0.4865514601883873	8.710394749684658	256	1	25	0.0013482315649690833	0.02328914759013405	256	0.10640304152319364	0.07748487960744037	0.22632089467077485	0.14113317357069496	0.16954809996576514	751.1913014949218	0.13041886944846637	0.07748487960744037	0.2263494237133402	0.14113317357069496	0.16954809996576514	751.1883772680588	0.13041941955396089	3751634586	300	0.07748487960744037	0.22632089467077485	0.14113317357069496	0.16954809996576514	751.1942257217847	0.1304183852122634	19	COMPLETE
20	0.0983396097226977	2020-03-21 12:45:16.704906	2020-03-21 15:23:18.480789	0.4654963284285011	24.37269946509304	256	2	23	0.03108953439985511	0.027655999248232345	128	0.8148186276559005	0.08133630035376013	0.0983396097226977	0.08849709003765834	0.09314732397580737	5801.698990071894	0.08806169641381849	0.08133630035376013	0.0983396097226977	0.08849709003765834	0.09314732397580737	5801.601278101107	0.08806181878652355	2109713857	300	0.08133630035376013	0.0983396097226977	0.08849709003765834	0.09314732397580737	5801.7967020426795	0.08806157751592864	20	COMPLETE
21	0.14002054091064703	2020-03-21 15:23:18.530288	2020-03-21 15:56:45.891340	0.2506269887848224	11.010397573798496	128	2	31	0.010576744065724253	0.0439137304073344	512	0.28188911470565875	0.06307771311194796	0.14002054091064703	0.09403172429533264	0.11017916238731028	2005.9754364943512	0.09063778175522469	0.06307771311194796	0.14002054091064703	0.09403172429533264	0.11017916238731028	2005.9702156795618	0.09063795105860212	2731663040	200	0.06307771311194796	0.14002054091064703	0.09403172429533264	0.11017916238731028	2005.9806573091407	0.09063762350376478	21	COMPLETE
22	0.14914983453155312	2020-03-21 15:56:45.938408	2020-03-21 17:06:05.111437	0.4350922564155891	5.744829682430148	128	2	62	0.010556896709382571	0.025815657834717308	512	0.271120449653959	0.0798527901403629	0.14914983453155312	0.11129179504735821	0.12315987675453612	1929.941001939975	0.10737808630696076	0.0798527901403629	0.14914983453155312	0.11129179504735821	0.12315987675453612	1929.938234622846	0.10737811442930977	2662190607	350	0.0798527901403629	0.14914983453155312	0.11129179504735821	0.12315987675453612	1929.9437692571037	0.10737805899677719	22	COMPLETE
23	0.024049982882574462	2020-03-21 17:06:05.149127	2020-03-21 17:41:52.843950	0.5137319158721343	3.0714259513927926	128	1	13	0.045607162786960385	0.09120924816337465	256	0.9383509922131468	0.017345657879721556	0.024049982882574462	0.020369736391646697	0.02105443341321465	6699.217961885199	0.020536370917210018	0.017345657879721556	0.024049982882574462	0.020369736391646697	0.02105443341321465	6699.207662900833	0.020536376224466475	2730532447	150	0.017345657879721556	0.024049982882574462	0.020369736391646697	0.02105443341321465	6699.228260869565	0.02053636564435879	23	COMPLETE
24	0.20503822891703755	2020-03-21 17:41:52.898121	2020-03-21 18:52:58.288113	0.6338895028746183	3.173524661386798	64	2	36	0.005624708031577927	0.10184304149092305	256	0.20526100146931317	0.07734223439461371	0.20503822891703755	0.13759557229259387	0.1617311423028643	1450.5304404884173	0.12297170643597774	0.07734223439461371	0.20503822891703755	0.13759557229259387	0.1617311423028643	1450.5288428620336	0.12297176850290037	2326944088	250	0.07734223439461371	0.20503822891703755	0.13759557229259387	0.1617311423028643	1450.5320381148008	0.12297164820477537	24	COMPLETE
