number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 04:30:49.794722	2020-01-10 04:57:19.287081	50.0	51.0	0.011762633054352385	0.05431548003125705	1000.0	0.99057311463772	0.0	0.0003541076487252125	4.426345609065156e-05	8.852691218130312e-05	20082.031072946174	0.0002941576436691235	0.0	0.0003541076487252125	4.426345609065156e-05	8.852691218130312e-05	20082.03102868272	0.0002941576466180914	0.0	0.0003541076487252125	4.426345609065156e-05	8.852691218130312e-05	20082.031117209634	0.00029415764072091667	9	0.0003541076487252125	0.0003541076487252125
10	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 04:57:19.287937	2020-01-10 05:23:41.766550	50.0	61.0	0.0014050468780221052	0.05457540138962939	1000.0	1.0004278369659065	0.0001327903682719547	0.0002655807365439094	0.0001327903682719547	0.0002213172804532578	20282.16826752833	0.00037697624307567195	0.0001327903682719547	0.0002655807365439094	0.0001327903682719547	0.0002213172804532578	20282.168156869688	0.00037697624495249574	0.0001327903682719547	0.0002655807365439094	0.0001327903682719547	0.0002213172804532578	20282.16837818697	0.0003769762411991759	10	0.0003541076487252125	0.0002950897072710104
11	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 05:23:41.767948	2020-01-10 05:49:44.666832	50.0	21.0	0.01130210539847251	0.056103081552511896	1900.0	1.0076162953162826	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	20427.578567634562	0.00020899482500364024	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	20427.578434844192	0.00020899482691852457	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	20427.57870042493	0.00020899482308912116	11	0.0002655807365439094	0.00017705382436260624
12	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 05:49:44.667688	2020-01-10 06:37:22.411506	350.0	61.0	0.08329686845311826	0.06410430911978678	1600.0	0.9976922306873091	0.0	0.00017705382436260624	0.0	0.0	20226.464279390933	0.0002631351429378839	0.0	0.00017705382436260624	0.0	0.0	20226.464190864022	0.000263135144411531	0.0	0.00017705382436260624	0.0	0.0	20226.464367917848	0.00026313514146449177	12	0.00017705382436260624	0.00017705382436260624
13	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 06:37:22.412320	2020-01-10 07:43:39.450402	450.0	91.0	0.041375577062025576	0.016997025995322147	900.0	0.996723527272608	0.0	0.0004426345609065156	4.426345609065156e-05	4.426345609065156e-05	20206.702859419263	0.0003525359927015371	0.0	0.0004426345609065156	4.426345609065156e-05	4.426345609065156e-05	20206.702770892352	0.0003525359932054242	0.0	0.0004426345609065156	4.426345609065156e-05	4.426345609065156e-05	20206.702947946174	0.00035253599219769934	13	0.0005311614730878187	0.00047214353163361664
14	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 07:43:39.451163	2020-01-10 08:13:55.138648	150.0	41.0	0.08407081917312931	0.015297683887591482	1000.0	0.9983098985066976	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20239.160477160058	0.0003127194970752627	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20239.16032223796	0.00031271949816542394	4.426345609065156e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20239.160632082152	0.0003127194959852454	14	8.852691218130312e-05	0.00011803588290840416
15	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 08:13:55.139624	2020-01-10 09:08:39.606955	350.0	91.0	0.0034269539771763224	0.07319759492239171	1200.0	1.0012389258708307	8.852691218130312e-05	0.0005311614730878187	0.00017705382436260624	0.0003098441926345609	20298.463349858357	0.00039488773719053866	8.852691218130312e-05	0.0005311614730878187	0.00017705382436260624	0.0003098441926345609	20298.463217067987	0.00039488774338562103	8.852691218130312e-05	0.0005311614730878187	0.00017705382436260624	0.0003098441926345609	20298.463482648724	0.0003948877309972875	15	0.0003541076487252125	0.00047214353163361664
16	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 09:08:39.607783	2020-01-10 09:34:50.622382	150.0	1.0	0.006696249298539829	0.01978132064784804	700.0	1.0066404425520277	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20407.810618803116	0.00027737473888171584	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20407.81033109065	0.00027737474422432577	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20407.81090651558	0.00027737473354065865	16	0.0002655807365439094	0.00023607176581680832
17	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 09:34:50.623106	2020-01-10 10:17:53.005901	350.0	41.0	0.0065134052393390944	0.08024421371173425	1500.0	0.9958561992037803	0.0	0.0002213172804532578	0.0001327903682719547	0.00017705382436260624	20189.396910410764	0.0002860105198540434	0.0	0.0002213172804532578	0.0001327903682719547	0.00017705382436260624	20189.39673335694	0.00028601052489403655	0.0	0.0002213172804532578	0.0001327903682719547	0.00017705382436260624	20189.39708746459	0.00028601051481515763	17	0.0002655807365439094	0.00023607176581680832
18	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 10:17:53.006754	2020-01-10 11:21:28.928610	450.0	81.0	0.07856287123742624	0.020690304001459197	1300.0	1.0142536703953375	4.426345609065156e-05	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20562.33403417139	0.0003197539658051383	4.426345609065156e-05	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20562.333967776205	0.00031975396593382987	4.426345609065156e-05	0.0001327903682719547	4.426345609065156e-05	8.852691218130312e-05	20562.33410056657	0.0003197539656764529	18	0.0002655807365439094	0.00017705382436260624
19	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 11:21:28.929406	2020-01-10 12:01:55.053222	450.0	1.0	0.006609294531656377	0.030231310745690458	900.0	0.9681622003684844	4.426345609065156e-05	0.0004426345609065156	0.0001327903682719547	0.0002655807365439094	19627.80039394476	0.00031499564492333494	4.426345609065156e-05	0.0004426345609065156	0.0001327903682719547	0.0002655807365439094	19627.800194759206	0.00031499564584240873	4.426345609065156e-05	0.0004426345609065156	0.0001327903682719547	0.0002655807365439094	19627.800593130312	0.00031499564400433867	19	0.0005311614730878187	0.00047214353163361664
20	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 12:01:55.054135	2020-01-10 12:58:29.588519	450.0	61.0	0.001990927055229173	0.022508355287273255	500.0	1.0006005036248435	0.0	0.00017705382436260624	8.852691218130312e-05	8.852691218130312e-05	20285.57358799575	0.00028446258270062725	0.0	0.00017705382436260624	8.852691218130312e-05	8.852691218130312e-05	20285.573521600567	0.0002844625882502853	0.0	0.00017705382436260624	8.852691218130312e-05	8.852691218130312e-05	20285.573654390933	0.00028446257715369926	20	0.00017705382436260624	0.00017705382436260624
21	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 12:58:29.589355	2020-01-10 13:47:56.582003	350.0	71.0	0.005328853831134308	0.07221873597696993	600.0	1.0037674844123476	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20349.46899344901	0.00028899518782832034	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20349.468927053826	0.0002889951878908952	0.0	0.00017705382436260624	4.426345609065156e-05	4.426345609065156e-05	20349.469059844192	0.00028899518776574756	21	0.0003541076487252125	0.00023607176581680832
22	TrialState.COMPLETE	0.0004868980169971671	2020-01-10 13:47:56.583013	2020-01-10 14:22:47.865293	350.0	1.0	0.03577759323250809	0.07237910140149637	500.0	0.9937231792416393	8.852691218130312e-05	0.0004868980169971671	0.0002213172804532578	0.0002213172804532578	20146.097313208214	0.0003523711693609684	8.852691218130312e-05	0.0004868980169971671	0.0002213172804532578	0.0002213172804532578	20146.09711402266	0.00035237116978470347	8.852691218130312e-05	0.0004868980169971671	0.0002213172804532578	0.0002213172804532578	20146.097512393768	0.0003523711689372561	22	0.0002655807365439094	0.00041312559017941453
23	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 14:22:47.866071	2020-01-10 14:56:53.482907	350.0	1.0	0.004569856736623809	0.03046522342081099	1300.0	0.9876479075680459	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20022.749845077902	0.00020709090863922473	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20022.749557365438	0.00020709091534673132	0.0	0.0001327903682719547	0.0	4.426345609065156e-05	20022.750132790366	0.00020709090193382884	23	0.0002655807365439094	0.00017705382436260624
24	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 14:56:53.483808	2020-01-10 15:44:04.080753	350.0	61.0	0.013735676884808213	0.025378723838462833	500.0	1.0010314012240336	0.0	0.0003098441926345609	0.0001327903682719547	0.00017705382436260624	20294.032821352692	0.0003008107242155515	0.0	0.0003098441926345609	0.0001327903682719547	0.00017705382436260624	20294.03271069405	0.0003008107311638317	0.0	0.0003098441926345609	0.0001327903682719547	0.00017705382436260624	20294.03293201133	0.00030081071726925196	24	0.0002655807365439094	0.0002950897072710104
25	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 15:44:04.081453	2020-01-10 16:09:57.514312	50.0	21.0	0.013809532846791405	0.0718125281044214	1700.0	0.9943020168175596	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20158.05039394476	0.0002669773802772282	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20158.05037181303	0.0002669773812862967	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20158.050416076487	0.00026697737926837517	25	0.0002655807365439094	0.00023607176581680832
26	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 16:09:57.515503	2020-01-10 16:51:24.743716	350.0	31.0	0.017814630594026968	0.08853154124903415	1800.0	0.9957623511897983	0.0	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	20187.394874291786	0.0002866758910655868	0.0	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	20187.394741501415	0.000286675891221022	0.0	0.0003541076487252125	4.426345609065156e-05	0.0001327903682719547	20187.395007082152	0.0002866758909101569	26	0.00017705382436260624	0.0002950897072710104
27	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 16:51:24.744520	2020-01-10 17:20:14.499740	150.0	51.0	0.006557027773199454	0.030969473375599358	1400.0	0.9952778761974421	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.0002655807365439094	20177.48008144476	0.0003654242552743067	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.0002655807365439094	20177.479815864022	0.0003654242793132192	4.426345609065156e-05	0.0005311614730878187	8.852691218130312e-05	0.0002655807365439094	20177.480347025496	0.00036542423125277625	27	0.0008852691218130312	0.0006491973559962229
28	TrialState.COMPLETE	0.0	2020-01-10 17:20:14.501962	2020-01-10 17:54:06.043342	250.0	31.0	0.027516829899597056	0.09954732097084894	900.0	1.0079636128819753	0.0	0.0	0.0	0.0	20434.827992209634	0.00019892530560999594	0.0	0.0	0.0	0.0	20434.827947946174	0.00019892530571892172	0.0	0.0	0.0	0.0	20434.82803647309	0.00019892530550107628	28	0.0	0.0
29	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 17:54:06.044117	2020-01-10 18:25:52.547643	150.0	81.0	0.0015945483165939942	0.07274789958839566	1900.0	0.9984569200272733	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20241.932985127478	0.00025650811449390694	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20241.93285233711	0.00025650811485293876	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20241.933117917848	0.00025650811413489616	29	0.00017705382436260624	0.00017705382436260624
30	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 18:25:52.548582	2020-01-10 18:52:21.427457	50.0	31.0	0.004851498674396525	0.059005287665175356	500.0	0.9991042948548903	8.852691218130312e-05	0.0003098441926345609	0.00017705382436260624	0.0002655807365439094	20255.12013101983	0.0003558296487535382	8.852691218130312e-05	0.0003098441926345609	0.00017705382436260624	0.0002655807365439094	20255.12004249292	0.0003558296491717925	8.852691218130312e-05	0.0003098441926345609	0.00017705382436260624	0.0002655807365439094	20255.12021954674	0.0003558296483353212	30	0.0004426345609065156	0.0003541076487252125
31	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 18:52:21.428223	2020-01-10 19:23:23.978687	150.0	61.0	0.00304351587916442	0.018452039942583105	900.0	0.9978188969293856	0.0	0.0004426345609065156	0.0002213172804532578	0.0002213172804532578	20229.061681126062	0.00035550721476846	0.0	0.0004426345609065156	0.0002213172804532578	0.0002213172804532578	20229.061526203965	0.0003555072161036716	0.0	0.0004426345609065156	0.0002213172804532578	0.0002213172804532578	20229.06183604816	0.0003555072134334404	31	0.0003541076487252125	0.00041312559017941453
32	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 19:23:23.979627	2020-01-10 20:08:42.364652	350.0	51.0	0.062248220529730454	0.01589571331046786	1500.0	1.0065476563681335	0.0	0.0003541076487252125	0.00017705382436260624	0.0002213172804532578	20406.046233179888	0.00035191996908310756	0.0	0.0003541076487252125	0.00017705382436260624	0.0002213172804532578	20406.04607825779	0.0003519199694190977	0.0	0.0003541076487252125	0.00017705382436260624	0.0002213172804532578	20406.046388101982	0.00035191996874713635	32	0.0003541076487252125	0.0003541076487252125
33	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 20:08:42.365467	2020-01-10 20:49:04.129901	350.0	21.0	0.007115230401685004	0.04761085287615979	500.0	0.9998207181408626	0.0	0.0003541076487252125	0.0001327903682719547	0.0003098441926345609	20269.69259029745	0.000301199211594297	0.0	0.0003541076487252125	0.0001327903682719547	0.0003098441926345609	20269.69245750708	0.0003011992123732265	0.0	0.0003541076487252125	0.0001327903682719547	0.0003098441926345609	20269.692723087817	0.0003011992108154433	33	0.0005311614730878187	0.00041312559017941453
34	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 20:49:04.130851	2020-01-10 21:39:41.917434	450.0	41.0	0.029577165270080405	0.019243289599276122	900.0	0.9871509845348928	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20012.79503806657	0.00028235297213588376	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20012.794883144477	0.00028235297229734895	0.0	0.0002213172804532578	8.852691218130312e-05	0.00017705382436260624	20012.79519298867	0.00028235297197442394	34	0.0002655807365439094	0.00023607176581680832
35	TrialState.COMPLETE	4.426345609065156e-05	2020-01-10 21:39:41.918401	2020-01-10 22:17:09.065133	250.0	51.0	0.004101721964771472	0.05193466983524623	900.0	1.001225757883773	0.0	4.426345609065156e-05	0.0	0.0	20298.10868891643	0.00019935374554208693	0.0	4.426345609065156e-05	0.0	0.0	20298.108533994335	0.00019935375405960722	0.0	4.426345609065156e-05	0.0	0.0	20298.108843838527	0.00019935373702771378	35	8.852691218130312e-05	5.901794145420208e-05
36	TrialState.COMPLETE	4.426345609065156e-05	2020-01-10 22:17:09.066135	2020-01-10 22:40:02.161599	50.0	1.0	0.024042390795695912	0.09072328220767592	1400.0	1.0032974970123707	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20340.130223087817	0.00019673023770140508	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20340.13009029745	0.00019673023884141672	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	20340.130355878187	0.00019673023656154381	36	8.852691218130312e-05	5.901794145420208e-05
37	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 22:40:02.162416	2020-01-10 23:29:57.840985	350.0	71.0	0.0011182254097532433	0.018789754883165376	1000.0	1.006657314544333	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20408.008343661473	0.00029481463298769233	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20408.008233002834	0.0002948146331291935	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20408.008454320112	0.00029481463284619625	37	8.852691218130312e-05	0.00011803588290840416
