number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.margin	model.embedding_dim	model.relation_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.004849937236106356	2020-01-18 01:57:44.913434	2020-01-18 05:45:08.612834	2.3153275789489043	150.0	350.0	26.0	0.0735827766477744	500.0	0.9552233447156384	0.0004279356384799726	0.004849937236106356	0.0009985164897866028	0.002139678192399863	6820.725878694511	0.0026227374548738677	0.0008273422343946138	0.008644299897295447	0.0026817300011411616	0.004336414469930389	6498.64301609038	0.004115681941015613	1603428990	0.0004279356384799726	0.004849937236106356	0.0009985164897866028	0.0021111491498345316	7142.808741298642	0.0025891286531862416	0
1	TrialState.COMPLETE	0.12313134771197079	2020-01-18 05:45:08.613672	2020-01-18 10:44:58.259852	4.960365897018962	150.0	250.0	1.0	0.0014009292479359276	800.0	0.20610750944902112	0.02909962341663814	0.12313134771197079	0.0505249343832021	0.07286317471185667	1456.9085644185782	0.05863684631628018	0.02909962341663814	0.12313134771197079	0.0505249343832021	0.07286317471185667	1456.9060538628323	0.058636850900169374	286324103	0.02909962341663814	0.12313134771197079	0.0505249343832021	0.07286317471185667	1456.9110749743238	0.05863684176767322	1
2	TrialState.COMPLETE	0.02744493894784891	2020-01-18 10:44:58.260697	2020-01-18 16:17:24.881324	6.172464122998768	150.0	50.0	46.0	0.03152422996329323	700.0	0.7979110156609167	0.007816957662900833	0.02744493894784891	0.01420746319753509	0.018857697135684127	5684.390448476549	0.01536790993601841	0.007874015748031496	0.028871391076115485	0.014435695538057743	0.020141504051124044	5656.824261097798	0.01567203660977491	2733404538	0.007816957662900833	0.02650348054319297	0.014150405112404427	0.018800639050553465	5711.956635855301	0.015262596781128396	2
3	TrialState.COMPLETE	0.006276389364372931	2020-01-18 16:17:24.882162	2020-01-18 23:05:37.576929	4.9424433996665345	50.0	150.0	31.0	0.08981097831905074	900.0	0.9488732143768348	0.0005135227661759672	0.006276389364372931	0.001797329681615885	0.0028243752139678192	6775.836699760356	0.00306925497097611	0.0006846970215679561	0.00795960287572749	0.002995549469359808	0.004279356384799726	6374.931530297843	0.003950753804849131	1591009319	0.0005135227661759672	0.006276389364372931	0.001797329681615885	0.0028243752139678192	7176.741869222868	0.0030367847778744878	3
4	TrialState.COMPLETE	0.008187835216250142	2020-01-18 23:05:37.577767	2020-01-19 06:28:58.506897	5.507152314942681	450.0	250.0	46.0	0.09271992446349736	900.0	0.9364964504837491	0.0008273422343946138	0.008187835216250142	0.002539084788314504	0.004222298299669063	6687.616840693826	0.004190035142813068	0.0016546844687892275	0.010669861919433983	0.003994065959146411	0.006219331279242269	6154.405882688577	0.005765174757553675	816747243	0.0008273422343946138	0.008187835216250142	0.002539084788314504	0.004222298299669063	7220.827798699076	0.0041460365470531915	4
