number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.17941914869336986	2020-01-17 14:25:23.564894	2020-01-18 08:31:57.400962	150.0	61.0	0.04083451139784422	1300.0	0.10779627284120594	0.0536916581079539	0.17941914869336986	0.09554376355129522	0.12487161930845601	757.5124101335159	0.09584548285683	0.0536916581079539	0.17941914869336986	0.09554376355129522	0.12487161930845601	757.5122960173456	0.09584549518296227	3826081051	0.0536916581079539	0.17941914869336986	0.09554376355129522	0.12487161930845601	757.5125242496862	0.09584547085400176	0
1	TrialState.COMPLETE	0.01911445851877211	2020-01-18 08:31:57.401733	2020-01-18 17:46:07.453468	450.0	41.0	0.0592939800155962	600.0	0.5654691508267857	0.007845486705466165	0.01911445851877211	0.010013693940431358	0.012895127239529841	4015.5020968846284	0.012742222422742443	0.007845486705466165	0.01911445851877211	0.010013693940431358	0.012895127239529841	4015.501255277873	0.012742223677144936	3836404941	0.007845486705466165	0.01911445851877211	0.010013693940431358	0.012895127239529841	4015.502938491384	0.012742221173131361	1
