number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.05625927193883373	2020-03-23 21:35:50.403006	2020-03-24 01:36:39.629843	128	1	0.014471813637159008	256	0.0013188922753493719	0.782607951368498	0.005135227661759671	0.05625927193883373	0.020227091178820038	0.033578683099395185	5572.471456692913	0.019827486977763313	0.005135227661759671	0.05625927193883373	0.020227091178820038	0.033578683099395185	5572.468475407965	0.01982748869478108	578876077	850.0	0.005135227661759671	0.05625927193883373	0.020227091178820038	0.033578683099395185	5572.474437977861	0.019827485270066707	0	COMPLETE
1	0.005905511811023622	2020-03-24 01:36:39.696078	2020-03-24 01:58:56.760411	64	2	0.002372722156823287	128	0.4870946916749693	1.0042786986711825	0.005135227661759671	0.005905511811023622	0.005220814789455666	0.005391989044847655	7175.565702385028	0.005789172345650032	0.005135227661759671	0.005905511811023622	0.005220814789455666	0.005391989044847655	7175.562507132261	0.0057891735243158216	2927935212	150.0	0.005135227661759671	0.005905511811023622	0.005220814789455666	0.005391989044847655	7175.568897637795	0.005789171173641488	1	COMPLETE
2	0.0055346342576743125	2020-03-24 01:58:56.797629	2020-03-24 02:19:45.989382	64	2	0.0014334984178481181	512	0.006172569069897169	0.9773293127818236	0.005135227661759671	0.0055346342576743125	0.005220814789455666	0.005306401917151661	6979.37711114915	0.005729620646167311	0.005135227661759671	0.0055346342576743125	0.005220814789455666	0.005306401917151661	6979.3735307543075	0.005729620920836357	2873454308	150.0	0.005135227661759671	0.0055346342576743125	0.005220814789455666	0.005306401917151661	6979.380691543992	0.005729620371696907	2	COMPLETE
3	0.00587698276845829	2020-03-24 02:19:46.037330	2020-03-24 02:49:53.239549	128	1	0.006275135858309195	512	0.8780899561886746	0.9996866213271447	0.005135227661759671	0.00587698276845829	0.005363460002282323	0.0055346342576743125	7143.174326714596	0.005788206334862141	0.005135227661759671	0.00587698276845829	0.005363460002282323	0.0055346342576743125	7143.170774848796	0.005788206632706987	3320980368	150.0	0.005135227661759671	0.00587698276845829	0.005363460002282323	0.0055346342576743125	7143.1778785803945	0.005788206037353837	3	COMPLETE
4	0.0056487504279356384	2020-03-24 02:49:53.284536	2020-03-24 03:11:12.110552	64	2	0.015719975929157824	256	0.02937814312520286	0.9899501781041856	0.005135227661759671	0.0056487504279356384	0.005277872874586329	0.005449047129978318	7073.815802236677	0.005776962500270857	0.005135227661759671	0.0056487504279356384	0.005277872874586329	0.005449047129978318	7073.81216478375	0.005776963236458969	110714794	150.0	0.005135227661759671	0.0056487504279356384	0.005277872874586329	0.005449047129978318	7073.819439689604	0.005776961765994799	4	COMPLETE
5	0.006447563619764921	2020-03-24 03:11:12.155212	2020-03-24 03:41:18.590417	128	1	0.014187700233529674	512	0.01847378090263319	0.944471235206473	0.005135227661759671	0.006447563619764921	0.005391989044847655	0.00567727947050097	6742.242639507018	0.0060909638549142	0.005135227661759671	0.006447563619764921	0.005391989044847655	0.00567727947050097	6742.239415725208	0.006090964090902509	2611790381	150.0	0.005135227661759671	0.006447563619764921	0.005391989044847655	0.00567727947050097	6742.245863288828	0.006090963619090302	5	COMPLETE
6	0.06949674768914756	2020-03-24 03:41:18.629134	2020-03-24 05:44:29.592678	256	1	0.03343785208355958	256	0.005687872937850124	0.696074140938477	0.005135227661759671	0.06949674768914756	0.02076914298756134	0.039141846399634826	4949.095543763551	0.023079900799841263	0.005135227661759671	0.06949674768914756	0.02076914298756134	0.039141846399634826	4949.092091749401	0.02307990153533777	1117795209	300.0	0.005135227661759671	0.06949674768914756	0.02076914298756134	0.039141846399634826	4949.098995777702	0.023079900065669495	6	COMPLETE
7	0.005705808513066302	2020-03-24 05:44:29.648128	2020-03-24 06:13:45.732105	128	2	0.021865084390498394	512	0.02950473703114529	0.9972480312373663	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005363460002282323	7124.801195366884	0.005775929619252389	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005363460002282323	7124.796074403743	0.005775930412957383	3796575921	150.0	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005363460002282323	7124.806316330024	0.005775928827628571	7	COMPLETE
8	0.07023850279584617	2020-03-24 06:13:45.768187	2020-03-24 08:44:24.282041	256	1	0.012178203031568148	128	0.013159899926667834	0.729766109597143	0.005135227661759671	0.07023850279584617	0.0244493894784891	0.041680931187949334	5191.719944653658	0.02392219480915151	0.005135227661759671	0.07023850279584617	0.0244493894784891	0.041680931187949334	5191.716449845943	0.023922196175119627	2273344868	350.0	0.005135227661759671	0.07023850279584617	0.0244493894784891	0.041680931187949334	5191.7234394613715	0.023922193451077708	8	COMPLETE
9	0.006019627981284948	2020-03-24 08:44:24.334084	2020-03-24 09:05:13.045460	64	2	0.07856902783626024	512	0.12151757446667143	1.0040863995515688	0.005135227661759671	0.006019627981284948	0.005192285746890335	0.005420518087412987	7177.253865685268	0.005790240205521167	0.005135227661759671	0.006019627981284948	0.005192285746890335	0.005420518087412987	7177.2500285290425	0.0057902422554700515	112395124	150.0	0.005135227661759671	0.006019627981284948	0.005192285746890335	0.005420518087412987	7177.257702841493	0.005790238168468344	9	COMPLETE
10	0.0056487504279356384	2020-03-24 09:05:13.083254	2020-03-24 09:26:24.285059	64	1	0.009554661917791963	256	0.0035040752110161227	0.9696925193903878	0.005135227661759671	0.0056487504279356384	0.005192285746890335	0.0053349309597169915	6926.92983281981	0.005801047008474631	0.005135227661759671	0.0056487504279356384	0.005192285746890335	0.0053349309597169915	6926.927650348054	0.005801047145375695	26534899	150.0	0.005135227661759671	0.0056487504279356384	0.005192285746890335	0.0053349309597169915	6926.932015291567	0.005801046871678908	10	COMPLETE
11	0.05560310395983111	2020-03-24 09:26:24.330715	2020-03-24 14:21:56.402340	128	1	0.022779918805651046	512	0.007642520473742052	0.7782542502853229	0.005135227661759671	0.05560310395983111	0.019228574689033436	0.03335045075887253	5539.645455323519	0.019530353016613364	0.005135227661759671	0.05560310395983111	0.019228574689033436	0.03335045075887253	5539.6425025676135	0.019530353335883013	2389167258		0.005135227661759671	0.05560310395983111	0.019228574689033436	0.03335045075887253	5539.648408079425	0.019530352697633323	11	COMPLETE
12	0.0058484537258929594	2020-03-24 14:21:56.439533	2020-03-24 14:51:12.416448	128	2	0.010935278532395952	512	0.14278054457179187	0.9836752798578439	0.005135227661759671	0.0058484537258929594	0.005249343832020997	0.005391989044847655	7027.822221271254	0.005777954929769117	0.005135227661759671	0.0058484537258929594	0.005249343832020997	0.005391989044847655	7027.816558256305	0.005777956866861385	1258462272	150.0	0.005135227661759671	0.0058484537258929594	0.005249343832020997	0.005391989044847655	7027.827884286204	0.0057779530034604365	12	COMPLETE
13	0.005563163300239644	2020-03-24 14:51:12.456816	2020-03-24 15:39:14.644685	256	2	0.004215992210328819	128	0.03979551321003334	0.9936097042236726	0.005135227661759671	0.005563163300239644	0.005192285746890335	0.005306401917151661	7099.728417779299	0.005693052129878059	0.005135227661759671	0.005563163300239644	0.005192285746890335	0.005306401917151661	7099.721014492754	0.005693052733741118	109797373	150.0	0.005135227661759671	0.005563163300239644	0.005192285746890335	0.005306401917151661	7099.735821065845	0.00569305152662231	13	COMPLETE
14	0.006019627981284948	2020-03-24 15:39:14.682951	2020-03-24 16:08:31.282390	128	2	0.07214478263032743	512	0.20647084721524708	0.9955980841028187	0.005135227661759671	0.006019627981284948	0.0053349309597169915	0.005477576172543649	7114.7865742325685	0.005827654798992366	0.005135227661759671	0.006019627981284948	0.0053349309597169915	0.005477576172543649	7114.781239301609	0.005827655708344143	3402923291	150.0	0.005135227661759671	0.006019627981284948	0.0053349309597169915	0.005477576172543649	7114.7919091635285	0.00582765389351398	14	COMPLETE
15	0.005962569896154285	2020-03-24 16:08:31.321899	2020-03-24 16:30:39.397920	64	1	0.00307559846449926	128	0.029211665270868256	0.9775378142465189	0.005135227661759671	0.005962569896154285	0.005249343832020997	0.005449047129978318	6980.433242040397	0.0058573440774418355	0.005135227661759671	0.005962569896154285	0.005249343832020997	0.005449047129978318	6980.43104530412	0.005857344236450668	4283898369	150.0	0.005135227661759671	0.005962569896154285	0.005249343832020997	0.005449047129978318	6980.435438776674	0.0058573439185671955	15	COMPLETE
16	0.005591692342804975	2020-03-24 16:30:39.436211	2020-03-24 16:51:28.136723	64	2	0.0011514966256353783	512	0.0020638724693082173	0.995454175459939	0.005135227661759671	0.005591692342804975	0.005306401917151661	0.005420518087412987	7112.324118452585	0.005771788155730886	0.005135227661759671	0.005591692342804975	0.005306401917151661	0.005420518087412987	7112.320409677051	0.005771788743804899	3482237802	150.0	0.005135227661759671	0.005591692342804975	0.005306401917151661	0.005420518087412987	7112.327827228119	0.0057717875689743455	16	COMPLETE
17	0.006105215108980943	2020-03-24 16:51:28.176234	2020-03-24 17:38:24.021220	256	2	0.001698062290503391	512	0.45246608252281295	1.0017256086481223	0.005135227661759671	0.006105215108980943	0.005363460002282323	0.0056487504279356384	7155.798756133744	0.005855008273590095	0.005135227661759671	0.006105215108980943	0.005363460002282323	0.0056487504279356384	7155.790910647039	0.005855010121731359	2334000462	150.0	0.005135227661759671	0.006105215108980943	0.005363460002282323	0.0056487504279356384	7155.806601620449	0.005855006431992174	17	COMPLETE
18	0.005420518087412987	2020-03-24 17:38:24.063114	2020-03-24 17:59:42.260713	64	2	0.04519353021936182	256	0.06830576959472726	0.9828389595891148	0.005135227661759671	0.005420518087412987	0.005135227661759671	0.005163756704325003	7020.856327741641	0.005709190858329042	0.005135227661759671	0.005420518087412987	0.005135227661759671	0.005163756704325003	7020.852447791852	0.005709191385962827	679763416	150.0	0.005135227661759671	0.005420518087412987	0.005135227661759671	0.005163756704325003	7020.860207691429	0.00570919033158419	18	COMPLETE
19	0.06869793449731827	2020-03-24 17:59:42.303870	2020-03-24 19:38:23.104359	256	1	0.046688482405999134	256	0.004280061835914289	0.6844234718022978	0.005135227661759671	0.06869793449731827	0.02199589181787059	0.03917037544220016	4864.543906196508	0.023452779642970743	0.005135227661759671	0.06869793449731827	0.02199589181787059	0.03917037544220016	4864.5410532922515	0.023452782269108383	3130008981	250.0	0.005135227661759671	0.06869793449731827	0.02199589181787059	0.03917037544220016	4864.546759100765	0.023452777035853405	19	COMPLETE
20	0.005819924683327628	2020-03-24 19:38:23.151738	2020-03-24 20:09:58.880448	128	1	0.0011470233390148982	128	0.031619627681758064	0.9762628482448874	0.005135227661759671	0.005819924683327628	0.005163756704325003	0.005477576172543649	6975.082762752482	0.00579986790303394	0.005135227661759671	0.005819924683327628	0.005163756704325003	0.005477576172543649	6975.079367796417	0.005799868601050042	3751159075	150.0	0.005135227661759671	0.005819924683327628	0.005163756704325003	0.005477576172543649	6975.086157708547	0.005799867206830214	20	COMPLETE
21	0.0058484537258929594	2020-03-24 20:09:58.919141	2020-03-24 20:57:00.825838	256	2	0.010835032141680096	256	0.16073213183225318	0.9987479586471194	0.005135227661759671	0.0058484537258929594	0.0053349309597169915	0.005449047129978318	7134.289099052836	0.005781784963162818	0.005135227661759671	0.0058484537258929594	0.0053349309597169915	0.005449047129978318	7134.282152230971	0.005781786065677217	2102887266	150.0	0.005135227661759671	0.0058484537258929594	0.0053349309597169915	0.005449047129978318	7134.2960458747	0.005781783863110662	21	COMPLETE
22	0.006019627981284948	2020-03-24 20:57:00.865768	2020-03-24 21:28:36.710405	128	1	0.0022774102044319715	128	0.04912883852655064	0.977066372516011	0.005135227661759671	0.006019627981284948	0.005277872874586329	0.005477576172543649	6978.28714481342	0.005863128761549452	0.005135227661759671	0.006019627981284948	0.005277872874586329	0.005477576172543649	6978.284092205866	0.00586312920442794	3885319681	150.0	0.005135227661759671	0.006019627981284948	0.005277872874586329	0.005477576172543649	6978.290197420974	0.00586312831974813	22	COMPLETE
