number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.8824906367041199	2020-04-08 16:28:36.726061	2020-04-08 16:33:04.661096	1.1924140524066977	64	21	256	0.1093326259128861	0.24391385767790263	0.8824906367041199	0.5454119850187266	0.7097378277153558	5.260767790262173	0.4425601671130908	0.24391385767790263	0.8824906367041199	0.5454119850187266	0.7097378277153558	5.260767790262173	0.4425601671130908	2470702477	450.0	0.24391385767790263	0.8824906367041199	0.5454119850187266	0.7097378277153558	5.260767790262173	0.4425601671130908	0	COMPLETE
1	0.8305243445692884	2020-04-08 16:33:04.679249	2020-04-08 16:38:01.865618	4.6564550842399335	256	97	128	0.13665758820829654	0.2916666666666667	0.8305243445692884	0.5889513108614233	0.7027153558052435	6.586142322097379	0.4718318049014739	0.2916666666666667	0.8305243445692884	0.5889513108614233	0.7027153558052435	6.586142322097379	0.4718318049014739	1433501923	250.0	0.2916666666666667	0.8305243445692884	0.5889513108614233	0.7027153558052435	6.586142322097379	0.4718318049014739	1	COMPLETE
2	0.8754681647940075	2020-04-08 16:38:01.877743	2020-04-08 16:42:59.043958	4.3544928433732	64	34	512	0.1171273415932634	0.2696629213483146	0.8754681647940075	0.579119850187266	0.7312734082397003	5.650749063670412	0.4661203143328207	0.2696629213483146	0.8754681647940075	0.579119850187266	0.7312734082397003	5.650749063670412	0.4661203143328207	2500424629	800.0	0.2696629213483146	0.8754681647940075	0.579119850187266	0.7312734082397003	5.650749063670412	0.4661203143328207	2	COMPLETE
3	0.8567415730337079	2020-04-08 16:42:59.056068	2020-04-08 16:49:13.899231	4.350669201904798	256	100	256	0.13037380820998315	0.2916666666666667	0.8567415730337079	0.6053370786516854	0.7144194756554307	6.2860486891385765	0.48122594863416973	0.2916666666666667	0.8567415730337079	0.6053370786516854	0.7144194756554307	6.2860486891385765	0.48122594863416973	2764945546	500.0	0.2916666666666667	0.8567415730337079	0.6053370786516854	0.7144194756554307	6.2860486891385765	0.48122594863416973	3	COMPLETE
4	0.9026217228464419	2020-04-08 16:49:13.911313	2020-04-08 16:52:59.042250	4.964151873019224	64	10	512	0.10475895033664444	0.3057116104868914	0.9026217228464419	0.6151685393258427	0.7588951310861424	5.036985018726591	0.5001445197665911	0.3057116104868914	0.9026217228464419	0.6151685393258427	0.7588951310861424	5.036985018726591	0.5001445197665911	567694869	650.0	0.3057116104868914	0.9026217228464419	0.6151685393258427	0.7588951310861424	5.036985018726591	0.5001445197665911	4	COMPLETE
5	0.8562734082397003	2020-04-08 16:52:59.058081	2020-04-08 16:57:17.901239	4.028892903379759	128	8	256	0.12398220573060131	0.2841760299625468	0.8562734082397003	0.5842696629213483	0.7092696629213483	5.985486891385768	0.47087334531412117	0.2841760299625468	0.8562734082397003	0.5842696629213483	0.7092696629213483	5.985486891385768	0.47087334531412117	194497510	450.0	0.2841760299625468	0.8562734082397003	0.5842696629213483	0.7092696629213483	5.985486891385768	0.47087334531412117	5	COMPLETE
6	0.8810861423220974	2020-04-08 16:57:17.912879	2020-04-08 17:00:33.192783	2.061992642093416	64	65	512	0.10958057530712657	0.25140449438202245	0.8810861423220974	0.5608614232209738	0.7134831460674157	5.275280898876405	0.449300873266617	0.25140449438202245	0.8810861423220974	0.5608614232209738	0.7134831460674157	5.275280898876405	0.449300873266617	234349073	500.0	0.25140449438202245	0.8810861423220974	0.5608614232209738	0.7134831460674157	5.275280898876405	0.449300873266617	6	COMPLETE
7	0.9049625468164794	2020-04-08 17:00:33.204712	2020-04-08 17:09:06.942838	2.014691461289627	64	22	256	0.10040189792168386	0.3146067415730337	0.9049625468164794	0.6320224719101124	0.7696629213483146	4.849250936329588	0.509805306360033	0.3146067415730337	0.9049625468164794	0.6320224719101124	0.7696629213483146	4.849250936329588	0.509805306360033	517605436	800.0	0.3146067415730337	0.9049625468164794	0.6320224719101124	0.7696629213483146	4.849250936329588	0.509805306360033	7	COMPLETE
8	0.901685393258427	2020-04-08 17:09:06.959661	2020-04-08 17:14:57.673160	2.8990220567884366	64	42	512	0.10371094086026068	0.300561797752809	0.901685393258427	0.6175093632958801	0.7485955056179775	5.002340823970037	0.496433264065761	0.300561797752809	0.901685393258427	0.6175093632958801	0.7485955056179775	5.002340823970037	0.496433264065761	778441147	900.0	0.300561797752809	0.901685393258427	0.6175093632958801	0.7485955056179775	5.002340823970037	0.496433264065761	8	COMPLETE
9	0.8848314606741573	2020-04-08 17:14:57.683868	2020-04-08 17:20:32.451546	3.9793459566045577	64	60	128	0.1082061153543548	0.32162921348314605	0.8848314606741573	0.6203183520599251	0.7439138576779026	5.213483146067416	0.5050334694074058	0.32162921348314605	0.8848314606741573	0.6203183520599251	0.7439138576779026	5.213483146067416	0.5050334694074058	3841263959	300.0	0.32162921348314605	0.8848314606741573	0.6203183520599251	0.7439138576779026	5.213483146067416	0.5050334694074058	9	COMPLETE
