number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.12780898876404495	2020-05-25 04:07:46.053893	2020-05-25 04:54:55.341932	256	0.44377210282582624	500	42	512	0.9067607255083987	0.009363295880149813	0.12780898876404495	0.035580524344569285	0.062265917602996254	43.616573033707866	0.059723791067227784	0.009363295880149813	0.12780898876404495	0.035580524344569285	0.062265917602996254	43.616573033707866	0.059723791067227784	1139066932	300.0	0.009363295880149813	0.12780898876404495	0.035580524344569285	0.062265917602996254	43.616573033707866	0.059723791067227784	10	COMPLETE
11	0.10159176029962547	2020-05-25 04:54:55.354163	2020-05-25 04:58:08.867049	64	0.11089152401080385	100	86	128	0.9517949707404979	0.011704119850187267	0.10159176029962547	0.033707865168539325	0.05056179775280899	45.852059925093634	0.056198630476076615	0.011704119850187267	0.10159176029962547	0.033707865168539325	0.05056179775280899	45.852059925093634	0.056198630476076615	1970317703	150.0	0.011704119850187267	0.10159176029962547	0.033707865168539325	0.05056179775280899	45.852059925093634	0.056198630476076615	11	COMPLETE
12	0.10205992509363296	2020-05-25 04:58:08.878983	2020-05-25 05:03:01.733230	64	0.1387787793009992	50	90	512	0.9950061953977127	0.008895131086142321	0.10205992509363296	0.03089887640449438	0.04588014981273408	47.92649812734082	0.052095849714325335	0.008895131086142321	0.10205992509363296	0.03089887640449438	0.04588014981273408	47.92649812734082	0.052095849714325335	447843010	400.0	0.008895131086142321	0.10205992509363296	0.03089887640449438	0.04588014981273408	47.92649812734082	0.052095849714325335	12	COMPLETE
13	0.14606741573033707	2020-05-25 05:03:01.744071	2020-05-25 07:28:18.107487	256	0.25498930786531077	450	75	128	0.8384373501930316	0.017322097378277154	0.14606741573033707	0.046348314606741575	0.07631086142322098	40.27762172284644	0.07155734087335763	0.017322097378277154	0.14606741573033707	0.046348314606741575	0.07631086142322098	40.27762172284644	0.07155734087335763	3343398636	500.0	0.017322097378277154	0.14606741573033707	0.046348314606741575	0.07631086142322098	40.27762172284644	0.07155734087335763	13	COMPLETE
14	0.1348314606741573	2020-05-25 07:28:18.119438	2020-05-25 07:34:34.665584	128	0.30004646608869845	50	18	128	0.868448171512597	0.012172284644194757	0.1348314606741573	0.040262172284644196	0.06835205992509363	41.72284644194757	0.06435395075007129	0.012172284644194757	0.1348314606741573	0.040262172284644196	0.06835205992509363	41.72284644194757	0.06435395075007129	2570950829	400.0	0.012172284644194757	0.1348314606741573	0.040262172284644196	0.06835205992509363	41.72284644194757	0.06435395075007129	14	COMPLETE
15	0.13951310861423222	2020-05-25 07:34:34.677685	2020-05-25 07:48:41.848555	128	0.2781001358384264	500	24	256	0.8626651598475454	0.019194756554307114	0.13951310861423222	0.04915730337078652	0.07443820224719101	41.52223782771536	0.07070939537537865	0.019194756554307114	0.13951310861423222	0.04915730337078652	0.07443820224719101	41.52200374531835	0.07070968871171575	2146612815	300.0	0.019194756554307114	0.13951310861423222	0.04915730337078652	0.07443820224719101	41.52247191011236	0.07070911215408766	15	COMPLETE
16	0.12734082397003746	2020-05-25 07:48:41.858864	2020-05-25 09:02:59.463608	128	0.1603092952815243	500	97	512	0.9387093549480919	0.011235955056179775	0.12734082397003746	0.040262172284644196	0.06179775280898876	45.3064138576779	0.06111316193599564	0.011235955056179775	0.12734082397003746	0.040262172284644196	0.06179775280898876	45.306179775280896	0.06111330643130244	3594086210	400.0	0.011235955056179775	0.12734082397003746	0.040262172284644196	0.06179775280898876	45.3066479400749	0.061113020964964626	16	COMPLETE
17	0.10767790262172285	2020-05-25 09:02:59.473623	2020-05-25 09:21:49.262029	64	0.3732717715637581	500	61	128	0.9532609664310077	0.011235955056179775	0.10767790262172285	0.031835205992509365	0.054775280898876406	45.95763108614232	0.056603515856739756	0.011235955056179775	0.10767790262172285	0.031835205992509365	0.054775280898876406	45.95739700374532	0.05660365343087846	724650978	300.0	0.011235955056179775	0.10767790262172285	0.031835205992509365	0.054775280898876406	45.95786516853933	0.056603381558175785	17	COMPLETE
18	0.14653558052434457	2020-05-25 09:21:49.274078	2020-05-25 10:18:55.978816	256	0.22646317550261694	300	50	512	0.8681483525261353	0.016853932584269662	0.14653558052434457	0.04447565543071161	0.07397003745318352	41.771067415730336	0.06917009892073876	0.016853932584269662	0.14653558052434457	0.04447565543071161	0.07397003745318352	41.771067415730336	0.06917009892073876	3703122089	450.0	0.016853932584269662	0.14653558052434457	0.04447565543071161	0.07397003745318352	41.771067415730336	0.06917009892073876	18	COMPLETE
19	0.12734082397003746	2020-05-25 10:18:55.988583	2020-05-25 10:28:05.231290	64	0.41109544030065837	150	73	256	0.9364134635417007	0.010299625468164793	0.12734082397003746	0.03464419475655431	0.05711610486891386	45.13249063670412	0.0586693390237043	0.010299625468164793	0.12734082397003746	0.03464419475655431	0.05711610486891386	45.13249063670412	0.0586693390237043	1284782586	350.0	0.010299625468164793	0.12734082397003746	0.03464419475655431	0.05711610486891386	45.13249063670412	0.0586693390237043	19	COMPLETE
20	0.8150749063670412	2020-05-25 10:28:05.243419	2020-05-25 10:53:58.042941	128	0.3239302804605425	450	10	256	0.13950489702885657	0.1605805243445693	0.8150749063670412	0.41058052434456926	0.5842696629213483	6.73689138576779	0.34754176201632186	0.1605805243445693	0.8150749063670412	0.41058052434456926	0.5842696629213483	6.73689138576779	0.34754176201632186	2410716938		0.1605805243445693	0.8150749063670412	0.41058052434456926	0.5842696629213483	6.73689138576779	0.34754176201632186	20	COMPLETE
21	0.11563670411985019	2020-05-25 10:53:58.052854	2020-05-25 11:44:23.215383	256	0.43841540526254064	350	70	512	0.91915095668314	0.011704119850187267	0.11563670411985019	0.03651685393258427	0.0599250936329588	44.274812734082396	0.05994165771802587	0.011704119850187267	0.11563670411985019	0.03651685393258427	0.0599250936329588	44.274812734082396	0.05994165771802587	3521117287	250.0	0.011704119850187267	0.11563670411985019	0.03651685393258427	0.0599250936329588	44.274812734082396	0.05994165771802587	21	COMPLETE
22	0.12406367041198502	2020-05-25 11:44:23.233216	2020-05-25 12:29:16.731881	128	0.4567639122312134	300	91	128	0.9169748759512835	0.009363295880149813	0.12406367041198502	0.031835205992509365	0.05711610486891386	44.142322097378276	0.058092689008423175	0.009363295880149813	0.12406367041198502	0.031835205992509365	0.05711610486891386	44.142322097378276	0.058092689008423175	4183671896	400.0	0.009363295880149813	0.12406367041198502	0.031835205992509365	0.05711610486891386	44.142322097378276	0.058092689008423175	22	COMPLETE
23	0.8838951310861424	2020-05-25 12:29:16.741799	2020-05-25 12:49:48.896984	128	0.41947119974982405	450	5	128	0.11265601866097234	0.25608614232209737	0.8838951310861424	0.5533707865168539	0.6985018726591761	5.431179775280899	0.4511964469401561	0.25608614232209737	0.8838951310861424	0.5533707865168539	0.6985018726591761	5.431179775280899	0.4511964469401561	1313422498		0.25608614232209737	0.8838951310861424	0.5533707865168539	0.6985018726591761	5.431179775280899	0.4511964469401561	23	COMPLETE
24	0.1151685393258427	2020-05-25 12:49:48.913063	2020-05-25 13:02:13.258447	128	0.19614204064145496	100	84	512	0.9400389054711656	0.008426966292134831	0.1151685393258427	0.026685393258426966	0.052434456928838954	45.28885767790262	0.05436973599000636	0.008426966292134831	0.1151685393258427	0.026685393258426966	0.052434456928838954	45.28885767790262	0.05436973599000636	1159048556	350.0	0.008426966292134831	0.1151685393258427	0.026685393258426966	0.052434456928838954	45.28885767790262	0.05436973599000636	24	COMPLETE
25	0.8895131086142322	2020-05-25 13:02:13.271601	2020-05-25 13:24:23.379545	64	0.31142215892227554	500	9	128	0.10599327810659781	0.27574906367041196	0.8895131086142322	0.5646067415730337	0.7195692883895131	5.105805243445693	0.46546320851295714	0.27574906367041196	0.8895131086142322	0.5646067415730337	0.7195692883895131	5.105805243445693	0.46546320851295714	2389855638		0.27574906367041196	0.8895131086142322	0.5646067415730337	0.7195692883895131	5.105805243445693	0.46546320851295714	25	COMPLETE
26	0.11797752808988764	2020-05-25 13:24:23.397063	2020-05-25 13:27:51.193256	128	0.29569472900874705	100	30	512	0.9493295101471566	0.017322097378277154	0.11797752808988764	0.03651685393258427	0.0599250936329588	45.72191011235955	0.06214922618661617	0.017322097378277154	0.11797752808988764	0.03651685393258427	0.0599250936329588	45.72191011235955	0.06214922618661617	4260114198	250.0	0.017322097378277154	0.11797752808988764	0.03651685393258427	0.0599250936329588	45.72191011235955	0.06214922618661617	26	COMPLETE
27	0.1306179775280899	2020-05-25 13:27:51.205424	2020-05-25 13:45:52.568028	128	0.10696559128673876	100	90	128	0.8824605167309723	0.012172284644194757	0.1306179775280899	0.0351123595505618	0.060393258426966294	42.47659176029963	0.061602747079515324	0.012172284644194757	0.1306179775280899	0.0351123595505618	0.060393258426966294	42.47659176029963	0.061602747079515324	311713165	400.0	0.012172284644194757	0.1306179775280899	0.0351123595505618	0.060393258426966294	42.47659176029963	0.061602747079515324	27	COMPLETE
28	0.1404494382022472	2020-05-25 13:45:52.580173	2020-05-25 14:21:41.634336	256	0.14138336298851417	350	55	256	0.8569763466796039	0.011235955056179775	0.1404494382022472	0.040262172284644196	0.0650749063670412	41.204822097378276	0.06428051510675259	0.011235955056179775	0.1404494382022472	0.040262172284644196	0.0650749063670412	41.204588014981276	0.06428121805689375	2418395746	250.0	0.011235955056179775	0.1404494382022472	0.040262172284644196	0.0650749063670412	41.20505617977528	0.0642798491539873	28	COMPLETE
29	0.13810861423220974	2020-05-25 14:21:41.644080	2020-05-25 14:47:11.787115	256	0.39300464781141475	200	46	512	0.8912395450011007	0.012640449438202247	0.13810861423220974	0.04260299625468165	0.07865168539325842	42.875936329588015	0.06555410290757613	0.012640449438202247	0.13810861423220974	0.04260299625468165	0.07865168539325842	42.875936329588015	0.06555410290757613	196902242	350.0	0.012640449438202247	0.13810861423220974	0.04260299625468165	0.07865168539325842	42.875936329588015	0.06555410290757613	29	COMPLETE
30	0.1198501872659176	2020-05-25 14:47:11.796942	2020-05-25 17:02:33.947936	256	0.4505204059841178	500	84	512	0.9255613546900465	0.010767790262172285	0.1198501872659176	0.033707865168539325	0.062265917602996254	44.55898876404494	0.05864841138929569	0.010767790262172285	0.1198501872659176	0.033707865168539325	0.062265917602996254	44.55898876404494	0.05864841138929569	1412885823	400.0	0.010767790262172285	0.1198501872659176	0.033707865168539325	0.062265917602996254	44.55898876404494	0.05864841138929569	30	COMPLETE
31	0.1198501872659176	2020-05-25 17:02:33.958175	2020-05-25 17:34:24.383785	128	0.1729775463222714	450	60	512	0.939160212331141	0.013576779026217229	0.1198501872659176	0.03464419475655431	0.060393258426966294	45.247191011235955	0.06033560774557844	0.013576779026217229	0.1198501872659176	0.03464419475655431	0.060393258426966294	45.247191011235955	0.06033560774557844	4232436421	300.0	0.013576779026217229	0.1198501872659176	0.03464419475655431	0.060393258426966294	45.247191011235955	0.06033560774557844	31	COMPLETE
32	0.8689138576779026	2020-05-25 17:34:24.393703	2020-05-25 17:55:53.393404	64	0.38479933178885783	300	14	128	0.11707372897067404	0.2345505617977528	0.8689138576779026	0.5070224719101124	0.6601123595505618	5.656835205992509	0.42386731997372246	0.2345505617977528	0.8689138576779026	0.5070224719101124	0.6601123595505618	5.656835205992509	0.42386731997372246	1615637434		0.2345505617977528	0.8689138576779026	0.5070224719101124	0.6601123595505618	5.656835205992509	0.42386731997372246	32	COMPLETE
33	0.10533707865168539	2020-05-25 17:55:53.404509	2020-05-25 18:15:53.852794	64	0.13672884707952396	350	81	256	0.9674740514983091	0.01544943820224719	0.10533707865168539	0.033707865168539325	0.054307116104868915	46.68024344569288	0.05819997249942058	0.01544943820224719	0.10533707865168539	0.033707865168539325	0.054307116104868915	46.68024344569288	0.05819997249942058	3924395486	350.0	0.01544943820224719	0.10533707865168539	0.033707865168539325	0.054307116104868915	46.68024344569288	0.05819997249942058	33	COMPLETE
34	0.12078651685393259	2020-05-25 18:15:53.865324	2020-05-25 18:19:24.401784	64	0.1020304723730705	50	29	128	0.9169148165472759	0.016853932584269662	0.12078651685393259	0.04119850187265917	0.06694756554307116	44.162921348314605	0.06423581540932008	0.016853932584269662	0.12078651685393259	0.04119850187265917	0.06694756554307116	44.162921348314605	0.06423581540932008	3958511889	250.0	0.016853932584269662	0.12078651685393259	0.04119850187265917	0.06694756554307116	44.162921348314605	0.06423581540932008	34	COMPLETE
35	0.13576779026217228	2020-05-25 18:19:24.413558	2020-05-25 18:38:36.802901	256	0.40598507165767783	250	33	256	0.8626494688733589	0.009363295880149813	0.13576779026217228	0.03745318352059925	0.06460674157303371	41.46676029962547	0.06232656828843704	0.009363295880149813	0.13576779026217228	0.03745318352059925	0.06460674157303371	41.46676029962547	0.06232656828843704	20952510	300.0	0.009363295880149813	0.13576779026217228	0.03745318352059925	0.06460674157303371	41.46676029962547	0.06232656828843704	35	COMPLETE
36	0.1399812734082397	2020-05-25 18:38:36.814863	2020-05-25 18:41:58.668046	128	0.36707138374170334	100	22	256	0.8907197086046335	0.014044943820224719	0.1399812734082397	0.04681647940074907	0.0749063670411985	42.90121722846442	0.06659718320509116	0.014044943820224719	0.1399812734082397	0.04681647940074907	0.0749063670411985	42.90121722846442	0.06659718320509116	3791975888	250.0	0.014044943820224719	0.1399812734082397	0.04681647940074907	0.0749063670411985	42.90121722846442	0.06659718320509116	36	COMPLETE
37	0.09831460674157304	2020-05-25 18:41:58.677854	2020-05-25 18:49:57.021679	128	0.1781391321801039	200	79	128	0.9703516004221646	0.008895131086142321	0.09831460674157304	0.02902621722846442	0.04868913857677903	46.83239700374532	0.05234253022677523	0.008895131086142321	0.09831460674157304	0.02902621722846442	0.04868913857677903	46.83239700374532	0.05234253022677523	1017792281	150.0	0.008895131086142321	0.09831460674157304	0.02902621722846442	0.04868913857677903	46.83239700374532	0.05234253022677523	37	COMPLETE
38	0.11189138576779026	2020-05-25 18:49:57.033432	2020-05-25 18:55:25.652325	64	0.3365003172302479	400	38	512	0.9799604450478061	0.013108614232209739	0.11189138576779026	0.033707865168539325	0.05711610486891386	47.24250936329588	0.057505972628234876	0.013108614232209739	0.11189138576779026	0.033707865168539325	0.05711610486891386	47.24250936329588	0.057505972628234876	2826498448	200.0	0.013108614232209739	0.11189138576779026	0.033707865168539325	0.05711610486891386	47.24250936329588	0.057505972628234876	38	COMPLETE
39	0.6254681647940075	2020-05-25 18:55:25.664528	2020-05-25 19:53:06.410900	256	0.15783678404209672	350	17	256	0.25331055005656533	0.11470037453183521	0.6254681647940075	0.28698501872659177	0.4166666666666667	12.204588014981274	0.26347207206719697	0.11470037453183521	0.6254681647940075	0.28698501872659177	0.4166666666666667	12.204588014981274	0.26347207206719697	3552203299		0.11470037453183521	0.6254681647940075	0.28698501872659177	0.4166666666666667	12.204588014981274	0.26347207206719697	39	COMPLETE
40	0.11376404494382023	2020-05-25 19:53:06.420609	2020-05-25 19:56:55.443502	64	0.24531256211295582	150	64	512	0.9818990596758432	0.00749063670411985	0.11376404494382023	0.030430711610486893	0.05664794007490637	47.32724719101124	0.05293623997325081	0.00749063670411985	0.11376404494382023	0.030430711610486893	0.05664794007490637	47.32724719101124	0.05293623997325081	2396932228	200.0	0.00749063670411985	0.11376404494382023	0.030430711610486893	0.05664794007490637	47.32724719101124	0.05293623997325081	40	COMPLETE
41	0.14747191011235955	2020-05-25 19:56:55.454587	2020-05-25 20:12:05.871833	256	0.1900992533038619	200	31	512	0.8660300472918688	0.01451310861423221	0.14747191011235955	0.054307116104868915	0.08052434456928839	41.63295880149813	0.07033910780531194	0.01451310861423221	0.14747191011235955	0.054307116104868915	0.08052434456928839	41.63295880149813	0.07033910780531194	3384879209	300.0	0.01451310861423221	0.14747191011235955	0.054307116104868915	0.08052434456928839	41.63295880149813	0.07033910780531194	41	COMPLETE
42	0.09878277153558053	2020-05-25 20:12:05.881698	2020-05-25 20:47:33.538982	256	0.16882833558981786	450	83	512	0.9750684653783797	0.009363295880149813	0.09878277153558053	0.027153558052434457	0.04588014981273408	47.03089887640449	0.05199348842585158	0.009363295880149813	0.09878277153558053	0.027153558052434457	0.04588014981273408	47.03089887640449	0.05199348842585158	1765310859	150.0	0.009363295880149813	0.09878277153558053	0.027153558052434457	0.04588014981273408	47.03089887640449	0.05199348842585158	42	COMPLETE
43	0.1793071161048689	2020-05-25 20:47:33.549126	2020-05-25 21:31:46.901260	256	0.35208367299030974	250	37	128	0.7583051379281707	0.020599250936329586	0.1793071161048689	0.062265917602996254	0.0997191011235955	36.36329588014981	0.08371499969407967	0.020599250936329586	0.1793071161048689	0.062265917602996254	0.0997191011235955	36.36329588014981	0.08371499969407967	1065757884	550.0	0.020599250936329586	0.1793071161048689	0.062265917602996254	0.0997191011235955	36.36329588014981	0.08371499969407967	43	COMPLETE
44	0.8637640449438202	2020-05-25 21:31:46.913241	2020-05-25 21:50:10.926945	256	0.3219456834057631	300	5	128	0.11847961171310437	0.22284644194756553	0.8637640449438202	0.5	0.6582397003745318	5.708333333333333	0.4133100201096695	0.22284644194756553	0.8637640449438202	0.5	0.6582397003745318	5.708333333333333	0.4133100201096695	3568694050	850.0	0.22284644194756553	0.8637640449438202	0.5	0.6582397003745318	5.708333333333333	0.4133100201096695	44	COMPLETE
45	0.1399812734082397	2020-05-25 21:50:10.937002	2020-05-25 21:55:01.536131	64	0.15561115248342713	400	18	512	0.8940215214340483	0.017322097378277154	0.1399812734082397	0.04588014981273408	0.07162921348314606	43.048455056179776	0.06785584822167329	0.017322097378277154	0.1399812734082397	0.04588014981273408	0.07162921348314606	43.04822097378277	0.06785740877098664	3484461216	300.0	0.017322097378277154	0.1399812734082397	0.04588014981273408	0.07162921348314606	43.048689138576776	0.0678544077146148	45	COMPLETE
46	0.8235018726591761	2020-05-25 21:55:01.547037	2020-05-25 22:23:46.551708	256	0.4981952001696923	350	8	256	0.13397945213473442	0.16713483146067415	0.8235018726591761	0.4152621722846442	0.6034644194756554	6.467228464419476	0.3573453802693358	0.16713483146067415	0.8235018726591761	0.4152621722846442	0.6034644194756554	6.467228464419476	0.3573453802693358	2327298178	950.0	0.16713483146067415	0.8235018726591761	0.4152621722846442	0.6034644194756554	6.467228464419476	0.3573453802693358	46	COMPLETE
47	0.10861423220973783	2020-05-25 22:23:46.563554	2020-05-25 22:27:00.165209	64	0.4898431920804359	450	18	512	0.969241854739079	0.012172284644194757	0.10861423220973783	0.03277153558052434	0.05056179775280899	46.67462546816479	0.056458998864612926	0.012172284644194757	0.10861423220973783	0.03277153558052434	0.05056179775280899	46.67462546816479	0.056458998864612926	1931040030	200.0	0.012172284644194757	0.10861423220973783	0.03277153558052434	0.05056179775280899	46.67462546816479	0.056458998864612926	47	COMPLETE
48	0.8160112359550562	2020-05-25 22:27:00.176413	2020-05-25 22:40:03.812876	128	0.23777024040173594	150	9	256	0.1407026977623614	0.15215355805243447	0.8160112359550562	0.3913857677902622	0.5688202247191011	6.787921348314606	0.3416695323882144	0.15215355805243447	0.8160112359550562	0.3913857677902622	0.5688202247191011	6.787921348314606	0.3416695323882144	3380349082		0.15215355805243447	0.8160112359550562	0.3913857677902622	0.5688202247191011	6.787921348314606	0.3416695323882144	48	COMPLETE
49	0.13951310861423222	2020-05-25 22:40:03.823453	2020-05-26 02:30:34.901331	256	0.3766844436950779	350	98	256	0.8250147036315126	0.014044943820224719	0.13951310861423222	0.03838951310861423	0.0650749063670412	39.66994382022472	0.06638688982952806	0.014044943820224719	0.13951310861423222	0.03838951310861423	0.0650749063670412	39.66994382022472	0.06638688982952806	2674613088	750.0	0.014044943820224719	0.13951310861423222	0.03838951310861423	0.0650749063670412	39.66994382022472	0.06638688982952806	49	COMPLETE
