number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09176029962546817	2020-04-09 06:52:43.135758	2020-04-09 06:53:11.351188	256	33	256	1.0381508912299917	0.009363295880149813	0.09176029962546817	0.025280898876404494	0.05149812734082397	50.14185393258427	0.04985808787762891	0.009363295880149813	0.09176029962546817	0.025280898876404494	0.05149812734082397	50.14185393258427	0.04985808787762891	216330556	150.0	0.009363295880149813	0.09176029962546817	0.025280898876404494	0.05149812734082397	50.14185393258427	0.04985808787762891	0	COMPLETE
1	0.10299625468164794	2020-04-09 06:53:11.369561	2020-04-09 06:54:01.847124	128	66	128	0.9885562363277758	0.009831460674157303	0.10299625468164794	0.03136704119850187	0.05383895131086142	47.58848314606742	0.053630485574312665	0.009831460674157303	0.10299625468164794	0.03136704119850187	0.05383895131086142	47.58848314606742	0.053630485574312665	386229179	150.0	0.009831460674157303	0.10299625468164794	0.03136704119850187	0.05383895131086142	47.58848314606742	0.053630485574312665	1	COMPLETE
2	0.09082397003745318	2020-04-09 06:54:01.864925	2020-04-09 06:54:19.103293	256	20	512	1.022087820768984	0.007958801498127341	0.09082397003745318	0.026685393258426966	0.04447565543071161	49.3436329588015	0.048808182269364904	0.007958801498127341	0.09082397003745318	0.026685393258426966	0.04447565543071161	49.3436329588015	0.048808182269364904	3798163315	150.0	0.007958801498127341	0.09082397003745318	0.026685393258426966	0.04447565543071161	49.3436329588015	0.048808182269364904	2	COMPLETE
3	0.14840823970037453	2020-04-09 06:54:19.115202	2020-04-09 06:59:16.676379	128	57	128	0.8523088788739248	0.012172284644194757	0.14840823970037453	0.04073033707865169	0.07069288389513109	40.892322097378276	0.06634655398915378	0.012172284644194757	0.14840823970037453	0.04073033707865169	0.07069288389513109	40.892322097378276	0.06634655398915378	61096447	650.0	0.012172284644194757	0.14840823970037453	0.04073033707865169	0.07069288389513109	40.892322097378276	0.06634655398915378	3	COMPLETE
4	0.11610486891385768	2020-04-09 06:59:16.691809	2020-04-09 07:00:31.522105	128	49	128	0.9884900714389366	0.012172284644194757	0.11610486891385768	0.03745318352059925	0.06179775280898876	47.64840823970037	0.05757524037275932	0.012172284644194757	0.11610486891385768	0.03745318352059925	0.06179775280898876	47.64840823970037	0.05757524037275932	2707107323	200.0	0.012172284644194757	0.11610486891385768	0.03745318352059925	0.06179775280898876	47.64840823970037	0.05757524037275932	4	COMPLETE
5	0.08941947565543071	2020-04-09 07:00:31.534322	2020-04-09 07:01:14.510237	256	48	256	1.015695214046563	0.007958801498127341	0.08941947565543071	0.024344569288389514	0.041666666666666664	49.015683520599254	0.048721757381520965	0.007958801498127341	0.08941947565543071	0.024344569288389514	0.041666666666666664	49.015449438202246	0.048721862233658486	3553825967	200.0	0.007958801498127341	0.08941947565543071	0.024344569288389514	0.041666666666666664	49.015917602996254	0.048721654713802985	5	COMPLETE
6	0.0852059925093633	2020-04-09 07:01:14.522498	2020-04-09 07:01:31.538799	256	47	512	1.0331513760890463	0.007958801498127341	0.0852059925093633	0.025280898876404494	0.04073033707865169	49.83614232209738	0.04785673412255014	0.007958801498127341	0.0852059925093633	0.025280898876404494	0.04073033707865169	49.83614232209738	0.04785673412255014	473561315	150.0	0.007958801498127341	0.0852059925093633	0.025280898876404494	0.04073033707865169	49.83614232209738	0.04785673412255014	6	COMPLETE
7	0.12968164794007492	2020-04-09 07:01:31.550986	2020-04-09 07:06:30.281047	128	47	128	0.8994900395575743	0.013576779026217229	0.12968164794007492	0.042134831460674156	0.07069288389513109	43.133426966292134	0.06474718630672716	0.013576779026217229	0.12968164794007492	0.042134831460674156	0.07069288389513109	43.133426966292134	0.06474718630672716	2472788057	650.0	0.013576779026217229	0.12968164794007492	0.042134831460674156	0.07069288389513109	43.133426966292134	0.06474718630672716	7	COMPLETE
8	0.09784644194756555	2020-04-09 07:06:30.293344	2020-04-09 07:07:45.528169	128	77	128	1.0138457000747407	0.011235955056179775	0.09784644194756555	0.0351123595505618	0.05290262172284644	48.883426966292134	0.053808710628592916	0.011235955056179775	0.09784644194756555	0.0351123595505618	0.05290262172284644	48.883426966292134	0.053808710628592916	346464552	200.0	0.011235955056179775	0.09784644194756555	0.0351123595505618	0.05290262172284644	48.883426966292134	0.053808710628592916	8	COMPLETE
9	0.09691011235955056	2020-04-09 07:07:45.539760	2020-04-09 07:08:01.898348	64	89	512	1.0025614792278754	0.011235955056179775	0.09691011235955056	0.0299625468164794	0.050093632958801496	48.420177902621724	0.05294128949729461	0.011235955056179775	0.09691011235955056	0.0299625468164794	0.050093632958801496	48.41994382022472	0.05294729161003829	1325733874	150.0	0.011235955056179775	0.09691011235955056	0.0299625468164794	0.050093632958801496	48.420411985018724	0.052936144829228586	9	COMPLETE
10	0.09737827715355805	2020-04-09 07:08:01.910294	2020-04-09 07:08:53.345678	64	81	128	1.0200924030330716	0.007958801498127341	0.09737827715355805	0.028089887640449437	0.04541198501872659	49.202715355805246	0.04983822910665506	0.007958801498127341	0.09737827715355805	0.028089887640449437	0.04541198501872659	49.202715355805246	0.04983822910665506	448446543	150.0	0.007958801498127341	0.09737827715355805	0.028089887640449437	0.04541198501872659	49.202715355805246	0.04983822910665506	10	COMPLETE
11	0.09363295880149813	2020-04-09 07:08:53.357907	2020-04-09 07:09:21.562706	128	76	256	1.0210203072718913	0.007958801498127341	0.09363295880149813	0.02294007490636704	0.04447565543071161	49.291666666666664	0.04847695036139777	0.007958801498127341	0.09363295880149813	0.02294007490636704	0.04447565543071161	49.291666666666664	0.04847695036139777	2603401677	150.0	0.007958801498127341	0.09363295880149813	0.02294007490636704	0.04447565543071161	49.291666666666664	0.04847695036139777	11	COMPLETE
12	0.10159176029962547	2020-04-09 07:09:21.574635	2020-04-09 07:10:13.495585	64	38	128	0.9895859971478553	0.00749063670411985	0.10159176029962547	0.02762172284644195	0.04681647940074907	47.697565543071164	0.05104372166199021	0.00749063670411985	0.10159176029962547	0.02762172284644195	0.04681647940074907	47.697565543071164	0.05104372166199021	868686928	150.0	0.00749063670411985	0.10159176029962547	0.02762172284644195	0.04681647940074907	47.697565543071164	0.05104372166199021	12	COMPLETE
13	0.10252808988764045	2020-04-09 07:10:13.507569	2020-04-09 07:10:35.991998	64	91	512	1.0189254667944787	0.008895131086142321	0.10252808988764045	0.024344569288389514	0.0449438202247191	49.13389513108614	0.050340152442365026	0.008895131086142321	0.10252808988764045	0.024344569288389514	0.0449438202247191	49.13389513108614	0.050340152442365026	2355483717	200.0	0.008895131086142321	0.10252808988764045	0.024344569288389514	0.0449438202247191	49.13389513108614	0.050340152442365026	13	COMPLETE
14	0.09597378277153558	2020-04-09 07:10:36.004186	2020-04-09 07:11:25.720815	128	30	128	1.00133871032389	0.008895131086142321	0.09597378277153558	0.02902621722846442	0.04728464419475655	48.274812734082396	0.05075621054995126	0.008895131086142321	0.09597378277153558	0.02902621722846442	0.04728464419475655	48.274812734082396	0.05075621054995126	2820192421	150.0	0.008895131086142321	0.09597378277153558	0.02902621722846442	0.04728464419475655	48.274812734082396	0.05075621054995126	14	COMPLETE
15	0.0945692883895131	2020-04-09 07:11:25.732710	2020-04-09 07:11:53.789200	64	20	256	0.9993000461114745	0.006086142322097378	0.0945692883895131	0.02855805243445693	0.046348314606741575	48.22073970037453	0.049486929545145567	0.006086142322097378	0.0945692883895131	0.02855805243445693	0.046348314606741575	48.22050561797753	0.04948697697825539	1868171197	150.0	0.006086142322097378	0.0945692883895131	0.02855805243445693	0.046348314606741575	48.22097378277154	0.049486882780107704	15	COMPLETE
16	0.09550561797752809	2020-04-09 07:11:53.801177	2020-04-09 07:12:08.376993	64	51	512	1.0185730936126052	0.010767790262172285	0.09550561797752809	0.026217228464419477	0.0449438202247191	49.184925093632955	0.05052401466054697	0.010767790262172285	0.09550561797752809	0.026217228464419477	0.0449438202247191	49.184925093632955	0.05052401466054697	3428592885	150.0	0.010767790262172285	0.09550561797752809	0.026217228464419477	0.0449438202247191	49.184925093632955	0.05052401466054697	16	COMPLETE
17	0.08192883895131087	2020-04-09 07:12:08.389280	2020-04-09 07:12:58.744824	256	64	128	1.0438698198941052	0.006554307116104869	0.08192883895131087	0.025749063670411985	0.04307116104868914	50.3185861423221	0.04565334851791499	0.006554307116104869	0.08192883895131087	0.025749063670411985	0.04307116104868914	50.3183520599251	0.04565339214523714	1402274165	150.0	0.006554307116104869	0.08192883895131087	0.025749063670411985	0.04307116104868914	50.318820224719104	0.04565330548015125	17	COMPLETE
18	0.10533707865168539	2020-04-09 07:12:58.755745	2020-04-09 07:13:28.470205	128	74	256	1.022553422375781	0.011704119850187267	0.10533707865168539	0.035580524344569285	0.062265917602996254	49.287687265917604	0.056040407673197165	0.011704119850187267	0.10533707865168539	0.035580524344569285	0.062265917602996254	49.2874531835206	0.05604045943271005	1197016143	150.0	0.011704119850187267	0.10533707865168539	0.035580524344569285	0.062265917602996254	49.287921348314605	0.05604035667485359	18	COMPLETE
19	0.10112359550561797	2020-04-09 07:13:28.482397	2020-04-09 07:13:44.708142	128	37	512	1.0170918372477151	0.007958801498127341	0.10112359550561797	0.028089887640449437	0.04260299625468165	49.09222846441948	0.050081955173097874	0.007958801498127341	0.10112359550561797	0.028089887640449437	0.04260299625468165	49.09222846441948	0.050081955173097874	599570800	150.0	0.007958801498127341	0.10112359550561797	0.028089887640449437	0.04260299625468165	49.09222846441948	0.050081955173097874	19	COMPLETE
20	0.10299625468164794	2020-04-09 07:13:44.720107	2020-04-09 07:14:27.326832	64	84	256	1.0101770064139508	0.00749063670411985	0.10299625468164794	0.030430711610486893	0.05149812734082397	48.702715355805246	0.05175802782021412	0.00749063670411985	0.10299625468164794	0.030430711610486893	0.05149812734082397	48.702715355805246	0.05175802782021412	1077668270	200.0	0.00749063670411985	0.10299625468164794	0.030430711610486893	0.05149812734082397	48.702715355805246	0.05175802782021412	20	COMPLETE
21	0.10346441947565543	2020-04-09 07:14:27.339820	2020-04-09 07:15:06.254409	64	14	512	0.9736014375871236	0.010299625468164793	0.10346441947565543	0.032303370786516857	0.054775280898876406	46.90121722846442	0.05480268706519255	0.010299625468164793	0.10346441947565543	0.032303370786516857	0.054775280898876406	46.90121722846442	0.05480268706519255	163653824	300.0	0.010299625468164793	0.10346441947565543	0.032303370786516857	0.054775280898876406	46.90121722846442	0.05480268706519255	21	COMPLETE
22	0.09597378277153558	2020-04-09 07:15:06.266565	2020-04-09 07:16:02.027088	128	84	256	1.0183157937641323	0.008895131086142321	0.09597378277153558	0.026685393258426966	0.04915730337078652	49.12453183520599	0.05025360538737912	0.008895131086142321	0.09597378277153558	0.026685393258426966	0.04915730337078652	49.12453183520599	0.05025360538737912	833733204	250.0	0.008895131086142321	0.09597378277153558	0.026685393258426966	0.04915730337078652	49.12453183520599	0.05025360538737912	22	COMPLETE
23	0.09410112359550561	2020-04-09 07:16:02.038915	2020-04-09 07:16:18.839441	64	80	512	1.013403582260229	0.009831460674157303	0.09410112359550561	0.030430711610486893	0.052434456928838954	48.91058052434457	0.05190779885519896	0.009831460674157303	0.09410112359550561	0.030430711610486893	0.052434456928838954	48.91058052434457	0.05190779885519896	3508236695	150.0	0.009831460674157303	0.09410112359550561	0.030430711610486893	0.052434456928838954	48.91058052434457	0.05190779885519896	23	COMPLETE
24	0.12172284644194757	2020-04-09 07:16:18.851356	2020-04-09 07:20:01.839220	256	29	128	0.8994161504580663	0.009363295880149813	0.12172284644194757	0.03136704119850187	0.05805243445692884	43.092696629213485	0.058430987276129394	0.009363295880149813	0.12172284644194757	0.03136704119850187	0.05805243445692884	43.092696629213485	0.058430987276129394	2780802592	500.0	0.009363295880149813	0.12172284644194757	0.03136704119850187	0.05805243445692884	43.092696629213485	0.058430987276129394	24	COMPLETE
25	0.09597378277153558	2020-04-09 07:20:01.851276	2020-04-09 07:21:41.781587	128	44	128	1.0044450877689537	0.007022471910112359	0.09597378277153558	0.024344569288389514	0.04353932584269663	48.41058052434457	0.04858004118448407	0.007022471910112359	0.09597378277153558	0.024344569288389514	0.04353932584269663	48.41058052434457	0.04858004118448407	2835989365	250.0	0.007022471910112359	0.09597378277153558	0.024344569288389514	0.04353932584269663	48.41058052434457	0.04858004118448407	25	COMPLETE
26	0.0945692883895131	2020-04-09 07:21:41.793303	2020-04-09 07:21:57.225362	128	48	512	1.015660851824966	0.011704119850187267	0.0945692883895131	0.02902621722846442	0.048220973782771535	48.96676029962547	0.05271025906102226	0.011704119850187267	0.0945692883895131	0.02902621722846442	0.048220973782771535	48.96676029962547	0.05271025906102226	3802888800	150.0	0.011704119850187267	0.0945692883895131	0.02902621722846442	0.048220973782771535	48.96676029962547	0.05271025906102226	26	COMPLETE
27	0.10205992509363296	2020-04-09 07:21:57.235467	2020-04-09 07:22:47.350808	256	19	128	0.9851518898377412	0.010767790262172285	0.10205992509363296	0.03417602996254682	0.04868913857677903	47.45505617977528	0.054602965143469843	0.010767790262172285	0.10205992509363296	0.03417602996254682	0.04868913857677903	47.45505617977528	0.054602965143469843	1975642263	150.0	0.010767790262172285	0.10205992509363296	0.03417602996254682	0.04868913857677903	47.45505617977528	0.054602965143469843	27	COMPLETE
28	0.11750936329588015	2020-04-09 07:22:47.363054	2020-04-09 07:25:40.700935	256	23	128	0.9238545755639477	0.011704119850187267	0.11750936329588015	0.030430711610486893	0.0599250936329588	44.333333333333336	0.0591885662852796	0.011704119850187267	0.11750936329588015	0.030430711610486893	0.0599250936329588	44.333333333333336	0.0591885662852796	2151901911	400.0	0.011704119850187267	0.11750936329588015	0.030430711610486893	0.0599250936329588	44.333333333333336	0.0591885662852796	28	COMPLETE
29	0.10908239700374532	2020-04-09 07:25:40.713325	2020-04-09 07:28:11.288587	128	93	128	0.9975771325725838	0.006086142322097378	0.10908239700374532	0.026685393258426966	0.04962546816479401	48.083333333333336	0.050657082944269204	0.006086142322097378	0.10908239700374532	0.026685393258426966	0.04962546816479401	48.083333333333336	0.050657082944269204	449334953	350.0	0.006086142322097378	0.10908239700374532	0.026685393258426966	0.04962546816479401	48.083333333333336	0.050657082944269204	29	COMPLETE
30	0.10018726591760299	2020-04-09 07:28:11.300570	2020-04-09 07:29:19.398584	256	6	128	0.9563926192356295	0.006086142322097378	0.10018726591760299	0.021067415730337078	0.039794007490636704	45.857677902621724	0.04958176094157924	0.006086142322097378	0.10018726591760299	0.021067415730337078	0.039794007490636704	45.857677902621724	0.04958176094157924	3342733983	200.0	0.006086142322097378	0.10018726591760299	0.021067415730337078	0.039794007490636704	45.857677902621724	0.04958176094157924	30	COMPLETE
31	0.10580524344569288	2020-04-09 07:29:19.410943	2020-04-09 07:30:01.291538	64	89	256	0.9951281854542746	0.007958801498127341	0.10580524344569288	0.031835205992509365	0.05664794007490637	48.02036516853933	0.053760582120307945	0.007958801498127341	0.10580524344569288	0.031835205992509365	0.05664794007490637	48.02013108614232	0.053761055014039265	4213750183	200.0	0.007958801498127341	0.10580524344569288	0.031835205992509365	0.05664794007490637	48.02059925093633	0.053760129787173636	31	COMPLETE
