number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.2620392559625699	2020-01-19 23:13:02.186742	2020-01-20 08:50:00.330602	6.6073231480306776	150.0	1.0	0.007740740019555268	800.0	0.07677289629158474	0.07172201300924341	0.2620392559625699	0.14375784548670548	0.18894784891019056	529.8028928449161	0.13510340838997273	0.07172201300924341	0.2620392559625699	0.14375784548670548	0.18894784891019056	529.8021510898094	0.13510341398952452	894398124	0.07172201300924341	0.2620392559625699	0.14375784548670548	0.18894784891019056	529.8036346000229	0.13510340283334457	0
1	TrialState.COMPLETE	0.2665753737304576	2020-01-20 08:50:00.331418	2020-01-20 22:02:21.476906	7.186403057530202	150.0	16.0	0.049782718929450374	900.0	0.10049105097032475	0.0541481227889992	0.2665753737304576	0.12153372132831222	0.1743980372018715	686.2358495948876	0.11981885540212948	0.0541481227889992	0.2665753737304576	0.12153372132831222	0.1743980372018715	686.2325972840351	0.11981893794070043	1459892128	0.0541481227889992	0.2665753737304576	0.12153372132831222	0.1743980372018715	686.2391019057401	0.11981877591419877	1
2	TrialState.COMPLETE	0.1381661531439005	2020-01-20 22:02:21.477673	2020-01-21 06:59:26.498513	0.8098089508595989	250.0	6.0	0.0017842247900946605	700.0	0.22320028901207586	0.024877325116969076	0.1381661531439005	0.06324888736733995	0.0911788200387995	1535.5900091292935	0.06348466843344872	0.024877325116969076	0.1381661531439005	0.06324888736733995	0.0911788200387995	1535.5865571151433	0.06348468770810548	613042579	0.024877325116969076	0.1381661531439005	0.06324888736733995	0.0911788200387995	1535.593461143444	0.06348464941241151	2
