number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.25450758872532236	2020-03-03 23:22:09.038170	2020-03-03 23:30:21.122157	128	2	49	0.0026547108844451562	512	0.07587112904165122	0.06983909619993153	0.25450758872532236	0.14484194910418807	0.19202898550724637	532.4990157480315	0.13241812716237916	0.06983909619993153	0.25450758872532236	0.14484194910418807	0.1920575145498117	532.497831792765	0.13242157231748292	3174820115	150	0.06983909619993153	0.25450758872532236	0.14484194910418807	0.19202898550724637	532.500199703298	0.13241572136905133	0	COMPLETE
1	0.31162273194111606	2020-03-03 23:30:21.177598	2020-03-03 23:42:14.599136	64	1	52	0.0025692928161674274	512	0.040535281955181385	0.10572863174711856	0.31162273194111606	0.1871505192285747	0.23473696222754764	280.1889621134315	0.17500842694269203	0.10572863174711856	0.31162273194111606	0.1871505192285747	0.23473696222754764	280.1888622617825	0.17500842725259966	2977355042	200	0.10572863174711856	0.31162273194111606	0.1871505192285747	0.23473696222754764	280.18906196508044	0.1750084266337581	1	COMPLETE
2	0.24497888850850166	2020-03-03 23:42:14.646294	2020-03-03 23:54:07.654329	128	2	20	0.003536593921188249	256	0.07548774689818641	0.07454638822321123	0.24497888850850166	0.13782380463311653	0.1798185552892845	529.0542907680018	0.13199855583675027	0.07454638822321123	0.24500741755106697	0.13782380463311653	0.1798185552892845	529.0535490128951	0.13199952645569635	2659780785	150	0.07454638822321123	0.24497888850850166	0.13782380463311653	0.1798185552892845	529.0550325231085	0.13199775712208278	2	COMPLETE
3	0.2141389934953783	2020-03-03 23:54:07.687535	2020-03-04 00:06:05.656364	64	2	38	0.02053722201338109	256	0.1044868033730193	0.06267830651603332	0.2141389934953783	0.12056373388109096	0.15243067442656624	735.7200159762639	0.1145033589551021	0.06267830651603332	0.2141389934953783	0.12056373388109096	0.15243067442656624	735.7195595115828	0.11450340600660225	2407171534	150	0.06267830651603332	0.2141389934953783	0.12056373388109096	0.15243067442656624	735.7204724409448	0.11450331394701034	3	COMPLETE
4	0.2874015748031496	2020-03-04 00:06:05.711288	2020-03-04 00:21:47.750771	64	1	37	0.003626784456685818	512	0.04842758031340912	0.09657080908364715	0.2874015748031496	0.17163072007303434	0.21639278785803948	336.0523222640648	0.16100686784171123	0.09657080908364715	0.2874015748031496	0.17163072007303434	0.21639278785803948	336.0522366769371	0.1610068679356846	3816583078	250	0.09657080908364715	0.2874015748031496	0.17163072007303434	0.21639278785803948	336.0524078511925	0.1610068677478928	4	COMPLETE
5	0.2472897409562935	2020-03-04 00:21:47.809168	2020-03-04 00:29:57.609182	64	2	55	0.004522785564061274	512	0.07750829398470768	0.06647266917722242	0.2472897409562935	0.12915097569325573	0.17262923656282095	544.8228489101906	0.12466145983694263	0.06647266917722242	0.2472897409562935	0.12915097569325573	0.17262923656282095	544.8219787743923	0.1246618589710722	4088049965	150	0.06647266917722242	0.2472897409562935	0.12915097569325573	0.17262923656282095	544.8237190459888	0.12466109561946101	5	COMPLETE
6	0.10624215451329454	2020-03-04 00:29:57.644229	2020-03-04 01:01:49.084886	64	1	2	0.015170186758991719	128	0.4350456275001613	0.03083989501312336	0.10624215451329454	0.0641903457719959	0.07953897067214424	3083.7243381262124	0.0578892801897491	0.03083989501312336	0.10624215451329454	0.0641903457719959	0.07953897067214424	3083.7235250484996	0.0578892968119055	2711929531	250	0.03083989501312336	0.10624215451329454	0.0641903457719959	0.07953897067214424	3083.7251512039256	0.05788926407526037	6	COMPLETE
7	0.26089809425995664	2020-03-04 01:01:49.120418	2020-03-04 01:13:46.798011	64	2	25	0.0021525281834587195	512	0.07106130197089175	0.08210658450302408	0.26089809425995664	0.15268743580965422	0.19037430103845715	498.50935752596143	0.1422130938426921	0.08210658450302408	0.26089809425995664	0.15268743580965422	0.19037430103845715	498.5083019513865	0.14221621051308955	4120336094	200	0.08210658450302408	0.26089809425995664	0.15268743580965422	0.19037430103845715	498.51041310053637	0.1422109481897327	7	COMPLETE
8	0.0687264635398836	2020-03-04 01:13:46.833573	2020-03-04 01:33:19.624909	256	1	39	0.02515612503617327	128	0.865716429621982	0.005135227661759671	0.0687264635398836	0.049697592148807486	0.05905511811023622	6176.767145954582	0.030443962228712235	0.005135227661759671	0.0687264635398836	0.049697592148807486	0.05905511811023622	6176.762267488303	0.03044397154058712	2194731295	150	0.005135227661759671	0.0687264635398836	0.049697592148807486	0.05905511811023622	6176.77202442086	0.03044395304926532	8	COMPLETE
9	0.08267716535433071	2020-03-04 01:33:19.663134	2020-03-04 01:45:24.597042	256	1	47	0.01521855326452068	256	0.5141563821119357	0.007645783407508844	0.08267716535433071	0.05200844459659934	0.06370535204838526	3649.687478603218	0.037816493925788695	0.007645783407508844	0.08267716535433071	0.05200844459659934	0.06370535204838526	3649.68560995093	0.037816494104195734	457007608	150	0.007645783407508844	0.08267716535433071	0.05200844459659934	0.06370535204838526	3649.689347255506	0.03781649374757443	9	COMPLETE
